author,message
Connie Mose,. . . DCJ is on fire DCJ I dont understand too DCJ for CJ position I understand why Zuma doesn't want to come. DCJ is sharp DCJ how could the board restated him Mr Mkwanazi help the DCJ to understand Mr Mkwanazi tell DCJ that instruction came outside the board the DCJ will rest the line of questioning And so what DCJ connect the dots DCJ Mr Mkwanazi is throwing gigaba under the bus you were asked by gigaba did you feel you could refuse the instruction I like that line of questioning ask DCJ
Xolani J Masemula,"Morning Everybody "So the Beitridge Hearing is commencing on the other side as well Whooo! the contrast That's probably on purpose on Mkhwanazi's part. "@Tommygun crap mic in a Tavern more like "Looks like he's excuse is just gonna be "Gm @Romario. Nkosi "Is this guy an idiot or what "@Romario. Nkosi "@melds melds "Straight to jail "Often you even begin to wonder if their so called ""Academic records"" are real "@Romario hee almost said Malusi quoted a public protector report that hadn't even come out.... what a joke "@Thando should've called Mbanjwa🤣🤣🤣🤣 All lives matter "@GB "wow that never works with my wife I doubt it's gonna work with the whole DCJ @Mashudu and Pastor Lukau as well "ever seen the dismal conditions farm workers work in "Gigaaaba GAAAMA RAMA "@Sthembiso "it's like he is so brainwashed "@GB reluctantly though
GB,Greetings Everyone 🙂 wonderful description of DCJ in today's Business Day - letter in the opinion. Couldn't agree more... @Tommygun - he will very quickly brought up short. Evidence leader wastes no time...it seems yes @Tommygun - he was pivotal in the whole debacle "zero accountability the illogicality is infuriating Zondo some nice hot tea @R.m. B. - not always true. DCJ comes from humble beginnings in life but has not abandoned integrity and compassion for others "agreed @R.m. B. The self serving yebo @melds melds oh wow - picture is way bettr not a leg to stand on like how Adv Myburgh drives home an advantage lol @alowis musodza @Xolani J Masemula - have oftn wondered about that how the wheel has turned ' o what a 'lightweight' unbelievable admission star witned "star witness line-up ahead...Gigaba @Xolani J Masemula - absinthe? Unusual choice witness looks disorientated ok @Xolani J Masemula true under the proverbial bus "aye hasn't he? - more or less @Xolani J Masemula
Zimkhitha Mtshawu,morning mzantsi❤
Blake Yogi,🤸‍♂️🤸‍♂️🤸‍♂️ mute him haaibo "Chair ""hears"" so much this is embarrassing @Valencia you have earned the day off lol Hope you confess as much as you are reading "Exactly  Pass the buck all day long I love it when Adv Myburgh starts shouting:elbowcough::elbowcough::elbowcough: haaibo😶😶😶 "External factors Chair it is dodgy to the core. Could only have been orchestrated😑😑 Dankie mos chair This advocate is fire and flames. 🤣🤣🤣🤣 @Xolani you made my day for sure 🤣🤣🤣 Yes Adv Myburgh. Come on through🤸‍♂️🤸‍♂️🤸‍♂️ Why? To create new lies? This Adv is nogals cheeky. "Adv Myburgh shouts the witnesses in their glory ""Why Not??"":elbowcough::elbowcough::elbowcough:" is it 12 or higher?? Political Hot Potato:elbowcough::elbowcough::elbowcough: But you were blinded by the moola You are right. Very very strange. DCJ share Strange Animals?? haaibo😶 Mr Gigaba must come n answer too "@Christopher but he wasnt allowed to get away with his offense so we should pretend he is innoce t Is this guy high yes or no nervous Oh that is such bull This man aint sober "Come through Tell us about Harsh:washhands::washhands::washhands: "Uncle @Tay cos they are onto him True Chair. Great link 🤸‍♂️🤸‍♂️🤸‍♂️ YES!! Google Wow. Ok Then Mr Myburgh "Of course
TheQueen V,haibo. bad sound todag "don't think I'll stick around for this
Owen Nyilika,Poor service today @Isaac Patsa is in KZN This Madala mkhwanazi is old enough to control by junior guy like Mr gigaba @Sherwin Peters is over 60 yrs this madala @Junior staff always fired @melds melds he scared Mr Zuma and Gigaba @melds melds that corruption in Transnet was a White Collar Crime brur all they get money there Mr Zondo is cross today as a chair mr mkhanazi
Anne M.,Hi @Valencia J The sound on eNCA is much better On my laptop I can open 2 tabs and I pop out the chat @Valencia J GM @Naledi Barron I echo your sentiments. Things are very tense there this morning. "Oh my word @keeran kerar Mkwanazi is on Skype and they were testing this from 09h00 until the live stream started at 10 and couldn't get it right. @Mbuso Ndlovu 😂😂😂 @Russia Magezi He'll say his data ran out 😉 @Granny Mokwena Adv Gcabashe? "Yes "@Thando Mgodeli Transnet Former Board Chairperson Mr "@Diana Sekatane And just like Zuma Hi @Roza essack @SanFran Arnold Malema also has skeletons he doesn't want shown. It's scary that they would prefer a scorched earth. "@Tommygun Yes @Roza essack You've got his size orange suite in stock? @Cynthia Key I like your thinking 😆
dominic mabe,service it's poor today 🔫🔫
Tommygun,Its pretty slack that you can spend millions on the commision and lawyers and cant get a decent microphone set up on the witness. Do they send someone to the witnes to ensure they are set up properly? @Douglas Masuku Former Board Chairperson at Transnet Crap mic in a cavern p.s. I do tv audio so if you have any jobs 🙂 @Xolani J Masemula they all wish! Crazy testimony yesterday Sounds like Barbara Hogan got superceded early by Gigaba who came into Transnet and throwing his weight around I this guy trying to legitimise Mr Gama getting his job back? Is he the guy who suggested condonations in the first place ? "@SanFran Arnold Oh ja I wonder how he will explain ignoring all legal advice he was given contradicting what the board actualy did. why discipline if you condone? @Fred Desrosiers Just 1 and a bit.... "similar issues but was Gama not nailed on 4 major transgressions? Only the one coould possibly have been affected by the condonation COndonation sounds like a Nick Linnell suggestion @Paul Buchel hope its sweat ITs all old school deference and patronage. but there was Sympathy for him 🙂 for some odd reason. @SanFran Arnold we all wish... just missed a chunk...Is he still legitimising the reapointment of Gama and has Gigaba been fingered as a motivator? interesting ASSIDE look at the fairness/unfairness and then find it unfair... Have we even spoken about the other 3 charges against Gama or still on the first tender irregularity The idea that cadres be used to run SOEs whilst having little or no business experience ever is laughable. Most directors lives have been spent in politics and relying on the public purse. @TW Ntshingila kind of and they were removed.... I had my fingers crossed when I said that! @Person of interest Big daddys up there looking for fish in a barrel...of which there are many
