author,message
Bev Daniels,Where are all the chatters today "concerned south african HOPEFULLY before the five years are up as there was the general election last year 2019 and it is for five years "Mbuso "@Mabuso "@Mbuso that is not a bad idea but please not to involve the ]EFF "@Nande you still need experience to show the way @Richard who and why you say that "You right Richard @Nande that is why all and sundry are asking for the DEATH SENTENCE to be brought in Steve there are millions per professional medical person in this country Both are problems in south africa how many parents are on drugs and do not care whether the child has anything to eat etc. Monique it went up to 62 early this morning All should watch the moving Contagion made in 2011 sorry movie not moving And the north and the south the whole world "Nande watch the movie from 2011
mo B,Lucky in trouble yes chair its mind boggling So true Nande
Kevin Simon,Surely some people should be locked up for the level of corruption being revealed here? What have I missed? Paul Buchel : I understand that. BUT surely there are still some functioning law enforcement authorities?
Paul Buchel,"@Concerned South African​ "@Concerned South African "@Keith Din​ "@Nomonde Gubevu "@Dylan Davenport​ "@Nande Sikenjana "@Nande Sikenjana​ "@Steve Roos​
mokopa,"all-out criminality
nhlanhla khumalo,Time wasting dis shut
Peet Venter,This unfortunately happens when incompetent people are appointed to boards.
Nande Sikenjana,When are we voting this ANC out of power people? Naa not Malema all those guys are friends behind closed doors chowing the money together "Mbuso I second that "Actually we need a party run by the youth with an age restriction "If we do not do anything soon guys at this rate we are going "civil war is brewing Richard you would be surprised as to how many big players from outside the world who would benefit from the chaos will jump at the opportunity to fund war Meant to say outside the country @Steve Roos I wasn't talking about aliens We are indeed in the Sh!ts. They vote for them because they do not and will never trust the white man after what they did to them So better the devil you know. "@Ricus Ellis im afraid so @Steve Roos this is South Africa and not somalia malnutrition is not that big here. I have a feeling that some people are hoping that this virus does some damage but once again this is Africa we probably have been exposed to far worse without even knowing. Africans are going to cough this off just watch😂 Bru the Chinese government is the epitome of dodgy "They did not want the world to find out "Oh the virus is going to infect everyone in our country including you reading this "@Nomonde Gubevu even now these measures are not enough @Dylan Davenport You think those chinese are going to stop eating bats? @Paul Buchel We humans are the real virus on this Earth If the world Banks collapse because of this virus then we all doomed. How long can we keep entire countries on lockdown without affecting the economy? @Steve Roos watch people fight for what they need. Its heading that way already @Keith Din @Keith Din im not scared im just prepared for worst case scenario thats all Lets just hope it wont come to that. I think this virus was designed to get rid of the old and weak of the population. "@Steve Roos I was really hoping for a Zombie apocalypse man You two Steve take care man.
Mbuso Ndlovu,Malema must come back and appologise to Zuma We miss Malema in the ANC I will die for Malema 😁😁😁😁 We need a new party in this Country "@Bev Daniels Mybe all the small parties should come together and form 1 party We miss Aggrizzi😁😁😁😁😁😁😁😁 Can someone call AGrizzi back
Richard Mahope,ANC not a problem only few components who are not politician New party will contain the people who captured the state you get more youth in EFF you have cause bayangena we are finished as you chat cause all state entities are finished you mean money mongers Are they not state capture instigators
Keith Din,This government of ours acted only after the U.S. has pronounced the prohibition of the worst affected nations. Its like the ANC Gov was waiting for the lunatic called Trump to act first. Yeeer @Nomonde Gubevu Why ucinga uzokuba ne heart attack? lol Is she being grilled? "British government is live Oh i get it now Paul Buchel I thought she's one of the corrupt "Check your government now Live "Please stay out there @Steve Roos ... gosh... you guys brought it... but i blame our gov "@Steve Roos No "@Nande Sikenjana See how many deaths in Euro and other so called ""developed"" countries already...and how many deaths here in RSA? None!" I can't waste my time with you @Steve Roos ... Steve doesn't have facts at all @David Tuer LOL Thanks for asking him I don't have respect for the governing party but i have respect for our health personnel and professional out there "Naive in what sense sisi Nomonde @Nomonde Gubevu ? Hay "Before you prejudge and throw tantrums at me? Don't be childish please @Nomonde Gubevu . I am not here to be dragged into a pigsty "If you @Nomonde Gubevu "I don't drag people into a mud "I have gone past the level of dragging people into a mud in this digital platform @Steve Roos "Gone past the filthy level of attacking people here "I was a 22 year old back then "I agree @Steve Roos  "Yeah mate @Steve Roos LOL. I am proud of you "Talking about engineered this virus. Who knows @Steve Roos ? ... jeez This nomonde is here to rant... @Nande Sikenjana ..why waste your time? "I meant...talking about ""having engineered this virus @Steve Roos ...sorry "I mostly import my car parts from the U.S. "I would like to import next month "I need those items They expensive Steve...Chrysler/Jeep South Africa "I will find out from Amazon "Nande Lets hope the global economy won't collapse Steve I import a lot @Steve Roos .... cheap but quality I can't blame tRUMP for saying Chinese virus @Steve Roos . They engineered this one... remember the protests in China? Who knows it was a plan to thwart or hinder the Chinese from protesting? @Steve Roos Farmers are key @Steve Roos .... we can't live without them I know some of us here have skills to write sci fi movies and novels.....BUT Lets STOP talking conspiracy theories.
Steve Roos,Outside the world? Countries like Russia and China are already at the door and are inside gaining from our demise Try finance that the players know South Africa can never be payed back State debt Needed Past lol South Africa does not belong to its people rather the ANC has already sold it off bit by bit Now all left is for China to come and colonise the land once state capture is done Why vote for them Kieth I’m in the UK So glad to be here even with this virus Keith the world has it Think about South Africa and how it will spread Taxi or township I guarantee you there are thousands in SA with it They just don’t test like europe Charlotte lol 60 is not the figure by far Talk to me in 30 day’s from now "At least once the virus has taken hold Again I disagree Nande how many people are malnourished and living close to the masses? Keith why talk then? The young nation that won’t be badly affected David Keith Dim you still talking Dim How many people per medical professional are there Malnutrition is a problem in South Africa. I didn’t say starvation We have 1.5 per thousand Bev 100% Keith you love to engage I see Nande just look at the rest of the world and you will know I hope it doesn’t but know otherwise Dim And the east That they not even showing the world China are dodgey This is as worse as it gets They say you can contract it more than once and the second time normally kills Keith I’m proud of you China is the definition of dodgey I wouldn’t be surprised if they didn’t engineer this virus Keith my kids are here to stay but I do visit my country at least once a year You are only starting your winter And wash your hands Rise and do what? Do right But how does one convince the rest of the world First two commandments Agreed Exports and imports will get worse Find companies that can produce some parts locally Keith Leather was always used in the past Keith world economy is about to collapse and everything will be super expensive Welcome to the future ✌🏼 And when there is nothing left people will kill each other We need to learn from farmers and not chase them away Keith they made it and it excaped from there labs before they could contain it We really need to start kissing the farmers They produce food Conspiracy becomes really. Sad there are no Zombies 😂 Always wanted to kill a zombie Corona Zombi rising Jokes aside best of luck with the future and stay safe if you can. Don’t kiss the farmers
Nomonde Gubevu,"Can the person typing these subtitles please pay attention. What nonsense are you typing this woman is going to have a heart attack after this @keith she's braver than most. This is a lot of whistle blowing ... PAID IN CASH At this point I'm sure she's also scared for her life. I hope these thugs don't start intimidating her. She's so honest @keith you are so blind and naive sssssshhhhhhh. just ssssshhhhhh @Nande another naive one hehehehehe @Keith shhhhhhhhh @Keith which South Africa are you living in? the one with wifi and water right? There are so many REAL ISSUES we're facing as a country on a daily. As INFORMED as you are you should know that. @Keith Start in Kilptown. Our government should have never waited this long to start taking control of the corona virus. They knew about this months ago @Keith We do not have enough testing station so there's no way of really determining how many people have actually already been in contact with the virus without even knowing. @Keith There could be people who are currently infected by the virus but do not know. It's about R1400 cash just to get screened. how many people do not have access to that kind of money as is. No @Keith I'm here to fill your empty head with some sense
Meshack Ntsako,hi
Getrude Mampeule,"so confusing beyond what makes me more angrier is that we innocent people are suffering because of greediness... I don't believe in them anymore I rather keep my vote trust for children yaaaneh the lady is so honest she even remembers what you could have forgotten lol
Maryann Diamond,true @Nande true @mokopa what about NHS... ??? lol yup
Ricus Ellis,"And yet the poor masses will keep voting these thieves into power So does it mean that we are fxy9d ?? I vote for this lady to become President Imagine our country being led by advocate Hoffman and this LADY !!! "get hold of a book by Sylvia Brown entitled ""end of days"". The book was published in 2008"
charlotte campher,they should make a list with names of people who have the virus ...so we can know who to stay clear of
Monique Diba,"the government is lying im sure the is more than 61 cases it just that the lab is very slow to release results "how can the result of covid 19 virus still be 61 since from yesterday "it scary to see what is happening in Italy
Malcolm Naidoo,I think 🤔 we all should have a shutdown. staying home. then whoever is sick 🤮. can call for help. contain this virus dnt spread it more. stay home n take it from. there
David Tuer,Steve- Please indicate with what you are disagreeing.
Jasu Evans,Can anyone bring me up to speed with the situation.
yoomaccy,hi
Mahnaym Jyeff,howzit guys just got confirmation that ukzn campus will be closed for a month. but it doesn't seem like this virus is going to be gone in a month There is a clinical trial being administered for Corona Virus Vaccine in Seattle Washington
Dylan Davenport,time to rise up people this is the earth giving us a wake up call live right live right all the time not just when a virus comes along we start looking at the quality of our lives we ad people have lost all respect for this planet I'm not surprised at all tmthey should have though about it along time ago "yes people are the virus  peace and love fellow breadren sistren come together clean up this earth clean up our acts clean up our thoughts "plant food like we used to  "yes this virus will clean out the filth and the weak  natural livin will see you through
Paxton Motaung,This is how public funds are looted in the name of ANC and most voting cattle will always vote ANC to power. Dueze
fabia mohapi,my country is doing nothing about Corona Virus. Please help my country
Forex professor 📉,economy is going to collapse and yet no exports and inports yea
Sakhile Ndabambi,ok
xx xx,cash?? 15 m CASH?????
Thabiso Congratulate,haha...🤣
adrian albertyn,PLEASE BLOCK THIS NONSENSE
sajeash kalathil,vuvvh
