author,message
ernest seikano,mmmmmmhhhhh go buzy
Nkosingiphile Nkosing,hey guys'
Phillip Kamanga,kkkkkk
Vusumuzi Sibanda,let's go
makhosi nobhatyi,Every time will come here unprepared and make an excuse I hope and wish all women and men of this country would come forward with information that would save us This man is lying now they see an opportunity to channel millions in their own pocket What is the difference between big and small dairies functionality mr Thabethe It is hot 🥵 here now Answer sir Tjooo Outside employee being payed by department 😳😳😳 @ Dominic Przybylski that is true this is blocking the Bullet now protect those whom seniors @ manfred nkonki they are busy digging more information as this commission comes to an end they are ready to prosecute those whom implicated Myburgh author I was not sure about it but with loopholes here it may make sense they attack him to discredit the book whereas the book speaks the problem So you choose India
carnoth ngomane,they deliberately want to prolong the proceedings "@Charlene Botha i doubt there was a single job created even in India "There was no desktop research Ace protocol Thabethe taking a bullet for everyone @ Lee you can say that again @Wesley Myburgh its an open secret the money improves you to deliver the service @Ewald Kruger these guys are smart but they have to act stupid to cover their rubbish why dont you survey before you build or drill "@Sandile Mkhonto you are correct but you can build and survey later  Be ready for more desktop lies tomorrow guys
Rakatsinyane Tsolo,"magashule""s instructions to Thabethe to delay the commission "This guy is defending magashule
Stephen Togara,..
KEITH SINDILE DINABANTU,@I Am Free 😘 @I Am Free 😂 "wAS meant to be laughing at what you @I Am Free I am not that Free @I Am Free ...busy though @I Am Free Ya'll seem to be seriously free @I Am Free ... like Zuma @Charlene Botha LOL... Obviously there will be corruption if those billions will be handled by politicians ...like Ace "@Charlene Botha But i heard my sister @Vukile Martin Zupta cattle all dead now.... forget about milking "@Madelein Huxtable So said. Funny all dead before the eyes of Guptas @Charlene Botha lol. Guptas were your president....dictating where to go India and Dubai was the distination @Charlene Botha "@Madelein Huxtable Guess we should blame most "Yes @I Am Free  @I Am Free Zuma took the economy from 3.8% down to 0% Not a joke @I Am Free LOL @I Am Free But Mbeki NEVER seem to have phuza thursday face like Ace and Bathabile @Jacob Zuma Family bread winners and graduates need jobs "But South Africa has never ran out of milk Don't we have our own milk in RSA? fARMS? "nO !!!! @John Fagan ...lol Jeez
Born free,😂😂😂🤣🤣India = The Guptas India was closer than Switzerland and Germany Oh Cry Thy Beloved Country For You Have Been MILKED Goat milk is yucky "Breast milk is sweet and much more beneficial I am a Protocol person.. anyone going overseas??
