author,message
Abe Molefe,punctuality is a crs problem in SA hahahaha manyoni was bloem mayor once manyoni warns them about corruption was expelled where is the money of gysers were suppose to be installed to all houses in FS gone to drain
Ashraf Savahl,"Ja
Martha Motuba,So True
Kgalemang Makgone,@Ashraf Savahl mala le mogodu The Silver Fox still spits fire🔥 GPS Zondo seemed to have hearing difficulty What does this old timer do for a leaving now? Probably an MK veteran🤔 Eish this gentleman is dangerous "This man deserve a Ministerial position
mafuta,spitting handcuffs now aaaahh Pastor.... you live at Nkandla ? lol
Mthuthuzeli Ntlanyana,oh my gosh this guy throwing the whole Ice Ace under the bus..Luthuli house will disband this commission.. "Ace is a secretary general of the ruling party till today "Rama "if you have politicians in power just fogt about rooting out corruption Ace is still bisy sorting out economy Rand and Ace enemies
Lorraine Naidoo,eish Ace is right under the bus tan cuff this guy Ace having meeting I. the free state to vote ANC today Mr x Zuma All money gone to Dubai Gone with the Guptas They still getting paid till today Rab Raven he need heavy protection A men with wisdom shoo this was hectic today
Modupe Tshepo,This is South Afrtica no 1 is going to jail
Ben Cole,Lethuli House is in no position to legally or otherwise disband this Commission.
Thandeka Phakathi,they make him join the other farms.... he touched the untouchable I just saw Msebenzi he can't be Mr x
Thabo Mquku,dts true they dont have powers to disband commission
Heaven is real,"They will go to jail. The zuma era has passed. We never had commissions during his tenure
makhosi nobhatyi,It does @ Gee Peex1 This lawyer is well prepared for this commission Asbestos is harmful to our lungs 😂😃😃 Gee Peex1 "Yes indeed he did mention that "This is a part of clean up This guy he done a lot of investigation about these agreements and decisions taken to run provincial governments and projects scandals CR is not in a hurry to act watch the space next year lot of people who will be fired Who is Thabo Manyoni? "@Thulani Bukani Ace Magashule won’t win anything as far as I know This week we are cleaning Free-state I hope Northwest would follow those who know something should come to the commission I am connecting the dots now why they were all meeting at hotel in Durban something they were planning but media caught them as surprised @ Sindiswa Moolman "Mbalula did warn ANC back in 2016 saying if Ace is elected as SG party will be a mess @Gee Peex1 PG is highly recommend hard working servants who is not delicating his duties to corrupt dealings
chris,what did he do if i was working there i would be sleeping melana trump and justin
Johannes Jabu,let the circus go on but no one will b jailed oh my S A
Antonie Engelbrecht,zondo plays dumb and numb
A A,GPS is to locate where there houses are
Total Public Exposure T.V. Channel,these people are corrupt can't trust nothing they do or say and you heard it from me here first at total public exposure don't trust anyone with an accent
Lucricia Vorster,is it not when u disturb thw asbestos that it becomes detrimental to your health @geepeex1..fully understand that hence my question if the asbestos in a solid form is not hazard why fix something thats not broken... people are just stealing stealing😅😅😂 I understand but why would u go all out to the extend of this amount..was there a health scare was people dying in huge nrs..what warranted this asbestos thing but they had the book yestersay outlined so he is detailing everything and naming now tin fine detail he said he will sue mr dukwana too..here he is sitting with no response from Ace's legal team.. hair is hair man..jeez as if i wont know that SON OF MAN...aka fils se l'homme..this is a witness he is testifying I think the color or texture of his hair is not as concerning Thabo Manyoni....Sandile Msibi(the late)...have experience with these crooks Magda I understand that but that is when the asbestos is disturb like drilling cutting sawing it the dust particles than filtrate your nostrils and throat and eventually end up in your lungs.. "me for one have seen corruption first hand and bore the scars of their ability to ""get rid"" of whistle blowers" and i thank you godfrey...it is still there hence my question why the BIG PROJECT exactly Magda people are still suffering yet we listening here to millions that was supoose to eradicate this hazardous issue.. I am no doctor hey direct your question to our ecpert here Magda I am pretty sure she can extensively lecture u and give proof I dobhowever know of cases where ppl died due to extensive exposure to asbestos at their work environments... geepeex1 this is worrying you hey and it is of use how??? am on he stand....jeeeez i didnt know that...u like to throw stones in bushes you geepee geepeex just wanna anniy us and destract us.... do they even still have that money??? sooo not entertaining u. he must not even trust medication from his GP..These people are mercyless really he did it all the time..it wasn't a special prayer meeting he had a prayer meetig with directors(as reported) he started his work day with a prayer..in any event one should pray daily if u are religious why is the prayer mentioned and not the missing disc on the car he drove... on what basis tho if he does it.. what fb?????? their pensionfunds must be frozen and used as payback its like a ghost haunting me... operation hlasela.. @geepeex atleast we agree on one point
James Doyle,mn...........................
Sindiswa Moolman,They wanted to justify the total amount The gangsters pulled off one of the biggest heists in the FS. What a loot @Manzi Iznam. Does anyone know what the AG said about this project in their Audit Report? "It’s not Cyril @Thando Nkutha And nobody verified what they said they have done. Yhooo @Bongumusa Mabika. We would see Skhakhane here and not that other counsel @Tavhanyeni Tshkovhele. I don’t think so It’s not him @Malinti Pika. Why use a different counsel and not Skhakhane I suspect Mr X is somebody who was the MEC for Human Settlement This person through his attorney mentioned that he is still involved in politics and in government I mean Mr X @Thabo Mzamani I believe so @Tavhanyeni Tshkovhele I suspect this Mr X is Zwane @Magda Seguin. Hope so @makhosi nobhatyi. That Mahumaphelo was with Ace and Zwane in this looting Hahaha... @Pastor J I agree @makhosi nobhatyi. Hope this commission will go to the NW after FS Tell them Mxolisi. The Hawks and SIU are listening Every wittto this commission is conflicted @Gee Pee1. If they call me... I would be too. Witness @Gee Peex1 Ndawoni eBhayi @ fuzile dazana? Hahaha... @Gee Peex1 Mna ndiKwazakhele eNobathana. Hayi bakhaya @fuzile dazana and @dada ngova. Ndiyabulisa I think it was PG @Thando Nkutha Si baninzi @fuzile dazana The Provincial Treasury should account @Gee Peex1 not National Treasury Yes... eNMB municipality @fuzile dazana No idea @Thando Nkutha
Thabo Mzamani,36 300 X 850 = 30 934 810 - far less that R253m """Housing Heist"" 😁😁" @Sindiswa Moolman - this person is Mxolisi Dukwana. @Sindiswa Moolman - okay Zwane is Ace's person Lol!! Dukwana is Agrizziing them now. Lol! "@Jane .Blamire  "@Danue Nilsen Are these people who looted the state rich now?
Moeneeb Martin,"@Al Fresco 8
PETER MABUSE,"zondo is doing will we really made a mistake to bring zuma who is jimmy tau
Elvoray Bane of the Darkness,This just in. Scientists at CERN discover that space is a vacuum because CNN sucks. CNN causes climate change. Join walkaway CNN and help bury this cesspool. The great flush is coming to CNN.
Ewald Kruger,"😀😀😀 I am older than him and I know what GPS means "😀 😀 😀 @mafuta ​ Lol Ewald EXACTLY what I have been asking myself since he mentioned it the first time. Judge not picking up on that?? @Bongumusa Mabika ​ ...300 000 houses in just over two months How big was this team!
bongile sango,@Manzi is more than R127m Cyril Ramaphosa has got a lot of people to fire here after all of this There is say they always using not guilty until proven otherwise. But on the other side they messing up the state Born free you right there Hoping all these monies being mentioned here going to be payed back Mr Dukwana is going in details with every thing that he is got knowledge off Mncedisi in Zim they still using them those wigs Ace is in trouble here I must say Thulani Bukani he has got no chance to charge the guy Ace must just forget Mali ityiwa ngathi kutyiwa mashwam shwam eMzantsi @fuzile dazana SA yonke bolile lecountry
Petunia Molomo,220mil almost
carnoth ngomane,"@Thando Nkutha you are correct "@Thando Nkutha Agreed "@Thando Nkutha Cr's mistake was to try and strike a balance between the two factions within the ANC @Thando Nkutha he is not above the law by virtue of being ANC SG. is it CR duty to arrest or charge him? "@Thando Nkutha you may be correct @Thando Nkutha i though SAPS & HAWKS were responsible for that "@Thando Nkutha but we dont know that he doesnt fast track "@Thando Nkutha CR is wearing two hats govt & Anc "@Thando Nkutha DD eish
Tavhanyeni Tshikovhele,All along I thought Mr X was Ace Magashule. "@Terence Makgalo "@Sindiswa Moolman "Owk
Terence Makgalo,@Tavhanyeni Tshikovhele WHO IS MR X @Tavhanyeni Tshikovhele Ohk thanks
Turaza Shabani,big cat relaxing in Nkandla n enjoying....
Bongumusa Mabika,The project to audit 300 000 houses in just over two months means they did almost 5000 houses per day if they were working weekends as well! That is over R4m a day. How big was this team! I can't take this anymore. Its like a horror movie.
fuzile dazana,where is adv maluleka guyz This is so sad ppl they pay with their blood so that we could all benefit in this county .today we talk about ppl who eat the hard fought freedom for their benefits i wish this commission will come in port Elizabeth ndilapha e zwide wena ungatsho nje sibaninzi apha mkhaya sindiswa moolman bendihlala ngakwa Bam undawoni ngaku charity la saloon le commission iyafuneka apha e bhayi sindiswa uyamazi u moolman lo usebenza kwi office of the mayor its the same thing here in nmm ppl they want in sourcing as per resolution of the councill of 4 December the are ppl who are fighting that insorcing of plumbers and meter readers where is adv maluleka yamazi u sis pinky nobathana moolman if i may ask wich position mr D held in free few state we want this commission in nmbm this in CR 17 commission sweet wodwa lo any arrest that shamila made since she s been in the office no arrest by NPA head are u suprised its like triying to catch a fish with spider web born free are u for real if you think NPA head will arrest big fishes then i will be possible to nail a jelly in the wall kunjalo baba What has the NPA Head done since occupied office plz s.a ppl assistant me this adv is not doing lot of work he just use play botton Mr D the freind of commission kunzima tata robert xp xp lets build on mzantsi together hip hoop is this a overtime or normal pay for the commission tnks tata we must look after our taxes no wasteful expenditure
Graham Jackson,Are things live again The real problem is that we have a government that transformed from a revolutionary movement. In a revolution you shut up and do as you are told. Now we have inexperienced politicians.
Jacqui Baumgardt,Hawks and NPA should be working hard! thus guy should be the President! "Mr X is Ace Ace was all-powerful in the FS hope he has a major bodyguard crew. @Fils - hi! I've got pink hair so what difference does it make? @Danie - try another colour! @Fils there are many senior black people who have white/ grey hair e.g MK veteran Mavuso Msimang @Ibo the housing debacle re removal of asbestos in structures @Danie - yesterday Mr X's attorney asked that his client's name not be mentioned asbestos is a deadly substance @Danie - agree @ Danie - agree
Malinti Pika,Mr Nxamalala...no one else
