author,message
Lee D. Hendrix,"...Ms Yakhe Kwinana is the new-version of the colonizer without awareness ...That SAfrican Constitution is very troublesome. ...Perhaps stolen money has an effect on the minds of hoarders. ...This (Adam)woman wants to dictate how the taxpayers was over ran as if it was necessary for her portfolio. "...A DEN OF THIEVES SHALL TALK AMONG THEMSELVES IN SECRET TO STEAL AND STEAL AND STEAL ...In other words she decided what will happen to finalize contracts in her kingdom and overseas. @Adv Dimakatso Edmond Seabela ; greetings..only Condors are here to serve. ...Yakhe Kwinana cannot be one of the Pope's Christians because thou ought not steal. ...Once upon a Time; a bank manager opened the vault and found only the money was gone. The manager asked who took the money and who closed the vault's door; declaring the manager did not know? ...Temporary Insanity might sail in this social arena . "...Corporate Education Systems should be outlawed due to its ability to create temptations in criminality ...SAA can shut down the Education Budget too because the money must fly away with the fowl of the air. "...It is assumed that Adam was ejected from the Garden without a Future being designed for he and she "...Sure ...THOU SHALL NOT LIE...REMEMBER?
Blake Yogi,🤸‍♂️🤸‍♂️🤸‍♂️ Hopefully everyone stops fabricating and suppressing evidence 🙉🙉🙉 We can all give DCJ some grace. He had to go wash his ears with holy hot water for all those lies here we go 🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️ They ran away??? 🤣🤣🤣🤣 haaibo Nuk die saak SAICA. Look at your peeps Guys no ways. Did she really run? 🤣🤣🤣 I think its because bank statements was next on the agenda Chair so kind and patient. I wouldve been like. Lock up these crooks now! 🤮🤮🤮🤮🤮🤮🤮 He bana Ms Mbanjwa 🤣🤣🤣🤣🤣 went out for a gallop 🐎🐎🐎🐎 #Mlungisi I dont. She is a blatant crook Yes or no?? @True tomorrow "When Ms Hofmeyr asks "" What did I just ask you?"" and you say ""I forgot the question"" but you are busy explaining" Where is that CA sharpness??? Especially since you are old the experience should be clear but nix nix. 🤯🤯🤯 @Sam 🤣🤣 🤯🤯🤯 drunk again back in the passage you are resisting This woman is living in Lala Land rigorous process 😱😱😱😱 🙉🙉🙉🙉 Bad examples 🤣🤣🤣 Jirrie nog nooit so hoë geleerde liegbek ouma in my hele lewe gesien nie. Sies 😱😱 crook
Person of interest,"Prepare for flabbergastrination family Schitt's Creek Love Scandi and anything Turkish @Naledi She's ducked 🦆 Chair please give Mbanjwe a vetkoek example to help her She doesn't do yes or no (sigh) No integrity whatsoever The cross examination will be beyond interesting ne? Chairperson Ms Mbanjwa just keep 🤫 "Yoh @Bulelani thank you I will tell them. Maybe they will get SAA tender Vetkoekery classes held here. Guaranteed to be tender and rich. @SABC 🔊 🔊 🔊 🔊 🔊 Please. Julius recommended you mos.... 🙈🙈🙈🙈🙈🙈🙈 You have to laugh 😂 or you will sello 😢 DCJ explaining like she's 5 @Sirshin we are at home. Twenty years older than witness. But honest @Naledi Forever Young Ms Hof my fiancee hands-off! @hirsitus use less baking powder my cuzzz Mbanjwa you ready for damage control??? @a b c it's not about the age my cuz @a b c forgiveness and blessings cuz. How did I land up with @Pastor JJ 's job? I specialize in funerals with vetkoek at the after tears @Pastor I want to be Kate when I grow up Here comes the real vetkoek story 🔥 🔥 🔥 🔥 🔥 "@Heather ya Nzeku - yesterday she said her relationship was professional. OK. Trading is professional - IC markets "Ah PONZI scheme Banjo not playing anymore Vetkoek Amway Stokfels Confusticate her vetkoek Confisticated her server. I am flabberfisticated. I am exhausticated with all these lies "@Dylan sickening "no man "@Naledi got cab here "@Naledi sorry @Naledi can't. Finger trouble. Old age! Listen to this woman haibo "She is thoroughly dishonest "I apologize for all the poor people in this chat. She is not one of us. Oh I apologize for all the kzn people on this chat Sitting here. In Vetkoek Paleis. Look what happens when you forget to take your vetkoek out of the oven. You cannot not pay for your server Got news for you about your mind.... Basically I need an oven rather than a server @Anne M this is a huge cover story basically "Just Stokfels your honour @carlibliss YES hands off Her mind was confisticated with her server @Deon my baby's hands Kickbacks 💯 % Was she on the vbs board @Anne? Ooh this lady was busy!! "@Naledi yes Did we all spend the last 25 years being blind and deaf? It's simple chair!!! Pay attention🙄 They really hate Kate hey See you all here for vetkoek sometime Saturday? 🙈🙈 Thanks all! Got nothing done today. Poor Kate. Her feet must be killing her. 👋 👋
Akhonamandla Gala,🏇🏇🏇🏇🏇🏇🏇🏇 😂😂😂yintsomi le ihashe libalekile "They will write a letter saying the commission was unfair to them our horses are back Nantsi' Zuma was giggling with these oumas while they were messing up the country Ms Mbanjwa please sit down sy vat gat look at how Zondo is puzzled by her😂😂😂😂 "I wouldn't have mind if she was not a CA "@Siya Dilimeni unengqondo zamajita lo SABC Mzala siyazalana Yes Chair! she is abusing the word 'basically' shopping center example 😂😂😂😂😂😂 @Siya Dilimeni 😂😂😂 pasop laNdzeku @Siya Dilimeni uNdzeku and @Andy 😂😂😂😂 jeeeer SABC makwedini nogals with a firm voice @Simphiwe Khubeka 😂😂 another round house kick (dry-skop) coming your way Ms Kwinana unbelievable 😂 "@bella moholo bye "@Andy umntu wakho uthi Duluxolo @Andy 😂 i only love her when she says Yes Chair and when she says Chicago Mbanjwa went to take her TAXI SNUFF @Siya Dilimeni uyakhweleta😂 uyatyelwa @Wolfgang Redeker she's a fatcake of Ndzeku bayajola uyatya uNdzeku apha uVuyo is a big big dreamer mxm Visited AAR😂😂😂benisenzani noVuyo? "@Simphiwe Khubeka 😂No i don't think so "@Yolo More not much @Siya Dilimeni 😂😂😂uNdzeku waziwa nangabantwana @Yolo More 😂pleasure @Andy uNdzeku akahleki usela imbiza @Siya Dilimeni ngabaSisi bakwa Bitcoin aba😂 @Andy 😂 😂😂😂😂😂 🔥🔥🔥🔥🔥 @Siya Dilimeni 🥃😂uzobaryt @Andy no ways nguTishara lo uneDiploma.... @Siya Dilimeni uLumka noNdzeku no Khanya yi tripartite uyatyelwa she is full time on Forex trading part time SAA @Siya Dilimeni 😂 @Xolisa Msila 😂tshin isqova sika Bitcoin @Tumi Tsele 😂 @Siya Dilimeni ukhuthele uKate akanamikhinkqi make sure that Ms Mbanjwa heard the time iyasika iniba kuZondo Basically we are back confisticated😂 Nkosi yam lomama🧟‍♀️😱 😂😂😂Bayamosula ngoku nqandani bantu "SAICA we want a briefing lunch time tomorrow here on Live Chat "@Siya Dilimeni 😂😂she hand delivered them to her house Uyaxoka @Siya Dilimeni 😂😂sorry Grootman 😂😂😂😂😂😂Gogo 😂😂😂😂Hofmayer 🦸‍♀️🦸‍♀️🦸‍♀️🦸‍♀️ 😅😅😅😅😅😅😅😅 @Siya Dilimeni 😂le uNdzeku uqale 2016 utya iTakane "you make 10 % benijola man MXM ucinga singabantwana lo 😂😂😂Please arrest this Ouma a. s. a. p you have lost your mind long time ago Gogo Be Febre iBundle ka Vuyo Mbanjwa is not clued up when it comes to numbers @Andy iCard likaNdzeku belihlala kuye emabeleni maybe according to Kwinana the word 'basically' means 'nantsika' 2.5 million 😂😂😂 😢Boom RHUNTA! loooooooooooong story 😂😂😂Hofmayer is not even interested in her stupid explanations and examples BASICALLY Zondo is setting a trap @Siya Dilimeni isilonda siseshushu she doesn't realize how much trouble she is in..... she must confess that she was having an affair with Ndzeku @Siya Dilimeni izobe iphelile itshiki kengoko sekulilwa @Deon Kotze oh i thought you were talking about Ms Kwinanas hands Who is the father of your daughter? loLumka ayingomntana kaNdzeku? paternity test needed here Basically uzobanjwa 😂😂😂😂😂😂 uZondo makamkrazule ixesha limkile Ntwanano 😂pasop nge confidence kuSisi enough where is elsewhere? sela ndini @Siya Dilimeni haibo sisono kodwa ngoku lusizi olu @Ntwanano tjooo just imagine nje @Siya Dilimeni 8 Klayentsi ok let's continue Ms Hofmayer inoba uNdzeku uyamhleka umntu wakhe 100 per cent 😎 uLumka shame akanamama apha Basically is working extra hours today iyaxoka lo hahaha she's talking about Standard 6 General Ledger so that Debit and credit explanation was for nothing? 😂this CA @Siya Dilimeni njani isingesi sibenzima kodwa uyiCA? @Siya Dilimeni 😂😂😂😂awuva @Siya Dilimeni phaya iLecture iyaxelelwa uba mayicacise ngesiXhosa asimva ba uthini😂 Haibo siye samxaka nesa spelling? church wena? No ways @Siya Dilimeni 😂😂😂😂😂 Abomzala😎 @Andy 😂nguNosibhanxa nyani Oh Shame Friday Evening I'm having Heineken for this one 😂😂😂😂 kuzobamnandi again ngomso😎
ALTA,person of interest... you are basically right😁 Naledi... hi john 😁 what??????? oh my word wim louw hallo elton ... ek jou vanoggend gegroet al😃 Naledi... refresh your youtube @wim louw hallo Naledi.. ek nou my YouTube weer refresh Naledi... hy sien ons nie😓 Naledi... i did he don't see us @wim louw .... jou vabond 😁😁😁ons het jou verlang😘 @wim louw goed en jy sanB do you see me ahhhh daars jy sanB😘😘😘 a b c hi hi a b c ... for sure i did Naledi.. Naledi.. n potstoker Naledi... potstoker?? rdup ... middag ... eliminated huh Naledi... yesss yess 😁😁 Naledi... wim louw .... please release me @wim louw ... wraggies briljant 😁😁 basically ... basically 😁 again Naledi 😂😂fantastic @wim louw ... jys op n rol ... aww ek jou gemis my vriend Naledi..wim .... dont fly to high my little bird 😁😁 @wim louw yess 😁 buffering Naledi... g&t😁😁 @wim louw ... wragtig jaa😁😁 rdup ... musiek my lewe @wim louw .... elo...dont bring me down Naledi... see we are twins😁😁 @wim louw ..Naledi... one and one is one 😁😁 @wim louw 100%😁😁 js bach ... we know our music😁 @wim louw you are on a roll 😁😁😁 @wim louw naledi... red red wine @wim louw 😂😂 😂😂@wim louw .. we are over the hill😁😁 Naledi.. kalm vriendin 🤗🤗 Naledi... I'm flabbergasted Naledi... triple wine pleeeeeze😁😁 annie😂😂 basically.... Anne .... im afraid a lot😂😂😂😂😂 .... high risk ... i never lost my mind ... basically... again basically again zip ... wraggies basically...again zip ... her timing was on time @wim louw defnitly 😁😁great song @wim louw...time is tight @wim louw beslis😁😁 forex .... basically... property basically speculate .... 💔💔nee money is the root of all evil @wim louw dont fly to high my little bird Naledi agree😁😁 Naledi spot on my friend Naledi love them both Naledi 😁😁😁
Naledi Barron,"Oh nice one @Person of interest !! Just back from perusing depressing world news. 1 Million Covid-19 deaths in the UK. BoJo's ""herd immunity"" approach in action it seems." @ALTA Hi my friend! @Goran Djocik Any time now. @Lucky Thwala No man! African time! A well honoured tradition. Hallooo engeltjie @elton van neel @Isaac Mmila ROFLMAO!! With all that vaseline she's too slippery to ctch OMFG!! Ms Mbanjwa did a runner!!!! This just keeps getting better and better!! @ALTA I'm on Live Chat but I can't see Ooom Wim! @wim louw DAAR's JY! Missed you !! "@ALTA Ja @wim louw Kan jy my sien? Missed you! @SanFran Arnold Hey Lady B. @ALTA We must keep trying. "@Magesh Difa I think that "@wim louw Naughty!!! You should have told us "@Pastor J.J No need to apologise. Those of us who know you "@Rene Ngwenya I see you @Luna I understand completely. My apologies if I gave any offence. @Siya Dilimeni Aaargh! Now you're making me dash to the kitchen and look in the 'fridge.. @Luna @Pastor J.J Amen to that! @Rene Ngwenya Laughter and a stiff G & T!! ATTENTION @Bongane Lephatsoa Please shut down your Live Chat if you're so irritated. This is a free forum. @Sherwin Peters Thanks for the info What is the name or term for someone who loves to stir the pot? @ALTA THAT's Ms Mbanjwa's nickname!!! LOL @Rene Ngwenya Potstoker. Provocateur. Lovely and appropriate for Ms Mbanjwa! @Salmaan Abrahams Really??? I LOVE DCJ Zondo when he goes on a lecture!!! @Jacqui Baumgardt Oooh! Nice! @Heather Durr Yup. Those two are tag-teaming. @Siya Dilimeni Eloquently said!! @Level Ground Boerboels You're new here? Welcome!! @Wolfgang Redeker Very much fake news. Thewre would be a major STOP PRESS otherwise! @Level Ground Boerboels Ah! Mystery solved. @ALTA @wim louw Slightly Mad (Queen) @Paul Buchel absolutely not. We're all trying to keep on laughing (in a slightly crazy way) rather than cry... @Level Ground Boerboels Thanbk you cousin!! Much respect to you too. @wim louw I doubt that the British public could handle this kind of heat!! "Have added ""basically"" to our fast-growinbg Commission Dictonary guys." I'm on the floor here guys!! If I laugh any more I'll get the hiccups!!# @Lutho Makalima My sentiments exactly! @Val Speirs Nicely said x "@a b c Apologies "@Aubrey De Bliquy Don't know. Probably not @Sirshin Moodliar Careful. One day you too will be old! @Person of interest Right next to you my friend!! Our brains are ageless!! "@roberto wilco I think you speak for all of us here. Riveting stuff. And at tea break @ALTA You got that seconds before I said it LOL! @ALTA @wim louw Take it to the Limit (The Eagles) @ALTa Too true!!! @Wolfgang Redeker Address your comment to the individual @............ "Dear All. When you've hit rock bottom @ALTA @wim louw Indeed! Right Down The Line (Gerry Rafferty) @RduP Come On Feel the Noize (Slade) @Jonny Dreyer True dat!!! "Fabricated : fabricate /ˈfabrɪkeɪt/ Learn to pronounce verb past tense: fabricated; past participle: fabricated 1. invent (something) in order to deceive. ""officers fabricated evidence""" @Zinhle Big Daddy Dee Aha! THERE's my favourite potsteker! @Zinhle Big Daddy Dee I see you my brother! @R E I know. Words fail many of us! @Rip Torn GTSY. LOng time! @Zinhle Big Daddy Dee I'm pleased to hear that! @JS Bach And still rockin' 😀 @JS Bach LOL! Still got to catch up with this 1960 classic vintage model!! Zanospark? Xanospark? "Yup. Once again @Cooler Cat Indeed it is!! I lurve these sharp bends! And Adv Kate has got all her ducks in a tidy row. Love it! @masilo koka Patience friend. It's all connected to the veracity of this witness. "@Sanele Ngcobo Yes @Mawande Sineke Exactly!! Another door into a shady place is being opened. "@Antoinette Van Niekerk It was absolute mayhem! Get the kids fed & watered Bring us Zuma. Bring us Dudu. "@Jemimah Zitha The accurate quote is thius ""The LOVE of money @Aubrey De Bliquy I was under the impression that it was 11-16th November @Sithembiso Nyawo Always a pleasure xx Thanks @Carmen James ! @Zinhle Big Daddy Dee Don't book a flight now. It's Winter here. You'll freeze!! @Cooler Cat I'm sure our Chat Attorneys will be able to answer you. @Zinhle Big Daddy Dee Long story. It all started when the witness made a reference to vetkoek (fatcakes)... and then things went hystericaly funny from there on the chat... "@Zinhle Big Daddy Dee Yes @Ntsikelelo Mgxigxwà Indeed!! That's the only way to play it! @ATA @wim louw Ace Ace Baby (Vanilla Ice) Confistigated? Already added that one to the Commission Disctionary.. @Anne M. Done 😀 @ALTA My vapepyp is about to explode!!! @Pheladi Lamola Very wise! Keep your money close to you. Neither a Lender nor a Borrower Be. (An old saying). @Person of interest I'm already getting stuck in to the Merlot. Want a glass? "@ALTA My lovely friend @Person of interest It's 14h24 right now "@Minnib Prince Given the general state of the entire world @Khanyi. AgeGracefully Rest my dear Lady K. Tomorrow xx "Signed @Elvis Malakoane And I look forward to that!! "ROFLMAO!! No Contract. Just a MOU "@Handsome Rob Yes @ALTA @wim louw Those Were The Days (Mary Hopkin) "This woman makes a mockery out of our Madiba's speech in which is he declared his ideal @Sal SA Already added to our Commission Dictionary ROFLMAO!! Schooled by Adv Kate!!!!!!! @carlibliss lucksonjnr Get in line friend!! There's a moerse queue here standing and waiting to propose to this awesome woman! aaaaand....what happens to the interest my dear???? @carlibliss lucksonjnr Go for it! She's a diamond! @Anne M. Exactement!! @ALTA @wim louw Don't Bring Me Down (ELO) "Sheezuz! Between FX trading "I keep seeing Bishop Tutu at the TRC "@Carmen James Glad I'm not alone in feeling that incredibly sad moment in time "@Person of interest Yes. I'll never PONZI Scheme end of. "Never mind ""distressed"" property @JS Bach If I could climb through my laptop screen.............. "@Loyiso Gwala (2) the forming of a theory or conjecture without firm evidence. e.g. ""there has been widespread speculation that he plans to quit""" "@Loyiso Gwala As always The horrendously sad fact is that this is REAL. This witness and many others stole from the people. I feel no sympathy for any of them. They must pay. And I want Zuma and Ace to pay the highest! @Tay Amen to that! @Tay Yup. Judge Judy classic phrase. "No I want whatever muti DCJ is taking ! @ALTA What a magnificent human being is our DCJ Zondo!!! @ALTA and Adv Kate is just as awesome. A real Mamba! @Alex Mmadi Yes! Agree! Who gives a toss neh? @Belinda Stiging I'll be here. "Popcorn @thando cezula Can't wait!! See you then Have a safe and pleasant evening everyone. And @Zinhle Big Daddy Dee Don't go AWOL on me - Look forward to seeing you here tomorrow @Aubrey De Bliquy Dud Myeni Oops! *Dudu Urgh @Andisiwe Nxitywa That means I have to fall out of bed at 07h00 @RICHARD LEVI Dudu Myeni @Joshua Borias LOL! 'Byeee. Until tomoz "@Aubrey De Bliquy Well @zip reeper And you would be horrified to know what K*K is sommer just saved on their desktops!! @Aubrey De Bliquy Hype Park's speaker's corner has nothing on us rowdy bunch LOL! "@zip reeper Yup "G'night everybody. Sleep deep
Hlanganisa Mazibuko,whites excellence 😂 😂 😂 😂 they came early this time around 😂 😂 😂 Lol to think that we still have 1 hour left to watch this series THE LYING PERSON 2 khaya Xulu... fusegi fusegi fusegi 😂 😂 😂 😂 😂 😂 😂 Loool Hahahah 😂 😂 😂 😂 Loool I wonder what's she saying now... angimuzwa
John Arvanitakis,Those vetkoek must be delicious - they still not back from lunch! supposed to be 14h05 Basically...... @Dylan Burden - I don't remember we are waiting Let's go - round 2 They ran away She is on the Jet to Chicago for wine and dine "with all the money she got the headmaster - pay attention when I tell you the time eish - look at those files....... DCJ is laughing As I told you.....
Goran Djocik,what time do they redu what time do they resume still not live? what's the problem now I missed it
StarManRSA,What's your favourite series? (Killing time for the DCJ) @John Arvanitakis I haven't seen that one. Jumped out the window. Is DCJ teaching Kwanani about words and letters now? Colours and numbers tomorrow? @Pastor J.J lol!! I never thought otherwise. No morals. lol @a b c can you blame them?! Everyone in here pays taxes and knows that SAA is getting more tax billions. @Aidan Bain it's how the government raises funds for themselves to get rich. We just need her to ask the advocate to protect her from herself. Kwanani is more subdued than earlier. Chat is popping off 😀 He dumped his lawyers. Advovo Kate is spicy!! 🔥 Guys can somebody confistigate her CA degree please man. "So sad that we are giving another R10bil to these kinds of people. F the schools We're all going to need a brandy tonight. Has mbanjwa given up now?! 😀 CONFIDENTIAL!!! Preposterous!!🔥🔥🔥 Mbanjwa slipped out the back chief
