author,message
Vickie Rigby,l
Sipho,Time delay He's stressed this mbaks Thanks @SABC Digital News sound is now fine Did mbaks 2k oath or affirmation? Mr Dubai That water class will fall soon And please Mbaks switch-off ur phone Let me check my dictionary "EFF is the future #EFFRedFriday lol Mbaks just hold on chairperson rather than CJ So problem started by Mandela Stomach politics "@Mzalwane Mzala get your facts ryt "He must be honest "He raised it in 2011 but it happened in 2010 "He fears for cross examination that's why he doesn't wanna mention people's names @SABC Digital News please whisper to sound team to fix sound Mbaks he's lying He had relationship with Guptas b4 "Only cross examination can prove that Mbaks had relationship with Guptas b4 that call "There must be a valid reason as to why he took so long to raise this complain But Zondo he's protecting mbaks here It's a valid question nd mbaks must answer it lol lol lol now truth is coming out news headline Ministers were offered curry at Guptas Compound BP lol He didn't answer that question he's lying now lol this guy he's a liar lol phone call is a conve.... sir lol mr curry Stomach politics answer this question mbaks don't mix he doesn't respect the oath He was protecting Zuma and the Guptas He continue lying BP lol he doesn't listen to question he just answer Even himself he was a coward cause he denied he had a conversation with Ajay b4 his appointment to public protector
Bridgette Kekana,yooo technical problem he did not sleep yesterday he looks tired he dyed his hair he must go bald Razzmatazz vuvuzela now Hawu @Mkize 😂😂😂😂 finally the truth has come out Julius Malema hv said this long ago in parliament @Mohapi😂😂😂 make me nice glasses ANC defends n protects itself Julius raised it long after he left the anc they wanted to sade their jobs
Chris Venter,"those are nice glasses suites her nice
watson mutanga,They are starting at 0945hrs now. I found out on ENCA. Mr Mbalula’s team needs 30 minutes for them to go through the paperwork presented to them.
EMILY PHENYA,Hmm
SMOKING GUN ENTERTAINMENT,Mbalula seems agitated...wonder why
Sabelo Roland Malindisa,#StateCaptureInquiry Counsel for Mbalula stands and introduces himself. He reiterates a request for a half hour adjournment for consultations before Mbalula begins with his evidence. yes they were
Qiniso Brown,are they on rehearsal right now power to you Mr Mbalula magda did he said that nad that's tell a lot in his party
makhosi nobhatyi,Sir Mbaks is here 👂👂 "Ace Magashule son at Gupta "Former Anc youth league leader robbed 35.4 million at Vbs @Magda Seguin I cannot wait these people go to jail what they did is not forgiving "Ramaphosa kubo  "Mbalula is starting to be careful to his words now Sir Mbaks evidence was delivered here sir already by people whom knew better than us Energy started now Account mr Mbalula Yes he agreed now but in the video was rubbishing Trevor Manuel testimony 😳😳😳 How can you say mr Manuel lied sir Mbaks? Whereas he told exactly what you has shared in that meeting present but Manuel mixed names Who is that person? Nowonder isn’t Bathabile Dlamini? "Now Mbalula is giving former President to runaway by saying he didn’t share the news What else did you discuss sir Mbaks? Eating make you dizzy That curry makes you do favors and sympathy for Gupta Kill the cut Razz matazz don’t be scared 😱 Curry is a problematic to ministers and politicians Mbalula always praise Eff on Twitter "Fact remains you hear b4 you called by President broke the news sir to you Mr Mbalula you are not giving correct answer If you miss opportunity to clarify clouds will hangout soon to your head Mbalula cracking now 😃😃😃 Connect the dots Mbalula please is obviously you are appointed by Gupta "Mveli Zimase it the head we are talking about his friends whom now know where to be found and Mbalula failed to arrest them while were here escaped with Duduzane Mbalula is conflicted with his evidence Told b4 you have been told by President simply you have appointed by Guptas "As I said b4 Mbalula is dropping the opportunity to put meaningful remarks here but failed to say he feels like he was appointed by Guptas besides the president He is trying to block the truth come out of his chest Mr Mr Mbalula there is voice transcription record saying that How can you speak out and then backtrack Agreed Mbalula Just agree that you were appointed by Guptas You are failing me sir Mbaks now you were appointed in advance "Very rarely Mbalula "Miss Gcabashe caught him big time "Thando Nkutha zondo done nothing wrong but Mbalula failed to connect the dots just saying according what Ajay told me b4 president happened exactly "Mbalula must just admit that he was appointed by Guptas b4 president made officials announcement to you Mbalula Bring it on miss Gcabashe 😃😃😃 He wanted to sell the Anc and country to the hands of Guptas by assistant appointing Dlamini Zuma as president of ANC 🤦‍♀️🤦‍♀️🤦‍♀️ answer correctly sir Mbaks please I am Anc member but what Mbalula tackling is not helping us defied "Mbalula is tired now Mbalula please don’t tweet again tjoo Alright tell us about R300 000 trip why was paid to by different banks please no more vocal people please make sense to the nation "In terms of being appointed by President Mbalula counsel asked his employer I assumed he will give wrong answer again Hang on there mr Mbalula "Kahle bo  Counsel please send sms what answer you want please now is cracked more and more "I think he supposed to read evidence b4 him two weeks before he came here not wat he knew which contradicts himself Change your stance Mbalula please what you give us is exactly true that Guptas appoints you b4 president I think he is the last witness Did he made mathematical and science?
PETER STAFFEN,i think the man is worried sound up please
John Fagan,and those Glasses of his I agree Makhosi very FEM glasses is he not in brett kebbles book i was thinking that Brett Kebble was...Gay i am Right hmmmmm He is 47 Years Old.... says he was young...Nonsense YIP....LIAR Caught out LIARRRRRRRRRRRRRRRRRRRRRRRRRRR NO SHAME AT ALL The word...WHAT OUR ..Country has been CUT so Badly by these people..they dont care..They dont care... warra warra warrra he is angry as it was not a presidential appointment..but a GUPTA appointment Indeed Makhosi we on the same apge
pierre djamba,what is this the man is down yes yes yes in tears can this lady stop? let go for eff i am voting eff we all will go for eff
Magda Seguin,Sound? @Makhosi I just read about it ...a Range Rover costing nearly R3m!! He said that Zuma helped the DA grow He thinks South Africans have short memories Yes he did...in a press conference moral.. The video is online Body language... @goolamv...he supported Zuma very vociferously....remember? Also very arrogant in Parliament @goolamv...you are too kind to people who destroyed the country Your choice ...The looters don't deserve any support The problem with the ANC is that they think they are still a liberation movement and not a democratic government accountable to the people We know Trevors side of the story...let's hear what he said Totally distracting @Sindiswa Moolman He changed his coat after Zuma left Thank you Chairman...Trevor talked without reading But Trevor said you told them that the Guptas told you before you were appointed Why didn't you refuse when Zuma appointed you Mr Mbablula? He never challenged Zuma about it and voted nine times against no confidence... No...he didn't...@Bridgette...revisit the YT video Trevor Manuel told exactly what happened I the meeting and Mbablula even tweeted to thank him Everybody confused the Gupta names...only those who knew them well can distinguish What happened to Mrs Phiyega? He said the Gupta congratulated him!!! Now he blames the media...typical ANC tactic Ouch...The New Age!! that rag that stole taxpayers money Totally spinning like a top Thank you Chairman...I heard it too..Yirre this guy can lie Raising his voice @goolamv...you trust ANC NEC minutes??? Half of the old NEC are still there @Epnet I think the Chaiman picked it up already...that is why he is explaining now @Peter I have enormous respect for Judge Zondo Why not? The Pres is a servant of the people "Political salaries are too big to lose it seems...bodyguards...houses But the meeting ended and Zuma said absolutely NOTHING...didn't even react! He was....didn't you hear Manuels testimony Zuma was there and nobody questioned him...revisit the YT video of Manuals testimony...it is online He knew exactly what was happening with the Guptas and Zuma...contradicting himself again Yet the ANC still carried on with the Guptas @goolamv...I ask myself the same question...He is trying to spin his involvement Yes @John Fagan..He was ANCYL leader and received money from Kebble Barry Sargent wrote the book...I still have it in my library That has been alluded to but not proven NOT the EFF...Thuli Madonsela...the EFF had it in for Zuma and used her report Hundreds of people were interviewed by Thuli after confidential complaints by citizens.. The entire ANC was captured...they voted 9 times to keep Zuma Eskom had ten CEO's in nine years... So resigning and blowing the whistle was not an option? The banks acted autonomously...The government has no say in closing bank accounts.He made a mistake there as they were probably discussing after the banks closed the Gupta accounts His testimony is full of holes and not convincing He makes himself out to be a hero The Judge must know everything for his report and final recommendations @Allan Tshuma "I would like to hear about the Dubai meeting he attended where Joemat-Pettersen "The Judge presides over this Commission The Guptas must come out of hiding and tell their stories here and be cross examined as well The Saxonwold shebeen and restaurant was popular among ANC cadres Speculation and obfuscating...getting himself deeper in trouble even going sovfar as to find ing excuses for the NEC! 'benefit of the doubt'..Eish The Judge must clarify...he is right in asking probing questions Zuma must hace told the Guptas what happebed in the NEC meeting So he lied to the Public Protector I said before that I don't trust him...He cannot try now to cover up lying Let me repeat: when you tell the truth you never have to remember lies @Michael Gumede...hostile witness He was covering up for Zuma in his interview with the PP....never thought he will have to answer one day He should just own up like other witnesses did...He has no integrity @Michael Gumede...spot on Own up please @thabang it's getting hot Zuma maintains he did nothing wrong I am starting not to believe all his stories Zuma sold the country to the Guptas nothing will change that fact Sjoe...we are ruled by monsters @thabang your sense of humour is very refreshing under these horrid circumstances...you should be a writer Vas gepraat boet! Don't do that...you are trying to get in deeper Mr Mbablula True @Bonang Sithole The ANC vilified the PP on every corner He is still ducking...I rest my case The advocate had enough...I knew it when she mentioned 'technicalities' Liars always do this.....autocorrecting so that their lies appear like the truth but it's clear as daylight that he has no integrity Judge is trying to let him confess a d own that he lied for Zuma Haibo Judge...He was fully aware! The PP asked straightforward questions...now he is blaming her questioning...down the abyss we go... People who do not recognise their shortcomings and faults are narcissistic @Sabelo Dlamini are you in denial of state capture? "Fact remains he said ""NO"" when the PP asked him if the Guptas told him he will be appointed Minister....semantics" 'Issue of perceptions'....the PP had a hard time Deny EMPHATICALLY he said He needs a holiday in Dubai Complained a year later Arrogance towards the PP...accountable to the people of SA sucker!..NOT the ANC! Pride comes before a fall The ANC are only accountable to the party @Sabelo Dlamini...now I am sure you are in denial of state capture The Guptas called Zuma ' The old man' they called the shots and appointed ministers Eleven cabinet reshuffle in 9 years always in the dead of night Cry the beloved country He must specify that it was the NEW AGE...a government sponsored rag Judge...He was protecting Zuma.He told the PP he is only accountable to the ANC "The ANC had no respect for the PP  Adv Thuli Madonsela is an icon of respect and integrity Accused???...mind the words Mr Mbablula Ms Gcabashe is very thorough @whitepope we don't need philosophy lectures Yet you consisted with the Guptas...and supported Zuma. Your comrades so not be happy that you call them cowards "@whitepope stop preaching we are all educated This is the first time that lunch will be late Blocked whitepope @Cerebis selling philosophical theories on power Very irritating @Cerebis...He is on the wrong forum.At least he is not rude or obnoxious Throwing Zuma and his comrades under the bus If you came clean we would have respected what you are saying right now but it's too late...sorry Eskom...The Rogue Unit never existed...the Sunday Times was implicated and taken for a ride by Moyane.They even lost an award which was rescinded this week.Stop talking about a fictitious 'rogue unit'
Themba Makhubo,poor sound fix it i wanna Mbaks crying
Jim Connolly,He’s probably in tears already😂
