author,message
dennis oldude,and so we wait - again Have we got a new bunch of non attendees? Summonses should be automatic
Mingosh Oskidosh,Who is today’s witness? @kevin on what channel is it ?
Roy Kisten,morning Dennis just wondering has that makubelle done matric just wondering and she also says who's Zuma she never head of a person called Zuma it's the first she heard the name Zuma lol
Matlhatsi Daniel Molate,Awaiting Judge Makhubela to arrive Finally she has arrive ANC LOOTERS
Felly,@Roy Kisten I have the same question
Themba Zondi,Where is Judge Makhela?
Marcus Mmola,"Yesterday "People seem to be entitled to a right to appear or not appear coming
Rory Lee Farnham,It ticks me off when people know what heycdfe
Sal SA,Morning all. Who is giving evidence this morning? His client should take the stand and give his version. He can apply to cross examine in future if necessary Too many postponements on day of hearing. DCJ must resolve this abuse Decline please DCJ Legal procedure is each party gives evidence then cross examine. So let's get it on. Public forum why not. it's our money and it's in public interest. This guy is wasting time. He must read the commission's rules and follow it. DCJ must rule Poor presentation from an SC DCJ its 11am - time is money DCJ he should know he can object when the questions are put to his client. Please rule. He must be summoned if he does not cooperate These legal guys are the problem- they must guide their clients properly "DCJ why it's your ""inclination"". You leaving the door open to argue." He's going back to the start of his argument Reputation is affected when you commit a crime. This is in public interest Yeah dismissed - crazy it took so long to rule. Zondo is not tainted "Esther this lawyer does not seem to know the rules of the commission He wasted our time and money Zulu has a nice smile- wonder if it will last.
Mike Newlands,Morning inmates Great sound tech guys thanks 😊 @Barbara Sattler I agree but it’s always going to be a case of the more guilty u are the harder u will push back the innocent sit & get on with it😃 This council is out of order these are PUBLIC. FUNDS. that have been stolen This reluctant witness has clearly been schooled in ANC Stalingrad stalling methods at Lootfreely House by Ace himself Actually these thieves have nothing to worry about they canjust sit & say yes I enriched myself off the poor & leave in thier Merc AMG. Nothing will happen to them nobody goes to jail if u are ANC @Barbara Sattler better make it a double- this witness must be seriously guilty just how much did he steal from out our trough! This advocate looks more desparate than his crooked client!
Riaan DW,"Shame
Caroline Hawanga,"Morning
makhosi nobhatyi,Ace Magashule is running out Why your client is scared to answer any questions? "I am happy DCJ dismisses Zulu application "Ace Magashule doesn’t like to write things down 😂🤪🤪🤪🤪 Dukwana said that He looks familiar ANC is using majority vote to escape questions and accountability and run away with the money 💰 "😂😂🤪🤪@ Cerebis but no ways to run away in this one "Ace Magashule is throwing this guy under the bus I tend to like mr Dukwana since he stand up to challenge Ace Magashule position but that was not sinking right into some comrade and he went further doing accusations but no one listens "@Pienaar van Wyk that is not going to happen as far as I know
Tony twins g s,Zimbabweanlivesmatter
Kevin,Who is watching the cigarette ban hearing ?? This are getting heated 😂😂😂 Seems I am still a criminal You tube....live enca
Barbara Sattler,oh je people are beginning to sabotage the commission. Mr. Zondo must put his foot down. What a slimy bunch. "@Mike Clark that is my motto in life JZ also appeared in public. I am not saying all lawyers are slimy. @Sydney yes! Mr. Zulu is not present. Mr. P is an optimist. "If Mr. Zulu does not appear today I think I am off to the doctor. Need some hypertension medication. @Sydney I think it is my own fault. I take things very seriously. From now on everyone will receive a summons. Mr. Zondo mentioned this on Monday. Mr. Zulu looks like Mr. Over Perfect. @Samuel go ahead Mr. Zondo give this lawyer five minutes! @dada how much to the €? Mr. Zulu "Ja well I agree "no
Joseph Mtshali,Mr Commissioner
Hosia Modiga,kevin is it live somewhere? Thanks Kevin i see you responded to Mingosh. switch off the mic 🙂
Thabo Mokoaleli,"Application for postponement again "Counter argument from Adv. Pretorius is powerful So Mr. Zulu must give evidence because Mr. Dukwana feature no where and as a result anything regarding testimony is not part of evidence leader question. Indeed Adv. Pretorius is on fire😅😂🙈🤷 "Thank you At last a decisive Justice Zondo took a decisive view "Ace as SG will be there first to issue a statement that Zondo Commission is not a Court of law rather only a Commission. Just watch that space Zulu was the best Director General in FS Department of Human Settlements Sorry error Zulu was not the best Director General of Human Settlements 😂😅🤷 Fusi!! Oh no😂😅🤷 "With the current outrange from the ground
LUTHO MTANDEKI,who is the client?
Nong Nong,This exposes the weakness of the commission legal team or sabotage amongst them. avoiding to testify today is what Mr Zulu would wants.
Granny Mokwena,chair just issue summons already
Solutions SA,no more extension of the time frame given to the commission. DCJ muat nip this postponement stories now legal team of the commission seems to be dropping the ball to often recently @Suicidal careful on your racial undertones Boss No one is more important than the other... people have been coming to give testimony. People are obsessed with cross examination than giving testimony Testimony first and then cross examination Throw terms of reference on his face DCJ Please @Barbara Sattler Anyone applying for cross examination before testifying usually are dodgy characters No cross examination will help Tugwana. Lead investigator is on point @Sal SA jeeeessssseeeeeessss lets go already Sal SA irritating to the core jeeeerrrr Rule 11.3 Every application musy follow a particular format @Barbara Even if it means in the evening like Makhubele yesterday. This postponements are sickening @Thabo Yes He is doing what DCJ couldve done Ducking and diving is over... I dont blame them though theyve learned from the best JZ Counsel for Mr Zulu gets on my nerves @Barbara Im sure if i should laugh or sympathise with you...😂😂🤔🤔 This is too much Yes Rule Now Chair @Barabara We are on the same bout... I get too involved too... 😂😂😂 Compulsion Please no postponement application disnissed dismissed Mr Zulu speak up please. @Craven Yes Ace Asbestos Magashule isuu After his secretariat at Anc right now he is too powerful They must put R35 next numbers so they sound like money. He will find them quickly 😂😂 @Thabo Best in what way??? noted @Fusi 😂😂😂😂😂😂😂
Abel Matshidiso,"this counsel is almost running to tea break and the chair is going along "mmmmm eeeer eeeer "mmmmm eeeer eeeer the only changes I see frm the chair is his hands getting whiter n whiter by d day kkkkkkk Mr Pretorius is getting irritated nw "ijoo re tsamaya mo tseleng ya ga Mme Makhubela "@FieliesSA he is Mr. Thabani Zulu 
Murphy Motlhoiwa,"Really there is too much posponements 🤣 hahaha black ones though I hear you ADV P "Thanks DCJ for not allowing postponement 🤓 🕵 Dont know whether u send an email you are not sure?/???/😴😻😻😻
Eugene,the black ones though How many people here in the chat can smear their entire face with poopoo and still look the same 💩🙈🙊
phelelani mbele,dis pipo are boring now everyday is another story every counsal got there on problem
Jie Hamilton,and the owner thinks it's OK
Thulani Bukani,what is predjudice if you are coming to tell the truth? now he wants to prescribe to the commission how it must do its work masingene DCJ tea break they gonna be back any second now
dada ngova,@Barbara nobody's sabotaged here..this is a waste of tax payers money..the judge is incompetent as well. he talks about his strange feelings in Makhubeles case..what on earth it's all because the commission is a toothless bulldog Zondo is useless true o get lost for words when I read some comments here...stick to what you know best rather than make a fool of yourself true @Esther best to zip up when one has no clue @vonani..i have lost you @vonani..neurons stop firing again..start cranking @vonani best option you have taken congratulations 👏 catastrophic
Paul Buchel,"looks like this is going nowhere again today yes Abel 👍 Baldrik 🤣🤣🤣
Keith Fallick,Sidney P - That's because the runner wants to win the race before the gun in s fired.:elbowcough:
Bongani Finca,bb
Samuel Skosana,Hear Hear Or President Hoffman! Stop wasting time dammit This lawyer has now earned his $$$$$$. He is happy now The ANC will protect him What is Mr Zulu's background??? "Before they were Kings (Colonisation) Sad but true I like that "True What a lame duck President they gave us "Hundreds
Prns Chrmng,“Entirely unhelpful” 🤣... Mara English is beautiful!
Lorraine Masemola,how i wish Adv Pretorius was the one to cross examine Makhubela ( miss know it all) he's fed up with lame excuses Adv Pretorius is so irritated with this guy the anxiety 😴 they won't get a postponement unfortunately 😂😂😂😂 ace thinks he's untouchable. can't stand the guy
Thabiso Mbhele,Halala Zulu..... Mr Pretoruis is here
Rebone Ramokone,@abel lol
Nhlakanipho Mzimela,There that cough 🤔
YapYap Dotcom,This guy is like Baldrick from Black Adder Chair is getting a migraine Yeah dismiss time for tea Former Director General of Dept of Human Settlement By the time they find the pages it will be lunchtime. Starred in a film with Michael Caine How many Dept`s in a Dept ?? Look at the Chair
I am Zulu,.
Enoch Dipela,Sies. These crooks have got nerves to continue on delaying the commission's time... They are concerned about their reputations now but when they steal they don't think about that.
Thivhadini Ntshavheni,"let's move on guys
Rulani Maluleke,every time these witness waste half day urging for nothing
HALO,Corruption! End the anc for the sake of the country! This is all time wasting nonsense How many arrests made? This is how we know for sure how corrupted the system is "Lawyers are snakes Anc must fall Where are the arrests???? Corrupted legal system! Anc = African national corruption I wonder how much they paid the judge "Lawyers are snakes Who needs a lawyer? The criminals. I want to see arrests Next elections yourll better not vote anc or eff. Don't ruin our country. Anc needs to end
Mpho Masemola,DCJ must just dismiss this argument thank you DCJ
TAUMANG LUCKY,This commission of enquiry is a joke
Mncedisi Mthethwa,Who is this clown wasting the commission's time
Linda Majola,guilty are afraid purpose none at all time is money
Muzi Mbokane,can Mr Zulu testify already
