author,message
Dams daily motivations Madamalala,Ndaa! Mr Agrizzi i checked my status
Sindiswa Moolman,Tony Yengeni told us to fasten our safety belts because a volcano is about to explode. He assured that what we have seen or heard so far is nothing. Molo mtakwethu Ndiyaphila @mandisi ntauzana. Unjani wena? He is also selling his R13.5m house. Leshabane pocketed the money. "The story written by one of the journos mentioned here ""Mmusi Lies Again & Again About Bosasa & The President""." Who is the ANC @MIKE LOCK ? So IDT was part of this whole enterprise. How were these bribes recorded in the financial statements? I think they are on a break @Ewald Kruger Hayibo @Tholithemba Ntsele . Why are you searing now? swearing Ok if utsho ke @Tholithemba Ntsele Very arrogant and sure of herself @Morolo Jay Maponya. Untouchable....
mandisi ntauzana,molweni unjani sisi? "ndi right "morning all hope we will have another Agrriziling week SANEF ibambe I commission yethu ngama balls
Yandi Masina,👀 Morning @Mandisa ☕
Mojalefa Matemane,Morning veiwers
Sibusiso Madondo,morning guys is agrizzi alive?😟 yandi😉 grizzley bear is alive😀 ndosi😎 lol lebo molo its on hard copy is going down feat friends as long as he doesnt mention my name.he can sing as long as he wants to lol cele i also gt a sum of 150 rands 😂😂😂😂😂 sshhhhh cele wonder where is nozipho thembeka i wonder where are the people implicated right now
mmbudzeni mapholi,very alive
Zuko Sirayi,ngu Agrizzi lo abamaziyo abazange bambona
Joe Lesibe,morning guys
Siyabonga Mkhize,Agrizzi has been offered R80million to quit the commission.
Nelson Musoliwa,Lawful dissemination of news by journalists is of public interest no tjotjo for journalists please impartial reporting for public sake please Intellectualism must suppress gossips between the comm and media by being professional in their duties I do not think we like Agrizzie but we like what he is giving as evidence for he is as guilty as those whom he is testifying against Which outside auditors dealt with Bossasa books
Lebo Nchabeleng,I wonder why didn't He take the money and still come and blow the whistle even more louder He wants to earn billions not millions
peter pott,"@lebo "newspapers are worried "@mandisi "you can be certain it's a white journalist pay attention south Africa how evidence is thrown under carpet. do you think agrizzi is that foolish to give leshabane money without asking the name of the journalist? really? "@makwa the question is are planning to live the country? "$😀😀😀ruins people lives this guy they write one negative statement he cries? if he was Zuma he would have died by now😀😀😀😀 "this fellow will crack under cross examination. what do you expect Agrizzi. you live by the sword "@Lee "I love though this Italian guy suits. like many Italians @nkosinathi. no. south Africa we don't do that. we love courts of law. there is one law firm offering their services to Watson as this fellow speak. Barry roux welcomed Oscar's case to make that e.g
Khakhathi Mulaudzi,80Million What EFF done @ Bronx Wavy
Luyolo Ncwadi,Molweni Agrizzi is not in the best of moods today @Lee Majiya very emotionsl
Allan 28,SANEF is a bully
Kids Collie,I cannot even imagine what would have happened to South Africa if someone didn't come forward and started talking. @Eslon Eslon Not all @Cycles Of Hope It is easy to say that if you are not hungry We should expect more from our leaders. We shouldn't vote for the ones who stole the least money. We should vote those who steal out completely These politicians all protect each other - even across party lines. It is naive to think there are one honourable person among them. @sipho cebo At this moment I hardly think any party can be trusted in South Africa @9Play9Boy9 Stop with this racism man @9Play9Boy9 If you are trying to state what Jesus feels about people are facts then you are delusional man @9Play9Boy9 Just when people start having a positive and reasonable discussion you and other extremists just entice hatred all over again. You contribute NOTHING positive "@9Play9Boy9 ""sigh""" Just when he started talking about Zuma the broadcast cut out Mmmmm @Nicodimus Mojela And Zuma. I hear Julius has forgiven Zuma. Same whatsapp group @Bronx Wavy Go and check on News 24. It is true @Richardt Human Yes maybe privatize all SOE's We need laws that prohibit government officials of conducting business. The should just be allowed to do their job @Bronx Wavy This rory is a troll. He's going to switch sides within a few minutes. Pretends to be white and raicst and then claims to be black and racist @Rori Rory is a black person who wants to anger you and harden your heart toward other races in South Africa. He thinks we are all stupid @Thando Nkutha Rory is a troll. The other day he was doing the same playing the role of a black person. Ignore
Weekend Edition Gqom mixes,kubo Agrizzi kubo
Samuel Chais,here we go agrizzzzzz
Kingstone Romuwana,vho-Agrizzi we all love Agrizzi right? we need the name of the journalist """That is correct"" 😂😂😂"
Nathi Tshabalala,The longest song ever sung is now playing. Best of Agrizzi Album Guy has a black book.
Mosa Mabula,wow this guy is something else
Thobelani Mgabi,Who`s name is on the list today Mr Agrizzi?
Mthobisi Busane,"agtizzi lo
Titi Pitso,yep
Cycles Of Hope,go kiss a snake you got it ntuli they have just did it "bingwa eating whats left the people are fools cheap tee shirts buys votes sorry what another thief fools suckers anyone who takes shirts and food from politicians time for winnies necklace "talk to me  anti colonialists are hypocrites "communists are ok not rthieves
Mlungisi Mbanjwa,Lihle elinenekazi lihleli ecaleni kukamnumzana uPITOLIYASI.
Eslon Eslon,embedded Journalist as they were once referred to by Ndlozi of the eff Now you all of you got your eyes open as to why the eff always has problems with Journalists from time to time Journalists in SA are compromised and drive political agenda of certain politicians and political parties of course but this will make the media spectrum not to be trusted @Kids Collie @ Kids Collie. Remember the Dairy Maverick wrote an article about Floyd Shivambu and the VBS while the investigation in the advocate Motau did not implicate him.Its still the same embedded Journalists
Khalid Rather,donate
Tsietsi Mashifane,Pinky Khobane
Makwa Choma,This make one to detest the ANC We are in this mess because of ANC "All this monies could have gone into making the lives of people better David we must educate our people or else we are in trouble That's wrong David our votes doesn't belong to ANC that when it frustrate us we don't vote "David David but your party Eff is too angry too "Mpho or very wrong this is not government of national unity "I like Malema but he harbours to much anger and hatred Why must I vote for DA Mike I think ur correct n thank you Michael eff is too angry n promote hostility that is my fear Abraham I love you brother ANC NEED TO HUMBLED Meyer we need each other black m white but we must not leave reconciliation to politicians lets do it ourselves Thanks Wavy u have the facts correct Zola this country is governed by ANC NOT national unity The father of of ANC was found corruption many times even Ramaphosa received money from Bosasa Bosasa is ANC corruption machine Bosasa was formed by ANC veteran "Ramaphosa is from ANC they are cooked in same pot Thanks Granny ur my president
SIBULELE MFUNDISI,AGRIZZI AT IT AGAIN ATM is here to clean all this dirt
Melusi Ndlangisa,Viva Cde Angelo viva "Cdes
Willie Makena,Who is Bongs @RoriRoy the man is staying
Bwakura Enock T.,The state of institutions is deplorable; no saint
Liza Komape,yep we love Agrizzi
Zamuxolo Mbangcolo,I laughed when I heard Pinky name......
Lee Majiya,Agrizzi 👏👏👏 Amen Agrizzi Agrizzi he's emotional today "I'm going to vote but the ANC definitely not getting my vote @Enrico Abraham agree
Albert Noah,Agrizzi is like a tornado...... When singing by Agrizzi was at full flow. Now hitting JZ
john john,Narco rules .... All cadres trained by Pablo Escobar
Isihlahla Samabhinca,let the Country rule by Zulu King .. i think its better
Lawrence Dwabicuba,".
maht abdullah,cyles of hope. what s your point?
kgotso mkhehlane,theta agrzzi theta we r sick n tied of this crooks eff is the answer for the people yes i agrree
JLeeRoger Letsoalo,hope this goes for prosecution please. I like what he is saying now. He is not saying his innocent he is doing this to save our country david cele you think? I thought as much he is under protection At david cele noted sir I dont trust EFF at all EFF is still far from governing a country. Its still baby steps for them and they need to mature Dj Black coffee offers bursary for poor matriculated people does it mean he can be president? holylady1000 my comment is in reference to Nicodimus Mojela saying EFF offers bursaries so they are fit to lead.
Mpho Buntse,"At no point is the ANC implicated here
pretty selogadi,i cant wait for 2019 ELECTION DAY TO VOTE EFF
Tricia Hlongwa,"just logged in senzeni manje
Paseka Mazibuko,next vote one will asking who is more likely to cause less harm to the country
MIKE DURBAN,DA is the lesser of All the evils.........us @David...you been brainwashed Bra.... they are all forgetting that ANC/EFF are communists...... Cause the DA are the lesser of All the evils... @Cucles....Geee...Bra...you been brainwashed... Sorry Guys......ANC supported all the corruption....they knew ALL about it... @Sindisi...the Party Bra ...what they stand for etc Guys....I say again...ANC/EFF have communist agenda's......think about it @ Bronx.........afraid 80% are totally brainwashed.......capitalism is the Lesser of All the evils..... @Bronx ....you are so wrong my Bra......... @ Frans.....he is cut from the same ANC cloth.... Geees...those who are voting for commies really don't know what they are in for....total disaster. @ Bronx....you got no idea my Bro....... @ Bronx....want.....don't always get... But...they are Revolutionaries and Commies.. @Paul...spot on Bro.. Guys...the EFF has a commie agenda.....think about it..... It's the same with BLF....commie agenda...think about it.... Funny how the commies in our country wont leave and go and stay in the Commie countries........funny thing hey... @Bronx......proud of my Settler forefathers...they were brave dudes hey.........they found this country Bro........ @ Bronx........reckon you have huge chops on both shoulders.....hey Bro.. Oops Chips... Absolute Cra....... @Dillon...spot on Eeeeeesh.....Tooooo many Commies here.........we need some divine intervention in our wonderful country.... Free speech is everything guys.... That's democracy.... Keep race out of this thing please guys... Rory has his own opinion...respect that..... Just imagine how wonderful our country would be if All the Commies left..........heaven on earth it would be... Uncle Donald's marines are coming guys..
Jaco P,@david cele give them more power and zim will look like kids show "@david malema many times praised mogabe and his methods
Michael Michael,eff win the general election.who will be the president??Mazzotti?? malema wow.tax free there will be no south africa gucci at home and useless red clothes in parliament. david wait our names not mentioned yet.scared?? dan wait he will give us other names and dan he can take rest choma da u will earn 800.bcz musi and his group they are busy fighting 3500.he dont care. yaaa lets him finish i also feel for him. meyer come with it is fuzile former DG?? nothing to do with anc. wavy no individuals at anc gonna come and explain themself.no blanket EFF THINK AGAIN. this time they will lets wait for court to find her guilty.but you have a point dan wt makwa no Cele i fully agree Ramaphisa sellout.no no no Phala y Cele Ramaphosa. skejana correct sebola he never did Ramaphosa is not ANC what's wrong with that Cele disagree Cele is Malema still owe SARS which party gonna make us rich. he is useless Dlamini correct Tebogo think 570. Cassius agree. corrupt one yes i wanda dillion they cant make a proper bridge Sparrow wts the matter with u.they are giving us for free?? david y Dillion nonsense Snitch agree not sure Rori pls Rori nosense Rori any update about Steirhoff
Jack Sparrow,WMC!!!!!!! @Khakhathi Mulaudzi stole the pensions from lots of poor people? @david cele helped themselves to the money of many poor people... @Bronx Wavy not from twitter @david cele try think for yourself "@david cele they will. malema will be charged Terry Motau's report? Or is that too WMC!!!!!! for you @Nicodimus Mojela​ because the cockroach in charge threatens to kill them all? WMC!!!!!!! idiot @Nicodimus Mojela yes they will BLF is five kids and a laptop "@Nicodimus Mojela to you WMC!!!!!! idiot. @Toni john Back? You never had any land @Nicodimus Mojela racist comments from a black supremacist "@david cele Nope @Nicodimus Mojela That's because kids like EFF. When they grow up they become more rational EFF is hoping to maintain 9% of the vote @9Play9Boy9 Huh? Nonsense. China. @Nicodimus Mojela I'm not. "@9Play9Boy9 Don't be a fool. China have cellphones "@9Play9Boy9​ incorrectly said you cannot have WESTERN benefits (like cellphone @david cele with 9% of the vote? @david cele nonsense Gordhan is a hero. He should receive the order of the baobab "Malema represents hate "@david cele Nope WMC!!!!!!!! @Thami Mhlanga why does it matter who they're renting the building from? WMC!!!!!!! WMC!!!!!!!! WMC!!!!!!! "@Thami Mhlanga I don't see the conflict of interest
Ndou Fhati,if eff leader malema wnt my vote he must sell his house in sandton to donate money to poor of poorest solution is grizzi tell da story as it is I like dat ANC DA EFF u dnt hv idea of campaign instead just 2 c loophole 2 succeed on it VOTE 🍉🐒
Sedzesani Mathavha,"I Love YOu AGrizzi
Tshepo Sebola,its time for south africans to wake up who will trust a guy who killed peoples in marikana for wage disput so if hi did not kill them y is hi compersating them for what cos his a killer and a thief
Innocent Shiburi,"Invoices paid with no labour
Enrico Abrahams,hey when you see people willing to place there future on malema... wow... hi hope's hey. the same guy who states white people must die but he himself has a white body gard.. wow... let's vote for him ANC needs to be humbled but when you do everything under the name ANC.. David cele you think malema cares about you.. do you see him getting a 9 to 5.. scary to see people willing to give there vote to a guy who's words hold no water.. Masipa.. 👍 and many will still be poor under EFF Mmusi reminds me of Madiba so you okay with EFF taken VBS money that gogo saved her whole life... you okay with that... now she has absolutely nothing while your leader is living luxury driving benz... and that gogo??? 2billion is gone my friend what other evidence do you need... can you imagen going to the bank to get your money and the bank tells you its go e gone gone 2billion is gone my friend what other evidence do you need... can you imagen going to the bank to get your money and the bank tells you its go e we need real leaders men or women with integrity and morals. I say base your votes on that.. Cause we currently have the blind following the blind..
Vusumzi Ngcoza,agrizzi is the criminal he had confessed many times to do wrong here so it shocking to find out that he want to attend his granchilds birthday instead of thinking about going to jail
Sthakathi Khumalo,"This is a phenomenon called Agrizzi "Bongani Fuzile and ""Bongs""" Nkandla ow Nkandla
Antoinette Meyer,"cycles.... really "@makwa u r right. the harder we work at peCe and getting along @makwa ame to that m'fo
Zolani Mnqika,Separate ANC from individuals (members) = Freedom that and not Apartheid and not racism ANC did nothing wrong "Some people working the organisation called ANC knew  "ANC is not individuals 
Dan Bourne Yeshurun,everything to do with ANC wht blame eff when they have not yet governed refusing to vote is basically same as saying no vote if not ANC. punish them and vote another party duuh anc officials were bribed. there are no opposition officials. individuals are of ANC Makwa thank you gangster party ppl not voting only secures the ANC Mike... the 80% do NOT want capitalism. stop the arrogance "David if undo not vote for a different partt boom 80 don't want it... 7 percent minority will not dictate what others want @playboy 80% ..You are Zwandile!!!! RamaBosasa ok playboy. so be it he is only the Anc President and former leader of government business arrogance and capitalism despise African dominance. or any indigenous for that matter. they will call it any by-word negatively expressed by THEIR standard "communism is your fear word. whatever you deem them pb stfu.. 80 have 400+ years to know what they eat want* irony. nobody said they will be rich from the land or EFF governance. only the racist hyenas keep repeating that childish narrative pb you sound like a ANN7 person no sense hooligans disrupting African nepotism and white privilege hooligans with degrees they saved this country from flattening free yourself. go to Australia 5 years EFF has done much without power than 25 yrs of ANC in power DA are still Apartheid's grandson "don't panic. EFF are just being confident i didn't say DA is white smell the coffee Khak Jack..... bruh whats wrong with white voting EFF... you are such a grandstander hypocrite "Jack where are you getting this""info""" that helps no report implicates EFF. think for yourself he says. a riddle and not an answer. a thirsty hyena wanting to implicate EFF pb69 who is your party??? you are in a criticizing mood today thanks David..maybe the corruption they refer to is failing to pay Afriforum court fees😂😂 EFF are guilty. they failed to pay the court fees of Afriforum😂😂 pb69 stop spinning... what is YOUR party? I know my question okay pb.. you dodge my question and repeatedly attempt to think for me now I motion for a block party on you block playboy666 Paul its fine. give EFF your vote and your confidence BLF are the curruptable party that racist purposely confuse for EFF capitalism doesn't work for a cup try like SA its a reality UDM is okay. what does that mean Lol cloudy they wanna silence idiots segregating classrooms bongokosi who has been charged? only criminals are those charged brother why u guys don't block playboy? he is a small voice of racists less than 7% and he is a devil worshipper racists make white ppl look bad talking nonfacts all emotions block or report RamaBosasa or Zupta.. Unity... Uniteeeeeee the Zupta clan gets more buck for their bang Maimane was in the movie get out. He was in the auction being sold for his smile Can a black supremacist love another race? kheyalitsha another 20 years? Its time for change sir longer? indeed beyond ANC? beyond SA? ANC understanding is Steal steal steal I'm not an ANC drone. their is no line ton your liking DA never! DA will build NEW state of the art prisons to fill them with the poor I can hear her nervously breathing from here wow thanks Dillon. excellent contribution make the minority proud nice argument Dillon u called half the country idiots because they are jobless it was an abrupt stop I will donate to EFF at least I know its not going to Nomvula kids don't lie funny thing the settlers wont return to their ancestors land they won't all play nice and make acceptance of the surrounding proud your settlers built forts on top of the natives like what are you not used to being told logic by someone darker you should say that I remember the 1 side needing the other tonight the British... so please...... to defeat* ok Rori order a time machine from Amazon "investigate Tutu... heck if Agrizzi implicates 1 more ANC member then they are officially on trial lol would be nice for SABC to interact in the chat lol. Enca chats.. jus saying👀 For I a better place for whom exactly? Rori Deon through implementation. Rori only the 20 percent minority in those days had a sustainable living sorry but segregation failed every country on earth the economy is missing a middle class. the EFF will start their by empowering the poor Rori that's a lie.... u don't watch the news you r useless racist. no facts just emotions Europe is Africa. look at any pre 1600 map the bloodsuckers need natives to survive they come from nowhere in earth. "the Sun doesn't try to kill Black people there is something scientifically/naturally wrong with that blocked not meant to argue with idiots. they have no basis. they will robitically repeat foolishness sure Marvin "they're not fertile. like Malema said yep agents in aware of Jesuits.. they are the Malta in SA im Dudu never responds. she doesn't want to box herself in as Bathabike often does remember when she was shouting in Parliament about the doors😂 she's gonna explode in the hotseat report that hyena also they cannot help it they have the satanic instinct to be foul and vile when people are merely chatting in the blood I'm just not sure who's side he is working for clearly not just himself
