author,message
Regardt Basson,african time in full force again i see 09:30 is 09:30 lol @Felix Muyoba bigger fish to fry ? @Cameron Kim looks like they managing it like a fish cafe
Frik Brits,Were they not supposed to start at 09:30 today as per Adv Zondo on Tuesday?? "@Cameron Kim Yaaa @Cameron Kim I agree. She is not chinese at all. "@Grayboy how "@A D  "@Slindile Ngcobo​  "@Thando Nkuth Here goes A D again. "@Thando Nkutha "@Felix Muyoba A D is showing us he/she is the boss here "@Slindile Ngcobo "@thandazile mthembu​ "@Anne M.​ "@Anne M. 
Felix Muyoba,@Regardt Basson please leave us alone..we have challenges with time keeping.. in a way @Regardt Basson! "yes @Nooneisnoone no man..head/chair of portfolio committee @Desmond Masilela i guess he is going to be cross examined again..rememeber he is one of the wistleblowers! evidence of mentor is seriously in question.. @Elias Mudau she is starting to make sense.. "@Fils de l'homme yes this blerri @Fils de l'homme! "@Cameron Kim imagine @Grayboy who yes this noe picking is freeking me out as well @Cameron Kim haha..put sense out of that idiot(@Fils de l'homme )..what planet is he living on? @Desmond Masilela perhaps today she is prepared..let us see! @Fils de l'homme keep on dreaming the transvaal.. "@Tammy Venter but you have to be a junior to climb up the ladder "@welton paulse hau i told you @Desmond Masilela..she is in sync today I think the commission is trying to verify the evidence of mentor in the gupta home @Desmond Masilela @Tobo Lwandile please do..it is irritating @Thando Nkutha thank you @Moira T thank you @Gaone Molefe no man..she is a qualified architect..how can she be incompetent? @Desmond Masilela let him take over on some issues.. no man this A D is irritating us "@nhlanhla zwane you might have a point there @Cameron Kim i think it is not ANC it is some elements within ANC.. "eish "@Lebo Pie those properties are huge "@nichol shange let us move there @welton paulse seems you have an issue with this lady..what is your problem? @FLO NGCOBO BIG LIES!! @welton paulse she is an architect who wants to help the commission on the layouts of the gupta residences which mentor was giving evidence on.. "@MIKE LOCK true..besides @welton paulse you mean to tell me that if you are a qualified scientist i should not address you as such? please A D can you stop these nonsense links you are posting? @Michael Wild yes @Gxobilahle KaGandaya mentor..a serious booora! "@Gxobilahle KaGandaya yeah @Briony French yes yes..the one like the police of those yesteryears with shambooks @Sofia Sofia recommendations for prosecutions i guess now the name of the witness appears @Wallace Mandimutsira does that real matter? this witness seems to have learnt (in school) in afrikaans even at university.. "@Desmond Masilela thank you @Sthakathi Khumalo foreigners are enjoying my brother @Paul Nogueira could be..she is confused @Dmitry Nikashin you must be an architect or structural engineer? no man..mentor was just overwhelmed by the house @Cameron Kim yes @Dmitry Nikashin ok @Patrick Letsatsi come think of it..true! @welton paulse welton has issues with this woman..maybe you like her @Moira T typical afrikaaner..from orania!! "eish "@Musa Bakiti ja @Eslon Eslon she just wasted out tax monies @Eslon Eslon adding to the bosasa looting.. @Mzalwane Mzala 1%..that is a failure these guptas what are they using all those properties for? @Moira T it is not rude..they need to go to school @Dieter Myburgh jrrrrrrrrr "@Cameron Kim jrrrrrrrrrr @Dieter Myburgh for a bantu like me it is big and enough.. paragraph 3.4.4.4.3.??? esh @Cameron Kim agree where does google gets it images? from which satellite? @Cameron Kim finally i see the useless counsel for mentor is around.. i suggest that repititive implicated people should be arrested immediately but his evidence has been postponed @Sofia Sofia it is done already @Esther Lekgate done already
Lebo Pie,"Morning "Hello all Oh okay. "Shame Morning Sofia First Apology loading......... This lady sounds Afrikaans but looks like she has Chinese genes Excuse me'nyana 🤔 "aaai Is that a helipad on property 7? 🙈 Maybe ke domnyana guys. forgive me. @Felix... Eish 😪
Lebo G,lets Wait until 10:00 They are buzzy with admin
Luvo Matrose,eish they must be quick....is McBride blowing the whilste?
Abel Manyedi,is it Mr yes yes chairperson dis mrng
SALEM TV,please Wait till 10
ibrahima mbodj,Robert Mc Bride man of principles will reavel it all. impatiently waiting fo Robert Mc Bride to take the stand.
Cameron Kim,@ibrahima mbodj McBride was very rigid. many attempts to recruit him for the GRU (Soviet M.I) failed . I tend to agree with you. "@Frik Brits it is not a Cafe  If Mc Bride tells it all then a lot of heads are in danger @Regardt Basson why do you say that ? "@Dmitry Nikashin he know a lot of very dangerous things @Lew464 Relax brother @Frik Brits many things are going on behind the camera. McB kan sink very high people "This chair is a very wise man @Lew464 ...there you go boet Intelligence - that is the real word few people knows about @Nooneisnoone No pardon today 😀 Vytjie is in trouble "@Gray Muteweye No  @Grayboy who this is EGOLI @Agrizze wil be in jail for a long time @Lebo Pie Nothing 😎 This Chair is so in control "@Tappies Smit - NO  During my time in the Intelligence world I never like Watson. He was like a snake with 10 tongues @ Bloom is as straight as an arrow. @Slindile Ngcobo - Bloom?Bloem like in Bloemfontein @Nooneisnoone I worked with Intelligence for very long time.......yes you are 100% correct @Desmond Masilela - Man is serious and walking the straight path. Yes @Grayboy who - he knows he was playing with fire "@paul bongani ""pathological liers"" you said it 100% corect" @Fils de l'homme 1851 watching - majority of them is South African . Few from other countries I guess @Fils de l'homme NO. I am a human . You must be Neanderthal . @Fils de l'homme get a plastic doll vibrater if you are in desperate need. @Sofia Sofia goodmorning "@Tappies Smit maybe a hand full people  I really fear for mcB. This man can open a can of worms . I hope he has protection. @Fils de l'homme with what? @nichol shange goodness I hope this ADv is organised yoday @Fils de l'homme like you? @Fils de l'homme I think the Bantu must help you to get a live @is the withess a man or woman? @Mpho Mainganye 😀 @Felix Muyoba a unknown planet - full of idiots This Chair is giving nothing away and nothing slips his mind - Saxonworld is next to the ZOO.....coincidence ? @Mpho Mainganye oscan - what a cry baby @Mpho Mainganye 😂😁😀 Sorry but this Adv is not exactly Barry Roux @Fils de l'homme Where is Transvaal ? @Fils de l'homme This Chair is in the same class even better than BR. I vote for the Chair to become the next Chief justice @Chinese Boer ?😀 @welton paulse from the Transvaal 😎 This women is not lekker @ricky naicker it is very hard to listen to her and the Adv @Hein de Wit she need a Red Bull and 3 x Grandpaas @goolamv ADV and witness @Sofia Sofia she is too slow to take a brown bag from Agrizzi @Hein de Wit they so slow it would take them 10 years to look at the wall @Lereko Lekgate this chair is fantastic I have never seen a Judge/Chair so in controle like this Chair no man I cant watch this rubbish "@Hein de Wit  @Innocent Madamalala why voting ANC ? @Tappies Smit her surname is Nobody "@Gill Davis wrong  @Mpho Mainganye join the club brother @Felix Muyoba correct but it is a pain listening to them "@Felix Muyoba true  "McB will spill the beans  @Gilbert Lawrence yes - useless no man @thembeka shibe mee too @Mzalwane Mzala 85% and the town is filthy and stinking @Mzalwane Mzala pitty the ANC destroyed this country . So may missed opportunities gone for ever "@Muhle April ""the people have spoken"" and the leaders are steeling from the people" "I am not loyal to any Car @nichol shange The ANC paid for these houses with the peoples money "@Gxobilahle KaGandaya Guptas  @nichol shange Watson played with peanuts . The Guptas went for hook line and sinker @Briony French Malema and the water project in the North worth 100 million and nothing build .... "@Briony French and the Guptas - SAA @nichol shange 100 Million is nothing brother. Guptas took over the government . @Briony French Guptas = GDP of SA 100 Billion for Watson ok But Trillions for Guptas . They had almost their fingers in Treasury and controlled SARS . @Agrizzi is a nice story teller . Must writing books Wats is nothing compared with the Guptas ​@nichol shange Watson is nothing compared with the Guptas "@Moira T Zuma  @welton paulse Zuma made in India @Sofia Sofia CR17 will never be question about the new state capture of ESCOM "All the faithfull people voting ANC @MIKE LOCK same evil "@ibrahima mbodj yes man This Chair is in a class of his own @Siyabonga Ncube Thanks @Sthakathi Khumalo the ANC look well after them' Now the Chinese are replacing the Guptas fooket this lady is useless @welton paulse jirre yes so is it raining at the place where you are now @Sofia Sofia nice @Briony French lol goodness "@Dmitry Nikashin yes It would be nioce to have Gupta and Zuma in the commission lol ...with Berry Roux and Gerrie Nel asking questions @Felix Muyoba ..the houses the ANC looked nicely after the Guptas @John-Basel Ioannou my point also @Patrick Letsatsi She or Zuma ? @welton paulse lol yes Vytjie is in groot trouble @Musa Bakiti an African language though @Bones Jones wiff ? @Felix Muyoba they use it to wine and dine the ANC @Mzalwane Mzala this commission is about ANC sold out to India @Mzalwane Mzala you will also see I said the DA is the same as the ANC "@Felix Muyoba NO Putin said Africa is a cementer . He was correct @nkululeko njapha Yes I saw them I worked with Intelligence @Wallace Mandimutsira not available @Lew464 GRU @nkululeko njapha are you not aware of the steeling and money laundering ? @Felix Muyoba can you believe it ? hopefully it is the last para Hmmmmm if frunt .... goodness are you ok ? # Falcon Yes that is the State Capture under #CR17 this idiot must stop now Page 201 heading 5 aggenee man @Felix Muyoba page 201 from 502😀 @John-Basel Ioannou I dont know how Zondo can take this goodness @Lew464 many times why? @Lew464 putin played Trump like a toy @Lew464 lol you like BBC and CNN
