author,message
Pastor J.J,"​I Pray and wish you all and your precious families a safe @Ben Fraser.....Adjournments is the new normal it seems
Bradley Petersen,Amen When will this court case be concluded and the wrong doers put in jail ? what k@k did they catch on now ? he is so disrespectful "@Kevin Simon  and and and and... sound ?
Ben Fraser,"Thank you Pastor. Just hope we will not have another ""lost"" week"
Lesego Letlhake,Pastoor 🙏🏼
sithembinkosi hlophe,Thank you Pastor J
Njabulo Hlongwane,sbonge Pastor we receive
Eric Belle,daar gaan ons
Daniel Mnguni,Ayeye. Nanzo
skrilex420 yeet,bro there is so much gun shots by me it crazy bihind my house there a whole bunch of gun shots its crazy
Yolo More,This intern is promising.
Lordwick Lord,7 de laan
adrian albertyn,crazy numbering system
watson mutanga,The Commission hasn’t yet devised a format for labelling it’s own folders! It’s ironic that they are unveiling incompetence in parastatals when they themselves look like they’re struggling. I hope they won’t adjourn for the purpose of sorting out the filing.
Alvino Theunissen,Filing is really confused! Why don't they sit with the chair in his office agree prior start of commission to get the filing correct! Agree Vurivi the chair creating confusion Subpoena everyone then so that everyone to appear before commission otherwise their will be more delays! everyone = all involved in state capture How many houses could not have been build with all the ANC corruption money not a single person should be without a roof over their heads! People only want Employment and Housing and the employement make respos "to buy food! Job Creation should have Invention Hub like a Silicon Valley Well educated but will act dump! Deep rooted ANC member. He is arrogant and confident not recall timelines of receiving report! Agree@MIKE DURBAN Its well rehearsed his replies to commission. He plays he don't know or can't recall but all a plot from his lawyers and him but taking the Judge and commission for a ride prove their points
Lynett Makatini,it always starts as a commission of filing and bundling just to involve us ayii maybe its another tender
Barbara Sattler,because it has to be on record it has to be on record mr. zondo pressing his lips very tightly together. maybe for the future always a directiv or supheno for all . mr. Ramaphosa wants to impress the IMF. start packing a box with emergency water and food. because the sound is not on this is complicated has the witness been sworn in? reload the page still no excuse I have helped many bantus and others. I have given up now as my house was burgled during #5 lockdown a person who lives legally in Europe did they mention S you can say that again
vurivi sydwell,The commission should develop and promoligate Directives on paginating and bundling files and exhibits🤞🤔
skeetpetegibbs,AFRICAN TIME AS USUAL
dennis oldude,Stop rather why is clown so far off the system that the whole team should be using and why can he fix it during lunch or tea time? does it need to take 30 minutes to gethere? Another bunch of excuses for not appearing. These people who should appear must be prepared to pay the costs of the wasted time? Agree wholeheartedly that all the involved parties must be issued with directives to appear so that excuses are no longer accepted. Now subpoena everyone and stop wasting time Who is going to pay the legal fees that are being wasted - If he has nothing to hide - he doesn't need lawyers Can't they sort out the housekeeping issues before the whole country needs to watch these shenanigans cathey514 ​ It is difficult to explain that what happens here is the international performance of the ANC 3 ring circus its is easier to be a minister of police than it is to explain what I did - with the support of the then president who need protection from prosecution for the crimes that the collective committed So with the background of being responsible - are you now going to take responsibility for your actions? do we need the history lesson/ and at this pace we will get to 2010 next week some time Anything but get to the point? and all this has got what to do with the commission of inquiry and you forgot the role of fire pool salesman - expressly appointed bu J'Kop You see we can find excuses for all our criminal buddies to whitewash their malfeasance. What has this got to do with state capture? her ye hear ye so sayeth the keeper of the moral high ground. Foreigners are people born in other countries bi\ut we will use any platform to make political speeches And this R Sole was the minister responsible for enforcing the law and the next issue will be xenophobia instead of state capture. If he was wrong in the first place - its OK for me to support him- Via the SAP intelligence State capture please - not immigration? can we can this argument - it really has nothing to do with state capture? This has got nothing to do with the commission. Who cares with what you understand This man said that he has a problem with his lower back = w2j\ha he should have said is he is a pain in the @@@@ They are exhibiting is an a disgraceful lack of planning and a total waste of taxpayers money while they decide what a document should be called. They did undertake to sort this out at lunch time? He is the one confused with the numbers - and for allowing this to take so much of the commission time He has now respect for the money that is being wasted fnb invest
mkm 23,the way this guy is coughing 🤔
GLOBAL SN HOLDING Pty Ltd GLOBAL SN HOLDING Pty Ltd,i guess this lady is early 20's (22/23) i think so
Tony Da silva,"This is nothing else than a circus
Sydney Thobejane,is he havin a flue 😃😃😃😃 yeah:goodvibes:
Keith Fallick,And the commission bundles along:goodvibes: "Mister chair 
Alex Ngoy,MR. ZONDO IS MORE SERIOUS ABOUT SOME OTHER EXCUSES THIS MAN INSISTED THAT MORE MOMEY WAS NEEDED TO FINISH UP NKANDLA THERE'S NO SOUND PLEASE Can we have a sound here please
•Bloom•,Can he see what we’re saying?
Zakhele Tshabalala,WHAT IS HAPPENING HERE MORE LOOTING THANK U CONTINUE TO LOOT OUR BIGGEST PROBLEM IN THIS COUNTRY IS THE ANC YET PEOPLE WILL STILL VOTE FOR IT LETS GET RID OF THE ANC STRAIGHT ELECTIONS RIGHT AWAY LOOK AT THIS JOKE CALLED ZONDO COMMISSION IM WORRIED ABOUT THE NEXT GENERATION RAMAPHOSA HAVE MONEY CAN HE BORROW THE COUNRTY SOME OF HIS BILLIONS WENA DADA UKHONA FUTHI NA TODAY ILL VOTE FOR ANYTHING BESIDE THE ANC I STAND TO BE CORRECTED DADA U LIKE TO DEBATE BUT UR WEAKNESS IS U BECOME EMOTIONAL LOL WHEN R THE ELECTIONS EVERYWHERE ITS DIRTY ACTUALLY WE NEEDED COVID TO RESET THIS WORLD WE NEEDED COVID TO EXPOSE THIS CORRUPT POLITICIANS IF THERE WERE SAMPLES OF THE VIRUS THEY WERE GONNA LOOT THAT TOO @kevindbn007 THEY ALREADY STOLE THE SAMPLES AIII STILL LOOTING I C ILL COME AGAIN IN 1 YEAR TO CHECKEUP 27 JULY 2021 MARK MY WORDS THERE WILL STILL BE NO ARRESTS AGRIZZI WAS THE WHOLE OOD SO TODAY WE R DOING FILLING TODAY WE R DOING FILING WATCH AND LEARN JUDGE ZONDO SHOULD BE OUT ACTUALLY THERE R YOUNG AND ABLE INDIVIDUALS NO DISRESPECT AM I ALLOWED TO SWEAR HERE? THIS IS A JOKE JUDGE ZONDO PLEASE RESIGN THIS IS USELESS OK TEA TIME PLEASE TEA BREAK PLEASE TEA BREAK NO ZONDO IS ALSO USELESS FOR ALLOWING THIS TO GO ON THIS IS HOW OUR COUNTRY IS BEING RUN WATCH AND LEARN N FOR NOVEMBER LOL THE NEXT GENERATION WONT TAKE THIS I KNOW THEY R VERY DIRECT THOSE ONES IMAGINE WATCHING THIS WITH UR KIDS ZONDO IS TIRED GET FRESH BLOOD THERE AGAIN TEA TIME THIS TWE R LOOTING WE R LOOTING CORRUPTION IS NOT GETTING WORSE ITS BEING TELEVISED CORRUPTION IS NOT GETTING WORSE ITS BEING TELEVISED THANKS FOR TELEVISING CORRUPTION ATLEAST WE HAVE EVIDENCE RAMAPHOSA HAVE NO LEADERSHIP SKILLS BUT HES THE PRESIDENT THIS GUY WANT TO SOUND RELEVANT SAMKELO DONT WORRY WE R WATCHING CORRUPTION HOW CAN U HAVE A STATE CAPTURE INQUIRY WHILE UR STILL CAPTURED
Donald Mokwakwa,this is stupid really.....waste of time...waste of tax money time waste
makhosi nobhatyi,@Hubert Mahumapelo President Ramaphosa had issues direction to be investigated alleged wrongdoing Surely we will see some arrest soon for those who steals money during this hardship pandemic Zuma was appointing his home town comrade in high position Exactly what I noticed most people in his appointees from Kzn @ Mfundo veersamy How can you hire foreign employees with public service? 😂😂😂 about what? @ Melusi Sikakane? Before hiring a person first do research As I am listening this chap is lying to us He is a liar now who else is working in Zimbabwe government? How can Nhleko ask this question about legislation? Hey we will loose job with this statement 😳😳 only states when he is in trouble Foreign is a foreign that is all only when you want to do corruption it won’t make any sense Tjooo no no vision this was done to allow corruption to happen 😂😂🤪🤪@ Thozamile Yapi Where in the world people stole money and crime nothing happened only you find here state is paralyzed crippled nothing is happening The real thieves are our own leaders "Zuma era endurance is to ensure he closes all channels and even to shut down the eyes of the police cluster "Zuma son Duduzane is trying to protect his tiny skin by aknowledge his father achievement and defend him
Ernesto Alberto Mulawiha Mulawiha,:stayhome:
Neil Paterson,Truth does not require time to prepare - only lies. "At last
Nasir Hussain,:virtualhug::washhands:
Person of interest,"What I can't handle is hungry children while this thieving is taking place governments are not our friends
Mike Newlands,He’s no fool he only invests our money into this bankrupt country
Marvin Gay,GIVE US FORTNITE SERVERS
Thulani Bukani,why so quiet now?
Gerda 7,Tea break Trust?What is that?You can't trust anyone "Dominic What a waste of time!!
