author,message
teboho mohlakoana,Cant wait for the procedings to begin
Tebogo Makoro,namhla ngelamanqamu Msholizi will never testify let's have bets... any takers? sometimes I forget that lawyers love tea eish "Mthokozisi - lol why should the EFF get involved
Sfiso Mnguni,"All who have captured The integrity of the S.A is as important.Those who have wronged have to serve sentences. If no one will not be jailed then this is waste of time. And money
Mabina Paseka,sound please
Fils de l'homme,is it in english He should speak in the ppls language which is Afrikaans we are south africans not english ppl stop ur racism please we are all south afrikaans Afrikaans is the language of the land but u r not englishmen either yes afrikaans developped in our land it is our language fore all "music "We shouldn't speak English it is the language of the people "Auti S.M everything should be investigated "Auti "this guy is speaking english every south africains love Afrikaans "prsely "Presley i speak zulu "auti "speaking an extra language isn't a problem we the afrikaaners can help develop Bantu languages we can teach u so much but u r waisting ur energy in poverty we can help u think its a collectifs choice not an individual choice "look at the rest of africa We hope that président ramadan can hear us We is the ppl who want to help all south africans "Jan Bantu in s.a dont know how to educate their little ones so we teach them we taught bantus to write their own name dondolo we taught u to write ur names we gave bantus the nationality of south africans Auti ofcourse there are black europeans u r so ignorant u dony know that that there black europeans "we are all humain beings we feed bantus "why is this guy speaking english the white man's burden is to help the black man Bantus cant feed themselves Bantu need us "if we leave bantus they will kill each other like dogs "philani bantus are lazy but they complain all the time "Graeme "Paul this guy should speak in the ppls language which is Afrikaans "we need to promote our beloved language he is speaking ina European language Afrikaans is the best language of our country "Thando "nedzingahe "thando "my chanel "thando "my channel "the Bantu can't start and see a project to the end "@my channel we can help the bantus we built thr houses ur living in we have fed u "orefile "my channel "guys "orefile the afrikaaner built thjs country from cape to Pretoria the bantus have no historic civilisation "we can take any place n turn it to paradise "leemisa "myy channel read thr history of africa n see how ppl r hungry x its only a matter of time "my channel @mychannel there is no ppl group on earth that kill eacj other more than black ppl @channel we are trying to help u so that u stop killinh each other "we taught bantus mathematics i don't hate english "@thando its lunch time "@mychannel where u going Robbie? ah enjoy breaking the law Robbie "Robbie "robbie "bonani "robbie these Gupta n Zuma hired the best minds in the country they should have hired bantu lawyers if there any fine minds out there this bantu lawyer doesn't know the law
Vusumuzi Moloi,uncover the truth
Auti Mjita,we are not Dutchmen "I am not English Need more proof that im not engrish? Pity you never did anything when the west took it...including your uncles the Stellenbosch mafia Your collective behavior indicates the extreme opposite "So Umsholozi has been asking for his day "Jon Dow - give them enough time and rope to hang themselves meant pleasuring "Fighter S. and they expect us to believe that they will fight corruption S M - Blame the ANC for allowing those Apartheid pests to go free and unharmed... "I like how the very same ANC pretends as though they never knew what Zuma and his cohorts were doing: Marikana Michel Holmes - A master class buddy hahaha how to be a Robbing Hood "Poloko - Such pessimism Nna im just waiting to hear Aus Vytjie go through how Zuma hit on her tltltltltltltltltltltl Fils - you know that Africans in South Africa hate Afrikaans neh "hahahaha skawara Fils - That is a label I will wear with absolute pride! Kolotswana e Fils de l'homme e pipitletswe ke kgethollo "you are not our saviors "Then go Fils - if you want to help then tell your Ooms to give back the land to Africans "Blatent racism here "YES Jan "No "The history books that you wrote "you will never have peace here until you see yourselves as mere humans AND THEY CALL ME RACIST! HAHAHAHAHAH is there such a thing as a black European? "hahahahahaha the South African melanin challenged is a stupid creation They just do not realize how hard they are making it for those fortunate enough to be accommodated here "Coloured people Graeme - it's that line of thinking that will make you k@k baksteens soon son any yet they do turn! "Enough hate my people of Azania Graeme - and there's millions of us with guns and more pitbulls buddy - think Bophuthatswana before 94 "BUT YOU ARE PINK NJE don't get me started on those Bangladeshi hating Indidans
Malunethi Group,we are not afrikaners we are south African with blacks being the majority in fact he should be speaking a nguni language
mandla madonsela,"only when people get arrested
Slindile Ngcobo,he he he Wow - women of worth the ppl shall govern... stop writing and listen...you cannot multi-task
S M,"Atleast there is a Commission dealing with this And the suspicious Suicide of Mark Minnie who was about to open a can of worms. "@Sfiso
SONGEZO MNCOKO,This is a day we all have been waiting for. Let us hope someone will be held responsible for this..
Jon Dow,What a waste of time if they already propose that this will take until next year nonsense who is on the take here Thanks bud nice one but all invasive no one can be held responsible so what is the use who is on the take here
Armmy 22,Wow
