author,message
Sebation Nantsika,Meet again Malema is gng back to ANC after 8may to be the president of ANCYL again Eff follower are ANC member except those who are angry
Talent P Sibisi,Where is my lovely people Agrizzi he's here now come out. nansi le Dubai again Hhayi suka Government of South Africa nibolile nidinga injele nonke mnxn Tell us all Sir Agrizzi u the man Gwede again also Andile again hmmmmm Yabona mekungazwakali ngisho uZondo kuyabheda Senzeni pho thina awukahle kancane mnxn Volume is back siyabonga kwi EFF ngokusilingisela avumumbi kodwa wena Agrizzi mnxn Am the one who fix the Volume but aningibongi mnxn see u on Monday eyakaSibisi ingane isayolungiselela i #GwalisaMabhida #GcwalisaMabhida #GcwalisaMabhida kusasa kuKhuzani
Vic SetheMasewawatla,We are bavck Does Agrizzi brings his own water along.. I see he doesnt drink the water from the jug Gwede........... "The volume is disappointing NATIONAL PARTY STOLE BILLIONS MORE THAN ANC "This advocate doesnt get tired VOLUME VOLUME VOLUME KWAAAAAAAAAAAAA @Thuthukani Nkosi @Gareth Davies Are u the sound guy for SABC? thank u..volume is back Agrizzi bribed the sound guy @Gareth Davies is your volume down now? they going home early today...Phuuza Friday
luzuko masoka,thanks hes back for th last time this Bosasasa was everywhere these Guyz of ANC just came from Exile in 94 today thy are millionaires its nice nhe Gwede Mantashe @ Angry Economist u left us in South Africa enjoying nice time in Tanzania people were killed here fighting for freedom @Bobby its time to upgrade @ felix muyoba i am included Mr Mbeki former president maybe hes dissapointed if he is listening to this i wish Judge Zondo waz my uncle Agrizzi must be in charge of Eskom so tht everything there can be back to Normal thanks mr Agrizzi i can go and drink now
Senzo Khethokuhle,yep yep yep here comes Gwede
Tammy Walls,@sabc digital news can you please fix the sound please
Yandi Masina,👀 👀 @Thuthukani😂😂😂 @Talent 😂😂😂😂 @Talent P Sibisi True that😂😂😂 @Gareth Davies Are you sure? 😂😂
The Angry Economist,"do not vote Ramaphosa! the reserve bank is a thief "yes @Neo Mongale the oppressed mind these days accept pieces of paper as money "@luzuko masoka that quote is from the ANC "@Serogole Benny people are rotten "@Neo Mongale my post was to show just how wide the oppression is president? "countries must fall
Magda Seguin,I just read an article in Daily Maverick about Magashula's R6m house in Bloemfontein...Apparently paid for by the very rich Diktat family fled the 'Guptas of Bloemfontein' They also allegedly paid for Mbabalulas family holiday in Dubai that cost R650k *Dokrat family
TY M,ANDILE RAMAPHOSA AGAIN #volume
Njabulo Khuzwayo,Nangu futhi u andile Volume pleaseeeeeee Thanks for the volume Gagrizzi Syophuza manje Kade somiwe
Michael Rakgantsho,Watching my favourite witness Sir Mr Agrizzi
Tito 2000,YEP....thuma mina No No... Gwede paid from his pocket 10k he even has proof of payment at a shop in boksburg.
