author,message
Lucky Gumede,who is in the stage today guys I was away I lost the touch?
Nyasimi Geoffrey,what time is it starting its necessary to have secret witnesses @Lucky Gumede former police comish Zondo sharp as ussual when is this thing coming to an end @Phillip Cwazibe am following proceding from kenya i may not know some of this guys but this process is very meaningful to our continent as a whole i miss Hlaudi that guy i hope the courts will ask SABC to give him the rest of his moneys hlaudi has no problem with zondo hahahahhaha i was head hunted i love head hunting This cape town flat material is not helping the public Zondo is a very transparent Jamaaa what happened to ms Septembers huge glasses ? russian Yetti ahahhahahahahha JUJU is the comander in chief hahahahhahahah submarine Soviet Sub goes for 50 to 80 million USD we bout one for our ivory trafficing oparations hahhahahaha @Roza essack Maintain Zondo gat you MS SEPTEMBER SHOULD SKIP CLASS WORK AND GENERAL KNOWLEDGE AND HEAD TO THE MEAT OF COMPANY X hahahahahha no since he was transfered to capetown Ms september seem very foor Seems VEry Weak****8 THis ms september this one @Moses Sandile that seem like what job description of Adolf Himmler hahhahhahahahhahhahaahha hahahahah in 2050 1 in every 3 human beings will be african
Didi Motshaba-Monchusi,"not sure indeed Jane what's the topic today? probably in jail hlaudi is a fish.... I like the way other people are headhunted today we will hear x and y people No names I really don't like this....Mr 1 or 2...secrecy someone needs to concentrate today....this algebraic hearing needs some energy today ...for your eyes only.... Zondo is puzzled by Ms September's readings the document pls "agree with you zondo I agree with Mashau Ms September is still talking in tongues I mean today the hearing is complicated for my understanding I hope you get my point
Joanita Hilton,oh there we go. comm of police
Jane .Blamire,Only the guilty come with lawyers Secrecy to protect whistle blowers? Article to explain these documents @Mbuso Ndlovu Very brave people Nooooo....i want to hear what is in that document This commission is worth every cent. This is all about exposing. After the NPA etc will have to jump in. Investigate and bring before courts. Colonel Kobus Roelofse... Hawks investigator "B.A. degrees are mainly awarded to students following a programme in the Liberal Arts (e.g. Humanities Very learned man. Got degree then went to police service. Has years of experience Stop dissing the man. He investigated but the culprits in higher up police classified his documents so that's why no prosecutions on his report......so wrong
Salmaan Abrahams,oooooh zondo is sharp this morning ... laying down the law : linguistically too hoya zondo wait ppl who is this lawyer she sounds and looks like a girl from the Cape Flats this one better show the flats has more than tik to offer lol Hlaudi captured me too haha
Khaya Nomoyi,This is gonna be a very interesting week. A lot of Mr X today. They hide their names bcos they are ordinary citizens who work as agents for this crime intelligents.If their names are exposed their lives would be in danger.
Phillip Cwazibe,@ Nyasimi Geoffrey ​its He is Kobus Roeloefse Please postpone my evidence.
game palace palace,whats going down "where is hlaudi? love that guy @didi hlaudi will walk "hlaudi is actually happy about this this are the big sharks. undercover ? zondo know the law maan @mbuso job is job "@avis yettii why are you klamorizing juju
Kevin Simon,THIS is going to be interesting. Just unseal the bag already!! "Names WOW. This level of secrecy is unexpected. "Naledzani Mashau ​The whole cabinet is involved This is going to blow the whole can of worms open.BOOOOOOM Chris just vanished...…..Youh Link between Crime Intelligence and missing SARS employee again. FCJ knows what this witness has to say. I think he is particularly cautious this morning. peter sikoshule ​Didi I think we dealing with capturing of SAPS.. More likely Crime Intelligence for starters. Bachelor of Arts (BA) dada ngova ​BA degree doesn't sound academic .. Have you done one or perhaps some other? "As someone with a science and well as management degrees "Cele Norman Zwane ​@Concerned South African You dont get promoted in ANC unless you have messed up.. Private Sector too. zintle ndzwangu ​Can someone explain to the slow and confused me of how this evidence is relevant to the State Capture. PLEASE.. Clear case prima facia evidence and NPA withdraws charges.
