author,message
Thato Maleho,on lunch?
Pastor J.J,@Thato Maleho Always @Lorraine Naidoo .Sorry Lorraine. Thought you ran out of Data. Againnnnnnnn @Magda Seguin Sorry for sounding silly but who is Mantsha? Thats not Mantsha. Mantsha is Zumas lawyer and not an advocate @Diss & Dad Franfort @Diss & Dad FRANKFORT @I Am Free Whats wrong with me being President?😃😃😃😃😃😃 @I Am Free Excellent Point. The disparity never made sense to me. @Some guy .Just kidding buddy. U are absolutely right. What is private should remain private and respected. @Diss & Dad Perhaps you should now start considering the fact that you may be crossing the line of respectability. @Some guy made it clear that it is personal and this is not the forum. @I Am Free Garden boy?????Yoh My late mum was a maid and i was a garden boy whilst at school. I still find the term offensive accepted my friend i was repeating it to highlight the point I became a Pastor and never earned a penny from Ministry. Did it for love
rohan barnard,resuming at 2 but as per usual i think we gonna run late 😀 @fikile mbokodi i don't think she is gonna stand a chance.... same adv representing her that represented zuma at this same inquiry.... "@Abel Matshidiso I wasn't able to follow everything @Lorraine Naidoo extremely! I hope he knows he is putting his life on the line here I am going to re-watch this tonight at home cause work is interrupting me 😂😂😂😂 "@Lorraine Naidoo definitely! but isn't there a few witnesses that was ""taken out"" when they started with this commission way back when?" "i remember some stories "zondo commission I am correct. News24 article saying that Mr. Philemon Ngwenya was murdered because he was against this Vrede Dairy @hendrix jeranyama a whistle blower of the community in Vrede Dairy @hendrix jeranyama you're welcome @Magda Seguin he still waffling about the bush? I am giving up on that case.... I can't deal. This is much more interesting. Malume you better watch your back I will read it in the papers 😂😂😂 @Magda Seguin Twitter probably? I love the look of Ms. Interpreter. She is amazing @Jabu Nhlanhla i will also not visit India. I heard it is really dirty and there's more beggars than we have in SA @Dominic Przybylski 😂😂😂😂😂 @clive oconnell only because they have capital punishment "Join me in choir singing ""asimbonanga 🔊🎶🎵" @clive jip. I am 100% sure on that @henten booysen live feed is working... @henten booysen vodacom chewed your data "Miss interpreter sends me straight into Nirvana. Her voice @Diss & Dad Wakanda charm 😉 @Diss & Dad I would assume it would be traditional. We have an array of indigenous jewelry does anyone have an idea on the proceedings with PG and BM? @Thozamile Yapi i think it would be Freestate @Diss & Dad yes we have a Frankfort @Seluleko Zwane who is it?
fikile mbokodi,so how do you see the jamnandas case going so far yah neh she is a victim now what is happening with this zondo zondo is late now uk uk news now
Lorraine Naidoo,just heard Zuma not coming back to commission. layers wants them to highlight the 9 witnesses. what he was acussed of He He he lawyers Yes for sure .his brave shame if he gets killed the story is true I k ow they do get protection from the commission I'm sure there is more witnesses nobody's chating shoo the children suffered with Indian curry they had running tummy Kay Kay yes they are billionaires now sad so true
Dominic Przybylski,Seems like he's a buddy of Zwane... I want to know who was going to teach the cows to sing? This beggars belief. Sounds like money was paid and government wanted a list of people they had pretended to pay? @henten booysen I'm on adsl and have live feed. "Standard procedure of politicians ripping off their supporters We are ruled by scum of the earth. "The people in government take money for their own personal expenses Governments around the world are fleecing their citizens. Is time (4IR) we fire them and govern ourselves. "I lived in Thailand for two years. They pay very little tax. The government doesn't help them. They help themselves. Lowest unemployment in the world Here we pay the government to look after us but the money is just used to make government rich. Typical socialist system. Vote means nothing if state is corrupt. Government can do nothing if all tax money has been looted. "@I Am Free People go round in circles Politicians don't go to jail in this country. Winning vote means immunity from prosecution. "@Jabu Malinga People with skills and talent leaving this country @Makwa Choma What must white people do to earn trust when they are called land thieves and threatened with having their homes taken from them simply because of the colour of their skin? Crime is only other option if a person cannot earn a living. @Makwa Choma Problem is that whites have culture centred on individual while blacks have culture centred on the masses. So very difficult to find common ground. "@Makwa Choma I can talk and write English and Esperanto "@Makwa Choma I don't want any votes. I want a full life The only thing which will destroy me is if I don't look after myself. If I can do that successfully then I can help somebody else prevent their life being destroyed. Politicians don't scare me.
Victor,@rohan barnard Thats the way to go... There is noone with monopoly to oppress That old looks honest with his facts... Hey and you blame the colonialists when our own blacks oppress their own Sorrowful Painful hey kkkkkk Kkkkkkkk kkkkk crazy people... This sounds criminal very criminal case Disturbing news
Jabu Nhlanhla,now we know i will never visited India ha ha ha India to milk tha cow in German I'm enjoying babu zondo commission Brazilian will take over for Brazilian hair yooo food for Lady's now i believed the money must be paid back
Mlondolozi Msimango,sanibonani
DJ DJ,who is on the stand ok got it now whats is the running commentary on the bottom of the page. Is it voice acivated
hendrix jeranyama,thanks Rohan
Mbuso Ndlovu,@hendrix knows a lot Why everything can't just be in Zulu because they all understand Zulu to avoid confussion. Who are they pleasing in English Who is this white lady Lets elect a gay or lisbian to lead us Zondo is thirsty now I think reach people can lead us better cos they think less about their stomachs Where is Zondo know? @Khaya fell asleep
Zaahier Adonis,"lorraine coruption if it stick his head out dont hit him on the hat cut his neck off listing to radio news someone want to sponsor Denel their salary but wants a meeting with gov. first x stem Simonsberg simonsberg is in Stellenbosch yes they have to respond(criminals) assassinate ACE zondo are you hungry
Jesse Mix,The flying spagetti monster is GRAVITY.
Magda Seguin,The Zuma lawyer representing the PP is talking non stop for 25 minutes...waffling is a better word Yes@rohan barnard...its tiring as he makes no sense at all "Yep The court document will be posted online "Yes The million dollar gates... "This is beautiful to experience The PP s lawyer The PP 's lawyer just finishef now his colleague is taking over...he says he only has 13 pages.....unbelievable
Khutso Malope,"Ms interpreter "We are listening @Funicanz ngibuya lapho nam
clive oconnell,You can only afford to be in EFF till your money 💵 I Cows are God’s in India which is about 120r a kilo in Gupta land @I Am Free Ooops didn’t want to tread on your hoofs. Vegetarian 🌶🥬🥔in Polo Club Bombay great fresh.🥣 IM Free most cows in street seemed cardboard box was their 1st choice 📦 Zuma 🤥🚿ANC and Guptas milked all of SA not just the taxpayers. Less people murdered in India Do they @rohan ? Yes @Jake That’s why millions needed for buying their votes 🗳 at conferences "I think the polished head 🤥🚿is contributing to memory loss I’m Free Zimbabwe fairy 🧚‍♂️ land ❓
Sebation Nantsika,Yebo baba Mantsha is very weak and arrogant "Dnt mention ace for now Lol 2.6 million gate now choir went to India to sing bayasidelela Ace once said don’t eat Macdonald eat organic food heee that man I’m worried as well my brother
Jake,"@I Am Free "What the bullshit are you talking about "ACE "And people still keep say WMC "@Andrew Mboweni  "So the witness "@Andrew Mboweni  "@Andrew Mboweni  "Tenders are like as well "If they had skimmed small amounts and actually did the work and built and fixed How the anc promised the community goose that lays golden egg and in turn used and abused them to give them nothing!! "Spot on "@I Am Free  "And the sad thing is Frankfort in SA Frankfort is a small farming town situated on the banks of the Wilge River in the Free State province of South Africa. The town was laid out in 1869 "Henley on klip in Midvaal "@Singi Mathebula  "IT the way of how things work now "this is what malema and zuma is doing "@Lance Crawford  America does not even have strong women who can handle politics properly or the UK for that matter of fact. the judge had a big pee on him with the speed he got up! "@Lance Crawford  "I would say Thuli "You need a women "@I Am Free "Zuma also made the justice system for the criminal element and it all started when zuma disbanded the scorpions over night because they were coming for them! "@Diss & Dad  "@Knight Wolves United FC  "@I Am Free  "@Some guy "@mr BOSHIELO  Educations needs to be upgraded and quality education needs to be given! of money. "I am in the states "@Pastor J  You clearly did something right to be sitting on youtube! "Build a nation
funicanz,Wasted some time listening to Mancha on Gordon vs Mkwebane. Nx!!! uyatolika uMo'ghel. 👏👏👏 "@Mrs Anderson  Ms Gcabashe's articulation is very clear and on point.
Murugasen Ganesh,I need and update Sad
André du Plessis,public officials need to wear body cameras surely these details have been confirmed? already? I think this is unfair on the witness Eskom
Kevin Simon,I'm almost sure in India the dairies use buffalo and not cows which are considered sacred by certain sections of the population. "I Am Free  "Yes "I Am Free: a person who believes that the universe and living organisms originate from specific acts of divine creation So carbon dating is wrong.... This witness is highly disappointed about this project. He understands the malfeasance but now must give the facts in granular detail which is frustrating. Poor guy. "Jake Ellis  "I Am Free ​hillary clinton I Am Free : So her ancestors wrote laws making it legal for some people to be child molesters? Didn't know that. Apologies.
Jabulile Mazwane,big up to interpreter Iyooh badle ichillies
Zamankwali Ngema,Thank you Zondo Has Lorraine and Danie walked to ParkTown for some milk n meat... I'm also thirsty n hungry too. Wish😏😏😁@clive Seems like he knew about it somehow... Yes And those are all butternut teachings...@jakes 😂😂😂 Till next time...
goitselegoete,lol. he understands english. move on
Andrew Mboweni,mantsha what a waste of time jacob zuma s lawyers skhakhane and mantsha his father is a pastor instead of farming training they were taken to india for choir singers @makhosi nobhatyi seconded comrade baba dlamini please spill the beans "@makhosi nobhatyi please advise me how did ace magashule make it at nasrec as he and david mabuza supported nkosazana zuma @Jake Ellis got the point is the anc an independent organisation in which leaders are elected fairly is this guy a witness mr dlamini a municipal managers unbelievable
Dr.Mordecai Cassius Marcellus Jones,The government still seems to very greedy
Megan Lacey,heibo @ Naledi - thank you
