author,message
bongile sango,@Aubrey look like it's early start today because they need to deal with Zuma's matter first before they can proceed with anything. (9:00am) @Dominic gm @Rohan this time around I don't think he's going to succeed this is the reason why DCJ look like he's got attitude towards him. he like to play the blame game that is realy boring Gm Andy Gm Xolani Gm Blake @Elvis gm Wow 😋🤔 I got butterflies in my stomach chair is going no where Zondo is not scared at all @Moleti he will received until he goes to his grave @Akhonamandla he is forcing him now @Aylo😂😂😂 kuphela amahlathi ngoku Zuma has no respect for this commission and DCJ Zuma need to understand he is not above the law lot of people who appeared in this commission while they got other court cases Sound is fine come back @Amen vice president of that time willing to come and give his side of the story it's pouring in CT by now I thought they were going to be long time finish with this issue. But it look like it's long process yes 🤗🤑🕺💪🤙👏🤝🙏👏👋 @mpumelelo he is really fixing the country gm Salmaan haybo kwenzenjani ngoku SABC what are you doing now some one is sleeping on duty here at SABC maybe SABC want us to move to other channels eNCA is also failing us because they stoped the comments nice one finally what's going on to SABC today volume plz
ALTA,Dominic gm rohan😂😂 GM pastor vuyo gm thobani gm my friend thobani i will call her now cruda gm naledi on her way😁 sal sa gm cruda agree Judge Zondo and tuli madonsela for President fielies simmy ... they both have integrity exactly.. fielies wim..... hallooooo naledi halooooo wim.... that sign said i must go😭😁😁😁😁 DCJ..... for President rohan... mine buffering as well naledi 😘 rohan 😂😂😂1 will send the panados salmaan enca live chat disable angelo.. i told you i will behave... and i think i did😁😁 hi roza roza lets smoke😁😁😁 wim.... yes chappies is still in shop ask me eks verslaaf aan chappies😁😁😉😉 zip yes my ore naledi 😂😂 andre i hope its a rose wine rohan is on a papsak tonight🤣🤣😋🤣 yah yah 4cousins lekker soft andre neeeeeee life is te bitter a soft rose is nice😁😁 wim..... ja so pienk lekker vicks bubblegum yummy andre😂😂😂😂 andre try st anna 😁 zip ek join jou andre ...nee wats dit Vanessa eks ook honger wim .... nee wim ... eks stokoud maar eet nie roomys nie maar bananaboat jaaaaa Vanessa jaaaaaa push the button yip zip zip.... me to zip😂😂😂😂 zip.. i dunno whats the goon show Pamela... really???? Pamela oh yes its true andre... i thought today .... but yes chair said Nov pall mall time for me no courtleighs here🙄
rohan barnard,👑B has to give those Zuma layers a PK. Sommer kliphard! "@bongile sango DCJ is fed up with zuma. in fact "@bongile sango we can only be hopeful. Zuma is a mafia True @Blake Yogi and that reports contains a lot of hard evidence against him zuma cadres are scared now. They see you give evidence and the next day you are arrested and as long as he doesn't appear at the commission he is not allowed to be arrested I saw Agrizzi has been arrested @Blake Yogi EWN "@Angelo Doubel I am trying to find the article Time to make butternut soup in a firepool And it is butternut who appointed DCJ and the commission 🤣🤣🤣🤣 Is that what Ramaphosa meant when he said frogs boiling subpoena that butternut @Jenny Whitewaves I truly agree! Aye AYE!!!!!!!!!!! Just as I suspected... Bunch of JZ looters on the chat as well. "Adv. Pretorius @Aylo McField gives him time to fake his death like Watson @Blake Yogi there's just too many loose ends to that story the butternut kingdom will fall due to a tsunami originating in a firepool Is it only me that's thikning DCJ is making excuses for butternut? ugh these zuma stooges in the chat is giving me gonorrhea 🙄 maybe I must go take a shower and then return @Elvis Malakoane my blocking game is on today! @kulani clive Mabasa just like zuma and all the other thieving politicians are doing. At least something is happening in the commission and criminals are being arrested. #ZUMAMUSTFALL Orange is the perfect color for ZUMA BUTTERNUT @Valencia J just block the stooges. It makes life easier LOL Kgosi Mampuru for ZUMA! @Yolo More hi skat! The greatest weeding in SA will be the day Zuma marries Kgosi Mampuru DCJ I can tell you exactly what happened.... ZUMA IS A THIEVING CONMAN! He is guilty of everything he is accused of! "Thank you block button @FieliesSA they are under the spell of his glitter farts "Anyone wearing an ANC shirt should appear before the commission Use your power DCJ!!!! You have the law on your side! @SABC News WHERE IS THE SOUND?????????????????? @SABC News TAKE YOUR PHONE OFF THE AUX CABLE DAMMIT SABC is captured by zuma! They don't want us to hear SABC I will sue you! My ears are on fire now @Kerry van Schalkwyk block cruda. It will give you peace of mind @GB the sound was captured by Zuma @GB the sound guy is a zuma stooge I'm done with SABC. Watching ENCA with SABC chat :elbowcough::yougotthis: Why are we still using Apartheid laws? Surely they can be updated. We have technology now @Mthetheleli Vice Zono true! All the laws should've been updated in '94 and beyond. How can we in 2020 rely on laws of the '40's? it just doesn't make sense! @Vuyo Sono the firepool has fibre line for that price! DCJ you have such a sharp mind recalling all those dates! I can't even recall my own Bday 😫 @Vuyo Sono of course! even LAN cables are supported YES SUMMONS!!!!!!!!!!!!!!! SUMMONS!!!!!!!!!!! YESSSSSSSSSSSSSSSS DCJ!!!!!!!!!!!!!!!!!!!!!!!!!!!!! THANK YOU MY FUTURE PRESIDENT!!!!!!!!!!!!!!!!!!!!!!!!! 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳 DCJ is taking a shot of Civas now @Yolo More truth! @Naledi Barron thank you! That part I saw 😀 Finally something is happening I am gonna drink a whole papsak tonight to celebrate the summons Advovo slow poison is in the house! "@ALTA thank you! But there's no need Ha! DCJ is caught by surprise! 🤣 That's out of nature for his memory @Aubrey De Bliquy but that is their username.... 👀 Where is Lady K today? @MOLLY PHUNGULA not that Lady K 🤣🤣🤣 SABC is captured Eish. motorola V360 screen here Going to ENCA with pop out chat. I don't have a microscope to see the picture The sound on ENCA is 💩💩💩💩💩 "ENCA picture is 120"" screen compared to SABC picture 🤣🤣🤣🤣" @Andre Gerber you can use pop out chat whilst watching on ENCA Is SABC still a Motorola screen? Thanks @Naledi Barron @Roza essack he is looking for Divine Intervention 😅 @ALTA sommer 10L four cousins 🤣🤣🤣🤣 En nou???? Gone is the sound again! SABC are you also on papsak celebrating the summons? @Andre Gerber ek het gepanic shop... Bang die wyn word weer weggevat 🤣🤣🤣 @Canis Africanis you don't have to be here. You go home @ALTA Nederburg Natural Sweet Red for me please! 😀 I see there is some youtubeophobia going on here Yassss!!! Tell them @Yolo More @thando cezula they left when they heard summons 🤣 @Xolani J Masemula I love the word joil... Jail and boil in one! @vhutshilo mugudu 30XL for Agrizzi @Xolani J Masemula typo or not! I think it is brlliant! And it makes total sense in the way you structured your sentence! Coin that word 😀 @Jenny Whitewaves great! She is a disgrace and only a broom to sweep the 💩 under the rug @Xolani J Masemula Perfect! 😀 @Jenny Whitewaves I hope so! She is only chowing our tax money DCJ is writing the final chapter now on Eskom Dominic is a bot sent by Zuma to intercept our chats On the count of 3 block 1 2 3 BLOCK Dominic ❌⛔ @Thulani Ndzuzo just block. Then it's peaceful in the chat i want to see myeni in an orange jumpsuit! She will look fabulous! @Andre Gerber red eyes and wrinkles are the new look mos! @Singi Mathebula block that spy dominic "No chair @Blake Yogi perfect maths 🤣 @Rox that's not even a lie! just likeNDZ is now our deputy
Blake Yogi,The proceedings should just continue. the commission has a lot of work to for that report. Let the report speak for itself I know but we cant have that hamper it. This commission has s deadline. Tons of testimonies. There are many others too. Following long now. We need some sort of closure. Final episodd vibes:elbowcough: Where did you see that @rohan @rohan He bana. They must give his sentence a discount for exposing "GM All. Grab your coffee/brekkie @nthabiseng its confidential and unleaked. time is just a suggestion I thought chat would be off Tjo. Hot topics🔥🔥🔥 Lest there be any doubt:elbowcough::elbowcough: Scared where😶😶 @Valencia true. Just Mr Zuma is enough @Asanda. Exactly. He is so capable that he can answer a few questions and prove himself mos:elbowcough: Leave me alone.:elbowcough::elbowcough: 🤣🤣 Valencia let me have today please🙏 🤣🤣just this day mos Can we hear from his lawyers or do they have more written representation? @Valencia. I will do my best🤸‍♂️🤸‍♂️🤸‍♂️ @Rohan. Definitely not soft. This guy is a beast.:elbowcough: "@Aylo @rohan. I have seen those movies too🤸‍♂️🤸‍♂️🤸‍♂️ He also said he wants his day @Valencia pointing a finger Fake doctors note. Kgmotso. Agreed 😱😱😱 Say it @Ayanda been waiting for it I wanna see this Did he address the recusal issue? Did I miss it??? 10 to 1 oclock 1 hour
Andre Gerber,"Why all the fuss from Zuma camp summons/subpoena waiting for Zuma gm @Xolani J Masemula now the waiting to start in DCJ chambers hope no sound problems @Jenny Whitewaves he can't get away. The NPA and Hawks can also arres him on charges arrest Tsoti's in the house Zuma cabal punishing everybody I'm on both I'm going to get some red wine on commission lunch break "@ALTA I don't like Rose @ALTA dis mmmmmmmm yes Person of interest 4cousins gee my hoofpyn @ALTA @rohan barnard bottelstoor net om die hoek van my "@rohan barnard 🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂 ek bel net n vriendin wat daar werk en sy kry dit reg vir my @ALTA het jy al Black Tie gedrink "Bottel is Black Tie en die 5l box Black Box @ALTA die rooi wyn smooth Matshela wie se Koko hom pla they start to get scared with all the arrest going on parliament will now start with PP's removal procedures Pariament was waiting for the outcome of courrtcase Masuku has just been fired on news24 Gauteng Premier fired him Dominic blocked @Maryann Diamond did you get it right @rohan barnard make-up en jewelry not allowed in jail @rohan barnard 🤣🤣🤣🤣🤣🤣🤣 cANCer running out of civil servants Breaking news on eCNA says Masuku is fired @Maryann Diamond the blocking ooooooo Tsotsi did not know a sniper can smlie aka Adv Seleka @Pamela February where were you at 10am oh ok . we have been here since 9am the summons today for JZ to appear from 16-20 Nov Mr K Lakhan ask Dudu Myeni @Cerebis or Whiskey in coffee
Andy,morning people on this beautiful day "for as long as there are people who support and defend these thieves we are also ready 🤣 @Rohan it is delaying tactics to give him time between now and the day he departs this world "@Michael Wild forget about them "@Mahanke happy birthday to the princess "the old man has maintained that he wants his day in court in order to tell his side zuma must please come to the commission I want to hear all the people he think were apartheid spies and more about RET and WMC all that bull dust they have created with his supporters they must promise him that he can sing mshini wam at the venue the RET brigade is so concern about Pravin as if he was given a preferential treatment. please ask your old man to come to the commission we miss his jokes 🤣 "@Thokozani I think Aggrizzi is white "zuma is a master in delaying tactics "Bricks Bank I remember that bedtime story "so pravin came to the commission @Thami it is that group that always packs the court in support of the old man and other thieves when they appear in court . the radical economic transformation brigade @Previous infact he will be released an hour later due to I'll health. "Zuma still think he is president of this country "@Kido Kids remember those guys are just lawyers "let me have breakfast Zuma forgot that he established the commission "video link won't work the old man is full of tricks "@Gina classic last time he could find the pages but did not want to be assisted in finding them "looking forward to Adv Seleka today DCJ those dates clash with one of my final exams. I'll consult with you we must change them 🤣🤣🤣 yes my exams truth and honesty will always prevail apparently the wenzenists went to the commission to deliver a memorandum that the DCJ was suppose to collect personally from them ofcoz they are ablelyled by the greatest fool of our time Carl Niehaus "@Pheladi apparently they are also going to the ConCourt to deliver another memorandum wft @Salmaan nee man jy jok ai Salmaan I was organising a braai to celebrate eish man @Canis you are funny @Canis now you are pushing it 🤣 @Mzalwane the state will help him with that "I think there's something wrong with the ceiling SABC what's wrong @Rox 🤣🤣🤣🤣🤣🤣 "I also blocked Dominic Loro "Carl Niehaus is n mabena praat Tsotsi man Dominic Loro is not circumcised 😅
Angelo Doubel,@ Andy GM @ Rohan Barnard GM when did they arrest him @ xolani GM @Akhonamandla GM @ Elvis GM🤣🤣🤣 @ Ceberis yep he owes sars 58 million @ Vuyo sono 🤣🤣🤣 Zuma is not above our constitution. No1 is @ Sabelo Nxumalo 😂😂😂 I am not. No1 is above constitution in any country "@Sabelo Nxumalo Zuma must be set on trail for ""Treason""" well done Deputy Chiefs Justice 👏👏👏 @KG Kagiso🤣🤣🤣 Zuma days of impunity is now over. 👏👏👏 @Carmen James 🤣🤣🤣 please enca refugees don't critize Sabc livestreaming pictures 😅😅😅 @Zip reeper 🤣🤣🤣 @Alta 😂😂😂 @Yolo more🤣🤣🤣 @Doctor baloyi move over to enca livestream 👍 Sabc worldcass broadcaster 👏👏👏 @Zip reeper 😂😂😂 @Aubrey De Blique🤣🤣🤣 @Canis Africanis ja hulle moet loop. yes judge 👏👏👏 Deputy Chiefs Justice 👏👏👏. this is why he the second highest judge in the land blocked him
Previous Nkopodi,Zuma my President Morning Gala "Lol @ Elvis...Kgotso There we go Where is Mr. big head now @ Zinhle :takeout: @ Valencia....who is that? @ Valencia. Nevermind dear @Valencia J . Lol 🤣 @Mpho Khoza . That one must be arrest go under the sea "@Valencia J  "@Valencia J  do* "@Moleti Moseki  "@Valencia J  "Guys This country need a young faithful person with educated administration to run this nation "@Akhonamandla Gala  "He's untouchable yes Zuma doesn't scared of anyone guys. "@Valencia J  "@Akhonamandla Gala  "Lol "@Will "@Thokozani Mfeka  @Mazda MJ 🤣🤣🤣 "@gary conway  "@selo makgato  "@selo makgato  "@rohan barnard  Yes @Kido Kids "Guys "@Andy  His age...typed error8 "@cassim suleman  @motubatse motubatse warra @Mpho Masemola le kae Tau Go to YouTube guys SABC is nonsense sometimes @Vanessa Van Vuuren Yes "@Tommygun  They hired intern 🤣🤣 What would you do if you were Rich? "Guys It's better to watch Julius MALEMA for Press Club @Bongani Jacha at Press Club
Xolani J Masemula,"GM everyone Hi @Anne M. So Zuma has decided has not to show up? "Audio "@SABC News do something "Sound is back Honorable "yah sound guy started his weekend too early "Bafanas check your sound Hai Bafanas eintlik wetsang? wud? Now it's video @SABC News ke ing hle??? "uyadelela uBaba Booooooopha!!!! yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeesssssssss!!!!! Do it DCJ Do it LET'S SEE YOU GEDL UYIHLEKISA NOW!!!!🤣🤣🤣 "Haaawu isgebengu "Seleka on the A game And now a mobile phone....epic fail🤣🤣🤣🤣🤣 What the F did the screen get smaller in the 140mIN i LOOKED AWAY?? "10 Min @Naledi Barron might have to break out the 20X zoom for this one🤣🤣🤣 "Sgebengu is under pressure now "@HPS 40 we can already see how much Zuma cost "mxm Romeo "Tag team of the year goes to "Tsotsi "also a typo "let it be known "all ready blocked is she really defending Dudu?? "Tsotsi Glistening at this point
Akhonamandla Gala,morning everyone GM Elvis i think we will need peace this morning in Zondo we trust 🔥🔥🔥🔥🔥 "lol it's been a while since I've been this exciting @Isaac Marutha lol ja the whole cabal must be jailed Zondo is extra vigilant of imigodoyi today @Mahanke happy birthday to your lil angel... @Previous 😂 force him Zondo force him Tata force him nsizwa yakithi lol Zuma is also reading our Live chat today so people keep the conversation going @Yolo More top of the morning to you 😊.... it's lit already here 🔥 @Russell no that delela is well placed lol @Heinz 😂😂😂😂 why are people asking about Pravin while we are busy with Zuma? relax guys Pravin will also come and account. please don't change the subject Zuma have no respect for anyone but himself @Valentia J indeed @Sidwell ANC made a huge mistake in 2007 to elect such a selfish person as a leader @Thokozani no one is scared here but Zuma always running away from accountability Asanda Dikela true that yitsh'uphinda Zondo 5 - Zuma 0 ( 25 minutes remaining) @Anne M. eish stop wasting your time with the likes of Thokozani who don't want our country to prosper @Selo makgoto lol no Zondo doesn't Tatazel @ALTA Morning 💐 "@Yolo lol i see you are Gatvol of Zuma today @Thobani Mkananda molo mhlekazi omhle ndiyavuya ukubona man ngxatsho-ke @Yolo 😂 indeed Mr Chair indeed you are just doing your job chair @rohan 😂😂 "@Sammy lol true that Zuma is in big big trouble "Zondo must force Zuma ixesha limkile ngoku volume eish SABC Zuma is even corrupting the sound mxm eish man Noooo SABC was first corrupted by Dali Mpofu Winnies Ben10 @Vuyo Sono 1 2 1 2 Bafanas uyangizwa manje over? @Vuyo Sono 1 2 1 2 ngathi yonke into iryt manje... back to studio 😂 @Andy he can't recall remember lol I thought Adv Skhakhane was mighty brave he will come and face the music for uBaba kanti lutho nje... amagwala @Gina dW hahahaha lol😂 "Zondo time is money mfondini haibo yho yho yho "😎Zondo is boss next year at least by this time around Baba suppose to be jailed "🍺🍺🍺🥃🥃🥃🍻🍻🍻🥂🥂🥂guys drinks on me @Valentia hahaha @Salmaan haha so what? lol 😂😂😂 "sabc is not professional yazi @Wim Louw lol the originals are hard to find since the Pakistanis took over @wim louw 😂😂😂i withdraw "😂😂😂where did they borrow speakers No SABC No jeeer SABC crew is busy with 4 cousins @Rox well done lol
