author,message
Mfundo,Hi YOLO More how you doing "As we Ignoring behithemba "@Yolo More LOL @Lezil Saunders indeed its been a while There we go................... Both Cyril and Zuma must account Kuzoba reffffff refffff lol ayi ayi "lol awu lethe umsini wami has got cold feet eish Tjerrrrrrrrrrrrrrrrrr no more hiding eish DCJ is on fire he is not playing 16-20 November 2020 👮🏿DCJ for President lol where is bhekithemba masa lol umdara usenkingeni Lol Masa is embarrassed already m sure he is somehow blaming DCJ "Bra Ace Magashule wont see the sun 🤔 contractors were hand picked "Yes "@Kgotso Mpete "Kgotso Mpete "@bekithemba masa "@Kgotso Mpete Listen bekithemba very careful
Gray Lawrence,who is on the hot seat today?
Lezil Lezil,how does one reply to someone's comment? it's been a while when I hold the @ names dont come up I know right! @Kerry I see the names its probably cause I'm on my mobile thanks will switch
Yolo More,@Mfundo GM chomma. How are you? @Thobani Mkananda you need to apologise to me and Pastor first.😅 Thankyou chair @Thobani Mkananda no. The crew is here😅 @Thobani Mkananda dankie my skat.
a b c,This day has started on an interesting note... @Lezil if you're using a mobile phone then you may not see names But the respondent will be highlighted in red on their side He'll need all the legal advice he can get... "He'll be ""sick"" again on the 9th..." Zuma chickened out @Bev... Or a plane ticket to India... @Mariam lol Oh look... Masa's back... yay lol @Blake Yogi Indeed... we're literally going around in circles if we don't interrogate the head of the issue... Nah... he's pro-Zuma @cassim so I don't think he's EFF... yeah... that mentality worries me for the future of SA "Well it'll be fair if Zuma appears so he can answer questions "@Blake Yogi... I've just realized also... a shame "@Blake Yogi exactly... it's one of the reason that some of these crimunals go free in the first place Sup Canis... Oh it's the old man again... I hope he had a red bull or two this time... Indeed Off to that cheese sandwich again ey Zondo... "Yes... I feel like if they question JZ properly we'll make a huge step forward @Blake Yogi Indeed! "Btw guys if you ever get upset over people's opinions "@Sam Monkoe Really? I should definitely search it out Do you have evidence of the Americans having a part in the state capture? @Masa I've never been so close to blocking someone before Pretorius is definitely on point with this one... "He's got a full understanding of the situation so it seems @Blake Yogi 100% @Andre Gerber lol that's true... @Mdue he's a creep... pay him no heed... "He's prolonging the inevitable He's tired from coming up with excuses and lies last night @Blake Yogi The old man is being pushed into a corner... 😂😂😂 "You won't lie to Pretorius so easily @Blake Yogi LOL I think so too... @Andy Pett True... "Or ""I forgot that I remembered""... he said it in every way possible..." Wrong chat for Ronaldo fella... @Cool Kruger they've started the oven... mince meat will be ready soon They are given a crash course before joing @Carmen *joining Lol yeah... he looks soft boiled 😂😂 @Gift it's not us... it's Masa... He's been at it since this morning @Kruger 😂😂😂 The old man didn't make the best decisions in life... That's because he knows there's no way out... The old man is already starting to look confused... Let's sanitize the country... get rid of the ANC @Andre Gerber I don't think the world has such a supply... Maybe if the ocean was sanitizer... When the poor in rural areas see those yellow ANC shirts they get excited and vote ... it's a shame because they don't see the light... @Blake Yogi that's the paradox that makes the situation complicated... people don't trust the DA and the EFF are warmongers... Also the other parties are also quite messed up @Monica 😂😂😂 Oh no... another ANC disciple I'd vote for a party that fixes the economy and gives out free burgers on Fridays... lol Ok... maybe the burgers are a lot ro ask for @Ozzy Ozzy true that @Cerebis 😅 2024 will be interesting however all the racial tension may also influence people's votes... though I'm for any particular party at the moment @visibly annoyed tell him... I don't know why people keep saying stuff like that "All that's certain is that if something is not done Parties win... but the people always lose... Hi cousin
Lekgothoane Lesetja,Ke 10H00 ke 10h00 maan Ga bake bare ke monday
Phillip Cwazibe,"Some live on earth and other in outer space. Some have IQ and others QI (""Questionable Intelligence"")"
Blake Yogi,Today we are back at this Free state Asbestos saga. May the case be cracked wide open the way they did Eskom. "Chair "@Thobani each advocate is assigned to different segments of corruption "Yeah true. I learnt that even by watching. It seems like it became too much for 1advocate "Didnt Zuma Say He cant wait for his day in court because he wants to tell ""the real truth""? so why keep on running like a little child. so glad Chair has had it with that ish" Because Zuma is the one we wanna hear. He is the one who must answer many unanswered questions and been implicated by many witnesses. He needs answers. Pravin will have his turn Its prioritizing. "Nobody said Pravin wont come again "Only Zumas fans and lovers will think its unfair that he doesnt come. Justice "@a b c I can already see we are talking against a wall. You are so right "@a b c "@ cassim the NPA wont be getting drips and draps. Only once things are concluded will 1 full report be given with prosecution recommendations of ALL those Zondo decides based on the evidence. pls understand @Herb . Great question. We will only know once he has given answers and findings are unearthed @skeet you are right. I blocked. We dont have time for those who want to deflect attention from the heart of corruption "@Bev that is why chair gave the final say about that. He cant run anymore. "@a b c very correct. Even lies @Sam I read that article this morning. Shocking. Im so glad that it is not up to SA alone to bring Guptas to justice I am still wrapping my head around it. This needs international resources and work to bring them to book. Imagine how many more will be implicated abroad "I have to admit @Tumelo great question @Andre. You are wasting your precious energy. That is a superfan you wont get anything right there 😱 Did this guy just say not everything that looks like fraud is fraud😶 @Andre Gerber definitely by me. We are not here to defend any implicated peeps. They have legal reps for that Oh It was irregular. Not fraud. Ok nice Simantics @Cain he must come explain to us then cos Im totally gobsmacked by those words "@Andre "@Kgotso Perv alert @Canis definitely. This isnt a room for that. He must sms 31314 for that I blocked too. Insulting chair doesnt make anyone greater or wiser @Carmen definitely not "@ Ayanda Pretorius studied them docs inside out. He is coming for you. These investigators are🔥🔥 "@ Carmen "Theres a reason why Pretorius is Head evidence leader. If you wanna lie to him "@Kgotos you are right. he will end up crying and confessing. Like a priest "@Thobani @Thabo his stacks of lies are too heavy thats why he is tired. 🤣🤣🤣 Speak up! whats up with this meek and mildnesss "Stutter @a b c he put himself in that corner @ a b c. Pretorius is also an old man so let the old man put the old man in the corner. its only fair 😅 no answer You do know!! This witness is soo soo intelligent. But now he is acting like he didnt even pass grade 1 who remembers how Ndezu said he couldnt mastermind a fraud plan cos he has zero education🙈 @a b c he is back with fire. I think he knows this case even better than himself @Carmen what I meant is he is so highly educated. He understands exactly what is being said but his lies got him bound he is acting as if he only passed grade 2 😱😱😱 I think this witness should just fake a heart attack right now @Carmen that PA who pretended she was trying to be helpful who couldnt remember her birthday gifts That PA thought she would dominate the session but Notshe finished her by bringing in Agrizzis PA😅 "@Canis "@Carmen the reason ""For the sake of completeness"":elbowcough:love all these phrases they taught us" @ Cerebis Did he remember you? I dont recall:elbowcough: "@Andy 😱😱😱 At least you are confessing now. the lies are too much for this mans heart now. Maybe he will recharge lies R29 during lunch "Not everything that looks like fraud "@Thabo @mulungisi he wont shem. he is Nyama "@Carmen "" I dont recall""" @bux the Hawks will come when they are called "Using your intelligence to manipulate the system "@sammy 😭😭😭😭 R500 million "@Singi "@Carmen "@Carmen "@Gift I agree. It takes such brains to create this kind of scheme @Kevin😭😭😭 @Tony that is his tail sign. We know he is about to lie when he does that "SA has a bigger problem "Russell "@a b c @ Monica 😅😅😅🤣 Our country is brainwashed into believing ANC is the only black party. And any other party would mean we give land back to the white minority "@ Monica Think carefully before answering Pretorius. He wont forget and he will uproot them lies No you cannot Imagine saying Chair said so "Lets all blame Chair He bana this witness @Amanda. the signs of a liar deluxe
Fred Desrosiers,"@Srini Naicker "@Bikethemba Masa "@Bekithemba Masa today's witness may have gotten cold feet The DCJ is serious today.
Thobani Mkananda,@Fred Desrosiers He is not going to drop the ball 💥😎 They are late as usual 🤣 @Yolo More I figured the problem is with my email function. I can't send emails but I received your email last week. Please just email me your contacts and I'll send a shout on WhatsApp I've blocked Bheki so that I'll have the clarity of thought. It serves me well 🤣🤣 @Yolo More and @Pastor JJ I hereby apologize. I had technical problems that disallowed me to respond to both your emails. I profusely apologize 😁🙏🏾 @Fred Desrosiers I have just blocked @Bhekithemba Masa because I can't think straight with all him on my screen @Yolo More You're welcome @Yolo More Is @ENCA not covering today's proceedings? @Yolo More 🤣I'm looking forward to the crew's contribution then 😅 Welcome as usual. We are one! 😁💕 @Kgotso Mpete Where has Adv. Pretorius been @Yolo More 🙏🏾💕😎 Thanks @Blake Yogi I guess we have just gotten virtually acquainted with the commission's evidence leaders so much Thanks my brother @Kgotso Mpete 🙏🏾 @Freddy Pummer Was he not originally scheduled to appear this week? Instead of appearing he urgently sent a letter through his attorneys putting forward lofty reasons? @Freddy Pummer Hence the summons on that date for a fixed dates in November unless the chair receives compelling reasons for not being able to honour those dates. . . @Cassim Suleman I feel you 🤣🤣 @Xolile Titus 🤣🤣 That judge got the DCJ so angry that one 🤣😂 I can't seem to recall @Carmen James You've done yourself a favor. He's one individual that is a liability to this community's intellectual bank 🤣😂 "@Carmen James He needs to be starved of attention by people who choose not to block "@Carmen James It would help this witness to make up his mind to keep with the truth @Andre Gerber There's a case that the CC will hand down a ruling on in due course. The ANC is deeming coalition gov unworkable due to undue absence of its councillors in the council of Tshwane @Andre Gerber Exactly they are determined to undermine coalition governance. What was interesting in those proceedings at the CC was they were not available to make submissions. What was that about? "@Andre Gerber I followed all the way through. It's seems the ANC doesn't want to cooperate in coalition governance
