author,message
Talent P Sibisi,Am waiting for Agrizzi today here the one wow wow wow sound is clear today State Capture Inquiry is not helping us as an South African's This guy is not well answering the Questions clear My fellow Black People please stop fighting each other ngiyazi bandla ngiziphuphele kodwa mengicela niyeke ukukwebhana njengamaKanti niyeke ukuKhonkothana njengeZinja ngiyabonga
Desmond Masilela,Hi Guys is the commission not sitting today? What time? I like this Adv Where is Adv Maleka @Slindile Ngcobo. Thank you Slindile I will look. Here is Mr Adv Maleka.. like this man We So we are going to listen all this argument Guys please assist me. What is this argument all about? Is now 11:00am and nothing has been done to cross X.. Fuzile At some stage i'm going to block other people here. @Anne M. . Watch the space Anne. People come here just to insult other or bring their own issues. I'm not going to tolerate that nonsense Guys lets all block certain people here. Because I'm about to block one of them I'm happy I have just block Fils de I'homme... I wont ever see his comment. Time is wasted now!! This man was here before? SABC the vision is not clear @Bas Mdaka. Mr Funeka @Bas Mdaka You welcome. @🤦🤦🤦 You right!!! sorry
Lorna Kavanagh,not Agrizzi. It will be Robert mcbride what happened to Robert mcbride? What crimes ??? Who is killing
Music Admirer,ons waag
siboniso makhaye,Fuzile
Slindile Ngcobo,Former National Treasury Director General Lungisa Fuzile will testify at the state capture inquiry on Monday. @Desmond Masilela ....Maleka is seated to the left of the screen... ATM ATN ATM ATM ATM ATM ACDP @Neo Mongale ....👏👏👏👏👋👋 As Makhosi Khoza said ...THE ANC IS NOT CAPABLE TO SELF CORRECT ITSELF Maleka is YOUNG Former National Treasury Director General Lungisa Fuzile will testify at the state capture inquiry on Monday. INCREASING AT A DECREASING RATE....interesting accounting terminology indeed.... "Love All "Hate the sin "If you have nothing to comment about this live commission
Joel Mzayidume,Des van Rooyen's lawyers to cross-examination of Fuzile Hi Sofia
Sofia Sofia,Morning All Are we having another postponement today? hi @Joel Mzayidume Does anyone know what's happening today ? Can we just cross examine this MAN ! How ! Who are they protecting ? stop protecting these filthy sh*ts ! get on with it ! so postponement today ? are we proceeding ? filing malfunctions again ? "I wish you people can shut up about who's better ANC  I feel we knocking on doors and no one is answering ! GREAT ! So after tea... what exactly are we going to listen to? No new evidence ? No new names ? just what was heard before ? RIGHT ????? @thandi TtMAK9 Morning @Anne M. but nothing new right? HE can't give new evidence ? so we going on REPEAT HERE ? @rohan barnard 11:30 @rohan barnard Well that's what they said ..... @rohan barnard aha .... nothing new @rohan barnard I guess we are ... 11:32 we are now in the future @rohan barnard same script same cast .... Chief Executive Officer and Executive Director at Standard Bank of South Africa @rohan barnard are you going to make me laugh again today LOOOOOOOOOL when u look at his all you see is TEETH do I hear BALLERINA music in the background ? All these witnesses do they get pardoned jail time? @Neo Mongale Why do you hate ? @Neo Mongale what does the LORD/BIBLE say about forgiveness ? @Neo Mongale have you ever sinned ? @Neo Mongale - Sit down ! u pointless ! @Neo Mongale its people like u who have ruined this country with HATE ! @Neo Mongale before u HATE learn to SPELL @Neo Mongale im blocking you becos you are. S T U P I D - ask google to help you with this word 😃 "BREAKING: FNB @Lebo Pie Fuzile has given a second statement @Lebo Pie postponement of application for leave to cross-examine @Lebo Pie his 2nd statement does not implicate anyone "@Lebo Pie he is just tasing in summary about SASSA *Tasting-talking lol 😃 @Lebo Pie @Brian Maja Chief Executive Officer and Executive Director at Standard Bank Block Neo... you will find yourself going on and onnnnn with him .... and getting nowhere "@Jack Sparrow A stupid man's report of what a clever man says can never be accurate Sounds like something Zuma would say ! """Shake the tree till it falls""" Racism will never die ! But we can hope ! @rohan barnard we need to find this Island 😃 @Barezi Moks its truly enlight SERIOUSLY PEOPLE LISTEN TO THIS MAN ! GET EDUCATED ABOUT YOUR COUNTRIES FINANCES ! Just a Q How is he implicated ?
Julia Mabula,morning
Olusegun David,Supplementary affidavit is another way Zondo is covering up for people that has lied and destroy people's integrity... Mr Zondo is happy today because he hears Zuma's name being mentioned but when Ventor testimonies was been debunked he was not a happy man
Cassius Mngomezulu,Do you believe in van Rooyen wena Parabridge Des is Thief in an industrial scale I LOVE THEEE ANC AND BLACK IS SEXY Whites made US Poor AND FORGIVING
Cebo Khumalo,Des Des VanRoy haha Life of esidimeni hehe This character though😂😂😂😂😂 Adv teeth🥴🏊🏿‍♂️ We know you guys love Maleka.. Zondo is way much better than him. You guys love his funny accent to be honest but you can’t compare him to Zondo. It’s unfair on him really But Zondo is correct to entertain this.. phone calls can be dealt with Maleka... is drunk I tell you "Maleka Maleka heeh
Christopher Pitt,This never happens on suits I like this Adv. Go get them!
