author,message
Val Speirs,"The "" practise"" was to enrich themselves. I don't believe any such "" Suppliers"" existed other than by fraudulent means and names." ANC UNMASKED No construction because there is no Supplier. "Money did not go to any "" Suppliers"" it went to the crooks in the department." The system worked as the MEC designed it..straight into false bank accounts. "I think from Part one this morning He is still fighting his dismissal with the CCMA all these years later. The Crooks of the powers that be in the ANC use others as their scapegoats and have gotten away with their crimes . This witness did nothing wrong Vote Forrest Gump Hawks and NPA were captured
Fred Desrosiers,"@Val Spiers they must get the bank transactions that the previous person testified about "wow "@Mr Green. it is too easy for those in government and their ""suppliers"" to steal." wow. this guy has no shame of what was done? "watching the State Capture proceedings gives me the view that SA government leaders are not held or may never be held accountable for billions lost into ""projects""" "@Jacqui Baumgart "@Doug. Not just you
Boitumelo Molosioa,"afternoon all "SC and Chair
Phala Makgoropane,slander of corruption 😆😆😆😆😆
Takalani Ramokopelwa,another lapdog
Buti Sipho,Thanks to technicians today we are getting proper sound
Mpho Khoza,"@Musa Hlungwane "@Richard He will cry later let him spill the beans "@Banele Masuku I agree with you "if there are people who will fight and vote for ANC The double head old man made sure he ruin SA ANC must be out of power @Deborah Ramaphala I agree
Ghost Mapetla,EDUCATED ANC IT was pure done to loot the state and pay their shenanigans friends
Richard Chelin,@Mpho Khoza 🤣🤣🤣 the system not working but MEC let it go because he says its going to work - like really? who set up that system in the first place? @Mpho Khoza spot on there money laundering at best now Zwane will come and say that he does not recognise the signature - falsified When I heard minister Sexwale I was getting worried until he said the minister told them the system was illegal @Mr Green another episode of how thugs steal people's money - DIY guide @abc 🤣 he knows if he is not - he will end up being finance official in a jail cell @Mr Green that is how the system works unfortunately. I steal a coke in checkers I end in jail while if one steals billions s/he roams free @Banele Masuku spot on - this needs to change. If you resign you still face the law and your assets gets seized and not being reshuffled to another position the heat is so much the guy is looking at the wrong page skinny and Pretorious probably gonna grab a beer later on @Banele Masuku they can only start reading numbers with 6 zeros not anything below killing someone is nothing for them. remember the shooting in sandton a few years back. These guys won't think twice - thugs in suit This is the stress you have to go through for exposing corrupt people @banele agree - big shots needs to wear orange after this commission sounds like he was working in the Casa Nostra Krejcir is nothing compared to these guys @Mpunzi people who do right are suffering while crooks are enjoying Moet in their lounges and flying SANDF jets around @Thembelihle I hope the guy can survive and not collapse before the bombs are dropped now Zondo is putting the CCMA in the spotlight - its in shambles CCMA is not in the workers favour unfortunately - bosses pay money and make the case go away or drag on Zondo should take the case himself he might need a break for the day- when the glasses come off you know the guy might collapse anytime now bring the man a Bells/vodka/klipdrift anything to sort him out @Thabo will anything happen to these guys? hope he is under protection - cause big boys don't like their secrets to be in the open this guys lawyers need to be fired - ZOndo is exposing their incompetence "@Bulelani you are right. In every society there is a level of corruption. But when it reaches a level where your economy crumbles and no money for development the sad part is the people that are suffering because of corruption are the ones that end up voting for those who are making them suffer the arms deal set up the blueprint for ensuing public sector corruption this is crime against humanity - our people dying because of asbestos - people dying of hunger no wonder countries like CHina and North Korea execute puplic officials for corruption CR is busy with presidential things and this is not one of his concerns
franklin clement gondwe,money is hidden
Bulelani ishmael Busakwe,wara wara my foot who gave the instructions we want a name
Blake Yogi,😱 haaibo This guy is pointing out where they can find exact info. May he be protected @Banele True story🤣🤣🤣 Tc's & C's Apply now???:elbowcough::elbowcough: This guy getting free legal advice 😭😭😭 😭😭😭 Chair this is very painful
Akhonamandla Gala,"No he must join the 26 he knows Zwanes signature very well he's confessing take him to jail you will find out that a year back this skinny guy was big as khulubase but since the investigations he lost wait. the commission can be herbal life to others "@Rahab Takalo indeed "lol he's fainting now the reality is kicking in he was not crying when they were doing corruption he doesn't need water he needs his Hansa now oh lol thought he was corrupt because he looks corrupt lol Zondo come on you know that CCMA is captured by comrades @abc 😂 😂those who passed on are haunting him at night shame torh "South African needs leaders/thinkers who can implimented our constitution Zondos tears and our tears ngeke ziwele phantsi "eish Zondo say that again "Zondo is a patriot
Penny Williams,Sad
Anwar Syed,this witness looks like a Skotten!
Mr Green,What's happening here? "@Richard Chelin ...interesting. If one steals s 😆 😗Emotions kick in...
a b c,At least baldy is being very transparent... @Richard Chelin Lol True that! 😆 Preotrius is on a roll this week... he deep fried the old man days ago... and now he's making a sandwich out of Skinny here... 😂😂😂 Didn't I tell you they're frying skinny... have mercy on him... lol Poor skinny... he should never have gone into politics... I think slim is on our side... Vote ABC cousins.... lol 😅 @Viwo Dondolo Lol... I couldn't think of a better name when creating this account 😅😅 @deborah ramaphala Yes.. I think so too... "No one's blaming them for freedom fighting... we're blaming them for poor governance and corruption Absolutely not... we need someone who is not money-hungry but also has a backbone... Cyril has only one of these traits... Yes Buyani we heard you the first 10 times... Hey guys... is Zondo getting emotional?? You see ANC... you even got Zondo upset... shame on you... The people always lose... it's a sad world cousin...
Dorian,who is he looking for
Rahab Takalo,what is skotten? this people were determined to steal our tax @Akhonamandla today Zwane is rewarded with a portfolio chair "remember guys when comrades said it is cold outside ANC "former HOD Mokwena yesterday seemed to be a credible witness
Banele Masuku,"@Mr Green Also All of these crooks can't find a bundle or a simple page number but they had no problem finding billions in contracts He's crying I've come to realize that these guys who are made to sign these contracts are just like me and you.. the real thugs will never be caught
Dalton Edwards,.... and they wonder why we are loath to pay our rates as it goes into the air ... GONE !! without doubt ... now we can see what type of country we live in since 1994 !! Bring back our South Africa before it was in the hands of the ANC
lucky lukmansyah,update config maxtrim bng
Angelo Doubel,@ Mr Green yep🤣🤣🤣. but remember Ace captured the whole FS law inforcement agency. CCMA too Gangster state😕 "@Akhonamandla yep u right. Ace is the ""Godfather"" of FS" Greed is the main driver of corruption
Thembelihle,Here we go Dropping bombs soon CCMA strings are also being pulled
nhlakanipho mkhize,😂😂😂😂😂 aibo why are you getting purged in the first place?
Thando Mgodeli,he is crying now
Antoinette Meyer,aweeee... WHATTTTTT?????? commission please assist me too richhard the whole lot :socialdist: "it is now our turn
Dumi Ngcobo,kunzima!
