author,message
Madelein R,Morning everyone! I hope they get the sound right today. Everyone excited to vote tomorrow? "@Lew464 Anyone having a problem with the live chat "Thank you all @Tracey Henry my darling. I am not going anywhere. I am an Africa n @Danie Nilsen - do you have your own Blog @Fils de l'homme - I am blocking you now "I agree What is going on? I was away from my computer It sounds like these guys are buddies. They joke and laugh at stuff. 🙄 @Prinasha Mothilal is correct. All we can do is accept each other and build one nation
Anne M.,"Morning Madelein
The Truth,"Morning @Madelein Huxtable It's Tuesday "@Madelein Huxtable Oh yes Gigaba is answering in parliament today i see I noticed that standards are not always equal on the commission. Some ppl like this guy and Gordans get to give lectures first @Thando Nkutha lol yup. Like a drunk unlce talking long confusing stories "Hai Popo Some people use the commission to try sound smart and market themselves
Lebo Moeketsi,This is gonna be interesting "Don’t respond @Ben Cole well said 👊🏿 @ThandoNkutha how has he failed? He was appointed as after all the looting and now is trying to clean the mess left behind @Yolo More mohamed mohamedy His Acting...
Thapelo Motabogi,"today will be so interesting pleasse "if Mr molefe can say this and other ANC members cannot agree with it "🤕🤕🤕what is being said here "unemployment went up
Magda Seguin,"I listened the entire afternoon yesterday Educating dumb SaaS that don't know how their country Does work..jirre man listen and stop showing ignorance.Obviously don't know how commission's work I was now forced to comment to ignorant people These comments shows ignorance...le listen Done here "I thought SAs are intelligent and politically adept It is better to keep quiet than to say idiotic things and show that you know nothing NPA is overhauled...get informed please it started with Batohi being employed and Mrwebi and Jiba being sacked...the rest is happening "@Floyd Bafana inform yourself *investigate "Never mind the books I heard him saying A LOT!! Shame tbat people have liw artention spans "Your opinion @Floyd Began I am done teaching @Floyd Bafana your insults and derogatory comments are so typical of SA males My racist government????...yet we as Khoisan are oppressed by the ANC government.Dont say things that make you look idiotic @Moshoeu Mabusela "@Neil Fraser thanks They prefer to move the inauguration to Loftus than address how they are oppressing us Stupid question...next? I judge from the consistent errant male behaviour in SA "I lived in two other countries in Africa and visited twelve "10 years down the line investigative journalists have been writing and nobody cared.The rest of Africa overtook us "25 year olds in SA are instead following the EFF and shout slogans vilifying journalists What are you on about? Yes SA is 4th...do your research SA is virtually bbankrupt If that China Eskom loan don't come through you will be in the dark.BTW Eskom has been using diesel for a very long time..not just recently
Jane .Blamire,Wow lots of lawyers. Some nervous people out there? Can we stick to the commission and stop insulting each other? Agree BEN kagiso BLOCKED
Nhlakanipho Mzimela,Where's advocate Maleka?
g k,Chinese is BEE
makhosi nobhatyi,Is it popo Molefe? "@Zola Pinda thanks "Gordhan always say those who are implicated "@Michael Holmes no you had it wrong I know that where is coming from Malema "Ramaphosa is shocked becoz it’s hard to accept how municipalities failed to do service delivery Popo Molefe is going to expose wrong Ramaphosa for president no joke Ramaphosa work tirelessly together with his minister to fix these institutions I am listening "@Thando Nkutha let us give a president Ramaphosa a chance knowing we are not giving him blank cheque @Derek main 😃😃😃🤦‍♀️ I know you would agree with me i accept that 😃😃 "Please guys we still need each other "@Cerebis I know that but that doesn’t mean president has to choose the rotten egg he will go over if the is no clean potato there many individuals in the Anc "Danie Nilsen it’s a new dawn "@Cerebis I trust the man "I believe Ramaphosa will change this country to be better "I believe in him I know he can he said izinja zikhonkotha imoto ehambayo emileyo yachanyelwa "@Derek main I understand but I am confident the man is ready @ E Rut South Africa will never be the same again I am giving you my money "@Cerebis he did that to public protector investigation the matter I totally agree with you for the past 9 years things were going wrong everywhere in government and Ramaphosa knows what to do "@Cerebis if he is not doing well I will be there first person to criticize him and even to be recalled no way to defend him when he is wrong Let us give Ramaphosa a chance that is all you will see progression These companies don’t corporate with you "ANC brings lot of changes in the country but we say not enough struggle continue land "If ANC wins I promise you things has to change "@ Skhathi khumalo what do you want to Popo? The man is highlighting problems he finds there is in a record South Africa was stolen Tjooo @ Skhathi khumalo I understand he is drawing a point how did they finds transnet? With all reports they found out. So that we can clearly see how it all goes wrong "Don’t be fooled by opportunistic individuals who scored points about Anc
david jacobs,yes Madelein Gone with ANC After tomorrow Cyril Geoffrey Ramaphosa will be re-called lol ag no man once there was the ANC -today theres thieves
Zola Pinda,Dr. Popo Molefe it is.
Born free,Pravin Gordhan was a target of Zumas and Malema's because he was fighting against corruption . All political parties know they have do something about the youth and development and job creation. Just have to choose the party that you believe will deliver. Is Molefe still in Transnet? Turn it around?? let's get to the services... sounds like he is constipated 🤔🤔🤔🤔🤔🤔 Yes ANC has not changed a thing in 25 years. The reform was about getting rid of competent people who worked for Transnet. BEE Heading for the dark age yes we will and then the Commission of Enquiry will be shut down and all the guilty will never be held accountable. Sophisticated operation to commit fraud and corruption. Tracey is dumb Intelligent people will not vote ANC or EFF Wise people will not vote ANC or EFF Taxpayers will not vote ANC or EFF Tax payers keep this economy alive they will not vote for these corrupt parties. Only because 90% of non taxpayers will vote for ANC and EFF. Africa has been free from colonisation for decades. Stop using that past history as an excuse for Africa's failures. Africans must admit that their own elected governments have failed Africa. The culture of corruption needs to cease. Malema sits with Russian mafia who pays his bills and campaigns. Molefe was supeoned to appear Felix.. Google it. Media has written on this. Torching more buildings and clinics ..watching the news The Bantu arrived in South Africa long after the settlers It never captured my mind but there is nothing a minority can do but watch it go down hill Zuma is Malemas Pappa Malema is a Zuma Not if you want European aid and medicine "That means no retro viral drugs for HIV Address your population about birth control. poverty breeds poverty Haha haha. Don't like the truth about the real cause of poverty Communist China owns South Africa economically When the ANC government can no longer pay its debt back to the Chinese they will invade. I haven't seen any progress in the newly elected government in Zimbabwe. The ANC owes communist China billions Yes Derrick as they did to Mugabe in Zimbabwe and he literally wet his pants three times. By the way I am not from the West my ancestors have been here 6000 years ago. I have never and will never leave my Africa or my roots they are ingrained in this earth. Get to the root of corruption it has nothing to do with the ordinary citizens of this country or Farms. Cyril looks like a bull frog He looks like he just came out of the boiling pot 🤣 Molefe knows exactly the route to syphone funds. If the ANC win and don't deliver we will come after the voters that voted them in power. If the ANC win and don't deliver please don't go burning and destroying South Africa because you voted them into. power again. Well If Ramophosa wins which means an ANC government all over again. If he and his party don't deliver.. heads will roll ANC is Divided by those who got away with corruption and those who have not. The heat is on.. Respect your fathers and mothers It sounds like the degree was from a lucky packet Yes true and the Zulu arrived at the same time as the settlers We are going to do that by voting for the DA All this hate that exists in the ANC and EFF is not going to build South Africa's economy . The bushman are not of the same race as other tribes I have no respect for a party of thugs the EFF Well I know the ANC will win which is so much better than having the thugs of the EFF. But the DA will be a great contender he he Has Zuma you forgot the Indians and the curry favour. he he Indians don't want to be black they want to be Indians and curry favour Now Zuma have you put on your intelligent spectacles??? 🤣🤣🤣🤣🤣🤣 Jacob are you Malemas father? I hear everyone wants to be his father.. but Julius got you into power. It's too late the Chinese own the resources The Chinese will invade if the EFF win infact they will do what they did to Mugabe. The Chinese did not need proof they removed Mugabe silently so very silently and peacefully. It's true that the Chinese own Eskom and other state entities so they will have a say in this government. The Chinese are loaning the government R70 billion to build power stations because the world bank will not invest because of corruption. So whoever wins The Chinese have a huge stake in their investment. Stealing will not solve a thing
Moha Yare,tomorrow am gonna vote for eff because of young people development
Thami Ngwenya,"No need to tell us Ask Floyd about his schemes at least ANC is not hypocritical about this mess "Not sure "Power lies to the head Dont call us idiot "I vote anc  "I am listening Western cape shubble from airport "Better stop Idiot do that Yes he thinks we have forgotten NP ressurected fron DA very few rest DA "By the way "Your language shows your colours "Sorry 30% student No it is in private sector not public By the way it is not your symbol that determine your intelligence. 80% is just cramming and bring it back
Pamela Sibuta,thank u Thami
Epnet Streaming,Is this a speech or what?
Cerebis,Wow....BS 101 Give him a mirror as he appears to be giving a lecture to no one?? @Felix Muyoba Who is your We?? The ANC sent a delegation to the USA to ask for aid. SA is talking to the IMF and World Bank....What for? Check how much EU aid South Africa gets....and think again. "@makhosi nobhatyi I would personally trust CR for the next 5 years @Felix Muyoba Nope you are wrong. "@Felix Muyoba Wow "@makhosi nobhatyi We can only hope that if the ANC remain in control of SA @Derek Main Sad but probably true. CR has disappointed hugely with his forked tongue speeches depending on who he is addressing. @Derek Main He was shocked and playing a long game?? 🤔😉🙄😎 @makhosi nobhatyi He has unfortunately not answered all questions? He refuses to answer questions about his Bossasa links via his Son? "Popo @E RUT Don't forget the Russian mafia Cigarette smuggler. @makhosi nobhatyi You seem like a fair man with huge confidence in CR? I hope and pray that he does not disappoint you....and South Africa! Brian Molefe will soon be on the stand. Please Judge Zondo....make sure that there is more than enough boxes of tissues!! @peter pott Lonmin was killed off by AMCU. @Derek Main Not only him. Currently there are ex NP whips in deputy minister positions. @Yolo More Yebo...100% agree with you! Oh oh.....Now the paw paw is going to hit the fan? Popo looks like he had some happy pills this morning?....or he is just happy to be in the spotlight? "@Kapn Krunch We should beneficiate our raw materials and sell the World our finished products? If only we as a nation had the necessary work ethics "@BEE-llionaire Okwacha you get two votes "@Prinasha Mothilal 0ur education system is rated currently as one of the worst in the World. No future if we do not address that! Also "@Prinasha Mothilal I will not disclose who I vote for "Haha....the Jews?? Man @Yolo More The CEO is Reception....just joking.
gf steytler,m
Ndim Mavuks,"Yes yes
Mike Moja,"@Val Speirs  @Fils de l'homme you are bothering us with this many messages
Queen K,And then Popo 🤔😑 Magda Sequin does that mean you met all South Africans?🤔
Siyabonga Dladla,I'm hoping Lucky Montana will come in after Popo coz he has a lot to say on Twitter & PowerFM
Lew464,Zondo...please stop his ramblings. The background was covered by Pretorius. please stop this man's ramblings. He's wasting the commission's time...and mine. "Moshoeu Mabusela  "Andrew Mboweni  "Andrew Mboweni  "Musa Bakiti  "the Chinese do NOT own Eskom. If they did "Musa Bakiti  "In many respects SA was considered 1st world. Since 1994
Lezil Lezil,This guy undermining Zondo with his hogwash @Felix Muyoba 🤣🤣🤣🤣🤣
