author,message
Lady Nikon Matiwane,hello everone
CUMA NTANGANA,morning😁 get some popcorns😄😄😄 its gonna rolll baby! can we focus on the testimony please this racial thing is starting to annoy me🙄🙄 please Yose Human...this is very disturbing and annoying... Agrizzi must come back this guy is boring🙄🙄 he aint no snitch😂😂😂 some of us are tired of hearing these big accounting words we want names!🙄🙄🙄🙄 some of us didnt do accounting 😂😂😂 we want NAMES!!!!!! this guy is hiding something i can see guilt in his eyes😂😂😂😂 accounting people please explain this in simple English😂😂😂 EFF people please 🙄🙄🙄 we are trying to listen here its so EFF LIKE😂😂😂😂😂😂 can you plz discuss this nonsense of 2go or Mxit please we are trying to concentrate lana Yose🙄🙄🙄 on* am trying to block Yose and his racist group but am failing🙄🙄😓 from racism to chickens ...wow🙄🙄...Malema has really inspired you😂😂😂 😂😂😂😂😂😂 ATM😂😊 PEACE IN OUR LAND😊 BRING BACK DEATH PENALTY😅 BRING BACK DEATH PENALTY😄 😂😂😂 ONE HUMAN RACE😅 OK STOP NOW ...its tea time😎 ONE HUMAN RACE...VOTE ATM😆 EFF people need peace ...they have too much anger.😂😂😂😂 and we cant let this beautiful nation to be led by anger people...😂😂😂😂 that guy is angry tjoo😂😂😂 that red color is not a joke thanks Mr Robbie😂😂😂 anger can cloud the judgement of an educated mind. so even their education is overpowered by their anger😂😂😂 we need Peace in this nation...there is too much anger and violence😓 do people in prison vote ?🙄 amen to that ...i recieve😂😂😂😂😂 an angry man is not allowed to drive even a bicycle...how can he govern the country?😂😂😂😂 """ if ANC does what apartheid government did to you
The Vuka Experience,Hi Lady Hi Lady Zondo swallowed Kwesta 🥰 "Agrizzi has opened the floor @Yandi Masina 🤧 Byeee @Yandi Masina 😂 @Yose Human tribalism. 🤦🏾‍♂️👎🏾 @Yose Human don’t try and divide us. @Yose Human is trying that divide and conquer strategy his forefathers used. "PUBLIC ANNOUNCEMENT. Let’s ignore @Yose Human. He is an agent to make us blacks fight amongst each other. Unyile it’s not gonna happen. We love Zulu "Agrizzi opened the floor for racists to come out @Yandi Masina they are the ones racist here right now! We also don’t wield institutional power. @Moira T I’ve got a pair enough to call racists out. You haven’t condemned any racists here! "@Yandi Masina there is a difference between prejudice and racism. One needs institutional power and the other doesn’t. If we will say blacks are racist for this Racism goes beyond not liking someone because of the colour of their skin. colonisers hated our skin and hated our existence and wielded institutional power to oppress us. Who are we oppressing? @Derek Main and yet 90% of the economy (wealth) and 73% of the land is in the hands of white people. The right to vote is not freedom. Wake up black child! @Yandi Masina I hear you and love you my sister. It’s even scary that white people here aren’t calling out their own for being racist and yet engage me for pointing out their racism. Wake up black child. We are not yet UHURU @Derek Main I agree there is also a class issue but let’s not ignore racism too. @Derek Main I agree but my point was on the racism here RIGHT NOW. Let’s not scapegoat what @Yose Human and all his racist friends are subjecting is to and chance classism Ok I’m out. We are not yet Uhuru. ✊🏾 @Derek Main thank you. @Xola X The Xilaman just block “it” that thing isn’t a human. "Just block Yose guys This guy is lukewarm "@Yandi Masina and @G Mann. This is one of those conversations that would be fruitful in person. We can’t limit racism to skin colour "There is a difference between racism and prejudice. Black people can be prejudice but we need institutional power to be racist. Racism is not limited to skin colour @Neo Mongale I tell you we need to wake up. White peoples have no right to tell us what is and what is not racist. You lost that right in 1884 at the Berlin Conference. "Before I go. Black child we are not yet Uhuru and until we emancipate our selves from whiteness we will remain in bondage. The rainbow nation worked to prevent a civil war @Derek Main I didn’t say “call out” I said “tell us” which means define. Yes please call out but don’t impose its definition on us. There has never been a system to oppress whites for them to know. @Derek Main the only thing we got lost 1994 was the right to vote. White people lost nothing. Even at CODESA whites lost nothing. This commission proves whites run the economy "@Derek Main if that’s what racism is then you are downplaying what colonists did because they didn’t just hate our skin colour "@Derek Main "@Derek Main that was hate speech and I don’t agree with it. It’s also prejudice "@Jake Ellis @maliez who is giving the money is the most important questions. You are corrupt when you’re enable. @Jake Eliis cause they are all corrupt bro. That’s clear! ALL of them are. I never said anything to the contrary @Maliez yes! Now we are balanced. I’ll vote but still undecided as to who! @Jake Ellis my brother that was never a point of contention. I was speaking to racism on the comments. Ok I’m out. @Maliez cheers family @Jake Ellis we are together on that one. @Yandi Masina your DP 🔥🔥🙌🏾 @Yandi Masina haha still 🔥🔥🔥😂
G Mann,Zondo for president "Tribalism "@Yandi Masina whispers from the gallery @Yandi Masina freedom has consequences. Sometimes you have to be careful what you wish for 😃 @sibusiso madondo tribal wars existed long before racism and will be a big problem in the years ahead. "@Yose Human back to school for you some please explain the nature of SA tribalism to @Yose Human @Mpho Mashigo everyone and everyone in SA is racist except black people right? @Yandi Masina so you are saying that black people are not racist yes? @Yandi Masina serias? Impossible that black people can be racist. "@makhosi nobhatyi kill the farmer kill the boer
Granny Mokwena,the soapie is about to start.. shooo you people!! wasting energy on nonsense insulting each other like you know the other people! we all have one common enemy and it's corruption not each other!! they operated like the mafia
Sofia Sofia,Is Grizzi done ? @Sindiswa Moolman I was so busy yesterday I missed alot ! O shoot ! really Does this one also have a black book ? OOOOOOOOOO..... lets hope he gives ALLLLLLLL the names I feel there are still names being protected I feel this is going to take very long ..... Long slowwww day ahead He is scared this one ITS BCOS THEY ASKING STUPID QUESTIONS AND THIS GUY IS SO SLOW AND SCARED WHEN THEY STOLE THEY WER QUICK NOW THEY SCARED Breaking the ice give names for who this cash was for he surely knows right NAMES WE WANT NAMES FLIPPEN SAYYYYYY Blakes Travel They should be called in ! Did I miss any names in the last 7 mins ? Jail way to amazing for these corrupt a**holes Y he dint feel unreal wen they stole nandos extra basting peri fries THIS MAN DINT REALLY GIVE ANYTHING GRIZZIS SHOES ARE HUGE TO FILL I WANT TO KNOW WHO WER THE GOVERNMENT OFFICIALS WHOS THE NEXT WITNESS?
Sindiswa Moolman,Where were you yesterday @Sofia Sofia / He closed his testimony with a big bang on his racist remarks @Sofia Sofia This one did the books @Sofia Sofia. He was the CFO at Bosasa. He has all the books. The actual receipts are with this guy I have been wondering how these bribes were recorded in Bosasa's books. Creative Accounting.... Yes @Maxwell Cebolenkosi Ntuli. Related Parties Accounting at its best. Thanks for that @Mzalwane Mzala
Siviwe Jongile,morning honorable jury
smarty smartpants,I fee for the guy @Pretorius standing the whole day
VIncent NKwagatse,If the Bosasa bribery allegations are true it will only take a stupid person to believe that free education is not feasible in SA. Chunky why lower learning? THIS VAN TONDER IS NOT TONDERING Does Bosasa have its money printers or what? Yoseless message is reposted so many times Is there any relationship between Bosasa and SASSA? I HAVE BLOCKED YOSELESS
