author,message
wendy hardy,Sound is terrible
Dembe Doyoyo,welcome technicians sound is terrible sound is sharp now 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 this gay obsession mr thabethe though look like is confused😂😂 he's trying to avoid the question 49 million rands you can just see that this guy is lying
Pastor J.J,@SABC Digital News Sound DCJ...Sound is bad enough already. Please speak into the mike. With Thabethe they are just picking the low hanging fruit. Lets see what comes next. @Felix Muyoba ... He studied at DCS and is going to continue is studies at DCS soon.....hehehehehehe Mr Thabethe will be working when he finishes at the Commission at the Prison Farm @mbasa bawuti @Didi Motshaba
Derrick saperstein,PLEASE SABC sound "He is scared to say he was just following instruction from above
Lungisa Qina,Sound please
Murugasen Ganesh,sound
Nhlakanipho Molefe,sound 🔥🔥🔥🔥🔥🔥🔥 which 30 million 😂
Mbeko Dungwa,please fix the sound technicians
Toto Ndara,sound is horrible
Ricus Ellis,The sound has been captured keep your views to yourself
Michael Moshoeshoe,technicians please attend to sound
Shrive Cheney,"what's she say
Joyful Technologies,oohhhh please SOUND NOT AUDIBLE
lehlohonolo moloko,who is on the stand today and please try fixing the sound tuuu
Mbuso Ndlovu,What is this corruptionist doing here????????????? the sound is ok @Moses Sandile leave gays alone!!!!!!!!!!!!!!!! @Dembe Doyoyo What are you 😀at???????? ok no one is perfect @willie maphosa hi are u related to Cyrl Ramaphosa
Tracey Larsen,SOUND IS SO BAD!!!! SOUND TECHIE.. PLEASE
Slindile Ngcobo,do you like lesbians? @Moses Sandile .. @Emmie Germishuys ....appointed by ACE Those who want to divide the ANC must go: Ramaphosa
Themba Mdlalose,People who are obsessed with gays tend to be closet gays This video has nothing to do with sexuality
Derek Main,"@Themba Mdlalose ""People who are obsessed with gays tend to be closet gays"" True that" @Danie Nilsen Estina weren't interested in cows at all - they just wanted to get their hands on the money. "@Danie Nilsen Ace is not just a crook @Jabu Malinga Because he is a connected ANC cadre. Corrupt like all of them.
Mikey Likesit,hi
Jean-Pierre Le Roux,Lets all just blame the white man this guy cant count. to him 100 000 is the same as 5mill So how is the farm working now.....should be as successfully as expropriated land. how much bonus did u give yourself I thief always gets confused and cant remember things go to jail man will there be arrests after this commission? it's not difficult. U just don't want to tell the truth
Gugulethu Dube,Mr Thabethe is shivering
Jimmy Polelo,things are hoting up now for mr thabethe
Christian W,.
Philip B Pitia,what is the mean
Sandile Ndlovu,🤣🤣🤣🤣
Born free,Gateway to Guptas Estina Gupta owned project Shoot the moon That's R30 million what about the other R19 million? It was a SCAM made of pirated outdated parts So how much of all the millions did Thabete gain for himself? from this operational scam. Thabete did not practice oversight because he was beniffing personally The scam was built with our taxpayers money Was Thabete appointed by the Guptas? Trump has slapped heavy sanctions on the Guptas. He has been following this corruption. I am a Trump patriot.. cannot and do not agree with you.
Johan Peens,who is this criminal why is he not in jail
Otshepeng Gosego Pampoen,🤣🤣🤣😂
Pandy london,its time Ace should come to the commission to answer about Estina
Diana Sekatane,"@ Peens @Russell it started with Zuma on the president's keeper. Dololo only useless words... @Russell they are just bluffing the masses who are following them blindly. The heatwave is making it even hot for the witness.. He is protecting his former bosses.
bongile sango,I even forgot about Commission yoh Mr Thabethe is in the corner now Bheki Cele where are you come and arrest now plz Mr Thabethe plz stop the blame game you are busy playing here I'm loving this Adv she knows how to asks questions. Xolisa Magopeni uzakubanjwa lo ubhalwe banjiweyo ehleli kulandawo akuyo. How did Mr Thabethe get this job if he knows nothing now Advocate you disserve a Bells Advocate you just making Mr Zondo's job very easy man Ch ch ch chair every time Person of interest I can't wait for Ace Now this is proving now why every now and then FS was alway having toyi toyi.They were fighting for their money Mr Thabethe plz answer the questions man plz This is other Hlaudi he likes to explain himself yindiza mshini le ngeke
Alonzo Trier,this guy is very frustrating
Robert Russell,We are still waiting for ACE to sue Pieter-Louis Myburg for defamation about his book The Gangster State..... that he threatened to do... how could you expect him to come to Zondo @ @Pandy london I agree...... we also waiting for Alexander and Thief Tom to sue as well....as they both threatened to do @Diana Sekatane
kern boucher,this guy is talking RUBBISH...
Kgapyane Simon Maila,this gabbage should be jailed "wow "@sabelo This country should be run by competent people irrespective of color
