author,message
Alfred Tafadzwa,pulllo
Peter Sserwanga,is the sound working ?
Siphiwe Gomba,yes the sound is working what time are they going to start you know guys i think we should give Honorable malema for this whole thing he's the one who saved the world about revealing The guptas give him credit malema saved the world and changed is mind
Fils de l'homme,another day in the life of a great white man i started my bantu language training bonani don't use words like B.omb nicky this isnt Indian hair "Yes nicky siphon tries to speak the language of the land which is Afrikaans "nicky crispin is a congolese kwerekwere so she is 75%black "merle ryan "merle Marlène would u let your daughter marry a Bantu? why wonga? tshwano what's ur pount Okay wonga sipho dont call me wonga i can't leave my number for long u should have been quick kay kay my dear how are you? sipho is a gay bantu "not yet kay "dissident wonga yes u r right but bantus dont like to work sipho is a gay bantu malema gave us zuma wonga if u understand it why don't u change it "i need to help u sipho "kay "sipho kay kay why are you ignoring me? that hurts me "sipho "wonga this isn't a fashion or hair show "dissident peter tott no need for racists matamela u must marry a congolesegay gay man like crispin kayembe "dissident david vote freedom plus "david Jacobs "crispin kayembe "@Davidjacobs "kay kay crispin Rwanda???😨😨 "crispin south africa ofcourse crispin @agabacharles i am pure breed Aryan south african "matemale matemala don't feel offend it binani just google it crispin kwasa kwasa "david "@David Jacob wonga m back ZA I'm back she should have just spoken in the language of the m land* "hallo my fellow compatriots It's still early days to be passing aspersions on the testimony of this bantu landy bhukula lie detectors are not reliable.u watch to much movies Népal are u From Texas in northern cape "wonga these bantus enjoy using planes n living in hotels but they dont want us.in our country bantus like to enjoy what white ppl created why musa?😨😨 the truth hurts but u must accept it if u wsnt to change "thobile liwalm what will you do? "musa being called a bantu isn't an insult "Bronx and your ancestors walked down "musa why evans? my ancestors were french m south african "tebogo william u r so weak minded "tebogo "jacob "no sofia "if it wasn't for me the bantu wouldn't know how t read "phetwe she seems like a brainy woman tebogo stop being racist "kay kay did zumas girlfriend travel to a gvrmtn function with tax payers money madikizela with a name like that i wouldn't be bothered "tebogo "kay kay if u ppl r unable to see the revelations than u r all fools "kay kay she is making astounding revelations.. are u listening "from cape to Pretoria die swartmaan zuid afrika is onse lande "tebogo "Ernst Ernst are u a white male? "tebogo "tebogo "Ernst Ernst u wont let ur daughters bring in a little xhosa boy "there should be record of the phone conversations
Bonani Maphini,I have a feeling that Mentor is gonna drop some serious bombs today hoekom? Lest hope its not constructed lies... Sexual harassment allegations against Zuma will certainly be raised by Aunty Mentor She is mixed Wonga. Half Xhosa and Half Coloured lol we will get shocked today Remember Mentor is the same person who claimed we already signed nuclear contracts with Russia... You know what this commission is like a movie but we will see as its goes She must just testify and not mention the name of the old man Old man must just enjoy Bells in Saxonwold... "Mentor is nervous You cant be nervous if you know u gona speak the truth imbokodo vs imbokodo Ingathi uzokhala ngk uMentor "I am also having back to back meetings today LOL tHEY SHOULD HAVE ASKED HER TO TESTIFY ON fACEBOOK Let me go and grab a cup of coffee to stay awake kuzoba lit she is gonna complicate herself Judge Zondos Voice yoh She will only fee free when she talks about the Guptas China via Dubai LOL Dubai ziyakhipha Sanwold and Dubai...I dont wanna hear those names saxonwold "Via Dubai Who is Duduzani NO HOLY COW INACCURACY in the book Give us the name "Give us name...I am teacher by profession "Hlongwa She wrote the book long time ago but only today she note that there is inaccuracy in the book My memory pulls Hlongwa sometimes i mix up with Hlongwana Let me go to the meeting... plz finish the question of identity HLONGWA AND HLONGWANE Kodwa and Kodwa(BUT) same thing back from the meeting...any updates guys i am sure i missed a lot Thanks Thobile "I left here: #VytjieMentor :""In my book I mistankely said Duduzane Zuma introduced me to Brian Hlongwa. But it was actually Fana Hlongwane. Because I always confuse the two""" The danger about telling lies is that you must always remember what you said Her book contains misleading information and we must believe everythin she says here
Nicky majiya,you change the hair style.....my sister I can't wait to listen to her... really mr Gomba I am also waiting bazookaa amapyina Sipho spot on Charlene No prayer watching from the Gulf too hot I guess mixed of all Wonga I am shacking as if I am the one seating there not at all Marlene Sofia ziphi I file missing Sip😘ho Old man may be left behind Bonani hello my brother this is not an easy task guys hey be silent Wanda....you didn't see me here eish Liwa true uyandoyikisa Bonani who is snoring yerrr eish Peter talk to him that's what I noticed Thabang after the break she will come down nerves Nxusa Advocate is strong I am afraid waste
Mfundo Veerasamy,"This thing of inquiries Yes there is sound Sofia I like this Advo This Advocate is going to fry her in a small pan "The Advocate is milking her now "So Mentor went to China on a State visit Mentor`s statement was strong but she is very nervous and not consistence which can weaken her case😴 "I feel for her I am a teacher by profession 😀 whhhhhhhhhhhhhhhhhhhhhhhhhhhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Hlongwa and hlongwane lllllllllllllllllllllloooooooooooooollllllllllll Memory pullls a name with a surname Vytjie Mentor🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😀😀😀😀😀😀😀😀😀😀😀🤔🤔🤔🤔🤔🤔🤔🤔🤔 "I like this ADVOCATE can someone please connect me with her?
PETER MABENA,Brave people will take this country forward and they should be recognised later. let give her a chance she needs to gain confidence and all the truth will eventually comes out I suggest that the pictures of Gupta brothers and The African guy be brought forward so she get over the confussion of names once and for all. Trust me she will come differnetly after the brake
Lisa Ndlovu,the sound whats wrong
Sipho Khanyile,Kuzonyiwa vandag!!! What's wrong with raising the left hand Why call you? Hello Nicky Majiya "Just saying hello Fils??? How can you say that? "He Madoda This Fils person is a strange ccharacter You need help Fils This Fils being is here to insult
