author,message
Motaung Thato Setjhaba,financial matters
Ian Whitfield,v cz
Frank Mill,:elbowcough:
Uaakurua Kanani,watching live from Botswana
Roy Njisane,:shelterin:
Kubernikus 18,Mmm yeah
Zakhele Tshabalala,WHY IS THIS THING STILL GOING ON EATING THE COUNTRIES MONEY THE MONEY SPENT HERE CAN MAKE A SIGNIFICANT CHANGE IN THE LIVES OF ORDINARY SOUTH AFRICANS THROUGH THESE HARD TIMES EDDIE AFTER YOU KNOW WHT IS GOING TO HAPPEN TO THE PEOPLE WHO STOLE THE MONEY LETS NOT GO VERY FAR WHERE R THE GUPTAS THIS IS JUST A WASTE OF STATE FUNDS EDDIE TRUST ME MY BROTHER THIS THING IS A WASTE OF MONEY ITS GONNA DRAG ON AND ON AND ON CONNECT THE DOTS @LUNATICS WHERE IS 500 BILLION EDDIE TRUST ME CHIEF NOTHING IS GONNA COME OUT OF THIS ENQUIRY THE BIGGEST FRAUD IS MEDUPI AND KUSILE ACTUALY WE NEED FRESH BLOOD IN SA GOVERNMENT THESE OLD PEOPLE MUST GO MOST OF THEM SHOULD BE IN PENSION THEY ASK IM JUST SUPRISED PPL R LETTING THIS THING SLIDE THIS IS A WASTE OF MONEY ZUMA WAS THERE WHAT HAPPENED SO UNDERSTAND ME WHEN I SAY NOTHING IS GONNA COME OUT OF THIS THERE WILL BE AN INQUIRY TO STATE CAPTURE INQUIRY THE MILLIONS WASTED HERE WOULD HAVE BEEN UTELISED ELSEWHERE THEY CANT EVEN PRIORATISE WENA EDDIE NAWE UDOM NGOBA UYEZWA LABANTU BAQAMBA AMANGA LA EXACTLY PILLAY EDDIE IS DEFENDING THIS CORRUPTION INFRONT OF US CORRUPTION IS NOT GETTING WORSE ITS GETTING TELEVISED I KNOW PPL WHO KNOW PPL AND WE ALL KNOW WHAT IS HAPPENING HERE IS A DIVERSION THEY R TAKING US FOR FOOLS LUTHANDO THANK U I AGREE WITH U WE FAILED DISMALLY WE WERE NOT READY FOR FREEDOM SANELISO U KNOW WHAT I MEAN WE WERE NOT READY FOR FREEDOM I THINK APARTHEID WAS BETTER THAN ANC SANELISO SA IS CORRUPTION HOTSPOT U SEE MY POINT THEY R ALL CLUELESS @PILLAY THE CORRUPTION IS CURRENTLY HAPPENING AT ESKOM THEY BUILT 2 BIG POWERSTATIONS MEDUPI AND KUSILE BUT THEY R NOT OPERATIONAL SHOULD I GO ON CORRUPTION IS NOT GETTING WORSE ITS GETTING TELEVISED @PILLAY U KNOW APARTHEID WAS BETTER TNAN THE ANC STOP THIS THING TAKE THE MONEY AND BUILD THE ECONOMY THEY WERE AFRAID TO ASK ZUMA SUCH DIRECT QUESTIONS THIS THING IS BIAS THEY RATHER BRING IT BACK LOL @Barbara Sattler I HEAR U @Francois Mauritz Botha BRING ANYTHING BUT NOT THE ANC @Seelan&Patsy Pillay easy baking 101 JHO ANC AI IM RUFFLING SOME FEATHERS NOW
Nicollette Ferguson,"I'm back Boom!!!! that's is not what he said yesterday If you are an auditor you would pick it up!!! The Corporate Governance Officer would have picked it up.... Did SAA have a few? Or were they also part of the crooks? Should have?????? What Pwc??Why is he still working at PEC Did SAA have policy and procedures in place? "Did you think? Yes sir "eh eh... connect the dots.. I'm embarrassed for Mr Mothhiba "Why does this gentleman not understand the questions?? What was the deliverable list? It doesn't matter how long it takes Marcus 🤣🤣👌🏽 Sorry this gentleman... how can you be with PWC?? I'm sure PWC is embarrassed. Schnaar.. I'm sorry but your math is wrong 🕊 "Richard we are not racist "How many people lost their jobs at SAA Thanx Barbara 😊 But didn't follow up as it is mandatory... The auditor is making him self look incompetent 🤥🧐 correct "Thought they were not material Did you follow up with the creditors?? Made sure it was legitimate? NO Impossible CORRECT Nooooo 🤦🏽‍♀️ Yes you have too!! "They are looking at all problems "So sample selections were not available? With internal controls
Sbusiso Thembinkosi,✊✊
Ben Fraser,"Seems like they are giving him a lesson regarding Auditing "He is not man enough to admit that they blotch the auditing
EDDIE ZONDI Masilo,shut up @Zakhele Tshabalala we want to know how the other monies was stollen there international partners are definitely doing something that's for sure and here in SA these fools are find it very difficult getting jobs@Zakhele Tshabalala "the Guptas may not be in SA but i can assure you that life is not so great as when they were in SA "info is key 1 of these days we are going to have a generation who is going to make sure that some of these things dont happen again "the Dots have been connected International firms "@Zakhele Tshabalala you are stupid to think that the crucial information that is coming out of this inquiry will go unpunished these things are not reported@Zakhele Tshabalala
Lunatics Lunatics,anc government let them go to dubai waste of money is the 10billion they just gave saa "if it was not for the commission "im not intrested in conspiracy theories im not ready for freedom= im a slave "if he told the truth 
Leonie Arries,so by which year of Our Lord will we hear about State Capture.....those who captured our country and every other country except Iran...Cuba and North Korea ?...when will we hear about the rainbow scam can we have a different sitting function for this which is corruption and fraud and nothing to do with state Capture and then tell my people why they are poor . Let my people go....said the Lord
Mike Mike,just sell Saa to internatiol company that can do the job PWC can't even audit themsef
Fana Nkosi,the auditing fraternity must be embarrassed of themselves they participated in state capture shame on pwc and all others private sector also corrupt this guy must be fired with pwc blacklisted
Seelan&Patsy Pillay easy baking 101,I agree zack's..nothing is going happen except waist more tax payers having this enquiries... never mind the 10b where is the 500b government set aside for covid 19 assistance... for our population of 55 million....p🤔🤫😳🙄 "these ministers "if you not in a position to comment on the question watching these enquiries.....is like watching a soapie... mr mothebe.... why are u stammering... I am not even a psychologist but I can hear the lies...in the answers... the money being wasted on this entire enquiry should be used for our health services. 😳 he must be a recipient.... "from the 500 billion government put aside for covid19 and reduce poverty... he can't read.....the report... and aa..aaa nd aaaa.... this guy is an auditor and cannot speak... I am out guys.. @zakhele I am wasting my time and data watching this guy get embarrassed....on live TV.... I'm going to read a book.. zack's some commenting here live in a different SA.. "Guys I am not a politician or take any party side. but there is nothing wrong with the ANC "its uneducated people in positions that need to use your brain that's my argument @moose... this poor guy cannot understand or reply to any questions... @moose 😅😅😅😅🤣🤣🤣 he cannot answer a single question properly.... how can he read numbers..🙄🙄🙄🤔🤔 @schnaar read properly..... I said 1 MILLION each.... not BILLION..😉 let's not get confused... I never go to school with JZ... anyway....let's not be up in arms with each other here..... we will not even smell a cent of that money....its all gone already... only a million each and leave more for them to pocket...:dothefive: 🤐🤐🤐🤐 @hellen... that will never happen... this is a dress rehearsal for the public...its a losing battle we fight here. @sibiya.. I agree.. these guys will make life difficult for us citizens with a traffic fine we dont know about...but for the real corruption go unpunished.. its entertainment during lockdown..💥💥 and yes you are right...we are paying for it.. 🍻🍻🍻 🍾🍷🥃🥂🍻🍺
TSHEGOFATSO MOGOTLANE,"Pravin nd ANC thieves These people think we are fools
Thabo Maake,"I’ve always contended that the Auditor General of SA’s audit methodology is the most technically advanced. Just compare the evidence as led for SAA audit All material SAA findings were raised after the AG took over. Private firms need to raise their bar and stop hiding behind their names & size.
Vish Govender,"Auditors are the ""police""for financial misdemeanour acts. These guys are just like SAPS and they behave in the same way. With impunity???" "Miss Hofmeyer is brilliant. An advocate of note. Sharp 
Francois Mauritz Botha,"money given the only way that this gets fixed is A new government is elected don't bring appartied back we need a new government we need new Sapd and new Army
Joshua Borias,"""EH....EH...CHAIR......I ACCEPT GROSS NEGLIGENCE.....EX POST FACTO ( AFTER THE FACT)""" """ DUMISANI NDZIMANDZE - SIYAVUMA  """ WITH ALL DUE RESPECT 2 EVERYONE : RAMPANT CORRUPTION IS GOING 2 BURY US UPSIDE DOWN""" """ REFERENCE 2 2HRS WAS A MASTERSTROKE 2 LET DE WITNESS RELAX - ' HE IS NOW READY 2 B GRILLED""" """GOSPEL TRUTH IS DAT RSA IS BANKRUPT
DUMISANI NDZIMANDZE,corruption has always been at it's peak in our beloved country @Joshua Borias indeed and with no cure to date.
rodwell banda,Rodney
Luthando Xhamlayo,"Ah Ah ah ah......Eh eh eh eh chair! Shame! The poor guy! He has already conceded. Please let him go. For me as a black person
Lienky Olwage,Luthando race card or iq card In china coruption death sentece Taxi how do the taxi industry control the taxi industry I me sars no control over taxi Hand in your vat return only fig paye no money civial case four years
Seneliso Nkonyeni,@Zakhele Tshabalala what do you mean when you say you know people who know people It starts from there my brother lets be honest and not point fingure at those that are doing it whilst we have people who know people and they are not brave tpo expose them but hide them @Zakhele Tshabalala we have conceded and me and you agree on that point however you know a person who knows people who are doing the corruption but they never expose them Today the commission is super relevant
avela lumka,zondo is asking relevant questions
Noor Hendricks,I find it strange that our black Profesional's are used as falling guy's
Sebastian Swanepoel,"During APARTHEID we had electricity
chris swanepoel,please end this as no guilty person will see jail bars and no money will be recovered from them 😭don't waste more money of the tax paying citizens😔
Jabulani Khanya,yah neh
makhosi nobhatyi,"Sicinezelwe ngabamnyama thina economically
Barbara Sattler,check his bank accounts for kickbacks it is a waste of time to ask Zuma anything because the answer is not forthcoming either you comply or not we are not in a supermarket where you can pick and choose heavy focus- haha since when? Threshold his mother he is going to cry now exactly Lunar Luna #Luna 0 ag shame
bhekizizwe nkambule,then go back to it...Zakhele Tshabalala ​APARTHEID WAS BETTER TNAN THE ANC Barbara Sattler ​it is a waste of time to ask Zuma anything because the answer is not forthcoming... you mad Zakhele Tshabalala ​@Francois Mauritz Botha BRING ANYTHING BUT NOT THE ANC you bloody mad
Mni Nkukwana,we have all the state organs to fight corruption in this country but how did we get here honestly!! now we're spending millions on this commission. this i we still have credible politicians in this country but they are being sidelined so that the looters can play their game freely.
Marcus Mmola,"Implement the regulatory laws and stop fussing Who audited the gentleman`s mental capacity. at last.
Richard mashamaite,he can't escape scrutiny from chair. "why are these racists so judgemental about pwc auditor? I believe he is qualified and competent auditor
Paul Jackson,no due deligence in projects he was part of.
Simphiwe Luthuli,this is so embarrassing for South Africa as whole
Lekgothoane Lesetja,The whole auditor
dean ribaudo,sad times for SA how many South Africans then multiply X 1000000 = 60 million X by 1 million equals I did not say that some said 1 mill to each person ja SA is not going well just seems like corruption in every department on gov if we steal or are corrupt we go to jail same should apply to all South Africans and guess what some of your tax paying money going down the drain on this because nothing going to happen after all this crazy show at your expense sorry our lol
nkosingiphile ndlovu,They've sent the wrong representative 😙.
S Schnaar,"@ seelan if they gave each citizen 1billion each they would have had more than  @ dean who's math we have 60 million people in this country imssyimg they could have given each person 1billion and still had billions why only 1 million each "we have almost 60 million citizens with 500 billion why must we get 1 we would have jacked our economy up big time. whereas now its all gone and nothing changed
Helen Terry,He is really battling its smacks of lies yes thats the sad truth. Eastern Cape is in a total mess health dept is incompetent but spent millions on motor bikes with side cars which could have gone towards cleaning up the hospitals everyone to do with SAA battle with making themselves clear will they ever get to the truth in Eastern Cape certainly. we lost the battle long ago...25 years in and its a total shambles. errrr errr ummm ummm blah blah ...just tell the truth and face the consequences..UBUNTU i guarantee after all this money spent no outcome will be forthcoming... pity we cant have a drink while we are watching 🙂 @Mang where does that leave the minorities of SA if the EFF take over?? Well should we all leave?? "Should all black people leave UK Why would anyone mind...our blood is all one colour. If you were dying would you receive my blood? Aus was populated by all Europeans who slowly built the infrastructure to the country it is now. Please know your history...also you were not the first people to populate the southern tip of Africa. yes - there is no cure for stupid @Mang Please go to bed...you obviously are not well.
Craig Johnson,"With ZA being R4 trillion "Criminals "@magabudla KaMphikeleli  "And its the poor who will feel it the most
unisa chris,these culprit must be in jail by now together with jupter... this guy is deliberately misleading the commission an the nation as a whole..
Nkosinathi Sibiya,"As much as he is not a Lawyer agree with you @Craig Johnson
Arvind Bhoola,Enquiries way too long and costing taxpayers billions. Start prosecuting and send these people to jail
Easy D,You're more than a disappointment not only as an auditor but to the entire country.. by simply overlooking inaccuracies of that magnitude is call fraud..all your personal assets should be seize ..
Makhosazana Tsotetsi,All the looters don't have answers for their shenanigans Whether Ms Hofmeyer has taken a view its immaterial
magabudla KaMphikeleli,Kanjani DD... Mev Hofmeyer should focus on understanding what transpired at SAA not at making the Auditor look incompetent
Amature-Plays:),"Lol thats rich..... the leader of the EFF is coming from the ANC Corruption is not a race issue is an ethics issue. (period) "lol "@Helen Terry don't entertain him wow? whats your source? i'd like to read that where's your research? where are your facts at? "@Dan Walmsley not talking about you bro not really interested in hearing who was the first anywhere because that is not going to fix our country "exactly @FieliesSA thats my PoINT !!!!!!!! please someone explain to our dearest brother@Senzenia Mang  "Our problems are deeply rooted by the lack of transparency and accountability "lol yesterday they said they needed just two hours with him Keep searching bruv you'll see the answer Marinated🤣🤣🤣🤣🤣🤣
Mambaman,If we are all destined to go back to where we belong then archaeology shows we will all end up in Africa. Senzenia you should be welcoming our white relatives coming home. Go read about Mrs Ples
Selcuk Çelik,100 ARMENİA soldier killed from Azerbajian and only 11 Azerbajian soldier and 2 civilians killed from Armenia
linda mbuyisa,[lease deputy judge ZONDO get them behind bars lot people are starving because of those who spoon feed themselves with public purse
Shane Rule,What system you are referring to Senzenia?
FieliesSA,"Still funny to me how chat turns into a racial fight. Wake up. Its not about race. Its about tax payers "If you are a tax payer We need to ignore mang. I think he is here just to troll us or get attention. Noway can someone be that short sighted "@Grové Erasmus True """Should have been read differently""... But it did not because you are complicit in this mess" She is slowly handing him the rope with which he is going to hang himself(figuratively of coarse) Ouch! Double ouch! "Because if he says yes
Arthur Dell,FieliesSA you have that ight!!
Nozipho Jobe,"Ku rough
Mpumelelo M,that man is touching his face
dennis oldude,"Mang Thanks for agreeing Fielies what is the correct term for extreme squirming? yes and no are not part of this mans vocabulary- when is is not finding comfort - he refers to his previous testimony? Euthenasia seems to be the recommended solution to tthis problem?
Grové Erasmus,"Nobody has gone to jail and nothing is going to happen to the corrupt. The corrupt wil keep on dancing
Nqobani Mzizi,"This eyes of Mr Pule Mothiba speak volumes. If he could
