author,message
Desmond Masilela,"Are you guys still on lunch?""" We are not talking about race or what so ever here. The discussion is about Eskom I'm about to block 1 guy here. Wait you will see who might be. So what???? Before "Lets not ignore them @Christian W. Block. Fourie is blocked i'm glad im not gonna see his comment. Wow!!!! bomb shell
Mfundo Veerasamy,are we live again?
martin mupunga,yes dear
Robert Maleke Motala,i wonder
Eugene,lunch? I don't have lunch I don't even have a job. I'm white maybe they should stand at a free hot spot like I am and who might that be? I am unemployed because I am white it's true atleast I'm entertaining you and who protects the Caucasian? It's not my mosquitos I just know about the plan and I'm willing to share 1 mosquito kills 1 person in 1 hour. they can't kill more then 1 These are not normal mosquitoes. They are locked away the people walkes through 5 sealed rooms to get to them I know they are going to release the killer mosquitoes in South of Europe and send them to the north side in 2050 that would actually be the 3rd launch of the killer mosquitoes. The mosquitoes lay egs inside of the human body they can produce like a 100 000 mosquitoes per person. They don't need water like othe mosquitoes to breed So if you see someone who died of a killer mosquitoe it's best to leave the body and just run because you might be next does anyone want to see some racist emoji's? BEE and Affirmative action is why I am unemployed. We are also the only country that has affirmative action for the majority of the country. BEE is not there to empower blacks economically but to destroy white economics it's really backwards thinking. The dumb ones would be highly intelligent compared to the smart people in South Africa.
Joel Mzayidume,@Eugene Fourie at least you have wifi. many more unemployed blacks are unemployed...what's your problem "@Eugene Fourie regardless ok. so what. you're boring @Fils de l'homme pls go to Orania where you're welcome koko has a lot of explaining to do
Myka'Al Daud,"Q papers ready White? Orania ? blah blah blah!!!! Orania and white supremacy will only exist under ANC watch Mr Koko what did u do to PG?
Fils de l'homme,Hello to all my bantu Hello to all the caucasians hello to all the Hottentots Hello to all the Coolies Let us VOTE for the FREEDOM of the TRANSVAAL The Bantus were treated well in the TRANSVAAL The Bantus have messed up South AFrica Let us VOTE for the FREEDOM of the TRANSVAAL @Swwetvenom Capone no genocide Let us VOTE for the FREEDOM of the TRANSVAAL @Eugene Fourie The caucasians should not kill the Bantus "@Christian W I am just making my case about the FREEDOM of the TRANSVAAL @Eugene Fourie The caucasian has a job to protect the bantu "@Eugene Fourie @Eugene Fourie the caucasian has shapped the world @Eugene Fourie share please "@Eugene Fourie that is a pipe dream
LINDAN SIBIYA,I want icecream. it so hot this month whose white hear now ? i am 3 decade no white person in this planet unless on Game of Throne
Smod Zid,"Fils.... He wants the Transvaal @eugenefourie Your url will be tracked and you will be questioned on your mosquito claim. This is serious @eugenefourie Share with the hawks today! delusional..... but cant be ignored. You know people in SA bring back prople fron their dead one of what oh HI.. Hows it on the other side? Were you on the left or right of the dead world?
Risto Ndaumbwa,Namibia is ready to buy Northern Cape
Swwetvenom Capone,Eliminate all the scourges of our land "It isn’t genocide
Christian W,Guys block the trolls its the same troll accounts back again "Fils always goes on about bantus just ignore the trolls they are paid to distract us they are also paid to frame a fake naritive @Desmond Masilela block or ignore "@Thando Nkutha yes but they decided to become corrupt "@Thando Nkutha that is where the judges need to decide hopefully the tribunal will speed that up @makhosi nobhatyi where does the whites come into play here? you are just race baiting I agree that they are a embarrassment for black people black people should be outraged as there people represent them and thus should be shining examples of excellence there are such amazing black people but these corrupt people make their name bad What is interesting with watching so many of these inquiries is the body language of people who appear sincere and honest vs those with hidden agendas and who are clearly dishonest "@Pheladi Lamola I can understand that @makhosi nobhatyi ok "@Thando Nkutha i read it ""properly"" my interpretation was just out." "zuma said once that ""this corruption is a western thing"" I think that what he said is that he does not accept the western definition of the word." "He was referring to ""the african way"" which is that you need to pay me to do what you need me to do even if it is my job."
