author,message
Nqobile Ngubane,azishe!! its 14:00 pm
Sekake Moshesh,DCJ always late wonder how Advocate Mkhwebane exonerated people on this 1
Khutso Malope,"I don’t think it’s DCJ "They must come  "Come on team "He mic will not pick up the nod lol "Haaibo @Africa Azania @Goat  Order honourable members what was the offensive statement Wena Sock you’re playing "Honourable member
Pheleka Mahlathi,what's happening? I thought it's my connection
Seabi Malesa,???????
Mthuthuzeli Ntlanyana,dj plz wait lets admit as South Africans the Gupta family z smarter and 20 step ahead... till today they chopping.. while our SOEs n bailout .... how old z Ajaj Gupta? "let us not loose hope n the commission "Guptas i heard recently held wedding Ace and Zwane milked poor people n the Free state "next 2 did i hear correct?
M4L TV - Free Downloads Daily,I Am Free let me run Lorraine Naidoo no the NPA must investigate them. and they will find nothing @Lorraine Naidoo go to the cops/hawks with your info @makhosi nobhatyi he is supposedly a billionaire but he used other peoples money to buy presidency @Lorraine Naidoo and shame you believe that PROPAGANDA @Lorraine Naidoo im talking about the news you watch The spies will tell us more lies under 'oath' We must wait for Zuma to name drop and expose entirely And the Openheimer's illegitimate private airpot must be closed They should have given this commission some prosecution powers buffering sucks. cant wait for 5G All those who tell incriminating truths about others will be assassinated before this transitions towards the courts for prosecution People are talking arrests - but what about recovery of misused and looted funds Am I watching a chinese kungfu movie where the audio is in frond and visuals delayed? @Goat the captured promised honesty but then stole - the colonizers never lied their intentions were always clear I think this guy is not gonna expose anybody - he's just here for publicity - trying to get famous Alexander Dowding irrelevant here Alexander Dowding this is not about the PP - she will not testify here @Alexander Dowding the point is she will not be invited here neither will she come voluntarily White African please teach us how to stand together @White African are you gonna convince the whole populace Malema would shake things up here in this boring room. As a former ancyl president he knows all the dirty laundry and skeletons of anc There's no spice here. about to save my data by switching off Ramaphosa only wants to distribute state-owned land only which is just too little. he intends to let caucasians remain with the large portion of land in their ownership Rama himself said that @makhosi nobhatyi the PP does not do much investigating if you ask. there are investigators hired - the PP just peruses and finalizes findings and makes remedial actions if there is evidence of wrong @makhosi nobhatyi PG is high profile. Is she investigated me (an unknown) repeatedly on various issues - no one would know @Goat the Mandelas and Ramaphosas and Motsepes got financially rewarded for that 'forgiveness' - hence they became millionaires. they sold us out and got Chris Hani assassinated. JAMNANDAS is corrupt - i wonder why people think he's clean VBS has nothing to do with EFF. i am not my brother's keeper if I'm floyd shivambu dd mabuza for president before end of year Ramaphosa (a so-called billionaire) took other people's money to buy presidency @I Am Free Mohammed marries an 8 year-old child With ANC we are quickly and surely becoming Zimbabwe-like Racists and racial comments are not welcome here ryan john i wish we were face to face Racials and racists please go lay wrestling elsewhere I just got a tender through nepotism from my uncle in government - who wants a free meal bought with my corruption money? I'm blocking everybody because this is ruined Investigators will be assassinated
Mahlomola Blou,call them all mr zondo
Ewald Kruger,Viva Judge VIVA!!!! Yip!!! @JS Bach Additional security protection for the judge PLEASE!!! Yes!! @Tee Makara ​ I just ❤ ❤ ❤ this man. Zondo is the BEST. Love this witness. Sharp. Not to be taken for a ride.
Musa Bakiti,Please call all of them but don't call me EFF is fighting all evils RISE AND FALL OF ANC @Lorraine Naidoo thank you for the EFF baby Even the police are running away "what Ramaphosa is saying is  DJ never I am all the well with Zuma ubaba
