author,message
Abe Molefe,hoza zondo they must use juke box once we are waiting for late comer zondo himself blesser hahaha who is next ? is this guy lawyer? he should have told him long time ago before arrive at the commission why now CA shame zondo what is wrong with you now sidney prepared questions as if he is not guilty
fikile mbokodi,are we back yet there he does please do yes it not a loan i hav been seeing that on his right side he is not appeared yet i ahvent heard anything yah he is leading him by adv hofmeyer my love
Salmaan Abrahams,hay guys this adv is impressive "she is meticulous ...she shld interrogate the ""blesser:""" for sure guys @Ewald Kruger i was thinking the only way to beat her is to make her emotional so that she is not thinking straight @Anthony Ramasike are you sure😁 "im seeing bra  we need to make sure water is checked is she a silk? if not she shld be "she is hitting it in all the right spots  she Hofmeyer😱 coz she is in law lol and not in music Hofmeyer this is for you🍒 i feel like paying my taxes 😂 @fikile mbokodi when i start getting services i will at the moment its just going to feed the politicians sit down "im bias  @Ewald Kruger i was about to check lol "@Thando Nkutha i can see yes hahahaha his pitch is raising i also hear an echo in that voice she keeping him hot under the collar ...and she doesnt lose focus @Tarin Schuller ek smaak hom kop klap hahaha he losing it id he cld choke hold her he wld he is leading the witness again this lawyers land must be expropriated now he is failing the country @david cele u been bzy viva eff lol @david cele no ways ...we can argue ( robustly) the people on the ground needs to take the politicians to task @Abe Molefe we need to expropriate his degree too "this guy is working on my nerves  Zondo is irritated @Matthew Moyo i said we must expropriate his degree ...he probably stole it like the land @Rox Moleme steven seagal hahahaha he is leading Zondo stop this clown look at patel now he all of a sudden smooth leading again no mahn can someone necklace him please yes substance abuse @Jacob Zuma i dnt have an issue with taking a criminal to street justice patel is confident now patel is calmer too the witness lol my buddy looks like him and my buddy is a patel@Pastor J @Jacob Zuma dnt you belong in prison @Thando Nkutha is knew yes @Jacob Zuma coloured is just an off-shoot of black even whites @Jacob Zuma thats fine hahaha @Jacob Zuma all races comes from black race so to me being called anything doesnt effect me "@Jacob Zuma coloured are racist with eachother too  its just stupidity @Jacob Zuma race shld not be an argument because all nations comes from the blacks @Jacob Zuma ( white pretending to be black) i have no issue coz all races comes from blacks @Thando Nkutha i was just thinking zondo needs to stop this @Danie Nilsen sorry must have meant to refer to someone else @Concerned South African watch it later @Refiloe Nkabinde jor bra true ne @Danie Nilsen ZUMA came on about coloureds i was responding by saying i dntbhave issue coz all races stems ffrom blacks so every nation's roots are black @Danie Nilsen that was close to my point "@Jacob Zuma we must take the land  @Jacob Zuma i identify as a black but i can supply you tik if u want @Jacob Zuma is geroek "@Saskia i agree  "@Jacob Zuma they are way more than mogerals "@Saskia zuma a fake he is looking to stoke here @Jacob Zuma we will expropriate all land even urs lol @Danie Nilsen very true @Jacob Zuma sure ...anytime hahahaha zondo is gatvol now and look who is entitled now? @Jacob Zuma im also gatvol for ANC but i'll vote vfor IFP ZONDO stop this one "@Jacob Zuma u conflicted 
Pastor J.J,Howzit Salmaan @Salmaan Abrahams Who is Patel that you keep referring to? He is Vivien Natasen. lol "I cant wait for the re-examination. This idiot just dug himself a very deep and dark hole by saying 5 times ""but i helped you"" He earlier said this was project finance for a farm"
Anthony Ramasike,you are right @salmaan and very brainy @salmaan i would hate to b interogated by her @salmaan see what's happening with this accountant @salmaan no chance what so ever for a poor guy
Ewald Kruger,"Very much so 😀 and she keeps her cool much better than I would've been able to @Salmaan Abrahams Well-said! @Moshoeu Mabusela ​ She displays emotional intelligence very well. Excellent trait. "Compared to the other advocates Why surprised 😀 @Salmaan Abrahams ​she Hofmeyer Well-said Yolo 😃 @Yolo More She does not get emotional. She just makes sense. 😀 my pleasure @Salmaan Abrahams ​ Ewald Kruger i was about to check lol "Yip "😀 😀 😀 @EDWARD LEGONG ​ she s cracking a wipe this woman Zondo does not like this dude's attitude 😀 Witness looks like an alien. Like from outer space. ET call home. 😀 indeed @Born free ​ he looks like Doctor Evil What do you mean...this oily guy is not the commissions lawyer @Shivaan Maharaj ​im trying to understand how does this well structured commission hire a lawyer like this. what a shame
Moshoeu Mabusela,She displays emotional intelligence very well. Excellent trait. @Salmaan Abrahams . managing your emotions when challenged is a skill. we all can do well if we learn. "She is focused on playing the ball "@Yolo More. I agree This guy used personal cash as entry in business accounts. Not acceptible from a CA.
Eddie Neluonde,a CA nohow
Queen K,Drink more water Oops someone is losing his cool Lies can’t stand the test I don’t wanna see myself cross examined by Hofmeyer🙉 What how do you sign before reading?
Johnny Cash,The ANC has destroyed South Africa
Jacqui Baumgardt,Don't think she's a silk yet @Salmaan Abrahams "has her professional ethics firmly in place. polite Babadi Tlatsana’s lawyer. The affidavit details that Tlatsana had fled the country because she feared for her safety.
Yolo More,Hofmeyer is one of the best in country. She is our finest. Yes. She does not get emotional. She just makes sense.
Rob Nel,She is actually HOFMEYR "Watch the witness "Looking at your scree Zondo is on his left. Check his glance the OTHER direction "Obviously
Lourens De Jager,"if you have to pay it back at some stage  this one is ready for jail chair bring in the cuffs and take him away trying to repair the damage this lawyer trying to patch up the holes "zondo  "if its not a loan  arrogant lawyer lawyer ask a question and let the canary sing his own song not yours prove that the call was not planned
Matthew Moyo,she is puting the man in a tight corner by trying to make him confess that it was a loan this really was not a loan because the money would be returned immediately on demand l really wouldn't hire this one some said we must expropriate his degree kkķkkkķk.l agree with that leading meaning the witness is put in a situation in which he can't answer questions in his own way because the questioner leads him to answer in a certain way
Phillip Cwazibe,@Lourens De Jager it is so.
realdudevision,if they didn't have the funds means they used the money
Peter Goosen,This Adv is very sharp
Tarin Schuller,this cheesehead is lying wooow
