author,message
Dean Van Greunen,"Thanks
Smart Guys,have they started? 👍
bongile sango,still waiting time is money guys when are you going to start
M Mentor,Still waiting.
Elvis Malakoane,smart guys 👍
Billy Mathibela,wt going on? I will try but how?
Tello Mosehle,live 404
Anne M.,@SABC Digital News Please go live @SABC Digital News Your live stream started 15 minutes ago but it's not broadcasting @SABC Digital News Thank you """Colourful character""a.k.a. thug" @redriger I had one - it caught alight. Not joking. I would. Judge Zondo is a straight arrow. @Abe London It's where the Guptas counted the money for him 😉
nhlanhla nkosi,volume please it's owned by Lakshmi Mittal he won powerball Mbuso can this one be concluded 1st before we look at other conspiracy theories who's fault is it that they sleeping in shacks wat was stolen in the past 9 yrs could have solved that if the thieves were stopped in 2011 as per Mo @Mbuso it's fine go to mc and buy a big Mac I guess that's bigger than the slice u want then some here will blame mbeki and Mandela for all this and say hands off our Zuma Zuma will get sick again and not come to this commission njenje is dishing out tomuch now shredded by shaun the sheep
Rob Nel,"Thus "Perhaps like Hlaudi
Mbongeni Mapipa,why do these people mess up their audio settings when going to a break. why not just leave as they were. 😩
wim louw,Because Hlaudi is no longer in charge Is the sub titling for the benefit of the deaf? What a distorted version are they getting of what is being said ....I am not deaf What is Njenje's current position? "Well ....or maybe still at Harvard "Dudu for Minister of Public Enterprise "Tom Moyane for Finance "Salim Essa for Trade and Industry Carl is CIC of Umkhonto. He won't step down. Likes the uniform too much I heard Pravin is Mo's uncle Correct. Ask Vytjie VBS owns the mines Mshini Wham "No lies In intelligence but not very intelligent And guess who owns Arcelor Mittal? No prizes NO DAWN Well done Nhlanhla Well done redriger Heartwarming to see how informed my fellow South Africans are! Pity we don't do anything to change things "The same nutcase who gave Guptas access to Eskom "Mike Clark McRamahosa triple Marikana burger special! .......or New Dawn double with fries! Black Friday special at McRam's! "Bonke Stop complaining. Pay your taxes and your TV licences...... it's the right thing to do! Viva Msholozi! now you sound like Steve Hofmeyer Sahara is also a desert In the fire pool at Nkhandla "Shame yourself  # Zondo Commission MUST FALL! "Lucky  "Mbuso Ndlovu "The DCJ is above reproach. I just hope he can survive. He has a remarkable memory "Guys Apartheid is to blame for State Capture Mr Zuma is a fine Mathemetician! rewind and listen to him quote a 12 figure amount sleep well my fellow S Africans in the knowledge that all will be revealed and that we'll awake to a NEW DAWN "Goat Only sheep in Sandton You must be from Australia Then meet me at STEERS Goat! Female Goat or female sheep? To teach you a lesson you piece of sheep "Yes "Come on goat
babette fagan,SOUND PLEASE
46664mj,"@ wim louw turn caption on
Yolo More,Win Louw he was fired by Duba in March. Wim Louw because he was a Director of Bosasa I don't trust him completely. But I don't know.
Thamsanqa Nomayela,I think is a director somewhere Mr Njenje Njenje From spies world.
makhosi nobhatyi,🤪😱😱 something is smelling fishy here Zuma 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️ Guptas were acting like boss now their stomach was bigger and bigger "Guptas skellem Duduzane lied when the ask him why was he scheduled meeting @ Saxonworld he says nothing special about Saxonworld Zuma utter the same explanation to the ANC when he was asked to drop Guptas 🤪🤪🤪 Mbuso ndlovu you are crazy wena what Ramaphosa has to do with this? Zuma was dishonest to the country and run outside agencies put us in danger We will block you Mbuso Ndlovu
Mbuso Ndlovu,What have i miss😀😁😂?????? Who is this corruptionist???????????????????????? @Khanyi. AgeGracefully Are you a lie dictator????????? "How did Ramaphosa become rich?????""" @nhlanhla nkosi 😀😁🤣😂😁😀 @Michael Wild We all eat Mcdonald but we are not rich😀😁😂😁😂 @Michael Wild We all eat Mcdonald but we are not rich😀 He must be investigated as well We will die poor @Michael Wild Cyril made deals under the table behind our backs now he is rich While some fellow South African sleep in shacks with empty stomachs 90 percent??????????????????????? @nhlanhla nkosi Those greedy bastads We should all get a slice of the cake not a few @Muzamani Ronald what u mean?? Who is a fake judge??? Guptaz raped us as a nation I feel sorry for R Kelly Stop tarnishing Zuma's name!!!!!!!!!! Is Mr Wtson really dead??????????????? What if Zondo is also corrupt????????😀😁😂 Mfanakithi😀😁😂 @wim louw any thing is possible @Tumi Sereme He is one sided "Zondo is being paid by Ramaphosa @makhosi nobhatyi Ramaphosa is the one who removed Zuma because of his greedyness @wim louw yess💪💪💪💪💪💪💪💪💪💪💪!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!power to the people AMANDLA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Zondo's hands are lighter his face is dark/ peach black @Bianca Arnold Just noticed @makhosi nobhatyi You will miss me😀😁😂
Sekgololo Johannes,"Pravin must be the Minister of SOEs and Finance. He can do both Ndlovu u r captured. Khumalo u killing me if Zuma is innocent then I will head back to being dumb. why is the witness so incoherent? wasn't this guy in the intelligence?
Sthakathi Khumalo,"Njenje is hiding a whole lot of things but its understandable Intelligence requires you to hide some things Zuma is corrupt just like all the ANC comrades but you just have to find evidence to pin it to him which is a difficulty at this point!! "Wiseman Mabasa HE is part of the issue "Tumi Sereme​ NOT only GUPTAS "I can imagine Nxamalala saying ZUMA was not operating alone!! THE whole ANC were overseeing and getting donations from these entities. ANC must stop playing with people. But ZONDO listens shame...I give that to him!! Catch him if he is lying He knows where this document is Nxamalala will deny this! "Let me go camp in Nxamalalas twitter account "Zuma will say Let me go wait in his twitter account hehe Watson was on the CR17 cabal
Queen K,Mmm unamanga lo baba 🤔 He was @Sekgololo.
