author,message
Mulunghisi Mulunghisi,who is this guy his position
Rorisang Mpete,"I haven't heard of him PASTOR 🤔
Briston Rendo,"NO
Kearabetswe Ntsane,how much?
Andrew Mboweni,who is this guy who is he why was he running company here is he possessing skills that we dont have as south african
Sindiswa Moolman,Definitely he is a Zim national
Awelani Mukwevho,"he is implicated
Levon Shikwambana,"None of that really matters Born free or Born Biased? and you learn all of those. learn to get it all before you go out to public! "state capture inquiry is at that stage which he
Mariam Ditladi,No matter whre u come from as long for are black men u are an African
frans mofomadi,hebanna
Born free,Born realist Africa has had the opportunity to rise but continues to fall and fail exactly and that is why the poor are rising I don't detect a French accent or Portuguese. No they have not yet played the recordings that is still to come Neptune Was to start at 8am but late again Ground handling is any service from ground to aircraft Brian Van Wyk is a black man and not Afrikaans Yes and also ministers of the ANC Luthuli house looting and diverting funds for the ANC campaigns R31 million to be exact. It was money from the public purse meant to improve the lives of of the poor and keep State owned entities afloat. Hopefully Judge Zondo will bring those recommendations when he concludes his report. Zuma has to pay R16million in legal expenses. Thank goodness he can no longer use taxpayers money to keep him from facing justice. Zuma has been ordered by the court to pay he has to comply. No it did not succeed as Ramaphosa was ripped off. tipped off A gangster Mafia I wish that Police Commissioner would change his gangster hat he looks like a gangster from the hood Zuma will have to sell Nkandla to pay for his legal expenses. Yes I will lend you the bus Yes Ramaphosa must watch his back he is surrounded by enemies Yes Pastor you are right we all have a common purpose and a common goal.. to make South Africa great 😁 That behaviour by the EFF is unacceptable The EFF have to comply or they will be broke from all the lawsuits and won't have funds to fund their party of thugs. I just love it when the EFF lose all their appeals and then are hit with costs. VBS is public servants pension funds these people will crucify the EFF I have faith in this commission the big fish will fry but only after the conclusion of Zondos report and recommendations. I want to see all the big corrupt looters go down Nepotism As the law specifies : you are innocent until proven guilty Not an exciting witness
makhosi nobhatyi,I really don’t understand why these officials wasted our money like they are flushing toilet paper. Leave poor more poor where they enrich themselves @ levon shikwambana alright I heard you This guy is sounded as a Congolese I think he was hired to get rought in kinshasa Route "@ Abel Matshidiso definitely he not South African Pastor jj pastor jj thanks for correction @Pastor jj pastor jj not Zimbabwe I am sure about that. Congolese or mozamb . Zimbabwe assent is not much different from ours as South Africa @Thando Nkutha is a fight between mkhwebane and Madonsela? "Zuma won’t come here as he refused to come and state his case @Thando Nkutha 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️😂😂😂 this woman must be thrown out of that office and be charged "Ace Magashule is bleeding in his heart and sweating every time new evidence comes out Let us wait patiently for the final report to come out then you will more arrest coz concreate evidence will be compiled
