author,message
Dams daily motivations Madamalala,mornings
Desmond Masilela,Guys we started at 09:30 and not 10:00. I'm listening to this witness but i can not follow what he saying. I'm actually lost. @kagiso william. Even the Jug is almost half and the guy is not even sited for more than an hour. @Moira T. Awaiting Diesel from where? Godhan dont know what his talking about. And to discuss on state capture nothing els. May her soul R.I.P. We may differ in politic but when time like this strive we all unite and comfort one another. Yes I was awaiting for this moment All meeting took place at Saxonworld Even business meeting 😱😱😱😱 Malusi Gigaba was there as well Guys stop with all this parties and. Listen to this news of Guptas Gigaba was captured very easy. He Actually sold this country and he denied all this allegations against in parliament. Guys listen to this bombs!!!!! Where was it advertised because i didn't see that advert? @Moira T. This witness says he applied for the position the position was advertised an he apply for it. So im saying I did not see that post. Where was it advertised? @Talent P Sibisi. Up until now the guy was not held accountable. His now in the ANC name list. @Moira T. You welcome @welton paulse. I can agree with you. but again disagree with you. if one do the wrong and the rest follow. Why cant the head take action against them? There it leave us with so called All ANC ar cor are corrupt. @Cigar Fox. I'm not with you? to what are you referring to? I think the last time i saw Fils de I'homme's comment was about 2 months back . So who ever is entertaining Fils makes me sick. The guy is full of racist. Please ignore this guy.
Michael Michael,Morning who is this guy.from Denel.? Thanks Anne Molatelo is very to talk like this.thanks u are not a criminal. Some people played a big role for destroying our country.without pointing fingers we know them they know them selfs
Lucas Marikeni,👀
Anne M.,Morning Riaz Saloojee @Mzalwane Mzala Sad to lose a child @Frik Brits True @Pheladi Lamola I also want to know - but I'll be very surprised if he's still in the country @Felix Muyoba Fils is a racist troll which a lot of us have blocked. Ignore or block him - he's not worth your time
Anthony Hoye,whats this about or pertaining to???????????
Theophilus Molatelo,ANC is Lord of criminals peoples in south Africa
carnoth ngomane,@Theophilus Molatelo do you care to give more light on your sentiments @psyfrequency Techno which political party can one vote for except AN "@Derek Main i hear you but one cannot go to a voting station with a view of voting for any party bar ANC "@Derek Main MANIFESTOS can misleading @Derek Main so to you everyone who doesnt see things your way is a fool? "@Derek Main seeing that you are smart may you please use your brain and advice me as to which party to vote for cos im stuck with ANC and that makes me a fool according to you "@Derek Main i guess it is a question of sending a child of five to fetch a child of five. your hatred for ANC makes look and sound like a fool @Derek Main Zuma's tenure was disastrous indeed but now that Cyril is at the helm im gonna give ANC my vote irrespective of your view "@Nosiphiwo Zantsi worry not i know his type @Derek Main then who can better run this country according to you? "@Derek Main you cant keep telling us not to vote for ANC yet you cant provide an alternative @Derek Main you cant fool me sir? You are a DA and wmc staunch your hatred to people who like ANC says it all @Derek Main unfortunately for you sir ANC will win the election com 8th may with or without your hatred "@Derek Main yest they messed up but if there people who wanna vote for so be it  "@Derek Main unfortunately for you "@Derek Main clearly you cant get rid of Anc @Derek Main and you are one of them @Derek Main you have never voted for ANC and you never will "@makhosi nobhatyi stop explaining yourelf @welton paulse i concur with you
poloko collen,ppl have leaders in Africa most of us have theifs and con man and con woman both in government and business.All races. ANC (Another Night with Candles)
makhosi nobhatyi,"Does it affect this commission black out? Mbalula is coming Friday be ready "Structural plant equipment is old so calmed down ANC will respond to the crisis "The board executives comes there finds lot of irregularities and unlawful decisions was made by ex executives which lead us to this mass "More people will be arrested and prosecuted "Inquiry helps the country to know what went wrong "Zuma lied to South Africa and the ANC "You must understand that Zuma did what he did on his behalf not for ANC "@Derek main that was a strategy to come things down if you see how loud those who were close to Zuma "@Derek main yes he was not alone "Carnoth ngomane not that ANC couldn’t see what Zuma did problem is he like to play victim "Derek main as head of the nation should fight corruption not you as president get involved how do you expect that happen? Security agencies "African refugee look things you may do during your time as someone in control but results will come after you "Derek main Zuma is number one "Report comes out about security agencies how they operate to protect Zuma by spreading lies "Derek main thanks we are together that is why we have this commission to see what went wrong and those who did wrong face consequences that is all we are doing "Those who says Ramaphosa is corrupt please come forward with evidence "Derek main Anc is not corrupt so certainly individuals within the Anc who corrupt @Nosipho Zantsi I really don’t understand really why would you hate Ramaphosa? Zuma choose his people boys who will defend in parliament don’t you notice in his cabinet and top 6 Viva Anc viva ✊✊✊Ramaphosa viva We will defend ANC not individuals those whom did wrong must face consequences of their action that is what the ANC says May her soul Rest In Peace Turbulent unity is busy investigating all money went out of our country those who bank money overseas hard luck for them we will bring it here back to government @Bridgette Kekana yes he is going to reduce it it is too much Moira T we are in this mess bcoz people were not truthful to our party and SA so they must answer why did they sell our revolution? "Derek main it Zuma who force executive to says that if you remember ANC try to criticize him back 2014 and 2016 Rich will go to jail I said it once more again Let me listen to this evidence guys "Thulani Bukani collective responsibility does not mean that we are leaving you go away with wrong "Jackson Mthembu call Zuma to parliament when he defied ANC to step down "Derek main that is not true brother "We are continue fighting for our people "Psyfrequent Techno you talk like opposition parties they put their thought with your mouth Gigaba will not be in cabinet again If you work together in the future said Gigabytes 😃😃😀 No ways Ramaphosa does not protect anyone Gigaba is in the same team as Ace Magashule so the list combined by secretariat so president has nothing to do with the list Zuma son was in the meeting Ace Magashule son was working for Guptas that is why they took R200 million of stina diary he must account I always insist that We must all support President Ramaphosa to arrestees all of this people Talent P Sibisi he is the only one who can do that if he failed as number ANC will die. Zuma wanted to leave Anc in hands of Dlamini Zuma knowing that he will be safe but he lost and he was shocked
