author,message
Lorna Kavanagh,isnt the commission starting at 9.30 today? Neo you are talking a load of racist rubbish. Hate speech.
Jane .Blamire,Yes it is McBride is there Oh Cr#p. Problems They are highlighting possibles problems. Very important that this testimony is not challenged later. Welton you are missing the point Both Zondos are lawyers/judges chairing inquiries. Conflict of both inquiries have same witness. This is just a legal issue to make sure all done correctly Agree Magda. People must listen first before jumping to conclusions Agree Eslon. Very tricky Pretorius making absolutely that there are NO loopholes to protect this testimony They are now in public. This testimony must be VERY important with all this fuss!!! Disagree Welton. All issues have to be brought forward in public This background info is important to put testimony into context "The Democratic Party (DP) Thanks Derek Thuli for President Quinton has large wooden spoon Blocking Quintin. He is troll trying to distract us 5059 watching. must be a record?
Aniceth De Missamou,"lorna
Magda Seguin,Bonjour The Daily Maverick has a riveting article on the of alleged implicated in the judiciary that may be divulged here today Morning Madelein Yoh!! @Mbuso please no nonsense comments today @Welton we must hear the evidence first @Eslon he has to outline to the Chairman how proceedings will go...very necessary @welton...agree but we still need to hear the what and why "Apparently as soon as the NPA is ready during the commission @romeo you are jumping the gun I still have the first book McBride wrote about his imprisonment and being on death row @romeo you have not even heard what it is about yet you make judgements...Pretorious is asking now but we don't know the details hence we can't just make judgements @romeo glad you see the light Please give us the details first before talking about recusal He is an investigator NOT a sitting judge in a court of law NO he was the lead in the McBride disciplinary I am tired of explaining...just going to listen now @Jane everybody jumps to conclusions on this thread...no discernment This commission is absolutely necessary...we would have carried on wondering why the country is bankrupt Thanks Jane you are correct All this is due to ANC factionalism.The top six are divided and give out conflicting statements on a daily basis Read Gangster State...Ace corrupted everybody...he wants eventually to be President @Dominic...correct who knows if the legal team are not being spooked...they are everywhere @Sfiso...The public must also be informed...joining the dots @peter pott and ATM is making inroads in by elections..Big surprise but no so big knowing that their electioneering are in churches @Afrika while there is humongous greed by our leaders nothing will happen Most state and government institutions are compromised by corruption Mc Bride is from KZN...Wentworth to be exact I never denied that the private sector is also corrupt but the people entrusted with public money and purporting to serve the people are stealing on a grand scale The dynamic between Cele and Mc Bride led to him being kicked out...The report Cele sent to the Police Committee in Parliament was damning that is why they ousted him...t That is how the ANC deal with those who are on the right side of the law @Danie are you planning a coup? And who are 'we? CR is in Alex @Lorna I blocked him weeks ago @Danie Nielsen you are not replying to my questions @Funicanz Lorna says that Neo is making racists comments Who are WE? @Danie Nielsen why the arms? And who do you intend using it against? @Cerebis the only 'WE' I can speculate on is the far right wing @Danie Nilsen we have a constitution which protects our rights...what constitution are you talking about? @Cerebis and what us that? armed conflict in our country...civil war? I want PEACE.Period.Never want to by ruled by white supremists ever again!! My parents died not knowing freedom. Daniel is talking about taking up arms and everybody just ignores it? @Masingita Character assasination?WOW! @Cerebis We are on the same page but Danie is an arms stash in a neighbouring country ready to take up arms...what is that about?I challenged him..it is hate speech I never called anyone mental @Cerebis thanks I know about Roets and his cronies who is going about asking the US right wing to make trouble in SA 3.5 people online..The highest so far since the commission started @Aubrey Moloi Spot on WMC is a Bell Pottinger/Gupta invention..please stop using it! @ayanda correct...those who were in exile and those who remained in the country was already at loggerheads @Eslon fact is there is a load of other evidence apart from the Zondo connection..in fact it's a small part They need a break @Eslon you are right anythi g is possible l @Audrey Moloi that is why Jiba's qualifications was questioned at PIC.She was so arrogant How will we see justice and take back pur country from these criminals "Yes Please do yourself a favour and read Gangster State:The Unravelling of Ace Magashule...he stole most of the money meant for development..billions.The Estina story is just a drop in the ocean @Eslon if they come back it will be a travesty Surve is another one...eish that man was lent over billions by PIC without due diligence @Anne I worked with Section27 and TAC with the collapse of the healthcare in the Free State...we are well aware We love SA with our souls...it's our home A group representation...wow! The fact that they formed a group representation is dodgy Mc Bride us sitting at the witness table @Bongumenzi it is in his first book he wrote after he came put of death row Dram at and McBride was set up by the NPA that they turned over people to Zim.The case was shown to be untrue in the High Court @rohan how do you know?He has not even spoken yet CR made McBride Head of Integrity Committee of parliament last week e 4.3 people online 4.4k people now @Cedrick do you trust Zuma? @Erin the ANC bankrupted the country already nothing more to steal Watch Eskom putting everyone in darkness after the election...no taxes to pay as the economy crashes further @Erin Helen Suzman was the only Progressive Party parliamentarian during apartheid After that Colin Eglin Our kids are not being taught the right history of apartheid...recently SADTU complained that teachers regularly bunk school "@Thamsanqa thank you my brother...those who read and know the facts discern between being called a terrorist and the cross border raids Apartheid is a crime against humanity...read the UN documents "I dont trust ANY policeman The ANC use the youth now to do their dirty work just like the schoolkids in the 80's "The thieves in the ANC does not give me hope The white government INVENTED apartheid.I was arrested for marrying a white foreigner...don't argue with people who have a lived experience of apartheid And I had to go to another country to marry...hounded by apartheid police I had to leave the country when I was at the peak of my career Both of us We left before they could report him @Danie Nilsen Ever heard of the Mixed Marriages Act.You are exposing your ignorance @Daniel Nilsen it was commonly known as the 'Immorality Act'.Zakes Me a wrote of a whol I know what I know...I lived it..there is no confusion between the two This is obviously a BIG story...4.9k people watching The justice system ties to organised crime that is why Mazotti and the underground gangs is what he is describing Police working with criminals No wonder cash in transit heists are so prevalent Look how many underworld foreigners are being assassinated regularly with no consequences Gangster State "I have a copy of Till Babylon Falls..it is quite appropriate here @rohan not a lot of people know about Dr Death aka Wouter Basson who created and manufactured Mandrax to flood the Cape Flats in the aim to enslave the community We know about that too as well as the bodies dropped in the sea off the West coast This sounds like a cross examination..wow I'm not here to take tests Or give lessons The info is freely available in archives go and search on your own Then you are searching well enough Bless your grandma @rohan.There are tons of credible information I have a entire Afrikana library. what are you referring to @Benny Bala
Shane Shandu,We are waiting with baited breath
Sfiso Nkosi,"5 Chief Justice must take over this case "So "this was the downfall Zondo must just listen and give the Chief Justice or public protector to make a decision "the show must go on But this should have been dealt with long before we come on air. it's about to go down now..
kenneth mampa,"Pretorius again He is still busy with depriving or logistics matters This chair likes foods My favourite person Thembeka @cerebis u only want the part of naming ppl plse finish ur house keeping Mr Pretorius
carnoth ngomane,I hope Pretorius wont have another excuse for postponement today @Desmond Masilela zondo's brother @Desmond Masilela in one way or another @welton paulse not zondo son but brother @Thando Nkutha he chaired one of the disciplinary hearings concerning one of Mcbride's colleague @Thando Nkutha you will never know with this people hey @Thando Nkutha for justice and fairness he should recuse himself only on the part that involves his brother Are w ever gonna hear McBride's Testimony or it will be Pretorius the entire day @Derek Main Who was the first leader of DA since it came to existence @Marius Muller i understand where you coming from
SOTECK,its on today Zondo...lets go no time wasting today
Rosanela Pierce,Is it showing on your screens yet? Okay thanks
Shauna de la Cruz Music,Not yet
Tshaba Tjemolane,The Zondo Commission has not been great at respecting time.
Bheki Mdletshe,The Chair is late as usual
Andries Mokotedi,Nada
indrani munbodh,Wow!! Yep!
Cassius Mngomezulu,#kenneth mampa​This chair likes foods-🍯🍮🍵🍲🥗 "What happened Yesterday at the Public Protectors Office Service delivery destroying DA/EFF coalition. "I am sorry where Jimmy manyi is-Corruption is alive Is zit the ANC or residence- be clear #Neo Mongale-White monopoly right there #Neo Mongale-Agreed-Look at Bosasa-Who is a the helm- a white guy This old man is a thief- on an industrial scale ANC will Win By 65-68 % because love Cyril "Lets wait and C My Brother #Thats true Why
Madelein R,Morning all "@rohan barnard YES!!! Zondo is going to do his nut @Benny Bala - love your comment @ryan john - please keep it clean. I will report you @Musa Bakiti - we dont have a home. Our home is here @Sam Vanguard - Great comment "@Musa Bakiti - than you! I dont see myself as white "Musa
mbuso sibisi,goodday all this pretorius is useless his captured these people are wasting tax payers money one and all
Emily Wellman,its starting at 10
Vusumzi Ngcoza,lol "mzansi ubaba ka duduzane ku lit😁😁😁😁😁
welton paulse,This guy is starting to work on my nerves. jirrrr Zondo son also captured. same like zumas son and also Ramaphosa's son "@Magda Seguin  "Where is Advocate Maleka "@Magda Seguin I give up seems like family members with corrupt activities are everywhere I am sure that other Zondo guy works for Ace "@Jane .Blamire  "I feel sorry for Zondo "@Jane .Blamire  "@magda This legal team of the commission is not very hands on The legal team is not very pro active but rather reactive "@Jane .Blamire "i mentioned the legal team not on top of their game Macbreezy been sworn in finally
Desmond Masilela,Morning guys. I thought commission is Friday. did i miss anything? @funicanz. Thank you Funic @Eslon Eslon. Thank you Esl Who is zondo jnr? is that Zondo's son? @carnoth ngomane. Implicated also? @carnoth ngomane 🤦🤦 damit!! Guys I'm lost. the adv is talking about recuse. Who should recuse himself? We are now going back to a situation like Omotoso or what? Who wants the chair to recuse himself? @Thando Nkutha. Hi Thando We have wasted lot of time with all this postponement. let the commission carry on. I knew about that postponement on Monday that it will come with some other stories. Who is Ngcukayitobi presenting? Who is he presenting / representing? @Mr Jones Parker. Than you Jones. @Quintin Jacobs. 😂😂😂 Every time he says I will deal with that in the moment and late he don't go back and deal with that issue. Neo blocked @Frik Brits. I dont want to see his comment Im just waiting for Mcbride to give his testimony. Because Pretorius is giving me hard time really Seems like we not going anywhere today. The witness has not even took stand. I think Pretorius is done. This is the man we all waiting for What has this guy done to his hair. is that fashion also. This guy is trying to delay the process. This commission is trying to help us to think carefully when voting any party. "Marikana commission So how on earth can this commission take ppl to court or jail when they failed to put ppl in jail before. Jail and court is meant for me and you guys. If you dont have money you go straight to jail!!! This thing of due course irritates me. If it was you!! you would be now in jail for 8yrs behind bars. from 2010
funicanz,"@Desmond Masilela  "@SP van Zyl  Is Pretorious still talking? Tjooh "@Magda Seguin  NEO was blocked sometime ago. Chair will ask for a short adjournment after this lesson. 😆 "@Eslon Eslon  "McBride hasn't sat on the witness stand as yet. Yhuuu @Sipho he really is. iyeza that short adjournment. Mr Pretorious has been speaking since the commission started. Told you FINALLY aND THEN?
peter pott,who is now zondo jr "I have always maintained the view now this matter must go back to mogoeng to check if he can't recuse Zondo. haikhona "mcbride is a real mk comrade "@nkosi "you are wrong Mr pretorius no option for DCJ but to recuse. how will he subpoena his brother and cross examine him? "shame "this is what happens when you set up a commission to catch on person call chief justice Mogoeng DCJ "we wasted 6 weeks of mcbride evidence. we the looks of things "@mantana "@seguin "@nxumalo "@Seguin "@and by the way "come on I like the way he speaks in present terms s of he still works there "@ magda @what the Trc never fixed was to address the issue of how to deal "trc never addressed is how to deal with political prisoners "all current leaders got a score to settle. Cyril is still bitter why didn't he succeed Madiba "@seguin "@bala "@Seguin "@eslon ke boloi bo
Eslon Eslon,"@Desmond Masilela "This Pretorius clown is starting to work on my nerve dammit "@romeo shavhani "Eish guys Part of what Mcbride may speak to might make Zondo conflicted bcoz of his brother involvement Shame the chair is caught between the rock and the hard "Guys this is a no easy matter "Jane. Blamire... Very much That's why I said the other day that there's something about Mcbride's appearance here Eish! eish! Tembeka is even in the house Certainly these story will resurface somewhat even if Zondo goes ahead now There seem to be high public interest in what Mcbride has to share with the commission today "can't this guy finish talking already "Jiba&Mrwebi report is out "@Funicanz Jerrrr this guy is killing the vibe out of us. we want to listen Mcbride not you plz Pretorius l'm already worried that lawyers of implicated persons might come back and technically say Mcbride evidence must dismissed bcoz the Zondo is conflicted of his brother's involvement in another inquiry "@Madga Sguin "Magda Seguin "@Magda Seguin "@Quintin Jacobs "@Quintin Jacobs "@Thando Nkutha @Quintin Jacobs why do you think Ace unseat Cyril? The only dilemma ANC has to fix is Ace Magashule "Ace is the one instigating and lobbying branches "@peter pott "@Quintin Jacobs "@Quintin Jacobs It does seem like the ANC KZN still haven't accepted Cyril as their leader. hence they want to grab the party from him.
Dawid J. Van Huffel,Desmond his younger brother my 1st time following these SC inquiry cerebis😁😁 you all globally ... me in NZ Musa as far as I recall McBride is from north. (Gauteng?) thami salaries could range from 50k to 100k pd
Lelatsa Raphula Daniel Khang,"Eish
Gareth Posselt,B-) At least on track.
Peet Venter,"David USAF has on 6 April legitimately declared independance from SA. They will now enter into negotiations with SA regarding land demarcation to secure a future for minority ethnic groups. "@Biza330 USAF
