author,message
Nhlakanipho Mthombeni,Nooo Akubuywe Phela "Enough with the questining now Mshoooooooolozi Any single ladies here m old enough zama 😁😁 untanga wami kanti zama can we go private Zama😁 Ey Zumaan pages 🙆🙆 lol 😂😂😂 Lol there is a tokoloshe in the commission lol bathathe msholozi Zuma is sitting on it haibo lutho i page namanje Black magic Icala ngumphikwa: thats the strategy zuma is using Phakama masuku sebephuma esandleni i blame the commission for this basically they called zuma to ask him if h can comment
kuhle sikota,lets just let JZ tell us all the conspiracies and the read out that list of his. Stop asking him questions because there wont be answers "I just want the SPIES were* he's 12 Single ladies spy on you Pristorious is like a robot It doesn't matter how BIG the CAPS are he won't recall Pristorious is Short Circuiting right Now The font is too small The font is secretive 😂 I may never get back my 4 hours ever 😂 404 on tht page 12345 12345 12345 12345 Who is ZONGDO? JOKES WHERE is the SPY LIST prestorius us like that team that keeps beating Bafana Bafana in final stages 😂😂😂😂 @Sticknbkid 😂 Go Home you are Drunk
Khamadi Paballo,they went for extra time Jacob Zuma is going to change the way we perceive this commission.
moithei phora,14:00 he denies everything 48 400 they will edit 🤣😄 so Zuma didn't know vetjie mento🤔🤔haibo 🤣🤣🤣😂😂page missing please find it tuu
sbomag,has babas throat been cleared coz yesterday it was irritating eish this throat clearing is too much 😞
Akhona Gala,eish andidibani kemna nabantu abangalibambiyo ixesha ngu2 ngoku
Nomusa Ntshusha,siseko😂😂😂 I lyk Mr Zondo shame💕💕 yawubonake umuthi 😂 😂 inkwahla Mara guys uZondo unesneke 50 don't recall page missing 😂😂😂😂😂 iryt 😂 😂 😂 😂 Simon syahamb lapho iskhathi I GIVE UP I look ka jz Bamdida uzuma 😂😂😂😂😂 weeeee uyafundiswa wait for it.. I don't recall😂😂😂😂😂😂😂😂😂😂😂 Guys kant lobaba ukhumbulan crc this is starting to bore me They shud just ask him what he rememberes Don't remembe wasting their time shame no recall kuthiwe nj uvele ubheke phezulu weeee sdomuuuuu Duduzane Nothing😂😂😂😂😂 😓😓😓😓😓
Lwazi Silolo,All I want is the spy list.... One former Lesotho student has been named... Another one is missing Does one retire from being a spy? Honorable J. Zuma is 77.. Some of u will not be able to see/walk at that age... Eve convinced Adam to eat the fruit... This Faith lied loool.. page missing......... muthi one way Audio faulty........... i''sue for eardrums Msunary to all Zuma haters Gentleman.. Carried her Bag🙌 NEVER HAPPENED THis Mentor lied
Jabula-uJule Thwala,Mr Drink Water
khuthadzo nemutanzhela,So you all thinking all this South African situation was created by Guptas ? they are not digging Gold and Diamonds as we speak As much as our Law students had a chance to question the Law but to take it as it is lol "@ALLEN MATHEBULA They wont
48 400 TK,@Lwazi me too what if Zondo is on that list? muthi is playing it part in this house. Muthi all the way in this house. NTOKOZO IS BUSY PROVOKING TRIBAL WARS. clear your throat again please I think ZONDO knows he is on that spy list. lol lol I told you all that MUTHI is playing its part in this house. aww Mr laywer
kio 786,"just tell them u don""t know anything and you don""t remember Zuma" and drink water "that""s what you get when you ask MKVA HEAD OF Intelligence stupid question will get i don""t know" "lunch is over we want to hear more spy""s" umuthi kazuma is too strong for small boys like pretrouis "Zuma just drink water and say i don""t know"
Kgoshi Phala Makgoropane Phala III,Zuma must go and rot in jail...he is a old stupid lier state capture has loose the momentum
Thulani Mbatha,ayyy nam.I cant.wait.4.spy.list noma.kanjn MALEMA.uphakathi.kwi.list
