author,message
Eliot Chauke,Zondo is always late Moyani must Cross Examine Jamnandas... finish & klaar... otherwise we gna check CR17 leaks Jamnandas must be Cross Examined... 😂😂😂 Jamnandas cant convince the DCJ not to grant leave to cross examine DCJ✊🏿✊🏿✊🏿🔥🔥🔥🔥 When is this guy going to finish? State Capture Commission started on a very High Note today. Thanks to Adv. Mpofu... Colonel Naidoo is a sleeping pill its WMC that sponsor the Violent Protests. dont blame government @Nielsen the only way to fix... Equality is the medicine @Jack Sparrow i agree with you. The Evil(WMC) run everything there's no BMC "WMC is in charge... they are private sector and they are government. ANC is their puppet. it doesnt matter who the president is @Jack Black only own 2.9% of JSE @Jack Sparrow its WMC who donated millions to CR17 @Staffen Ruppert is richer than All ANC members from President to ordinary member combined 🤣 @Jack Sparrow those stats are misleading. just to give us the impression that all is well "@Derek c'mon remember Nick Oppenheimer is White "@Jack Sparrow its a fact @Derek WMC is my problem Ramaphosa is a front of WMC @Jack Sparrow Government is controlled by WMC😁 @Jack Sparrow why do you catch feelings when we mention WMC? WMC doenst mean All White people.. dont be confused. in fact you guys must join us in the fight against WMC. @African Refugee Fight WMC by voting EFF "@Derek Main EFF hates WMC @Heather Cotton so you prefer inequality? Unbelievable "@Jack Sparrow its because you guys rely on media(controlled by WMC) to know EFF. Study our policies... if you dont understand @Heather Cotton no you got it all wrong. we just banned some WMC mouthpieces last month 🤣🤣🤣 "@Jack Sparrow WMC is not all white people @Derek Main Malema love all South African Citizens... "@Derek Main you hate Malema @Derek Main just 1 quote from CiC tht convinced u he's racist @Raven you need to open your eyes. stop hating Progressive Forces @Derek noo thats a political statement. nothing wrong about that. "@Derek you are selective @maluleke VBS song. Floyd is not mentioned on Motau report to have benefited. anything that is trying to link Floyd with VBS is propaganda pushed by WMC "@Derek white people must understand @Jack Sparrow Journalists who are on Payroll of George Soros? i must trust captured journalists over the Progressive Forces who are being smeared? Who's Next?
zintle ndzwangu,Lol always. Mr Mpofu and his handsome self Seems like they are scared of Jamnandas tho.. Whats your take? So will Tom cross examine Papa G or what? Mpofu wont stop talking I can see Tom.. Where is Gordon? I cant make sense of anything Mpofu is trying say or argue. I am no Lawyer but yey andimva tu. @Heather Cotton Hahahaha every court. @Humani Duncan LOL We will still have these thieves on our screens come next year October. Zero arrests.. more looting baseless arguements. Run Jamnadas.. RUN!!!! 😂😂😂😂 """A Minister not involved in the operation of Eskom""? What GIBBERISH is this?" Has Moyane at any point been to testify at this Zondo Commission? Hawu this Lawyer is plain rude nje. Yes she must withdraw Can someone tell this white lady that Listening is a Skill. @Jack Sparrow I think i wouldnt have mentioned it if it wasnt important. What is Tom Crook Moyane jotting down there? Where is his Orange Overall? Are we even going to listen to Mr Naidoo today? Im so over these two thiefs. """This thing will go on forever"" and he keeps on going over the same lame argument over and over. Dali please sit down with your last points" Oooh Lord. Please come and save us from this man This has nothing to do with him being black. He must just sit down. W have heard enough of his stupid arguments @Sebation Nantsika My point exactly. Ngath sekesenza ngesbom futhi suka Sendi dikwe kwa yi tie le yakhe.... YHoooo Bawo kanti senzeni @Siyabonga Dladla Hahahahaha yey ndimhluthi shame @Yolo More Hahahaha i dont know if its ttoo bright or im just tired of his face and arguments. Hahahahaha now we are just being punished stru. Hahahahaha athi let him come and face the music here @Yolo More I also miss Naidoo now Now they are going to waste more of pur money on Teabags and Sugar. Senzeni na? Senzeni na? Lemme also make tea Mr Naidoo needs to round up his testimony. I am starting to get tired of his faceless voice.
McCaswell Khumalo,who is on the stand today? So Judge Zondo is declining this application to cross examine Ghordan?
Allan 28,I see Peter Moyo's lawyer is in the house "Dali has won these argument shem @Eliot Chauke Moyane has Jamnandas by his Jamnandas
makhosi nobhatyi,Mpofu is finished "They are here destroy Gordhan 2015 state capture was already happening Zuma was doing what he pleases "Why are we arguing about this coz Gordhan steals nothing Mpofu just pushes without any facts 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️ well stated that is my point @ Brother Louis @ Noshi Maronza Bee I am willing but moyane should answer his version There is no ground to prosecute Gordhan really "@ Noshi Maronza Bee EFF has nothing nothing to push here "@ Carol berry it is bad to be here talk about this issue "Soes was broken during 9 years so what you see now spending more money it is a result of looting in those entities "@Gee Peex you need to check the facts before you reach final answer "Spend more money than saving to fix problems facing Eskom once and for all "If there is a case why NPA not prosecuting Gordhan no one stopped them to do so There is no case at all @ Derek main Gordhan was a finance minister he saw these revelations mr Moyane was not respecting the finance minister @Stellabanda stella he does not want to tell us what he did with Sars all he want to discredit Gordhan by accusing him of maladministration More evidence will be exposed about his shenanigans when he held sars @ Pastor J exactly brother if you remember Gordhan was stating that are facing financial bad dropped moyane he came saying he collected trillions which was rebuked by other witness here that he lied @Pastor J Moyane was serving his master Zuma. Ask yourself how did Jimmy Manyi be able to buy New age newspaper and NTA We are not disputing the fact that Gordhan must held accountable too but Moyane not telling us truth all he is interested in is to say Rogue unit was unlawful Law is law Moyane must tell us truth which charges he put to Gordhan Mpofu is wasting our time now Moyane must say his version first @ Singi Mathebula exactly that is what we want to know Mpofu argument is not state things as lawyer now Zondo ruled out about that supplemental Moyane and Skhakhane report is fraudulent @Yolo more he failed at SABC he must tell us what he did also "Mpofu is becoming weak and loosing his cases Who was interested with this Rogue unit? Only those who was dodging sars and do corrupt and fraud who feels threatened
Sebation Nantsika,This tsotsi’s always act as innocent and smart shame this bokvels True @Raven Mpofu is wasting time black or white Dnt even mention the PP bcos she is your lady This Dali is wasting our data Dali go smuggle cigarettes
Tshegofatso Phaahla,Has anyone been arrested since this commission was established?
Norman Zwane,@tikvah Olam Why would 'they' be afraid. All that is required here is the truth. "@Raymond Mohlamonyane I am not proud of SC Mpofu @Raymond Mohlamonyane I also have my doubts if you represent all Black people officially. I think you speak only for yourself. Your admiration of Mpofu is quite in order but it is not universal. @Raymond Mohlamonyane I'm sure you and Hlaudi are cut from the same cloth. This advocate looks quite tall to me... Not impressed with Mpofu or Moyane. If I was chair I'd reject this application.
TheC4RB1N3,Who set up that report🤔 just blowing smoke screens again This guy😂 but why? "He lies so easy with a straight face "There is nothing to investigate there "If you don't think you have a strong enough case "ooooh lol they spent more than double than they should have on those power stations Is Moyane sitting right there? "Public Protector is holding back the VBS investigations "This is bad
Lesego Ntshid,eff
