author,message
Jay-Cee Landman,DA all the way viva DA viva
kenney kobola,eff
Petrus Mthimkhulu,this commission is mathematically challenged it appears 🤣
Felix Muyoba,@Petrus Mthimkhulu true @watson mutanga true and i dont whay they are struggling about the witness is also confusing the chair 2 decimal places..that is simple then..69.98 will automatically be 70 @Lorna Kavanagh yeah but in that case there was no third digit no but then nobody can qualify..use your discretion that it should rather rounded to whole number.. @Lorna Kavanagh the one who used that criteria was wrong..he/she was suppoed to mean rounding to the whole number and not decimal digits @Lorna Kavanagh that was wrong or it is an exclusion tactic the authors of those regulations are incompetent the problem will be that those regulations can be challenged in a court of law and that will cost government more billions instead @Lorna Kavanagh but you are missing the point..the issue here is the whole number which should be the score and not decimal numbers.. "if you keep on hunting for the 3rd now i see..so brian was there when these confusing criteria were in place? "@Terencd Caldwell i mean that if regulation for tendering are not crafted properly @Ashney Chetty i agree with you @watson mutanga i understand it is the arrogance of mr molefe (brian) that motivated him to take that decision instead of using the legal opinion of the group.. "@watson mutanga true @Stephan Dolk leave our judge alone please i also dont understand what @Stephan Dolk is talking about the judge your mike dcj @Lloyd Langenhoven you guys are happy when anc wins because you know that what they were evangelising about land expropriation was just a rhetoric..it will be business as usual.. @makhosi nobhatyi yes @Lloyd Langenhoven can you guys refrain from this racial issues..they are pathetic! @Val Speirs can you focus on non racial issues please? "@Ben Cole yes..tell them (@Lloyd Langenhoven @Val Speirs yes but what will it help us? counsel mokoena knows his work
watson mutanga,2 decimal places means your figure has two numbers after the decimal sign. The last number is affected by whether the third number is below or above the number 5. 69.98 is already in two decimal place format. It becomes 70 after its converted to a whole number. "@Felix Muyoba - the point is that the government doesn’t own the revenues it collects. It’s from taxpayers @Stephan Dolk - how is the judge doing that? "@Khensani Rose: are the Guptas white? If you continue complaining about being disadvantaged "Inequality exists in every society
Thelsa,When working with Mr Peter Volmink I found him to be a man of high morale principles
Lorna Kavanagh,Felix it rounds off to 70 only if the 69.98? and third decimal place is over 5 then it becomes 70. ... then it stays as .69.8 and cannot change to .70 the gentleman says it has to be 3 decimal points to change .... but they require it to be 3 decimal points it is their regulations (government) that it be done thus... it makes a big difference when talking about billions of ramd. if the contract/tender states 3 decimall points then courts will stand by that. Felix i am going by what this gentleman said to the commission.
Beatrice Wambui,eff all the way
Dante Beukes,does anyone want to play a game of minecraft
Mvalson,WE DEMAND FOR A RE-RUN
Terencd Caldwell,@Felix Muyoba --- don't u mean cost tax payers more money?
Ali daacad laky alii,hi
Ashney Chetty,Mr Volmink is one of a few people within Public Sector Procurement that understands the complexity of the numerous ambiguous pieces of legislation Mr Volmink is providing an invaluable service to this Commission
Sofia Sofia,Has the ANC won the elections ? Was this a FAIR election? Whats your take on this ?
Mokhosi Mohapi,"the people have spoken
Sthakathi Khumalo,I am really trying to understand the gentlemen with powder milk hair testimony and its contribution to the commission... Obviously Can`t we just have Molefe come answer to this?? Khensani Rose You remind me of Moises Machel!! Powder Milk hair is saying Molefe awarded contracts unlawfully.. Powder Milk is bitter suka!! The guy giving testimony is powder milk hair
Mike Moja,@Sthakathi Khumalo 😂😂😂
walk in beauty,@DavidMiles no genocide?? "Malema sings ""kiss the Boer's "" The world sees what's happening.."
Stephan Dolk,uh uh judge. stop manipulating
