author,message
Grayboy how,eish what now think Zondo had spaghetti..he is deurmekaar yes tell them confusion reigns sound again proof that being well educated means nothing who is the lady on the stand now hiabo Zondo out again..runny tummy @Anne true..basics of sound engineering 101..failed who is Ndahoo now turning into a circus after lunch something funny about the food jarrrr yes no are these professionals eish hope they only finish at 5 today for this reboot fools my suster is gespanne shame Zondo must do people's work again relevance again unless her degree was fake soon as zondo comes a break he is confuse schooling people again
Zukhanye Gibe,👀👀 whats happening
Sne Mdletye,was it adjourned for the day or just for lunch? African time... "how much time has been wasted on resolving issues that are supposed to be basic. have the right files in place who is on the stand? @SABC Digital News SOUND!!!
funicanz,Lunch util 14:15 \who is she now? Zondo want to be taken seriously. The file and technical problems seems to be a norm every week. "@Abel Manyedi  "@Grayboy how  This round is boring. Tomorrow my people.
Renee L,Till 14.15 We are waiting for sabc
kenneth mampa,Always late. This so unprofessional. "He likes pork Zondo went AWOL Vhavhenda fix the sound pls "Zondo ate spices food "point of order chair "where is a project team from Bosasa
Cameron Kim,Hi all people from a spring day here in Voronezh In the time of Stalin NOBODY was late "@Ozzy Ozzy Zondo is a very bright advocate @Desmond Masilela yes but it was for Gavin watson @Desmond Masilela he has some brown bags @Desmond Masilela if it is a big bag ......give him a wrong name and addresslol @Jones where are you @Sofia Sofia it is just people trying to be on camera @Desmond Masilela lol yes man @Sofia Sofia wait for the big guns ...Bosasa is small fish i use SSI thus no sound problems @Sofia Sofia you tell me @welton paulse no man - respect please @Fikile Khumalo Bosas is providing the food @Sne Mdletye she is a nobody trying to sing with the big boys @welton paulse indeed @welton paulse people dont choose genes before berth @L L I said that - I agree @welton paulse 😀😀😀 @Ishaad Mohammed like BEE today and jobs for brothers "@L L I hope so  @Abel Manyedi Apartheid build more black universities than white universities @Madelein Huxtable what did you expect? @welton paulse lol @x. .x even the camera is shaking "@Desmond Masilela Zuma ect will never be charged  @S Nompozolo give her a change - she is still young @Theo Bhengu this evidence is soft soap @Mpho Tsedu this is the boring part of the law @Madelein Huxtable she is young- give her a change @tsietsi Paul nobody knows- maybe the page numbers @tsietsi Paul f&^%$ knows @Tich Ziny she is a junior @Spider she appears to be junior @welton paulse NO - vodka @welton paulse sadly I have to fully agree with you "@makhosi nobhatyi Zuma is an old dog  "@makhosi nobhatyi it is too late to sort him out @welton paulse is Gavin Watson with him in the pool "@Thami Ngwenya yes  @welton paulse that must be a 500 000 million contract "@Louie lol  THIS ADVOCATE IS A PAIN IN THE A%% "@welton paulse Point taken  @welton paulse in Zumas defence he a a non-reader an passed grade 6 @welton paulse well mathematics is not an African invention "@welton paulse correct - like electricity was also not invented in Africa @Quintin Jacobs the Egyptians were Semites @Tich Ziny it is a exercise called page numbers - super boring @welton paulse I admire the Chairs passions @L L your friend on the stand did not do her work @Phathu Maqavana some one who did not do her homework @Tich Ziny no wander nobody get prosecuted whit NPS like her \ @L L are you still following the nonsense the witness is saying "@Ruaan Sauls goodness dude  @Fils de l'homme how is the AWB doing today ? When will you rider horses again ? THEY MUST DISMISS THIS WITNESS \ @Tony Jantjies no BANTUS ARE FROM NIGERIA REGION OF TODAY EVENTUALLY @Quintin Jacobs WHICH HOMELAND - WE HAVE TODAY HOMELANS WITH KINGS "@Fils de l'homme yes  @Fils de l'homme you are @Fils de l'homme where is the Transvaal? @Fils de l'homme and your point is ? @L L what women power ? lesbain power . @L L grow up you!! Why women power ? @L L @Fils de l'homme both are "@L L lol  @Quintin Jacobs not really - the DA will loose many votes and the EFf will gain many votes @L L is she your girlfriend ? Sounds like taht @welton paulse Can you blame Zondo when a witness is unprepared ? @L L this is the worst witness and totally unprepared @Desmond Masilela Zondo is a man of strength and nothing slips him . Must be very difficult for him today with this pathetic witness @Quintin Jacobs I do not care about votes - all is bulshit @Frik Brits the witness is pathetic and her documents not making sence "@Yibanathi Nkosana the chair is seeing everything @Quintin Jacobs at least the roads in the WC is not all full of holes like ANC provinces "@Quintin Jacobs NO  @Quintin Jacobs Pothole = NO maintenance on the road build in apartheid time This women is a shame - is she a QUOTA appointment @Michael Wild No I am a non national @Zamo Ngobese if you are black you are privileged since 1994 "@Thembisa Odendaal I am not negative  "@Zamo Ngobese I am previously and a current disadvantage . I am no beggar though and demand nothing for government except a clean and non corrupt government @peter pott every single tribe in SA is racists and SA politics are racist . Without the whites ( and sometimes the Indiers) the EFF and ANC will not be big parties. @peter pott we have still those laws just a different color @peter pott eg Traditional law and Constitutional Law. @Abel Manyedi she must pay in @peter pott he was buzy buying expensive buffaloes with his white fellow billioners @Zamo Ngobese the witness put it together @peter pott Also #CR17 was protecting Zuma against a vote of no confidence in this time @peter pott the Gavin Watson channels in government appointed by Zuma on his request to kill any action against them @Fils de l'homme where is the Transvaal ? @Philani Madlala yes and pollute the earth No im Chinese European @L L what is wrong with your girlfriend hand ? Yes in Mats we have the highest - higher than white people @Solly 12 and northeren sub sahara @Abel Manyedi education for the banto tribes @Solly 12 no Mao @L L she said nothing new ZONDO is getting frustrated @peter pott Yes he eat Bosasa food soon but not the ANC caders @Frik Brits all Italians are @L L this women cant get to the point I am in Russia now - Veronezh for the next 4-6 months
Desmond Masilela,Lets not be supprise . They are always late. Who is this Adv She's hot We are now delaying the process with this mess up files. The lovely adv will look like she disorganized Sound please I hardly could hear SABC this is your faulty. Look now the chair is taking a break again. Should you have read our comments we would have never had such thing. They should have fix this before. @Thando Nkutha 😂😂😂😂we ok ndah @mandla motsoeneng. Not mdaa but Ndha😂😂😂 I heard someone calling my name did you guys heard that? @Cameron Kim. Really maybe he want to deposit some cash. tell him i'm here i can hear him calling me. @Cameron Kim. I'm going to meet him at the garage. @Cameron Kim. Will do so. He must also come and install some CCTV at my house. Shorty with big stomach The adv is not comfortable at all @John Fagan. 😂😂😂😂 @John Fagan. Hi John. I think the chair will do more of the talking here. Watch the space Who is this witness? the chair is squeezing the witness with her qualification. LOL That was corruption from the university And what about us. because we had to do 1 course at the time and not 2 at the time. Please chair investigate her qualification. She was a prosecutor. No wonder some of politician where not prosecuted because of this type of ppl. @Thando Nkutha. Exactly Thando. The Adv must just ask one question. Why Jacob zuma charges where dropped. @welton paulse . what is wrong with the eyes? 😁 @Abel Manyedi. I'm telling you she will not answer that. @welton paulse. Looks like frog eyes. @welton paulse. LOL What MDKY meant guys? The other Advocate is a fake No the adv is not leading now. At least the adv is doing fine up to now. @Madelein Huxtable. She's getting there slowly but surely @welton paulse . Swimming pool that was meant for Fire fighter. Where was the chair sleeping? Now we must go back and assist the chair to catch up. @Cameron Kim. 😂😂 We not going anywhere 100% Aggrizzi
welton paulse,"yor she looks lik my race "not just technical problem  Sound sounds like its reaining on a sinc roof see i told you Zondo is going te take a break I told you guys Zondo likes breaks Zondo went to finish his curry from the Guptas zondo fell ill just now lady is calling me these sound guys are captured that sssshshhhhhh is the sound of rain you are uncaptured Go call Zondo Zondo is takin a nap Boswell Wilkie Circus Zondo is sleeping Zondo is on strike guys Zondo calling Bosasa for help now The sound is out of order "@Abel Manyedi zondo stomach not lekka he ate Gupta Curry  this lady is nervous this lady needs to be realled recalled. Was the witness sleeping just now? "@Cameron Kim I think they feeding the commission sleeping pills or old food. "@Cameron Kim  Chair she is white and it was apartheid Chair it was Apartheid then Bathong jirrrrrrrr "sleeping on the job most of the time This is Agrizzi sister @Sthakathi Khumalo look at the eyes @Desmond Masilela witness eyes looks like Agrizzi s eyes @Desmond Masilela i can see this is Agrizzi sister Advocate looks nervous Chair wants to be Chester Missing now "they should just call the file by names. Ace "@Abel Manyedi is that Gin in the bottle in front of witness @Cameron Kim the smell of that vodka is getting to the witness paraglaphs @Abel Manyedi its true and then they will have numbers like 5 and hundred and 10 hundred "@Sofia Sofia  This looks like a badly scripted high school play Maryke...ja neh Zuma now posting pictures of him in swimming pool @Anne M. i think his head was on fire @Cameron Kim Watson is now doing Nkandla maintenance @Louie i conquer with you @Cameron Kim eish you know too many zeros confuses ubaba Ka Duduzane "@Cameron Kim  "@Cameron Kim  @Cameron Kim unfortunately we all need to abide by it chair wants to go for a break again @Sofia Sofia or maybe curry @Phathu Maqavana Agrizzi sister Zondo got heartburn see how red he is in face "@Anne M But guys when we looking at people working for the NPA it is really worrying "@Phathu Maqavana  how can you work with someone but you cant pronounce the persons name "@Phathu Maqavana witness cant sit still anymore the color indicates which mood she was in when she wrote these things everyone in commission is on different page Zondo roaring like a lion "@Magda Seguin  @Cameron Kim not at all i wouldve given the technicians a hint ages ago to mess up the sound or something Only people who came before commission seemingly prepared were Mr Jonas and Agrizzi @Magda Seguin zonda going to call in sick tomorrow they must send this pre school teache to do her homework and come back again "Agrizzi  just drink some of the wine in bottle already witness goinng to run away now
Ozzy Ozzy,zondo is eating for days So what? hahah lol The sound person Please Do Your WORK YES WE DO Wasting our Time Lies Lies for days here..
