author,message
Aubrey De Bliquy,What happened? @Santa Kriel Welcome. No need to feed enmity for no reason. We are one planet finding away to live in harmony. Wa jus saying before the wheels fell of I never believed this scripted pandemic from WHO for one second and the slightest research confirms my opinion. WHO changed their procedures in 2009 to allow them to decree a pandemic without due scientific process. @Santa Kriel Laughter is the best medicine but It's a poison when the joke is on us. "The young ones Liberty or death. fv<# this scam panicdemic of stupid. @Santa Kriel better debating issues than defering to arbitrary self proclaimed authority like Fauci and WHO? Can someone explain why i is ncessary for a party in power with a majority to change law needs to break law to deliver services? (slow mode is on) so slow monitors can keep track of the conversation they want to control. "@Rob Yes @ALTA me too. BRB coffee break. @ALTA I am not sure if Youtube or SABC initiates Slow Mode. @Naledi Barron Everyone is on the YT chat here. I was just wondering if SABC or YOutube controls the Slow Mode feature which I have seen before. and why? "Hmm Google and no doubt now controlled by entities in the permanent state oligarchy. Any news on the consitutional court urgent hearing to oblige Mr Zuma to testify like every South African called upon is obliged to testify? Why does a government with a majority to change laws have to break laws to deliver services? Incompetence? Greed? Betrayal? @Rahab Takalo I doubt the court will not agree with Zondo. This is not even a grey area. It is clear Zuma did not even present a case for recusal. Sounds like a criminal conspiracy to steal from South Africans got busted wide open. I C U @Roza E hy would people thinkj the EF would be any better? Juju used his base to elect Zuma and then to bring him down. How is he to be trusted as more than just another self serving parasite? "@Minnib Prince they have no money to give back @3RDCREWTEK be patient you may get your wish. @bongile sango I know the DA is as expedient as all politicians with perhaps a little more style. I certainy do not trust their policies as adequate to our challenges. We have more than enough competent and qualified black people with the necessary integrity and moral fortitude but they are not welcome in the centers of power. Where is their political home? It seems we are now getting the forensic experts and the cream of the crop of advocates. "@Naledi Barron in 2016 when Hillary said I beg your pardon ANC is supposed to be te home of the Freedom Charter. We want our home back. and the land which is our birthright as South Africans. @Kopz Koape Our constitution is supposed to be a fulfilment of the Freedom Charter. That ideal is still to be realized. Us mean all of us. I do not subscribe to te fantasy of group guilt or group pprosperity. We are one nation. We swim or sink together. United we stand. Divided we fall. @Kopz Koape Exactly. If we have no borders we have no country. @Kopz Koape Yes. If 1000 pupils enter the borders there must be two extra schools for their pupils if they are not to be second class ciizens without the right to education we all have. @Kopz Koape as long as there is no bribery to allow people to buy their way into the country ... but I guess that applies to all borders. THe immigration authorities need to be fixed. @Kopz Koape Wise leadership is so vital. @Kauju Mwakajumba That makes sense. @Dominic Przybylski 100% No matter the credentials of the authority. Trust but verify. @Heather Durr Isn't not doing audits more expensive in the long run? @Kauju Mwakajumba No doubt about it. We are very blessed in this country if only we can put our best in power to deliver for everyone. Yes we can. (sorry bama gave that a bad name) Wars will end when people refuse to fight one another and choose a better way. ❤ Am I the only onewho simply loes and admires COngresswoman from Hawaii Major Tulsi Gabbard. She would have made the best president ever but they shafted her for. We ned to find our own perfect President. How about Zondo? "Welcome @Kauju Mwakajumba I also think its better. Not perfect @Kauju Mwakajumba Just keep the ones who are not corrupt to choose who to replace the corrupt ones. @Yolo More I am sure there are many Zondo's around with a sense of patriotism and faithful to the country. @Kauju Mwakajumba ot a pastor. That was a fancy dress on my facebook page. LOL lots of eople ask that. But I am profoundly spiritual. I don't like religious fundamentalism detached from reality. @Phakamile Khuzwayo 100% the race thing is like all group guilt and division the oldest tool of scoundrels and tyrants designed to make us all weak and dependent. We unite and watch devils tremble. @Kopz Koape Trump is awful but voers voted against Hillary and imho biden and Kamala are even more disgusting. They started redefining the meaning and purpise of Exit polling in 2016 already because they eposed their election rigging fraud. "No USA is more captured by the Military industrial congressional complex to levels of sophistication Zuma could only dream of. It is not just a failed state but a rogue state and a dangerous one. @Kopz Koape I fully endorse his attemot to expose the fraud no matter his success or failure even while I strongly oppose his politics. It is a principle. We are ruled by law or the jungle. @Heather Durr Which founder of the intercept do you refer to? Glen Greenwald who recntly resigned when they censored him? Nikki Haley is awesome. I have seen her before. another rare gem. OK I will try refresh At last i got the video feed back @Kopz Koape Im sure its not the stripper. LOL she is a governor The epic nature of these revelations belies the calmness of their delivery. We need to elect legislators and not parties who simply nominate legislators. @Kopz Koape Who is Action SA? @Kopz Koape Thank you. I will certainly find out abut Herman Mashaba's new party. Is he peddling racism like the rest of the losers? 10 g'nite all and sweet drams.
Russia Magezi,what is going on
ALTA,@Santa Kriel hi @Anne M. i hope so my friend Valencia yes slow mode i was pushing buttons here like mad oh my word i thought i broke my phone...... its slow hey Valencia ons moet leer staaaaaadiger😁😁 @Pastor J.J 😂😂😂😂 Minnib we all are on slow mode sis😁 @Minnib Prince 😂😂😂yes you are right Wolfy hello... slow mode now on😔 Wolfy dankie ek nodig tee wragtig @Aubrey De Bliquy enjoy @Maryann Diamond .... hectic slow hey😂😂😂 @Maryann Diamond 😂😂😂now we can see all the chats its not running @Teunis van Ree some of my chats hang Valencia i agree @Teunis van Ree 😂😂🤣🤣 @Minnib Prince i can drink my tea see the chats and type inbetween now as well ... beginning to like slow mode😂😂 @Roza E hi hi @Rob ... you nailed it😂😂 @Sal SA yip the money 😁😁the lobola ...its pastors department 😁😁 @Rob😂😂 @Cruda Bex hi there @Roza E slow mode on hi there @Cruda Bex i greeted you earlier but slow mode on @Sanfran Arnold can you see me @Rob 10/10 @Sal SA orange are now big fashion 😁😁 @Minnib Prince very relaxing this slow mode hey sis😁😁 @Minnib Prince😂😂😂 @Pastor J.J 😂😂 @Sanfran Arnold i agree @Ismail Petersen no just orange will do for corrupt people millions millions well im just flabbergasted @Karen x no need to be nasty to some 1 @Rob yes like i always say 1 2 3 bye bye karen x @Heather Durr always @3RDCREWTEK why bring Jesus name in this??? 1 2 3 bye3RD
Anne M.,Hi @Santa Kriel Is everything sorted with Naledi's account? @ALTA "Yup They are already battling to pay salaries @kevindbn007 . What's going to happen when all the backhanders dry up? "Other R250 Looks like they've left @Teunis van Ree Hello stranger. Where've you been? @Roza E "@thando cezula EOH paying ""donations"" for conferences etc." You're welcome @thando cezula 😀 Zizi Kodwa amonst others @thando cezula "Yes @Tommy Kernaghan Groan 😂 Hello @A Y A N D A @sekgome khame You're right Agrizzi provided documentary and video evidence @Innocent Mthembu . Don't let his racism blind you to the information he provided the commission. @SABC News What's happening with the live stream? Going to pop out the chat and go over to eNCA Cloudy or Clowny? @Pastor J.J "Don't know about a phone Prime example of money laundering @SanFran Arnold I've been racking my brain to think who Adv Chaskalson sounds like and now I have it - Stephen Grootes . Don't you think they have similar voices? @SanFran Arnold Also on Newzroom Afrika @Minnib Prince "Zizi Kodwa was named earlier today @Cooler Cat  Are you going to give the catering contract to Bosasa @Pastor J.J 😉 or the A team? 😂 @Pastor J.J And these are just the two we know of. I am sure there are more @Barbara Sattler "Via Denel and the other SOEs "No they didn't @Roza E When they weren't caught (or outed) the first time City of Jo'burg part is over. They'll start on others at another time @Kopz Koape
Rahab Takalo,@santa kriel one family on nation just amazed at how our taxes were and still squandered😀😀😀 i got a slow motion lets not be complaisant hud ppl "corruption is a pandemic "smallernyana skeletons are coming out now things were happening in 2014😀😀😀 you dont eat other peoples money and remain healthy "@Aubrey still awaiting the outcome @thando he is the commission investigator i think the christmas goodies must come to an end "correctional centres must be increased "one of zuma's daughter said the whole ANC must go to jail with his father "from 63 rands in the account to millions of rands "this is the begining of a failed state or it has startef already "South Africa belongs to al those who live in it glim and glamour at the expense of tax payers monies 🤔🤔 ppl were thriving on corruption these were illicit flow of money "these monies were just looted while empty promises were made to poor people still using pitlatrines and asbestos roofs smallernyana skeletons coming out evidence leader:washhands::washhands::washhands::washhands::washhands: indeed Aubrey we work they get paid for doing nothing
Santa Kriel,@Aubrey de Bliquy ever heard of the concept of humor? try it. it will open up a whole new world @Aubrey De Bliquy i can see you like debating on issues (in my view not worth debating on). i once had a boyfriend like that. i always told him to drink a chill pill @Theunis van Ree i guess it is for slow people like me. maybe SABC got a request from others evidence leader giving the DCJ instructions. and he is obeying...
Lee D. Hendrix,@ The Human Race; we don't know how well off we can really be by using the gifts of knowledge among us. ...Here's a way out.....10 Countries That Will Pay You To Move There....to make more citizens. ...DID ZUMA SELL or BARTER NATIONAL SECURITY INFORMATION to anyone BY ALLOWING PARTICULAR PLANES TO LAND ON A MILITARY BASE.? ...The NPA could supply employment for the youth. The paper-trails of stolen money go back for years and centuries. "... Therefore  "...@ Mr L; this is to much criminality in one place on Earth ...The USA is born again.
Michelle Wright,"Yes @Pastor🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ very funny Pastor "@Teunis
Maryann Diamond,mine too:yt: we can all go on Facebook and get his number:yt:🤣🤣🤣🤣🤣 amen Pastor:yt::elbowcough::elbowcough: "yes Alta  @ Alta I even forgot we spoke about it being slow 🤣🤣🤣🤣
Magesh Difa,so anc is corrupt himself. will he step down:goodvibes: those were instructions from khongolose mboniseni elami comrade ramaphosa is hiding behind his finger. boring now. m sleeping. 007 lol
