author,message
Mudlawren1,She confirmed Zuma called her to his hotel room but she did not go because she knew she might be eaten...
NN2017 UTHANDO,Eaten? 000 000 Cricket ....? Is this happening in S.A. or ? mmmmmh. long breathe @Justice. 👏 Who is BP? 😁😁😁😁 Thanx Serepa Why taking so long to come at what the state capture wants to hear..... @@Paul.. hahaha😂😂😂😂 Luxurious I am wondering what language they were using by than... 🚿🚿🚿🛀🚿🛁🛌🚪🛏🛋💺 Wao 🚿🛁🛀 Eish Why Malema???? Like really. Zuma I am confused Not at that point please ??? Saxonwold AJAY forming the cabinet in his mansion... I don't remember Go get a Wi-Fi place bro So Gupta'z are this dangerous... @@Multi😢😢😢 Okay delete and delete typist are in pool Pick her up please. I think she need guards for her protection. 😂😂😂 8billion
Napo Diholo,she kwn
Tshiamo Shane,loool eaten!!!!!?
peter pott,"Mudlawren1 breathe mama!Sahara is at midrand "thank you judge "mama Mentor they are Hindu "for a person coming from parliament "JZ was trying hard "deputy minister "ladies and gentlemen "I love Vytjie "marble!!!!! a giant pillar!!! that's entrance to heaven😀😀😀 "I am ashamed of guptas "the President travels with 12 vehicles "this lady was in heaven they got ladies restrooms in that house? I tell you this. We confiscate that house and sell it. We can keep SAA flying for the next 4 years "I repeat "sirens you will sleep better after today mama "tomorrow "setlhaba "I love this mama! She reminds me of my primary school teacher. layback relax at all time. "" I am in Sahara adv maleka just want to hear his voice. ms kaunda advocate has already registered on day one you see! that's why I prefer the court of law. so it must be in writing must people disputing be subjected to be in the witness box? thar funny! so last few months didn't help a great deal in straightening such issues out? Shongwe! don't shoot him down yet. he is well versed in the law they are scared of fana testimony. or is it hlongwa or brian. fana save your money you were never implicated today?😀😀 "come grandpa
Charles Agaba,SABC IS seconds behind
Serepa Le Mabona,If Atul did study in US then why do people see lies in everything. It looks like there are people who have pre-determined that everyone that will testify is lying. Well we will see. Don't attach this to the ANC please!!! "The crux of the matter is whether she was offered a position BP the company that coined the term White Monopoly Capital Point
Fils de l'homme,the saga continues what's she talking about? "wonga their names are rajesh from generation she could be seen to be adding stories to the events "doctor mentor is being racist by always mentioning race she is so focused of physical features "jack "doctor she said no to sex to zuma "all these Gupta r managing the agenda of the president zuma wanted to mount mentor at any cost Zuma wanted to have his half white zulu baby with mentor "njalo she was never a minister i believe this woman to be saying the truth as much as she can remember "Kris @peter ppl must vote freedom plus f she has a daughter? so Zuma wanted to give her a son "phalani "why bantu like european culture n art so "Michael "wonga wonga no i am fit as an athlete sabc is trying to quash the testimony "luckey binali is irritating with his constant complains bantus need to learn to accept their condition n stop complaining "another name so the state capture project was a big project the Hawks are central to this project so Zuma and his handlers the guptas tool over th state
#Fox On Life,hao cricket?
Segongwane Doctor,"Ha ha ha Not as interesting as that of Jonas. "No Fils "It appears to me that Nepotism "It is a historical injustice that needs to be corrected without anarchy. We are not going to be vindictive and cause wars. But if White people want it
Tshifhiwa,this aint going well
Mpumelelo Hlatshwayo,"More is coming because she's mixing their names why was she @ Sex on World☝
stanza monyai,this is the worst of tax money's payer...this is not going nowhere I don't trust this one 😂😂😂😂😂
Phurah Jack,blacks cant be racist
Nkululeko Njapha,is she telling the truth? we all see that. she is hiding something Exaclty @JUSTICE K "people hate Zuma so much that they can""t even see when someone is lying" "i am not even an ANC guys @peter pott. i don't believe her at all. her story is all over the place. it like she is bitter about something. what makes you say its facts. @makofane tshepho how did he know he knew the agenda of the meeting with the president. she* she said Atul knew the agenda of the meeting with the president. the question is what did he say to suggest he knew the agenda. Answer is all over the place. lutho nhla usho izinto ezining ezingahlangani
Emmanuel Moyo,this woman is a bloody lier
Dan Bourne Yeshurun,what did the inscription say? I'm lost
Kedibone Boka,respect please
Siyolo Mkatshwa,stummering does not mean that you ae not telling the truth
Thulani Bukani,How do we know she’s lying? I thought Guptas were the bad guys. She loves French mirrors 😂😂😂😂
makofane tshepho,A N C guys how do u conclude shes lying. protecting ANC is all they do. "lying person will not have facts her story is led by deputy justice and advocate. I believe her.
