author,message
James Godloza Godloza,:washhands:
Thulani Bukani,didnt Zondo say 9:30 this morning? Agrizzis PA today i think and someone else lets see how much she remembers compared to Mokonyanes sound majita Advocate seems ready to finish this lady I have a teams meeting. mxm
Riaan DW,Who is sitting in the I Don't know /Can't remember chair today ❓ "Thank you "It was very refreshing to listen to a witness @ma baker Who is sitting tomorrow? "Thank you @zip reeper ta-da 🤣🤣🤣 Had to read that from a piece of paper? Reading the answers of the sealing 🙄 🤣🤣🤣 "🤣🤣🤣Everybody Eats *go hungry "More like a ""Domkrag""" Exactly I was not aware/ I didn't know At least she is trying to be original.
Prince Prince,"the Free State CFO is on after former Aggrizi s PA Free State Cases is Advocate Pretorius
TheQueen V,molweni ninjani what did the hamper consist of? @thando 😘 haibo @yolo traitor hi @SAL and @bianca. Well go back home once it's sorted😁 @gala and there's nothing you can do about it 😂😂😂 @vuyo yes I watch @thando👀👀 everywhere we go. Don't want him flirting here in sabc 😁 yes @Gala through the rivers of jericho "@mike Clark wrote down your. dream and hand to PASTORJ "@zip there is no ship going down @thando yes baby just like you annointed me🤗 @Luzuko?? @Gala we have ActionSA baba @khanyi and my babe @thando annoints me very well😋 @thando 😊 do I have to say it here hinni😁😁 no one can ever anoint me like you😋😋 you know what they say.. once you go black😂😂 @zipreeper I'm 👀👀👀 you. You are a foreigner alot of times at our home at enca then we leave you in peace ne @wim I only learned about that after the fact😂😂 @Gala you must visit us sometime there ne. Our home is warm and welcome @khanyi is our home restored yet? Hai man no more breaks our home is not ready yet? @wim ek Hou jou dop👀👀 @Gala English plz. be fair to me😂 thank you my @Gala😉 @Gala they are not important to me... but you are😁 "@Gala they will never try this in enca house @naresh are we seeing tripple or is your fone on steroids what happened to zwane in any case @Gift I concur👊 @zip 😂😂I'm cooking gupta curry tonight. @turtle man I will keep some Vaseline In the toilet😂🚽 @SAL with our clothes on nogal mxm fell asleep😴😴💤 @Gama your existence is frivolous @Val they are busy writing letters trying to remove the Buffalo @turtle why @Shabba himself likes to follow useless fruitless expenditure commissions "@vuyo I can't keep up anymore @thando you are slow @Singi they will never work up @turtle👀👀👀👀 omw 😂😂 even me zondo I also don't understand where is @thando. he has competition now @turtle who says I wnat babies
Melor Hadebe,molo "what confuses me is Mrs Nomvula Mokonyane is alleged of receiving large meat and stocks of alcohol... She would have give meat to the community
Doreen Beans- kamver,Agrizzes PA compared to Mokonyanes PA check the different information Thomas made as if Mokonyanes groceries were for the needy while it was her monthly supplies with Alcohol included
Rubin Naidoo,Advocate is on fire today
Antoine Johnson,"it's Time For the Africa National Commodity 
zip reeper,@Prince Prince thanks knowledgeable one Judge is not very helpful with his announcements is he? "Tomorrow: emotional ex MEC Nomvuka Nomvula Mokonyane @Riaan DW Indeed How do you know they lie? Their lips move Adv Leah Gcabashe SC is leading the evidence of Ms Seipati Dhlanini. Vrede Dairy Farm related evidence from the next witness : Ms Seipati Dhlamini @RC Swart just cut and paste job! If Dlamini wants to be a BEE beneficiary she should be able to take the punch Ace of Spades chief financial officer Big paying job R160 000 a month Zwane became minister under Zuma Promoted from tea lady to CFO pass one pass all MBA times eight other provinces "Read the flow chart Slow witted CFO In the end she'll plead ignorance @riaan The answer is written up there somewhere Provincial pocket guide That ethics book is miniscule ENCA sound run by BEE appointments talk to her like a shool kid -- not nod @Vuyo Sono ha ha Has the Pastor given up the ship yet? The Pastor must go down with his ship @Maryann Diamond This dimwitted CFO Dlamini is tied to the Vrede dairy farm @Valencia J Ok Valencia I'll throw you a buoy @Naledi Barron hallo All these ENCA refugees here at SABC Cold sweat grips Dlamini Whos Moses leading the exodus back to ENCA? ENCA are a bunch of clowns @Salmaan Abrahams e.tv owned by Hoskens unionists and Rupert @Yolo More thanks buddy "Tender Vultures' Covid-19 booty will be irretrievable "These financial wiz kids spend billions without a blush Compartmentalisation of responsibilities custodian? naah! @Valencia J Our home has been demolished "She not responsible "implementer "See "Too much multi tasking @Naledi Barron di The same tune Leah must mention Ace and Gupta now for the afternoon press "Dlamini milked the cows Gupta advanced the budget so long She knew nothing Ace hid the Pierneef painting the the dairy room Ate curry with Gupta in india R17m for a feasibility study @FieliesSA Free trips paid by taxpayer All this happens under the auditor general's nose R17m for a desktop study Even the New Age newspaper reported on this strange dairy farm at the time Father Neptune knows R342m required from department ... for a dairy farm now they use settler years "Vrede dairy project is only 1 of 1000s of catastrophic state ventures @Derek Govender Fell thru the cracks ANC memberships records are central to beneficiaries Not one beneficiary received one cent @Jabu Malinga this happens year after year They use Google Map to find beneficiaries @Yolo More natural story teller @Gerard Victor ha ha ... Nesquick "Most new BEE farmers slaughter their animals Brown cows yield Milo @Bianca A anca Shes making sense now Stole that Milo joke from Victor Now we can see why this project was an eff up tenpents? thought I was hallucinating "For Dlamini "She doesnt care ANC is dragging SA back to the stone age Zondo does not understand how BEE works @Bianca A tragic @Papa Legba It is a crime Jamnadas Gordhan Semantics @Naledi Barron How many angels / agents can dance on a pinhead? Now we see why the country is going DOWN I was born to be an implementing agent implementing agent is fancy word for manager Now its HOD's fault "district services Her little budhet for ten pens @Naledi Barron where were district services up to now? ha ha Dlamini has a kaleidoscopic range of excuses Bosasa Estina hampers for lunch "the skimming machines are for money Always someone else must do the work "Skilled in looting Why didnt Ace enskill his officials? No skills if it means work @Michael Wild Free trip
Tom,It will come back to Thomas now Another sharp Council Another one that won't know date of marriage and forgot own birthdate but it will come back to her
ma baker,"practice makes perfect won't miss tomorrow for anytging anything very sharp frightening findings in AG covid report. one thousand million = a billion. It boggles the mind. Shameful! I see an exodus of officials after the AG report. at last tell her Judge.
Sunshine 53,lol and sandy said she only got flowers once or twice
Pino Pulella,Carte Blanche this week corruption at its worst... ANC corruption Carte Blanche this week corruption at its worst... ANC corruption
Luthando Xhamlayo,"I thought this ""I don't know/Can't remember"" thing was a black slogan" When are they coming back?
Lethabo Maesela,that's it? this witness is the female Mr. Ndzeku lol
Kgadibotseptyltd Kgadibotseptyltd,"I don’t understand why Sandy denied accepting gifts from bosasa  Now she looks like a real crook She has a Bcom only 😅😅😅😅 She’s not qualified I can’t wait for the fire . 😃😃
Mandisa Gqada,she was told to deny everything. Spot on. I thought so as well@Johan I agree with you @Akhonanamandla
Motebang Mphaphathi,skeem saam
Mike Louw,We want such commission in Namibia aswell.
Mzo Mtshekisa,20yrs of stealing Thomas n Nomvula
sibonginkosi shongwe,what is going to happened after all this that my question
Syug,Someone please tell the nation why the commission is absent??
thabo mametja,@SYUG THEY ADJOURNED SHORTLY
Cathy Jood,i agree
Precious Tutu,able to view chats feed but cant watch.. hello sabc
Moses Khoza,whose the next witness
Simba Chisanhu,i can't watch
Sergio De Matos,"Mrs Khan "Hoping that they are able to read "You are missing the fact "That's why there is no accountability!To many cooks "It's not the ANC's fault that 1 "One can now see how these palucas run finances in government!Now imagine this going on for 26 years!She is the CFO
Pardon Tshepo,sound plz tea always Mr zondo:goodvibes::goodvibes::goodvibes:
Mokgothu Josh,We cant hear sound SOUND SOUND THANK YOU
thando cezula,What happens to people who lie on the stand? Mokonyane and Thomas should be immediately arrested! eNCA gang is here @Nondumiso: We are not Rakgadis Morning Maryann "Moruti Yheyi kodwa this anointing??? What is our pastor anointing our women with? I dont remember receiving an anointing... @Khanyi: LOL LOL @Valencia: Does Pastor anoint you like I anoint you? "@Zip: Wena we welcomed you with open arms Thank you SABC for your hospitality! Come visit when you can! Bye! "The sad thing about corruption is that it takes everybody with it He was Director in District Services salary doesn't afford you Fleet of luxury cars and cellars of expensive wines and whiskeys This advocate is Lazer sharp
Nielan Nagan,"this ADV "shame setting her up "no question on her ability she is dead. this is the mature version of Ms Hofmeyer beautiful to watch a legal asasin my money on this ADV
RC Swart,who is the witness now? "Gcabashe is great
Phillip Cwazibe,It is gonna go down the hill without brakes for all involved in the Estina matter.
Patrick .Solarnfo,He did talk about the tenders mos
mogotsi molotsi,:washhands:
Sims Nyand,its really unfortunate the poor masses of SA who are the most affected by ANC corruption never get to see this enquiry. @Kevin Simon agreed. They've already spent so much money anyway
THABO Mosiane,"Free State matter already she is trying to play defensive game😂🤣😂🤣😂 @Jabu myb you need to go to India to get it. but only if you know Ace😂🤣😂🤣😂 let me have my little lunch 😂🤣😂🤣😂
Kevin Simon,They should have set up free to air TV channel for this commission. It makes for a better informed public. "Umar The Gupta skills?
Abdul Kader S,ace is the joker in the pack witness looks tired /hope not coved 19
Mike Newlands,oh yes all the gangsters will be gathered around the boardroom table chowing steak & egg sandwiches at Lootfreely House glued to the screen & their fat bank balances @Rodney Nxumalo Thanks you made my day!😂 @Mlondolozi Even like all the ANC gangsters he is going nowhare he is in too deep I have a vision of all the ANC gangsters in parliament & Lootfreely Hse instead of earning thier million rand salaries & working for the people all glued to TV screens cooking up new lies @Valencia J 🙏 @Johan Engelbrecht I am watching on you tube SABC feed "Oh dear here we go.....cant remember to broad Save some popcorn for Vincent Smith on Friday a big benifactor of the poors money via BOSSA & another dodgy dude ANC MP Cedric Frolic name should come up in an interesting way😁
Nondumiso Soko,is this witness OK tho?? she's finna lie this one🤣🤣 so she don't know her job description because she was reading that 🤔 @kgotso the advocate is fine eNCA we don't want drama it's the rotation of jobs within the government that causes things like this which party must we vote for??? Mashaba is too emotional you are the CFO managing stationary budget🤔 lady come correct or don't come at all
Mark Van Der Byl,she was making tea in the office she failed Articles Thanks for that Gift...I think pretty much everyone agrees
