author,message
Thulani Bukani,Molweni nonke maAfrika Is there a witness today?
watson mutanga,"I thought there was no hearing today
Barbara Sattler,@Watson ....and the beat goes on..... I think Mr. Zondo is glad to see Mr. Pretorious @Michelle it's for real. My daughter is a micro biologist. as easy as that Can you imagine if Kate H appears on the scene tomorrow at 5PM.. @Mike especially ACE @adrian there is a magnet implanted in the ballot paper. The pen also has a magnet the mind boggles @SalSA I think Tito M is not currupt
Sal SA,Watson they also hearing evidence from other witnesses this week. Zip that is offensive TK I blocked him too. Sad we still have people who do this Buyani you right Plus 194 it will be difficult to find an individual in the ANC who is not corrupt or not complicit. Barbara maybe I should not have generalized but the party is on control of the country and corruption runs deep. SA is bleeding
Ayanda Sokhela,yes. ace magashule to be summoned then? The Abestos saga was the worst kinf Zondo is extremely happy to see Pretorious. there you go! ace on the list Somebody give Zondo Azithromycin. That cough is just not going away. Is it necessary for Pretorious to spend more than 1 hour on heads of argument? Why cant all this information be dealt with when the witnesses come through to testify?
Sharmayne Venkatsamy,"this venue has a lot of challenges - sound
rock star,yay. pretorius is back
Thulani Ndzuzo,Morning fellow south Africans
Melvict Melbourne,Pretorius is looking tired. @Solly 12 How did CR became a rich man? TB is also real @Solly 12 dob't act dumb People that benefitted and are benefitting from BBBEE can't do anything about corruption because inherently to get a benefit without adding value or contributing in the value is corrupton Do we really expect high profile cadres to be locked up? @Suicidal Animal is your IQ to low to follow? @Mncedisi Mthethwa all just wasting more moola @Mncedisi Mthethwa the first high profile to be charge will claim witch hunt @Kerry van Schalkwyk shame is a western trait. the masses see it as white money been stolen. @Mncedisi Mthethwa it is a joke. In the next ward election the cadres will win again. As long as the T shirt is given the votes keeps comin CR is a lame duck... @Mike Clark the masses will not vote differently. The cultural and tribal setup will ensure that. @Craven Morehead before the virus on average 55 families were arriving in AUS. These are mostly families where two people were taxpayers. Krugersdorp has one "there is a group on Facebook breeding less is the first step in reducing poverty Remember you can't compare SA with any first world country. The UK has nearly as many taxpayers as south Africa's unofficial unemployment figures @L Ll what is wrong with separate development? Freedom of association as per the constituton. It is dangerous "Yes @L Ll toughen up What the liberal news told h some are still savages @pius194 are you a rat? I prefer to live amongst my own people @pius194 it is only the EFF rats that talk about wmc @L Ll you sound like a stuck record I'm making R1400 per week on a R21300 investment "@Craven Morehead not a scam at all @L Ll or both aaa @Jacqueline Jayamaha who are you when yu're not at home? Does the first L stand for liar? Ninja Turtle is taking a lot of tea breaks lately. Goat...isn't that English for Pakistani> Black head...I prefer Red head Bullying? turn yur hearing aid up mae mate :virtualhug: @dennis oldude there is no political will to do that. CR is just talking. The daughter of a Pietermaritzburg man says her father died in inhumane conditions in a makeshift facility for suspected Covid-19 patients in the parking lot of a local hospital. the unions are complaining about joblosses while they were the ones supporting the thugs :elbowcough: Just one high profile thief need to be jailed then the rest will crumble what is the purpose of these reports and findings when nothing is done about it? I just hope that ANC win the next 3 elections @adrian albertyn tribal pressures "But in sub-Saharan Africa @Ntuthuko Lukhanyo Kwela what is incorrect? @lawrence muhle judged by you numbers you didn't starve. Yes...murdered?:) @sifiso ngubeni is that now the patch in North Africa? @pius194 want to farm 🙂 Just like Cyril the Squirrel it seems that Mashaba is the new savior.
Peter-Junior Segoe,..
Tony Jantjies,Lets look how he present him self today
zip reeper,hope pretorius has the satisfaction of seeing corruption put to bed by the time he retires "tk run by:oops::oops::oops: youtube must remove this:oops:icon. will get me into trouble! "more action at the ceaucesco trial the prosecutors produced the noose right there in court 🤣 "keith
Abel Matshidiso,"mrng South Africans who's d witness fellow South Africans
kevindbn007,Shu the rot runs deep how can 500billion be spent in 3 months CR's COVID19 Fund y didnt you send a picture Dan CR is waiting for cAncer to eat itself "its too blatent now "from 2009 till 20018 1 Trillion rand was borrowed to fund ""projects""" and still no electricity/water or basic education was not achieved in the rural areas
Logic before Authority,are they getting anything solved? who spent 500 bil I wish they would decide if covid is real or cover up to arrest the cabals/corrupt/criminals I figured it was to certain degrees
