author,message
rohan barnard,Sound please @SABC Digital News Fire the sound man @SABC Digital News Morning everyone Woohoo! They're alive!!!! @roberto wilco 😂😂😂😂 What I gather from my lip reading skills is that no one implicated will be prosecuted @SABC Digital News please DON'T SCREAM AT US Tjho! That was loud! Thank you @SABC Digital News @Sindiswa Moolman I think my ears emigrated "Guys please This is not the platform for that. Start your own live youtube video if you want to campaign DCJ Still needs Strepsils. Poor man. Has he been to a dr for a script? @Musa Bakiti Antarctica 😂😂😂 @Musa Bakiti He will be the only person there 😂😂😂 Protect me from yourself 🤣🤣🤣 @Alexander Dowding I agree with your last comment I think I have derek main blocked 😂😂😂 i don't see any of his comments... He must've over stepped sometime "@African Refugee I block because I am not going to argue with someone who believe that their way is the only way. If you are gonna spew racist remarks @African Refugee that's the problem. I will fight you if you are racist and sexist. Don't call me names and compare me to a minority of right wingers. I will not stand for that My opinion is that you are mentally unstable if you are racist 🤕 PWHC again involved.... I hope DCJ will now take something for the coughing
wendy hardy,Sound??
Onyekachi Bobby,Sound
Anne M.,@SABC Digital News No sound - please sort out.
SABC News,"Apologies about the sound problems "TECHNICIANS WORKING ON THE SOUND PROBLEMS
roberto wilco,its called sound shedding unique to south africa
Sindiswa Moolman,Sound... yaaz I thought it was phone. Hayibo @SABC Digital News... khawulezisa kaloku Nearly blew my ears off The KZN DPP must come here and explain why the case was withdrawn in the first place That’s she needs to explain herself @Bongumenzi Nxumalo Who is the king in Orania @Cameron Kim? Mine is in jail @Cameron Kim. I heard he may be pardoned very soon Is the one jail also getting money @Cameron Kim? Ya... @Cameron Kim. I can’t answer any of the king related Qs. I inherited this system Say is again @Vuyelwa Schrooders Instead he charges his subjects more tax. @Magda Sequin Nathi must pay back the difference. Irregular expenditure must be recovered from the minister if not regularized. Processes were not followed. The judge is not well bantu No tea break??? Thanks @Albert Noah. Was in a meeting. Eish I missed a lot of his testimony Eish... these people. Was it necessary to arrest him in his office? Surely they tipped the media’s well I agree @Michael Wild Yhooo @Thembani Billy Ntuli I will be watching it... Where have you been @Eslon Eslon? Welcome. Tuesday @Gina Blackburn
Edwin Arthur,they need 2 catch a wake up are there doctors in the house any treatment will do "dont eat too much HOT CROSS BUNS n dont drive "Maleka is our man
Nils van Heerden,Sound
Jane .Blamire,@ SABC Digital News sorry didn't hear you
Jacques Muller,sound
richard borain,Sound Saba is captured Well done
Bongani Dennis Jamela,mooooooo SABC yeeesssssss
melds melds,what sound hahahaha @sandiswa Moolman
Raymond K Smith,"SABC HAS BEEN CAPTURED
Johnny Cash,The entire ANC is CAPTURED Vote for our only hope vote for EFF✊🏿 The ANC is CORRUPT TO ITS VERY CORE The ANC is incompentant unskilled corrupt and very corrupt VOTE EFF✊🏿 Go to any government department to see incompetence in full display. I will never apologise for voting EFF never ever in my lifetime✊🏿 Not one corrupt anc member will ever go to jail in my lifetime that is why we vote for the EFF ✊🏿 The ANC SG is the most corrupt in history and we know it that is why we will vote for EFF in my lifetime ✊🏿 Nosiphiwo you are CAPTURED The EFF is a little corrupt but the ANC is corrupt to the CORE IT IS CAPTURED If you don’t agree that ANC is corrupt it means you are captured yourself It is the EFF time to eat ✊🏿EFF The ANC is rotten and captured The ANC has made South Africa worst decline of any country not in war. The ANC is finished how idiot must you be to support the ANC. Have a brain and vote EFF in my lifetime✊🏿
Joanita Hilton,the comments...haibo we have sound yayay uncaptured! "minus an eardrum
welton paulse,"@SABC Digital News  "Eish Mr Zondo "Jirrrr
Katleho Makobonyane,"@sabc please we need volume
StarManRSA,Jurrrrrrr NP was absorbed by the ANC. @Musa Bakiti I don't go to church. Ooh spicy! @Felix Muyoba why do you say it's an unfair comparison? "@Felix Muyoba you said it was an unfair comparison Aren't the Zulu kings the most powerful in SA?
Sheldon Martin,Finally some sound
Norman Zwane,Gudmorning peeps NoSokhulu lingcono iphepha sesibheke umnyatheliso mtakaMthiyane (medicine costs money - angisebenzi nge Medical Aid. Umnyatheliso kungaba intondolo enzima) @Edwin Arthur As in medical? Or you Ok with traditional? "Judge is not too impressed with Ms September. He keeps correcting her @African Refugee Just google that slogan again before you embarass yourself. @African Refugee I think its also a bit painful with the experience he has to watch a junior flounder trying to get into drips with a complex testimony like this. @Cameron Kim Ya your eyesight issues are well documented mos. "@African Refugee There was a magistrate in Alberton. Jeez man "@African Refugee Turned out Meneer Nel was plagued by PILES
Nosiphiwo Zantsi,The working class trust the ANC. @rohan barnard I agree. "A provincial chair of the ANC is in jail @Johnny Cash You said no ANC member will go to prison for corruption in your life time. What about John Block? @Cameron Kim The tribal law statement is insulting. Rather talk of customary law. There is no tribal law in South Africa. There is customary law Black people are not a tribe. There can be tribes within black people. Who is your tribal king @Musa Bakiti I agree.
Makgato Moshaba,i wonder which sector of gvt is free from capture Maleka was going to make him finish the water in front of him
Neville Watson,sitting with my earphones the judge coughing hurt my ears
Kwanele Mlalazi,Lady jus move on
Thandeka Phakathi,when is Agrizzi coming back we need more juice ANC is not corrupt but rotten
Phillo Beukes,@Johnny Cash and the EFF leaders are not ....? You must be living on cloud cookoo mate. @Johnny Cash you are clearly brainless !!
funicanz,Who is leading this evidence? Chair or Lady Advocate?.. "@rohan barnard 
carnoth ngomane,@Edwin Arthur especially if you gonna be on the road this easter weekend @Johnny Cash how do you measure corruption
Bhuga ZA,what wil EFF do since wel most of u r voting 4 it cm 8 May.... who's not corrupt in politics n it doznt matter how big r small da corruption is
