author,message
welton paulse,Its going to be an eventful day Word has it Mac Breezy will implicate atleast 30 people of which some are some high ranking officials
siboniso makhaye,Apparently McBride might not come today ...
Madelein R,"Morning "So You have a lot of time to prepare. You should get up at 5 or 6 like the rest of us. @goolamv - He knows that Zondo is p** off with him Pretorius looks like a boy in the headmaster's office
Magda Seguin,Really?Why? @siboniso how do you know he is not coming? McBride said in a video that he has information on exactly how the processes at the NPA was circumvented The video is available on Youtube It is clear that the ANC is desperate judging from the Alex saga this weekend.Tony Yengeni made necklacing threats on Twitter against Mashaba CR just appointed Mc; CR just appointed Mc Bride as Head of Anti Corruption Ethics Unit @Yin Yang...I rewrote my comment...I had a gremlin that popped up
mike molefe,Its gonna be lit today indeed!
Desmond Masilela,The chair is on time today. SABC the sound is very bad Seems like Mr Mcbride is postponing today @Eslon Eslon. Oh okay. Thank you Eslon. Some tactics ruining here. This is unacceptable
Renee L,Someone dropped the ball
david jacobs,I had a dream : That all ANC criminals will be jailed before they act sick
Eslon Eslon,Chair is punctual today It seems Mcbride will drop bombshell I'm suspicious why is the commission keep postponing Mcbride testimony outright? "@Desmond Masilela There's something about Mcbride's testimony The commission is duck and diving on the Mcbride issue pointing to the rules but when allowed Agrizzi to implicate Nomvula without notifying her. But Chair you allowed Agrizzi to implicate Nomvula without giving her time to prepare herself why? Investigators are playing games with Mcbride Everybody including the inquiry's investigators are afraid of Mcbride's testimony
Amanda Watson,... and she was charged with defeating the ends of justice and contravention of section 33 of the IPID Act. All three cases are still with the NPA.... "..off the roll in terms of the above-mentioned section. The matter could only be re-enrolled with the written instruction of the NDPP
Nhlakanipho Mzimela,@Sboniso your source is not credible Zondo also getting annoyed by his legal flopping
Khalid Mather,Sound from the left?
Thulani Bukani,We started early today?
Xolani Sabela,What's the agenda today? law breakers dirty games
Afr24News Channel,we're back again Zuma backers must cry Headline: ANC body is itching as corruption is attacking their top 6 body. expert says winning 2019 election is part of survival as corruption temperature is too high Top Story: EFF supporters to celebrate victory as all their demands of corruption became reality so far South Africans are feeling soulful on EFF members after abused by parliament security.
EmPowering yourself wid’Tshepo,"You’re right @Sboniso He should have been here by now! @Sboniso
Sandile Khowane,"Mcbride is doing a about turn
Khaya Nomoyi,Why are they interpreting this rule now?The investigators are deliberately delaying this process.
peter pott,"gild the lily "this is how looters in SA. goes free. our legal teams 6 weeks is really unacceptable.
AFRICA AZANIA,"Vote fo the son of soil
Auti Mjita,"Mcbride's testimony will implicate a number of senior ANC people
Lindokuhle Mnisi,Somebody must be fired NOW on LIVE television. This is unacceptable! So what are you going to do about it Mr Zondo? McBride must take the stand and not mention names. We will connect the dots. "Everybody THUMBS DOWN for this one DISLIKE this one.
Nqwato Mmatshelane,I hope Mr Macbrite’s absence is got nothing to with anyone of African National Corruption’s top 6
Danie Nilsen,what does he know and why is he protected from this comission this comission is now comprimised and is a sad day for all of us waste of time and money he just lip flapping time away again nother postponement as it was expected the impression is already there that ma bride will not apear before the comission i do not believe that mr pretorius did not know all along on friday already that this crap is going to pop up today yes once again again and again what a sham it is becoming like some of this people are in cahoots and it will be a shame but the judge are alowing it where are the big no he is going to be here and just go and fetch him just do your job
makhosi nobhatyi,"As ANC members we are not shaken by any one whom seem to undermine the fight against corruption "DA is failing themselves now "Transnet saga will reveal how Zuma did his networks
Derick Mampuru,"the CJ should command them to go get him "what is it that he's still planning so everyone came here for nothing?? "the whole process has stopped
Derek Main,@makhosi nobhatyi The ANC rooting out corruption!? That'sa laugh. @Hamza Mulla Spot on! "@Afr24News Channel ""EFF demands corruption"". Sounds about right." @Blaze 613 Lol
Hamza,"but makhosi ANC is state capture
Ntombethemba Manase,This is totally unacceptable
what?,"just logged on 😥
Frik Brits,This is so depressing when just one person can stop stop process so easily by not pitching !! They should just go fetch the clown. @Peter Staffen exactly
Eddy Monnapula Nkadimang,Mcbride 's evidence should be explosive.
Given Nyathi,These people are jokers.
Quintin Jacobs,double standards here
carnoth ngomane,@Peter Staffen Whats Pretorius' designation in the commission "@Peter Staffen so he cannot be excluded from the legal team
Sfiso Nkosi,why are we not proceeding today?
Robert Russell,@Magda Seguin Yip on condition that he goes lightly on the ANC here
PETER STAFFEN,carnoth ngomane senior
Tobo Lwandile,they can take this chitchat at chambers
peter sikoshule,but Mr Mc bride has always said he is ready . why is he not here now
