author,message
FieliesSA,Wow the sound is way off Sort sound please It asif there is double feed "Lets play ""guess his reply""" This is so bad. Im out for now @Magesh Difa How can you still support those people? You know Malema's accoubts under investigation by commision and not even his role of VBS... "@H A L O . Depends. If the young Africans copy their current older role models """Commen sense"" is lacking a bit at those high levels 😀" @Valencia J They will only feel guilty when caught. Else they will be too busy enjoying life My previous SOE employer did not want to promote me due to funds. But top management stealing 1000X more in a matter of months... "@Zinhle Big Daddy Dee No @Zinhle Big Daddy Dee And have you seen the work Afriforum is doing with failing municipalities and water treatment facilities?
ralitza Gawises,Sound is tripping. """I am seriously confused"" 🙄🙄"
Cynthia Keller,oops sound terrible "Mr M's responses are pathetic. Besides anything else "Someone asked: ""When are we going to stop voting for the ANC?"" Answer - only when we get over the FEAR to stop voting for the ANC!" "Shirley Tilley : agree with you 100%. Right now have very very little to be proud of in SA. However
Blake Yogi,Where is the sound 😳😳😳 in hindsight🤸‍♂️🤸‍♂️🤸‍♂️ 🤮🤮🤮 echos for days😶😶😶 eNCA not even on 🤸‍♂️🤸‍♂️🤸‍♂️ """If I hear that sound 1 more time Generous 😂 Sammy is a spammy "Chair "He bana Tjo this man must keep strong. He knows what he got in return and he cannot expose otherwise:washhands::washhands::washhands: Piet Verdriet 😂😂😂 An impression was created:elbowcough::elbowcough::elbowcough: John Vuli'gate 🤸‍♂️🤸‍♂️🤸‍♂️ Mr Ndzeku is witness of the year thus far. "Lawyer of the year @Simphiwe like this 👯‍♂️👯‍♂️👯‍♀️ Mr Myburgh Im sure you Exhausted the witness to the core Advocate Vuli'gate 🤣🤣🤣
Tebogo Prince Muavha,sound voice Why this guy he must just say i have told by Jacob Zuma...
ma baker,"wow give DCJ a Bells Ag Piet waai "Piet give us news we must vote for a person not a party. You give him the name Mr Myburg "it's not only about getting the money back Think Zinhle what work Zinhle Zinhle don't select spesific issues. investigative journalist and civil society played their part. I am home. why must the questioning continue. they have their answers. amnesty suggestion needs to be analised. not all wrong. delinquent Ceo's we have to change the election system.
Moses Sowage,somebody sort the sound asseblief tog sound engineers please DCJ on fire Lol
wendy hardy,Sound please fix
Anne M.,@SABC News Please attend to the sound. @FieliesSA Multiple choice question? (1) I don't recall' (2) Strong word (3) Condonation @SABC News The quality of the sound is poor. Going to listen on eNCA @thando cezula Maybe amnesty to the lower ranks who were instructed to carry out the payments etc?
Klaas Maluleka,sound
Paul Buchel,"And now "@Sekgololo Johannes​ "@Ismail Petersen​ And this delinquent still sleeps well at night????? "@thando cezula "@Lona Devu​
