author,message
farouq,State Capture should go on netflix 😀🤣🤣 @Heather Durr Imahine we all here waiting (I wont say patiently) for 14:00 both Jacob Zuma foundation and advocate skhakhane do not respect this commission at all
Heather Durr,@farouq I thought I was the only one who discovered that they found someone to fit in today "@Fred Desrosiers BBBEE is a huge contributor to corruption. Seems this is how Phosa made his billions @Terrance Henri Miles Huh-how did you manage that @lali Naidoo Zuma has a huge following -you wont get him into jail. Radical conspiracies swirl around him all coming back to the white man and grounded in a loathing for whites -revenge "@Terrance Henri Miles You were an alcoholic went to jail now you are dry-Why 57 years-did you murder someone  "@ALTA Hi @ALTA Didnt DCJ say they were adjourned today and Chaskalson back tomorrow with the actual money flows and Powell So today it will be Kennedy and Denel @Khaos 70 Just google it-there is an article @Khaos 70 Google Copa nyeni HAH this is the crook @bongile sango exactly-maybe Kennedy asked He is in the dwang this one Oi Oi Oi Kennedy not so accommodating today @Valencia J LOL BOOM 😂😂😂😂😂😂😂 Oh the AIRCONDITIONER/TEA/ LUNCH @Lethabo Malatji Me too @dee dee cocroft I agree totally jy lieg jou skelm He learnt from Gugu @Valencia J Dudu Myeni He had a haircut That guy from Denel on Friday 13 must have seen this hence his abject disrespect DCJ determined to send someone to the Hawks this week MANTSHA probably refused to come today DCJ is not concerned Mantsha was saved by zuma-they must get him back Do these guys not go on a course about their obligations @Blake Yogi Hi there I want to see MANTSHA Kennedy has been taking lessons over the last week Shaken not Stirred...yet Kennedy⚡⚡⚡⚡⚡⚡⚡🔥🔥🔥 @Tshepo Alidi You left your brain cell at home @Sabelo Nxumalo Oh you mean the insults yesterday I believe he did not listen to her as she was black @Sabelo Nxumalo Tell me something that I care about-I dont give a ***** what you think with your agenda and bias @Sabelo Nxumalo Its not that I expected you to be logical and be aware of your racism Zuma's cult are infiltrating this chat The ex head of NPA was rabitting on about Zuma being innocent of something BATHROOM BREAK TIME Kate is SAA COMFORT BREAK CHAIR-ARE YOU NOT LOOKING AT YOUR WATCH Go get him Kennedy >>>>>>>>>>>>>> 'Indeed' He did not like to take instructions from women esp black women. Remember that secretary He left Denel He is stubborn this one I had to prepare the handbook and the PFMA is RIGID @Kevin Davis Google Egypt Corruption-be surprised I KNEW IT COMFORT BREAK @Walter Zikalala Respect is earned. I have no respect for the man they call president. Feel free to block me DCJ is empowered today-getting Zuma off his back must have freed his stress levels Maybe one day sexism will matter When people start taking responsibility for their deeds and stop blaming others only then can we move forward "@Michelle Wright Methinks Sabelo who I have blocked is upset about Zuma yesterday Kennedy is the only one that says 'The Learned Chair' @SanFran Arnold 🙂 @C W Written application in Triplicate in accordance with the PFMA Give Kennedy 10 minutes and he takes an hour BOOM BOOM BOOOM Jy het geweet jy lieg Put 1 and 1 together and let the truth set you free BOOM GOTCHA BOOM GOTCHA HAH THE TRUTH SURFACES Rampant racism as I said HEY HE JUST SAID HE HAS A PROBLEM WITH TRANSFORMATION-Thats why he did not listen to black persons @Tomb raider What point? Rambling Ramaphosa and ALL his promises and constant references to COVID and begging the international community for more money to be looted. meantime he made billions as a BBBEE partner Stephen Grootes was upset today-it is on 404 mmm mm mmmmmmm mm yes yesja yes ja @Kerry van Schalkwyk TV viewing of him at 3-5 pm. This stream takes away viewers (DCJ thinks) Give Kennedy 10 minutes and he takes 60 Tomorrow we follow the money at EOH with Chaskalson and Powell @Naledi Barron Sleep tight See Ya All @Naledi Barron 10
Jacobus Cloete,k
sweetboy gwazela,lol when is zuma comimg again They musy call ace magashule
Paula Cooke,I thought comm start at 10h am
Fred Desrosiers,Yesterday's testimony was an excellent view of corruption. A few benefit while many suffer.
Gill Oosthuizen,is there anything happening today??
Sandi Xaso,Everybody is equal before the law and law must start biting those implicated in malfeasance and corruption. We encourage the DSJ to be strong in his present challenges caused by dissenting forces
Terrance H Parkin,"just charge the criminals like they did to me  I am home Nd dry 30 years already .. let the. get 200 years each ..one time ! all of them .and the women . even more as they are supposed to be examples for the weaker..which are us men/ males ! Old Zuma is playing for time as well as his criminal comrades .freeze their bank accounts . all of them and give them no bail . throw them to the jail hawls and make them pap vreters
lali Naidoo,"Zuma established this Commission
ALTA,@Heather Durr hi @Heather Durr Sanfran Arnold reminded me that's how i know otherwise i thought it would only be on Wednesday @Heather Durr i thought he said adjourned untill Wednesday so this morning Sanfran told me @Naledi Barron hi hi 😘😘 Minnib hi hi peter hi @Anne M. hi hi 😘😘 2020 new word really... i can't recall 😁 Valencia hi hi 😘😘 @Santa Kriel ... then we made at least somebody smile 😊😊 😂😂 @Naledi Barron.. bridge over trouble waters😁😁 @Cannis Africanis GA to you sorry Canis typefault with your name @Aubrey De Bliquy hi rahab hi Minnib i do agree with you Tomb hi Tomb ... take 2 panados it works Valencia but im not nasty 2 panados really work i promise Valencia ai ai 😂😂 @Teunis van Ree hi @Anne M. i tried to greet @Pastor J.J but nothing @Kerry van Schalkwyk hello how are you @Pastor J.J 🤗 Tomb yip @Tomb raider just do 1 2 3 block @Tomb raider its still lockdown 😁😁 @Tomb raider 😂😂😂 @Pastor J.J 😂😂😂 @Tomb raider but we cant go to bidens😂😂😂😂 @Tomb raider pap en vleis it will be then @Anne M. i agree @Ishmail Peterson but i dont ear sushi eat @Ismail Petersen i will have 2 decline then @Ismail Petersen oh ok @Ismail Petersen ooooops thats gonna be a problem @Naledi Barron ty🤗 @Kerry van Schalkwyk i 100% agree with you ok you all see you tomorrow have a great evening @Naledi Barron 😘😘 @Teunis van Ree bye
Chris Vas,I really appreciated yesterday’s witness. That is the way of doing business. Well done
