author,message
rohan barnard,@SABC Digital News wgere is the sound?? where* "What boggles my mind is that "But come someone and expose the shenanigans "Why not STOP it "Ngabe bonke abaloyi banga melenga babe pabile "@Desmond Masilela believe me @Norman Zwane please don't twist my words @Desmond Masilela we could only hope not. We all need each other to move this country forward @Tiaan Smit why do think he dissolved parliament? Then he doesn't have to fire them when he is elected president again @Desmond Masilela I also blocked fils a loooooong time ago. He is an irrelevant robot
Desmond Masilela,Sound please. Which Molefe are they referring to? are they referring to Brian Molefe? Thank you @John Fagan @Lwandile Radebe. I also remember that. @Lwandile Radebe. The guy (Molefe) took early pension worth at R3m imagine. "They did "All these ppl who loot money they are all fat. Look at Agrizzi But to my suprise no one is held accountable for all wrong doing. "@rohan barnard. 😂😂😂😂 ""thula""" "The truth will come out @Michael Michael. Eishhh....... tricky one. Let me say you will feel bad or vice versa "I want to understand if all this people that are put on big position @Sthakathi Khumalo. Exactly my point. even our president. if you have never been behind bars during apartheid regime you will never become president. I'm not saying you must have qualification in order to be president. Im just saying many ppl occupy big position with no qualification. @pho @Phanos Sithole. Thank you. @makhosi nobhatyi. 😂😂😂😂😂 The ball is in our hand to make that happen. because its us who vote for them. @Robert Russell. He was jailed for 10yrs. @Sthakathi Khumalo. We need to vote them out. in term of who do we vote!! Eish bra on that one im speechless. 🤔🤔🤔 @makhosi nobhatyi. 😂😂😂😂😂 "We thought our current president would never be involved in any corruption @makhosi nobhatyi. Makhosi please stop. you killing me. 😂😂😂😂 @Tiaan Smit. can you still remember what the Pres said regarding that? @mih @Michael Michael. 😂😂😂😂 I've never heard that in my life. "@Michael Michael. You right. I remember our current Pres says. If my son indeed received the amount they talking about @Sthakathi Khumalo. hahahahahaa😂😂😂😂😂 bra a @Norman Zwane and @Sthakathi Khumalo . Ayi bafowethu niyangibulala struu....... Khani yeke lento yenu 😂😂😂😂😂 "When is time to vote they send ppl to your home to register for vote. And when the voting is over @Sthakathi Khumalo. Bayicedile imali yezalukazi. abanye bathole nama frozen chicken. @Phanos Sithole. Thank you if i have made point. @Norman Zwane. he he heeeeee "These this slogan says ""thuma mina"" is like people where ask to go steal more..." He must answer @Joel Mzayidume. 😂😂😂😂 Expect that big eyes of Molefe when he arrive one day @Thando Nkutha. I dont think so. Molefe issue is been long going. nothing happened. JZ name I dont trust this president of ours. Mokonyane is been implicated in this commission yet she's still in her position nothing happen with her. @pho @Phanos Sithole . Aiiiiiiii are you sure we not gonna go back where we come from? "@Felix Muyoba and @Joel Mzayidume. Once your name is mentioned in the commission! you should step down and clean your self then come back. if you still dirty You vote DA!!! Leopard never change its spots. "@rohan barnard. Will go back indeed. ""Black this side""""white this side""" @Michael Michael. that guy is just a fore front of DA. He get all information from White people. They tell him what to do and not to do. W@rohan barnard. Indeed we do. Why most meeting was held at Saxonworld? @Felix Muyoba. so they would held meeting with Pres at Saxonworld and also with Eskom. @Phanos Sithole. Where are you going Phanos? NO one is born hater they are taught to hate. @Thando Nkutha. I'm wondering when people will block this guy. I no more see his text i only see people commenting on his text. @Thando Nkutha. Hope you not gonna clean me.😂😂 @Thando Nkutha. Exactly Who is this Zwane? is Nathi Zwane? @prnschrmng1. Thank you @Thando Nkutha 😨😨😨 Yes you right. Mosebenzi Zwane i remember that @Michael Michael. NPA should start with its job. I trust Batohi she might do something with this. She must start with all the Zuma cabinet @Joel Mzayidume. She did something I can't remember when. But yes she did something maybe other ppl here might help me. Eshss here is that lady I cant breath when i see this lady's face SABC what is going on here SABC please
makhosi nobhatyi,"Bathabile Dlamini for me she is the worst. Leader she was serving the boss Zuma Here we come mr Maleka grill him @Desmond Masilela please sir no more uneducated person to run our country please tjoo Seems to our comrade being a president you must be arrested during apartheid era "I don’t have problems about my president being rich @kalipile candlovu 😃😃😀 since 2009 when you open newspapers headlines Zuma corruption until the end "@ khumalo every successful businessman there is a story to tell "@kalipile candlovu it true my brother @ mr khumalo my understanding these two people never been controlled by their emotions towards whites people about the past knew these people were there long b4 they come best way work wth your enemy Mr Ramaphosa is going to change this country to be better @David Jacob Ramaphosa was appointee during 2014 with recurring corruptn coming from people who long on the field they might ensure you dn’t see anythng even you quest decision they supptd each other @Norman zwane out of order "@Norman zwane I think give him a try bro "Not everyone was happy when parliament didn’t discipline Zuma and Anc "You not trust or discredit Ramaphosa fact of the matter he done nothing wrong "Ramaphosa was there at ANC Saxon world meeting 😳😳 "As Anc supporter am happy now if you done wrong face consequences that is all Gupta minister zwane Thanks guys for correction 😀😃😃😃🤦‍♀️🤦‍♀️🤦‍♀️ Sabotage by former minister mosebenzi zwane and former Eskom executive load shedding
John Fagan,Brian
Danie Nilsen,oo
Kalipile Candlovu,whats this OCS makhosi nobhatyi..yibhatyi le uyithethatho "that very tru makhosi nobhatyi but that does not mean every uneducated person is a criminal @ makhosi nobhatyi "jah @makhosi nobhatyi "indeed he did
Lwandile Radebe,lol I remember eskom employees dancing for the return of Mr Molefe lol @Desmond Masilela they were happy for him coming back to loot
Michael Michael,bonus He wz suppose to get 30m.just for 18 month.u can work for 35 years u will never get that first i saw Molefe wz so happy being pround of him not knowing he is a criminal Desmond if i c u on tv as ceo.i happy bcz u are same colour bcz we not used on those position.if turn to be criminal hw do u think i will feel. lets hope new generation will change and do things accoding to the book Jacobs really thst could be great Desmond bad.but remember i dont benefit for u doing great job.but still very proud of u. hope we teach kids ryt thing Look at Gamma at Transnett yaa Makhosi correct kpmg again Desmond have u ever heard any political party leader.suggesting that if i win election i amend the consititution.just change the 15 years jail term to75 wn somebody steal from goverment. But we must pray the country will change David u refering this to anc.fine wt they did is wrong but wz not all of them.not defending anybody Wt is freedom of transvaal david agree lets not use same brush Tiaan gd answer.this Fils he will bother u soon no i dont Fils i dont Fils i dont y should i?? David even the should have been reasonable. Susan thats wt we need.hope not long gonna happen. Norman dont entertain a fool new slogan Chris that he is a fool.now that will never happen. He don't even own a knife.relax and sleep well Chris unfotunetly we cant controll their mouth.dan just ignore them. Abraham box of tissues to wipe his fake tears.the man can act tjoo enkosi fils really i cant swim dan i gonna ask for rdp Rohan agree viva work together Chris agree now we need solution and u are more dan welcome to part of it if u are concerned. Chris with few people Mojaki difficult one Susan agree Chris wt do u mean.ngathi uya geza wena. Ramaphosa agreed to come to the commision Molefe name at every sentence tjooo Sithole no Khumalo agree Sithole da big NO Joel pls think about it again.lets give them one chance Sithole not really Sithole not like that Ngomane i am black but disagree And which side Musi gonna go Sithole pleasure Guys it seems our chat are so constructive soon i will apoint the president out of us.but i dont want any position u take away my rights to criticize. Le Roux like that bye Fils u are disgusting Fils i stay at Zwide is a township if u have one provide me with it Fils u will nor regret it.one thing i am not educated. Never have money to futher my studies after matric 25 year ago Reason y i want me and u to work together for the benefit of our kid.@fils Fils agree I waz with him now we finally agree on the matters.to correct a person u dont need to be like him Sithole i never read ur racist statement.were is come from.or i am not following u?? Zwane tjjooo uphi ngoku Sithole and Jean genoeg please i think the prosucuters will have easy work to arrest all those criminals Jean awuva tuu wena Desmond yes My warrie is are we going to get our money bak.?? no board members bk now Mbatha agree sabc halalala go well sorie who is in tomorrow tjoooo captured sooon judge gonna tell us shame sabc
Derrick Busani,let us wait and hear from Mr. Molefe himself.
Sophia Maholela,"I remember them welcoming him Clearly they had no idea what Molefe was doing
Ntombethemba Manase,"Knowing Brian Molefe He doesnt stand the heat. This witness only wants to answer what he has rehearsed. He is half reliable. I see the hand of the minister of communications on the camera😊😊😊 This is sabotage by SABC "They consumed our data for cost plus and fixed payments now that we reach the climax
