author,message
Talent P Sibisi,wiNdoda Dlamini Sound please name of this is????? thank u
babette fagan,wish sabc would pull their finger out.
Dominic Przybylski,Zondo is always late. This may be very interesting testimony. @Jabu Malinga Zuma was probably corrupt from birth. Arms deal advertised JZ as somebody who took bribes so all bribers were interested in dealing with him. If they were offering R600 million to buy a finance minister I guess a president isn't cheaper. Foot soldiers are the people who do the dirty work. Foot soldiers are normally people with little or no authority. @Jabu Malinga I agree. How do you become a billionaire as a non-executive director? Only reason he was given directorships was to get inside line on government tenders. I read on IRR (Institute of Race Relations) site that CR was always late for meetings and always just voted with majority. @Jabu Malinga A billion is a huge number. To count to one billion at R1 per second 24 hours per day 365 days per year will take more than 36 years. Andile and Duduzane seem to have similar function. Didn't know one can get a phd from a technikon? @makhosi nobhatyi I sincerely hope they are not the same but we are all suspicious now. This man does sound well educated. @makhosi nobhatyi Let's hope so. CR is a lot more sophisticated than JZ so if he is crooked he'll hide it much better. He has been inspirational so far and I like what he says but why invisible before I'm waiting to see if CR has been hiding his backbone. I hope he has one. @kevindbn007 Won't happen. As long as people vote along racial lines our politics will be racist. @makhosi nobhatyi I hope so. If we get rid of the racial rhetoric then at least the white people can switch from defending themselves to assisting the people who currently claim to hate them. @david jacobs We have a murder rate of 52 per day. Which dead people are you talking about? @Cerebis Exactly. Number 1 responsibility of a government is to protect citizens from crime. We have lost almost as many people from crime as lost in the civil war in Syria where they are jets tanks helicopters... Was he in Dubai? PP needs to be questioned. He was being foot soldier...
Siegfried Molutsi,sound @SABC Digital News guy the sound is bad Really he cannot introduce himself 😂😂😂😂😂😂😂😂 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 """yes""" idk what he is saying Boring Dr boring @Precious Ntshangase I hope that they are joining those dots. nope @Cerebis Agri/profession 😂😂😂😂 he got his PhD via CUT guys 😂😂😂😂😂😂 He did introduce himself where were you guys? 🤣😂😁😂😂 @Mrs Anderson fair enough so am I. @Mrs Anderson and he is not the only one who is under the hot seat 😂😂😂😂😂 @Koos Kwena well he is confused himself they are trying to figure what he said himself
wendy hardy,Please sort out the sound Thank you
Victor,whats wrong with sound? Here comes the culprit
Tsepang R,Zondo never keeps time! I can't take someone who's terrible at keeping time seriously
Siphenathi Mbombo,sound Dr Masiteng not sure of the spelling Abel 🤣🤣🤣🤣🤣🤣🤣 😂😂 mafuta 😂😂😂😂 @musa 😂😂😂😂😂 🤝
Jacqui Baumgardt,sound is terrible
Thapelo Motabogi,they don't want us to hear the truth
FRANS SEBOLA,Please fix sound pls SABC please fix sound pls
Edwin Arthur,picture frozen
Ash Wake,😁
Jerome Jimmie,The sound of silence Not on my phone pastor Thanks pastor Bless you Pastor J Rohan Barnard speak to Pastor J lol upgrade to i10 "@ Rohan Barnard
Lorraine Naidoo,sho om thinking it's my WiFi eish Dr food doctor 😅😅😅😅😅
Mkhaliphi Dlamini,thanks
Pastor J.J,u see i fixed the sound @Jerome Jimmie I will try and fix your fone now. @tholl modise Yes yes @Mrs Anderson Yes yes. what fone is it @Mrs Anderson I tries. it comes up with a message saying upgrade to i10 I love you all. Thanks for sharing the humour "@rohan barnard .So so true.Humor @Selecta .Me. I am retired but my wife makes me work in the kitchen. Does that count? hahahaha @Cerebis Yes u are rite. And the person implicated there was Nkosazana Dhlamini Zuma the ex wife of Jacob Zuma. @Bedazzled @Mrs Anderson. Really??? I wonder what you girls are going to say when u see my foto. hahahaha @Bedazzled .Thank you but I may be a bit too old for you.@Mrs Anderson .Maybe not @I Am Free .You are right. Reminds me of the ducks that the French extract the livers from to make Foie Gras @Mzalwane Mzala 100000% Corruption is not a Black or White thing. Its simply corruption. The Guptas are not black or white incidentally Something tells me that as this guy develops his testimony he is going to do the Zuma thing Of doing a Donald and Ducking @Thembisa Odendaal Hola @Lex Luger Always Tops and Happy my brother @Lex Luger Bafana lost and so is your excuse for Tops @Thembisa Odendaal .Yes. That EFF guy got a PHD recently. Mbuyiseni @Abel Matshidiso That one was bad Bro This guy does have a PHD. I am told that you can now also get a PHD in Stupidity. He passed with Honours @Cerebis . I am interested. Any discounts? It seems the only contracts this guy signed was written on 2Ply NO FOOT SOLDIER for this guy. HE SHOT HIMSELF IN BOTH FEET ALREADY @Abel Matshidiso Yes yes yes @Jabu Malinga I have got 2 beeeg steel Church bells. We can hit him on the head.hahahahaha @Musa Bakiti We must pray about that Is that Adv Molefe my fav in the picture now? @Bas Mdaka We are both in trouble and we have nothimh to show fort>>>>hahahahaha nothing to show for it @T G Swartlane She is here with me having tea and cake sitting by the fire @Jabu Malinga U are right. I met many of them and then we are expected to only say nice things about them at their funeral @Diss & Dad Full Gospel @Diss & Dad Are u being Cynical or Disrespectful again? I wont entertain you. Same as yesterday I will check and if u are right I will apologise @Diss & Dad @Diss & Dad You was absolutely right and I was absolutely wrong. Please accept my sincere and humblest apology. @Diss & Dad I have a newfound respect for you @Diss & Dad If there was a dedicated channel on Live Court Tv I will Baba speak in the mike pleeeeeeez @Jabu Malinga No man Jabu. Jus shake da cow amaqzing @I Am Free @Diss & Dad A truly informative discussion. I truly appreciated it and have learnt so much more today than in the last 60yrs. "@Diss & Dad and @I Am Free . I am going to give u both an assignment for tomorrow. I will like to witness a chat and discussion on The Church and its attitude towards Gays and the its attitude towards wealthy adulterers etc within the church Absolutely true
Lungisani Mabaso,something is fishy he
funicanz,"@Pastor J  "@rohan barnard AND @Pastor J 
Walter Muange,someone had stepped on the cable
rohan barnard,yebo! Here she is! 😀 😀 😀 😀 not sure @peter sikoshule @SABC Digital News SOUND PLEASE!!!!!!!!!!!!!!!!!!!!!! Pastor mine as well. Nokia 3310 please @Jerome Jimmie thanks! 😂😂😂😂 @Pastor J humor is the one thing we all have in common. I am grateful for that. "As long as there is humor Among other things yes @Pastor J and @Jerome Jimmie We as South Africans can see the funny in a very serious story. Maybe that's how we are able to cope with the demise of our country @clive oconnell 🤣🤣🤣 Miss translator was better at sign language. I miss her 😞 "Mara @Selecta 🙋 Did Prof. Madonsela not start with this and then Mkhwebane took over? She was acting and then won a grammy award for her role as acting director but the guptas has been there dor a loooooooooong time.... even before zuma The Guptas arrived in SA in 1993.... When they started meddling in our government affairs is unknown Adv. Gcabashe 🔥🔥🔥 #witchdoctor PHD Studies phd in milking cows
Zamankwali Ngema,Please don't leave me out @pastor j 😂😂😂wow... We being serious here @ pastor j 😂😂😂😂@rohan... He's aggressively naive.. Foot soldier.. Something he learnt when he was abroad.. Clearly😀😀 Beating around the vrede bushes @ khaya 😂😂😂😇😇😇@ jabu malinga.. "Qwa Qwa /Harrismith UniVrede farm...@ Spider 😂😂😂kodwa wena@jabu malinga 👏👏👏@ jabu... Preach!!!! Tanx everyone..its been a pleasure.
peter sikoshule,who is in the stand now thanks Rohan
Khutso Malope,pastor j please fix mine aswell iPhone 6 lol "It’s not worth even looking at it "Yes  Thanks @Ewald Kruger "@David Jacobs "I’m with you Bedazzled "lol We were working @Mosco "Dr Masiteng is in the hot seat "They did "lol No witness here!!! Bedazzled o worse Chesa @TG Swartlane @Swartlane @Bas Mdaka let’s see the fight "@Peter Sant "Erin bates is nice  "lol "Ciao everyone
Cassius Mngomezulu,Magashule's boy
danie schoeman,Did Mallema tell his supporters he received R200000 from Charlise Theron
Donald Nzama,Pastor J please don`t forget to fix mine also. Amen to that Pastor Amen. Ayeye Bro Jimmy ayeye💣 "Officials who must be closer to the people The dr is hiding some information acting dumb😄😄😄😄😄😅
