author,message
melds melds,I wonder if this witness is going to pull the same Dudu tricks today by invoking her rights not to incriminate herself Have fun @Blake Yogi "This commission has opened a can of worms @Patriot John Rula Shiweda amazing hey!! Years ago we would not have been able to follow in live time but have to wait for the 6pm news to hear a overall summary and miss the best parts @Zachra Petersen I am afraid you may be correct yes "@Person of interest yip perhaps they are setting up for virtual testimony It is very close in the states lol @Zachra Petersen Did you notice how out current president was thrown under the bus yesterday Dudu said that all the soe's fell under Cyril @Sherwin Peters yes but I also think he know more than he gave on LOL @Heather Durr will only really hear tomorrow or Monday if we lucky On newzroom they have gone live Kate's nails look different today empty pips cause echo's hahahaha @Sanjay Maharaj goeie more @ALTA how was the macaroni cheese? At least fat cake answers questions lol @ALTA with mince here we go with long stories again @Yolo More true OH NO not again Caught out BOOM here we go with her lawyer Her lawyer wants to be a witness answer the question Kate is gatvol Her lawyer needs to keep quiet "@Andy and @ALTA she has been so patient she must be honest that is all "hahaha Need to google hahahahahahahahahahaha lets google all the answers hahahahahaha hahahahaha this woman!!! even Chair tells her google is not the way a delinquent CA this one @Sherwin Peters really? "@Maritime Studies I agree @Ewald Kruger something was happening in the background we are not aware of "They are really trying to avoid being in favour of one company that pays bribes "I always tell my children Are there any leaders with integrity in this country?????????? BEE has stripped people of integrity @Wolfgang Redeker seems so @ALTA so difficult @Wolfgang Redeker that is why international corporations will not invest in this country because they know BEE will cost them money "Who in your right mind agrees with the way the BEE is running its course @ALTA I am GATVOL @Power Electronics EXACTLY @Anwar Syed yes!!!! "@lufuno shumani muloiwa they should do away with BEE "@Thxpelo M they should stop it until the policy is revised to not be able to use it to for looting purposes @Thxpelo M the destruction caused to our country by this policy should surely be clear it is not working lol @kyle curtis ja nee "@Power Electronics and what they do not get "Hi all I am back "have I missed anything exciting "@Vuyisa Msomi Aaaahhh maybe I should rewind LOL @ALTA @ALTA I am rewinding.... "Oh my word her lawyer also still guiding her Her lawyer teaching Kate how to do her job.............REALLY? Would it be possible that this lady lied on her CV? Is @Gordon Nefdt a troll in disguise? @ALTA thought as much @Sindile Moni precisely and nobody seems to get it @Mzalwane Mzala to be honest very questionable qualifications @Mzalwane Mzala but it has also come to light that many people have supplied falsified credentials @Maritime Studies revisiting strategies is the best suggestion!!!!! @ALTA hahahaha I am at the car place now @Maritime Studies the problem is there is such a divide and confusion who to vote for @ALTA hahahahhaa @Bongane Lephatsoa at it again..........ai ai she is going to be struck of her CA and Audit credentials all company records involving financial transactions have to be kept for the last 5 years. CA's know that "@naledi brown yes SAICA MUST remove her also a delinquent director "if ANC wants to be seen to be doing the right thing @Bheki Terri's who would be best to do that? individuals or political parties? @akonamandla I hope they do long stories again people need land and you want it hahahaha @bheki Terri's this lady who is transacting as a CA "we cant blame apartheid anymore this person stole money to buy more property than she needs this is better than rugby on a Saturday it would be an illegal contract "her lawyer put her at risk by letting her enter into an invalid contract she has just thrown her lawyer under the bus delinquent lawyer coming up "this one is FINISHED and she knows it wyn in that blue water bottle @ Nature 🤣🤣🤣 wyn vir die pyn heya @blake yes but.... no but....you see @Valencia she let her enter into an invalid contract agreement so glad the Chair raised her CA abilities this one just goes to prove that a degree does not mean you have the apt skills or expertise or experience how many of the leaders are putting shame to their degrees profession why even put an address down from years ago I'll use my address from my childhood in future if a CA can do that so can I what happened to proof of address??? she is a FRAUD SHE COMMITTED FRAUD @Gordon Dallas I know oh my gawd this one is unbelievable "that address she have is like identity theft @Mandy Wainwright it sure looks like it @carmen James the sheriff will arrive at the previous home and attach all the assets of the new owner hahahaha @Elton hahahaha lol @Stix @Ewald.....ja our new leaders are looters "@Ewald it is the mentality of look out for today another mistake @heather Durr and then Trump will take it to court "@Riaan Venter me too I am furious they will all lose their jobs if these entities have to close because they are bankrupt because of looting @Riaan Venter in the same boat after having worked so hard to build up and invested so much....hulle het dit net so opge%$# nee fffrik my head is about to explode "I would accept if everything I have lost as a result of being a white woman and it went to the masses it would have been a little bit more acceptable @tommygun exactly "oh my gawd "SAA was an asset as was ESKOM
Hlanganisa Mazibuko,Loool I think we're all addicted in to this state capture thing ai...:goodvibes::goodvibes:
Blake Yogi,@Hlah yes cos we are need answers what happened. SA paid for all this alleged looting. Guys I have to train today but I will find out Enjoy for usb🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♂️ @Melds @Rene she isnt ready what time do we resume guys?? @Naledi how are you Ive been training. Would love to know keys points from Ms Magwinya Last time chair ajourned cos someone was drinking tea. But now wine in the bottle? melds Melds back till 3 🤸‍♂️🤸‍♂️🤸‍♂️ 🤣🤣🤣🤣🤣 Wooo Lawd have mercy but You are sitting there a disaster 😶😶😶 Dont CAs do Business Law? Basic businss law Ms Kwinana 🤣🤣🤣🤣🤣 Why did you give your postal address🤣🤣🤣🤣🤣 You got got Ms Kwinana. Accept Gal You dont know We will say CA. we will say SAICA haaibo 🤯🤯🤯🤯🤯 @Phanon they need answers Ms Hofmeyr you need leave
John H Shiweda,from walvis bay Namibia thanks for technology lm watching from Namibia
Zachra Petersen,"Mornong All from a cold and rainy Cape Town. If i am going to hear ""May i not ans that question incase ""I INCRIMINATE MYSELF"" Im going to send an Invoice for all my Data spent!!!!!!!!!!!!!!" Nooooooooo@melds melds can i have some clarity as to the age of Ms Dudu @Kelly Jurgens SERIAAAAS!!!!!!! THERE WE GO BASICALLY HER NAILS ARE ON FLEEK💅 can i have clarity IF DUDU IS 57 HOW OLD IS Ms KWINANA???????? @Tsakani Shirindza Google isnt saying maybe they scared of BASICALLY INCRIMINATING THEMSELVES CONFISTICATION what does it mean VET KOEK ALL SOLD MAY I ASK A QUESTION? If i as coloured person apply for a job at SAA and they say its for disadvantage what i fall under oooh zondo raak no kwaad BASICALLY YOU ARE JUST SKELM EN KLA. Actually getting upset with these DOM goed but they have these titles wonder what they paid for a degree
Person of interest,Thought we were on at 9.30? "K. Maybe I should get a life. Morning all. Losing their minds in the USA @Pastor where is your flock today? We need the choir on here to keep us out of mischief 👍🏾 😱 Vetkoek time. Weekend special. When she comes back @ALTA 'I can see clearly now' we hope @ALTA @Heather 😊👍🏾 "For instance o gott another example. let me go outside and cool down "If Adv gets troubled What troubles me is hungry children while this money 💵 💵 💵 goes to personal financial interests "@Pastor fetch the witness in Beijing Who is going to save this woman from herself? let's agree that the vetkoek went to her personal interests... I am flabbergasted again. Overwhelmed with flabbergastritis "@Aubrey - no interest on the church of vetkoek neh @Pastor? Server gone ZAP ZAP ZAP 💣💣💣 What Mbanjwa gonna do now?? She has been overwhelmingly zapped and must just accept it now "No Ms kwinana Confiscate her scarf before break. our policy is our policy chair. Your choice is your choice madam k Deny Mbanjwa But she lied under oath!!!!! "@Amila too late my friend Mbanjwa leopard-crawling out the door as we speak ❗ Mbanjwa we will see you up there soon❗ DCJ fuming 🙈🙈🙈 "@Heather sorry my dear merlot and simmer @Heather. Give me something for my eyes sommer!!!! @Heather I give up now @Neil she's not going to cross examine. She has seen the writing on the wall @SABC 🔊 🔊 🔊 🔊 CLICKING? Sad sad sad What Zondo says or doesn't say doesn't bring the profession into disrepute Yoh DCJ is nou bedondered❗❗❗ Mbanjwa gone!!!! lol @Salty Vetkoek tender can be for one year Trouble brewing yes or no ❗❗ starting to sound like her pal dudu "Kate - we're all excited Vetkoek Anonymous Wicked wicked 😈 "Just slide down our chair @Sango exactly te right age for me 😊 Kealeboga Kate 🙏🏾 She wants a Xhosa transcript "Gott Dudu must be a very dangerous person "Truth now mama "Get her bodyguards now Remember Gavin Watson was due to testify? Ms K is terrified. 😱😱😱 😱 😱 FEAR LOOKS LIKE THIS Slipknot is a heavy metal band? Curious.. I live for these summations
Pastor J.J,Lets hope that our 2 Nyaope Queens Kwinana and Mbanjwa have not been arrested for shoplifting and make an appearance here today. @Person of interest They are all out on the streets making sure those 2 naughty girls make an appearance before us the Jury #Khanyi Age.gracefully @Yolo More Do you see me? "@Yolo More I see you darling @Valencia J Get the vetkoeks out. @ALTA More Liefie @Khanyi Age.gracefully Greetings Darling @Person of interest Do you see my messages to you my friend? @Jenny Whitewaves Greetings my friend @Cruda Bex Sawubona Mfuwethu Where is Kwinana's Parrot a.k.a Banjo @Norman Zwane Maybe I shouldnt have asked. hahahaha @wim louw Morning my much loved brother. You think she is still shoplifting or already with security? @Elvis Malakoane Greetings my brother @wim louw The Mall is within walking distance from me. Will be back in 10 minutes. Should I take pics? @ALTA Jan jy my sien? Kan @wim louw I am stressed bro. That Nyaope queen has been shoplifting recently. @Elvis Malakoane You see me Counsel? Oh nooooooooooooooooooo This one does not use Google. She got answers from the Chappies wrappers when she ran SAAT. @Valencia J I am sending them a Sec 3.3 notice right now @Valencia J What about the makers of Chappies? bcos she got answers there too. @wim louw This beauty used info from the wrappers and ran SAAT. I imagine how much more could be done with Google Oh Nooooooooooooo The fix has worn out. Break pleeeeez @Thabo Ntsoko Why and what for? @Sanjay Maharaj Thanks for that correction. and here i was thinking you was in a bad mood this morning. hahahahaha @ALTA I greeted @Annie Van Niekerk 3 times...@Anne M. 2 times and @Khanyi Age.gracefully 3 times. I thought they were in a bad mood and was ignoring me. hehehehehe @Anne M. I see you precious one Oh Nooooooooooo not again @wim louw Not that scoundrel. Grade 2 @20% @Rob Nel Yes she is a CAt this one @Person of interest I have a Team on standby at the North Pole to fetch this fooooool "Kate @Salmaan Abrahams Greeting Bro @Person of interest Anything and everything on the internet maintains a lifetime DNA Who made a noise and woke the Nyaope Queen? Please chat softly now on You are always blunt Mnabjo I am now going to have Lunch for 30 minutes. Please do not type anything that has an EFF in it. Will let you know when I am done. hehehehe This Kwinana and Mbanjwa are going to be disowned by their children again today. Mbanjwa is in the deep deep very deep sewer for this contract. Clearly a contract of convenience to facilitate movement/laundering of funds. @Anne M. Absolutely. But the implication on Mbanjwa arising out of Kwinana and Memela is scary No need to stress if she is a CA or Mbanjwa is a Lawyer. Where they are going to next week does not need Degrees. @Valencia J @Elvis Malakoane Give us names so we can also be rid of the pests Mbanjwa is GONE. She ran away. I will find that one by the robot and bring her back OK i caught that Mbanjwa. She is back tied to that chair. She needs a nappy change though. @Rozza A Yes I did. I can confirm that she is a CAt. A crooked one @Thami Mhlomi No. Thats residential address. Domicilium Citandi et executandi is an address to receive legalprocesses @Naledi Barron The next President is going to be brilliant. The best 404 I bet the last R50 i have in my wallet that Kwinana's daughter is on the chat. With a very damp pair of pants. BFF similar to EFF Judge Judy is an amateur compared to our Katie @Tshiyamo Austine That would be illegal then. She must agree to be recorded @Lesley Gove I am naming mine Banjo. It just doesnt shut up.
Dineo-Lola Monareng,waiting
Queen K,morning all. molo bhabha Yolo More.🌹🤗 Person of Interest ptesent sir "morning Annie pastor JJ? Alta morning lady. morning Akhonamandla 🤗 Andy molo ngiyaphila Andy. Trevor morning morning Vutshilo Wim morning sir Dumela Bakang morning brother Thando Cezula Mbanjalele😅😅 Lungisani Kwinana is an accountant English shouldn't be an issue or am i missing something? amanga Ms Kwinana should just be honest period. mmmm ms Mbanjwa siskelm😳 ai "great weekend to you all Haibo this is still on😳
Sherwin Peters,Wasn't it supposed to start at 09:30? @melds because he's cleaning up Americans take long to count yaz 🤣 are you guys ready for... Ms Mbanjwa pls sit down her point is dumb "she needs to Google she didn't know what her job entailed Mamela & Dudu are sisters-in-law btw "@melds yes Zondo went by the Constitution yesterday but there's alot of work happening behind the scenes. Dudu basically trapped herself yesterday if she starts with: let me give you an example chair... too less baking powder "speaking of polony "ms Kwinana i knew it was coming "yes the Hof is a Tigress
Teunis van Ree,Morning @Pastor J.J Working outside @ 38 C but will watch the video later... Back at last! 🥵 :virtualhug:@Annie Van Niekerk 41.5 I Thohoyandou vandag @Naledi Barron Biden got SS protection soon after it became clear that he is the probable president-elect 4h to catch up 😕🍸 'n rooie vir my Cabernet always thanks😄 two fingers Naledi thumb to pinkie 😂😂 @Salty Crack 🤣🤣
