author,message
Diane Louw,"Morning morning all cant wait to hear the ""stories"" for today." sorry had to refresh @Heather Durr yes watched it. Everything is corrupt i tell you. Sad to hear about Dawn Lindberg passing away last nite due to covid 19 related illness. yeah morning Sibongile Dr Ben Ngubane morning Mr A and Pardon "morning Bruce morning rob well Pardon and you? Sibongile lets see what he says and connect the dots as we go along. morning SanFran Arnaold and Letato morning Gray lawrence morning Carl and Brian morning Jacques Joubert morning Yonds Athini morning Benjamin Mokotjo im not sue Smart Guy is think its 405 oh we acting today i c morning Quinton van Eeden agree Grant Langton and morning more more Alta Morning Antoinette morning Andre theres that smile Mr Seleka start firing.... Is the Minister Brown been called to this commission? ditto @ Heather Durr Morning Valencia J Naledi is late..... yes thank you Valencia J is cloudy and rained this morning so im happy Dr Ben Ngubane maybe he is calm cause he is not going to lie today and come clean - one never knows lottery commission is been investigate since 2014 dealings the siu said this morning for sure Nadi Mntambo..... yes he is one of the main masterminds so the spanner was in the works since 2010 already..... i agree Terrie listen to what he is saying..... he is opening up..... bingo hahhhhhh yes Jenny wow erhm who from Switzerland overcame load shedding my big toe!!! he says glencore in switzerland didnt give glencore here monies so thats why they went into rescue most definitely Khustaz Mtwentwe stop blaming apartheid from all these corruption dealings..... "none of these corrupt dealings have been shown to take place before 1994 so really people 123 block there should be much much more delinquent directors for life from this commission imho or board members..... Yes Ismail Petersen "so they wanted ""prepaid data ie coal"" and GUPTAS said no...." ahhhhhh for sure Richard Onyango Ms Daniels then misled the Chairman..... Dr Ngubane was only told certain things ie he was the puppet exactly the executives did what they want and basta with the board decisions doesnt that mean the contract is nul and void as the company mentioned and the company who signed are different... oh okay thanks @Heather Durr gosh im learning more and more......shows I now nothing amper lunchtime @ALTA "there you go @Valencia J i think its our friend Mr Holden again agree@Person of interest clever dcj afternoon Naledi Barron oolala hier kom dit nou Adv Seleka is showing their arrogance by reading that email @Brenden Campbell monies went offshore and it slipped past SA Reseve Bank etc they are creating a relaxed atmosphere so that Dr N would open up....
Heather Durr,@Diane Louw hey Hi There-should be interesting until lunch time when we are drowned in numbers again "@Diane Louw Did you see Lotteries offices raided on suspicion of @Diane Louw She was a real stalwart of our entertainment industry @ALTA @Quinton van Eeden Hi @Angelo Doubel Hi @hirsitus hi there Why was Lynne Brown never implicated-clearly she facilitated all of this @Valencia J hi there @SanFran Arnold Great thanks @moleke @Lebo Makatikela @Quinton Ndzinisa Morning fellow contributors I thought Koko single handedly saved Eskom for 2 non sequential years @Andre Gerber The 2 years shown by Koko on the B/S when he gave his soliloquy on 3 December at the Commission-cant recall which years "@Andre Gerber I think it was 2017 and 2019 "@Andre Gerber He said Eskom had been on a downward spiral between 2002 and 2015 and there was an upward trajectory between 2015 and 2017 Oh give me strength @Dan Brown Hi @Rob Nel Switzerland never had any colonies actually @Sal SA Hi there @Dan Brown Hi there "Your financials determine if you go into Business Rescue The coal contracts are evergreen-they renew automatically subject to agreement on price and specs @Angelo Doubel He is not lying-he is just making out that the world must bow to Eskom and not engage in a competitive bidding process-we are entitled to special treatment @Angelo Doubel *blushes* @Dan Brown Everyone has their own specific fields and all contribute which is what makes this thread great Are they busy making jokes over tea? @Bongani Gwamanda Listen to what? @Bongani Gwamanda @Gray Lawrence You listen to what you want-dont tell me what to listen to. I am not interested in long winding irrelevancies "@Dan Brown @sboniso mchunu Yes an extract from the B/S of Eskom-thats and no documents showing cashflow Exactly it is not Liquidation-it is a payment arrangement with all your creditors to avoid liquidation Oh me being dumb-now I understand what DCJ has been getting at relentlessly @Diane Louw :thanksdoc: "@Diane Louw No @Diane Louw I get the impression that you are very sharp actually-you don't suffer fools @Valencia J Cheeky Chaskalson up next but we are getting closer to home with the numbers so I am hoping.. Treason is defined as intentionally betraying one's allegiance by levying war against the government or giving aid or comfort to its enemies.
Sibongile Maputi,"Morning all @Diane is there anything he must answer?
Mr A,Who is in the witness stand today?
Pardon Tshepo,Morning gud ppl Gud Diane how are u Very well my sister Adv is having some funny:virtualhug::virtualhug::virtualhug:
Bruce Andrew,"It will be a morning of I don't recall The DCJ should be known as the laughing assassin. Behind the laugh is a man of steel
vincent kolobe,"I cant wait for the arrogant Dr
Rob Nel,No streaming or is there a delay? "79 year old MB ChB Why would Bester lie? @Dan Brown sorry doubt that has been ongoing with certain witnesses. "CEO of Transnet and CEO Eskom Bloody colonialists "When will he stop ""joking""" @Heather Durr little joke hehehehe @Heather Durr I am fully versed in history The race card finally @Andre Gerber the baddies are always not comrades "Blame apartheid "So rolling black outs is not an emergency "Seleka had him on the ropes @Mohamed Mia I will not let him treat an ingrown toenail Why does Zondo interrupt the evidence leaders. "zip "Mistery But he told us Molefe is the Lone Ranger "@Deon Meyer Presies "What does Ben know as chairman.....zero "@Dominic Przybylski the pity is this guy Ben @Pieter de Villiers he wants to blame Ms Daniels but he drove the bus Doc Ben is far less arrogant Me think the whole board was in on it. There the memory goes
SanFran Arnold,"@Mr A Eskom related evidence from the former Eskom board chairperson @Carl GM @Brian Hayes hello there @Benjamin Mokotjo GM @Quinton van Eeden GM "@Grant Langton GM @Richard Evans try refreshing and just make sure you don't have the page on mute. Otherwise I have sound @Angelo Doubel GM @Andre Gerber GM @Andre Gerber alles loop reg altyd reg..... @Valencia J hello there sweetie 👋👋:virtualhug: "@Heather Durr hi there @Lebo Makatikela GM "@Machoene B Eskom related evidence from the former Eskom board chairperson "@Person of interest GM @ALTA can you see me now? Well done DCJ!!! Ambassador this is not a joke you old fool "@MOLLY PHUNGULA great Salim is always at the centre of all these big looting schemes. Cadre deployment wa the name of the game. You always see the seem players on all the SOE Boards @Zweli Mkosana exactly @greatnation69 this is because we are now looking into who filled the gaps and why? Did Dr. B just say that there are no black people with skills and capability???? Black people in South Africa should feel very offended by what is being said "@Mfundo true story @siyabonga mdluli I cant believe that he says this live for all to hear?? Its shocking "@Anne M. GM You talk nonsense DR. He is from JHB. He went to Greenside HS Yes Adv. Seleka👏👏👏👏 "Jiving and singing "@ALTA ""Nobody does it better"" - Carly Simon" @Person of interest nice one "@Dan Brown GM Pot calling kettle black But the Gupta's did exactly that Well here we go - apartheid. What about the Gupta's in Dubai with all the country's money?????? "@Diane Louw 100%. These thieves can only blame apartheid as if "@Maryann Diamond GM @Maryann Diamond 😘 Yes Adv. Seleka. What EMERGENCY??? "You were the Chairperson of the Board Ben 10's defence ins incompetency 🤦‍♀🤦‍♀🤦‍♀🤦‍♀ @Dan Brown agreed sir @Quinton van Eeden 🤣🤣🤣 @Deon Meyer the biggest liar and thief
Lerato Moleke,Greetings All - can't wait for drama & arrogance. On Enca @smart guys Heya @Valencia J Ewe @Thulani Faku Greetings @Angelo D .. Morning to you to Zinhle BDD Howdy Joseph M and Kelly M "Am great @Kelly M😘 "@Phuti M "@Valencia J DCJ must consider being a nursery teacher when he retires - jeeer these 'once upon a time stories' "@Zinhle "Exactly Diane .. plugged not plucked What he mean 'overcame' It's time for DCJs cup of 5 roses ☕ "Dr Ngubane the corruption buster "@Pastor JJ He'll be at JBs corner on Xmas eve & NY eve
Gray Lawrence,morning. I see we have a real corrupt witness Goodmorning Diane 😃 This guys version should be ripped apart. I agree Grant. Goodmorning Alta This guy is not going to crack. he thinks this is a joke Zondo loves to ramble on. zzzzzz It was a Gupta stooge Now its story time Terri. 👍 This Dr. of corruption should be taken to task. letting him off to easy Someone should tell this group this isn't a joke "To much joking going on  It was only a matter of time Dan. Just answer the question. "Someone stop him @Heather Durr Totally agree 👍 not much to say now hey Doc?
Carl,Morning All 🙂
Brian Hayes,where is tanya yebo all every basket of apples has a written one inside
Jacques Joubert,Morning
Yonds Athini,Morning Carl Bavunyelwa nguwe moc😠 🕺💃🕺💃🕺💃😂😂😂
Benjamin Mokotjo,Morning y’all I hope this older fellow speaks the truth today 😀 it is such a disgrace when old people are deceitful
Smart Guys,on what channel can I watch on TV Thanks it's on ENCA
Quinton van Eeden,salaam infidels 🙂 @SanFran Arnold @ALTA @Diane Louw @Heather Durr 🌹🌹 @Deon Meyer - there we have it - he can blame his apartheid medical training/education - problem solved @Dominic Przybylski - sounds macabre but there is a certain catharsis in watching this - like the Nuremburg trials
ALTA,@Sanfran Arnold GM😘😘 @Quinton van Eeden GM @Sanfran Arnold do you see me @Andre Gerber more sê @hirsitus GM Valencia GM Valencia ek nodig salusa 99😁😁 @Angelo Doubel yes i saw about the lottery @Angelo Doubel very true i do agree like fridays nrs 6 7 8 9 10🤐🤐 @Rob Nel GM @Precious Zara yip @Angelo Doubel if only i knew🤣🤣🤣🤣🤣 @Person of interest GM @Sanfran Arnold yessss skattebol @zip reeper goeie more @zip reeper ok jy 😂😂😂😂 @Sanfran yip @Andre Gerber yes gupthas know very well money talks and corruption as well and so many fell in their trap @Dan Brown GM crook mr ben crook shame on you DCJ yesssss • @Sanfran Arnold yesss brilliant 😃 @Sal SA GM bed of roses bon jovi.... in jail mr ben😁 @Andre Gerber for sure he is now deur mekaar @Person of interest...catch a falling star 😁😁 @Person of interest.... Madonna living on a prayer... for our Dr @Louis C goeie more hallo Louis C @Maryann Diamond GM Dr ben there's a song just for you ... tell me lies tell me sweet little lies @Pieter de Villiers exactly both @Angelo Doubel sorry i can't help myself .... music is my life 😂😂😂😂and every story thats been told remind me of a song @Louis C exactly dr ben ... you know i know we know @Teunis van Ree HI @Person of interest brilliant @Person of interest 😁😁😁great song @Dan Brown yes he's got a lovely voice i agree @Person of interest @Dan Brown joe cocker ... you can leave your hat on @Louis C i dont wear a hat🤣🤣🤣🤣 @zip reeper 😁😁 @zip reeper robert plant little by little @zip tony Braxton breathe again @Deon Meyer hi @zip reeper correct dr ben was/is @Louis C brilliant absolutely brilliant song tea time now @Diane Louw im hungry now 😁😁😁 @Louis C sowaar jys reg😂😂😂 @Diane Louw jissie eks nou honger @zip yessss @Louis C @zip reeper elton john ... thats where we meet at the club at the end of the street @zip reeper jip ek het vergeet dis voor @Louis C se tud😁😁 @Louis C ja laat ons gaan😁😁 @Minnib Prince hallo 121million 😖😖😖😖 @Canis Africanis hello @Kerry van Schalkwyk hi @Naledi Barron heya😘😘 @Cruda Bex..... @Louis C eish and im a great great ouma eish old age creeping up😁😁 @Cruda Bex hallo lunch time please 😁😁 yes adv yes dr you don't know 🙄 @Dan Brown share im also hungry @Minnib Prince 😂😂 @Dan Brown 😂😂😂😂 @BARRY SWART i agree no wonder our beautiful Southafrica have loadshedding because of all this corruption enjoy your lunch you all
Grant Langton,This guy is gonna act dumb all day Morning Di Agreed Ant @Sanfran sadly you could be right
xx xx,"Grant GM Alta Wax-All wil resolve that Ngubane pop goes the ear drum |OHHHh yeahhhhh...apartheid "Yester the witness was bemoaning exactly this joviality "So THIS country has SUNNNNN and 'WINDD Crap look at your payslip shake your head in SHAME and the board their mone ANSWER!!!! the question OHHhhhhh yeah this s what she was saying yesterday "Chairperson gets the millions per year "shesurely did not receive millions Is hy nie n Phd nie?
Angelo Doubel,GM @Alta GM @ Sanfran arnold GM @Valencia J GM @Lerato Moleke @Zinhle Big Daddy DEE GM The national lottery officers has been raided by the SIU @Valencia J Eish 🤔 the former Hawks spoke person his organization received 3 million @Alta the national lottery was also captured for many years @Valencia J Yup he resigned from the hawks. I think 6 weeks ago @Alta 🤣🤣🤣. the love of money "@Valencia J 🤣🤣. it all boil down to ""Greed""" @Zip reeper GM @Heather Durr so Dr Ben is lying? @Heather Durr 😂😂😂. thanks point noted. it's really a privilege to a legal mind on the chat. 👍 @Dan Brown yup 👍 @Lee D. Hendrix 🤣🤣🤣. @Lee D. Hendrix politicians just want kick back from government tenders. @Lee D. Hendrix Yup and don't forget the empty promises they make. 🤔 @Tommygun I agree. Eskom debt is R484 billion @Alta 🤣🤣🤣 @Alta 😅😅😅
Petro Forsyth,"You bet
Richard Evans,I have no sound. anybody else ??? "@SanFran Arnold tnks
Thabiso Mthembu,waste of time
Lesley F. maphanga,We do have just push the red line below the word live to the far right hand end
Andre Gerber,new affidavits are not going to help the ci=orrupt Hi @ALTA Hi @Diane Louw @SanFran Arnold 😆😆😆😆 As always @Zinhle Big Daddy Dee Our Covid-19 figures here always rise from 1-3 to 10 or more on a Monday when outside visitors came here for a weekend Ben is a arrogant B....rd @Valencia J 😂😂😂😂😂😂 @Heather Durr which years are you talking about Ngubane @Machoene B @Heather Durr if it was from 2015 there was 26 days of loadshedding in the 1st 3 months "@Heather Durr could only found 2and 1/2 hours in 1st 100 days in 2016 circulated because Guptas new they could be bought is ben losing it now? is Ngubane latest affidavit not about Daniels evidence yesterday? @Kido Kids we ordered 2 rolls of toilet paper for Molefe @Kido Kids trying to get a tender for more "@Sibusiso Mazibuko if SABC has to broadcast this in all 9 local languages the ANC supporters in rural areas will not vote for them ie ANC  @TW Ntshingila Should be a multi party gov @TW Ntshingila at least they will keep an eye on each other
hirsitus,Adv Slow poison in action today 😁😁😁 @Walter Moloto he's brilliant @Heather Durr ​ Hi Heather Dr Ben Ngubane ur welcome 💰💰💰❤❤❤ Curry lovers bla bla bla bla senile old fart don't underestimate Slow poison Dr @Lerato Moleke 🤣🤣🤣 🤣🤣🤣🤣🤣🤣
