author,message
mandisi ntauzana,morning
Thanduxolo Fokwebe,🤟🏾
Dewald,🙈🙉🙊🐵🐒
Mashao Mohale,Morning
Robert Russell,They all learned from their thief Zuma Madam.... your clients have delayed their court cases for 10 years..... this commission ends at the end of THIS year.... so this witness will never give evidence.. nice strategy..... DJC Zondo........ you do not need to justify anything to the crooks lawyers Madam...facts are facts... lies are lies..... how do you change the facts??????? it makes no difference when the truth is told...... Oh yes.... I forgot... you tell lies on behalf of your clients 3 MINUTES Thank DJC @Elvis Malakoane and that's why Namibia kicked their version of BEE to touch..... BEE does not help the people it is intended to help... Chris... blocled blocked Back to school ....LOL!!!! @Amelia Mampane ..... NEVER
C'ben Mutumba,Am from Namibia but i like how south Africa deals with inner problems
Smart Guys,our justice system is down the drain zondo Must put his foot down
Moleti Moseki,They hope the court extend the ZONDO commission 😢😢😢.
Tebogo Khaas,Zondo mustn't grant this fanciful application. Waste of time. Commie of adjournments and postponements has adjourned till 11:30 Advocate Shezi is arguing a lost application. Wasting commission's time. Testing Zondo's patience.. Application dismissed. Rightly so. The commission of adjournments is on a sudden tea break.
timothy siganga,mornings every one
Bernard Matolino,who is applying for what now? @Elvis those two are senior crooks @Pastor J how are you my dearest mfundisi? @Eagle. I object
Elvis Malakoane,agree if he agrees there will be a flood gate of such applications Mike Mabuyakhulu and peggy nkonyeni very true Lex Pastor j Goodmorning my brother this lady is not a boring personality but she is pushing her luck and waisting time DCJ call security that is reach coming from you Jacob Zuma please Pastor j please Pastor j this lady seem to not get it to she like her voice this lady kung fu Kenny you are persistent about black population growth and you are insulting us it is about race and I am not buying a racist undertone of population nonsense it just a cover up to be arrogant pastor j true pastor and I don't like racist cheap talks because they end up polarising No nation has monopoly of knowledge all people have knowledge just others are using their small brains to make rude opinions I am not goner get back in this back and forth Whatever keep your boat afloat Gareth Hellyaer your comment is nonsensical there is no truth in racist talks just egotistical supremacy cheap talk Kung fu kenny BEE is just a mess because even ordinary black people do not benefit Robert Russell true BEE has been highjaked by politicians and cronies Ayanda you are very right about BEE reasoning but how did corruption benefit foreign Indian guys and Bosasa Ayanda you are very right about BEE reasoning but how did corruption benefit foreign Indian guys and Bosasa Makwa choma fully agree with you when supporters of two clubs fight about the match players sit and drink beer together and laugh at supporters Thanks Makwa This man is opening a Pandora's box Lorraine Naidoo they are watching with a box of grandpa next to them Lone Wolf I have friends in the FF plus and I get along very well with them but as a black person it not going to work Panday is Indian guy south Africans must thank people like General Booysen and his team for push back role they played Lorraine naidoo don't be ashamed there is crooks in all nations you are not responsible for their deeds pleasure Lorraine Makwa choma give another name not Bushiri please lol OK Makwa much appreciated Makwa will do so soon believe me and one thing I hate corruption so I might not get support OK I hear you ANC is on the shameless mode Zuma is making his moves not to be there Jacob Zuma Dog must be put down legally one morning he will announce that he is dead
Solly 12,Who’s lawyer is this
Yumna Thomas,yes who lawyer is this hope EFF watching this Malema and Eff fighting atleast unlike others just there to breath.. its becoz of EFF that zuma is a lost soul after zuma destroyed S.A... pathetic I see you dont watch your own country Parliment shame give people credit it's not easy to fight these structures @Edinako so true yes who is she representing guys this lady she is a junior dismissed I'm not supriced @Sabelo me too Namibia also on the way to.Zim huge corruption going on biggest is Fish Rot saga wish EFF was here to take them down namibia pension fund 600 million lost no one held accountable yet people vote ANC
Pastor J.J,Just get on with it and stop irritating us with another delay. 1.2.3 dismiss the application and lets get on with it. I have counted 1.2.3 and this nonsense has not been dismissed yet. It seems like the DCJ is ignoring me. hehehehehhe Where is Bianca today? few others are still MIA The Attorney spoke perfect english. Time for the DOOM "I want to see Zuma If she was my wife I would have killed myself a while back. @Elvis Malakoane ...Totally agree. It is becoming an unnecassary irritation and has nothing to do with the matter at hand. @Lorraine Naidoo South African Indian from Durban North. And offcourse a beeeeeeg skelm toooooooo @Eliot Chauke I rather die than vote for those skelms @Thulani Bukani ...Thats a poignant question. My personal view from experience is that the ANC is a brilliant organisation but unfortunately got populated by all the skelms. @Thulani Bukani ....We have reached that point 90% @Eliot Chauke .....The ANC when it was established and therafterwas lead by brilliant leaders. At some point it all went wrong. And we are seeing the results now. sadly so @Makwa Choma ....That is exactly the point i was making. @Jacob Zuma ....You got 2 words absolutely right.....DOG and LIE
Eagle,THIS IS A WASTE OF TIME Remove her now Finally someone who speaks english lol "South Africa is wasted
digitalemotionfilms,Your client is ventilated ?????? Is that even english ???? Perhaps she is ventilating ? SABC pls set your camera to progressive not interlased - the scanlines look terrible
Karen x,stop wasting time women.... not this women again....
Elton Josea,"Unreasonable
Sandile Njabuliso Mzolo,trust me she definitely has a point...
Chosen One,Tax payers rands' down the drain.
Thembani Billy Ntuli,I hear her
Nkululeko Mdluli,Who is she representing? Who is the lady lawyer representing? Who is she representing? "But to be honest this lady has got a point "With the moves Zuma is making
Portia Mgweba,This commission is just waste of money and time best
Sboniso Sabelo,What's causing the whistle when Pretorius talks I wish I can see people like Julius Malema coming into this commission there's a lot we can hear
Noxolo Tshabangu,@sboniso sabelo Pretoria has what is called a lisp. That is what causes him to whistle when he pronounces certain vowels. Our president has the same affliction. 🤭 @ Eagle we have to create our own hope... for our own future... The world as a whole is at a crossroads... countries are dealing with questions and issues that are uncomfortable. We are too.
Nkululeko Zondo,"I wonder what will our Leaders say in Davos about the state of Power to the investors "Is it me or
