author,message
Thobani Mkananda,"Hey everyone. coffee in-hand Mr. Matshela 'Tweeting engineer' Koko The Chair furious 😂 @SUPAwrens 😂😅No No No 😂 What's causing her to lie and waste the commission's time though? 🙆🏾‍♂️ She said R8m under oath 🙆🏾‍♂️😂 Was she hypnotized or something? 🤷🏾‍♂️ @Pamela February Exactly!!! You didn't eventually have the coffee you were curious about? @Kgotso Mpepe they were one of the NDZ slate sponsors @MM G Do you think she didn't know about JG Zuma's schemes? Was she not party to his schemes? 🤣😂🤣CURIOSITY HAS LIMITS 🤣😂😂 Why? @LL l The contention was about why did they think she's part of them or trusted her as a confidant. She didn't accept the offer but kept their company private @L Ll I mean she still enjoyed their company and didn't think of telling the board about the meetings she was having with them about the happenings at Eskom... @L Ll Thanks 🙏🏾 """Various political parties "" which other party" Dr. Ben 'I can't seem to recall' Ngubane PICK UP THE VOLUME @SABCNewsLive "Did Agrizzi eventually get preferential security by the state @@Kgotso Mpepe Thanks 🙏🏾 @Thembisa odendaal That's unfortunate statement from you and I wished you had not typed it I wish you had not typed it "@debora ramaphala at this point it appears as though she's not "@Thembisa odendaal I'm glad you clarified that and it's true I missed wakanda fiction in your statement. On that note Did she know about the war room? 🤔 @Thembisa odendaal 😊🙏🏾😎 """'Letters are printed before they are created'"" What does this mean?" From that point on she seemed and sounded more accurate with her recollection @Bongani Moeli 🤣😂🤣🤷🏾‍♂️🤣 @Pheladi Lamola 🤣 True It's exactly what Ms. Klein sought to do at first @Bongiwe Moeli My apologies Ausi 🌸👌🏽💥 @Nhlanhla Makhaye 🤔 @Fred Desrosiers She had a new line 'I can't categorically recall' 🤣 Bye everyone. Stay safe. Drink a lot of water and rest up
Elisah Livhuwani,zondo .........where are you......is ten past two already sabc is our data pls volume money is evil......this lady is lost you were wrong fron the word go...how can you communicate with salim where's you fully know that he is not eskom employee...you part of gupta network dont full us @jonh 100percent right sex scandals is coming ramaphosa must fire dlamini zuma...now we all know RAMAPHOSA PLS CAN YOU RESHUFFLE YOUR CABINET TONIGHT now this thing of cr 17 must end dlamini Zuma must explain first she was selling our country too to his former husband friend so called guptas CIC MALEMA ARE YOU WATCHING.........ZUMA AGAIN
Anthony Ramasike,african time
Danielson Joseph,we waiting
sammy sammido,volume aswii
Rudolph Cele,fix the sound fix it again almost right finally. simple sound to sort this is serious if she was in court she was gonna admit sound sabc who is in control with sound at sabs this commission why Zuma must be forgiven
Christy,Sabc increase the volume Msunu! Sabc I do not enjoy speaking to you that way but sometimes it is necessary! thank you. we sometimes need to be rough with you SABC 800mil!!moer! this lady very scared this lady's smartwatch most probably think she's exercising!
Lucky Benya,@Christy Hambohlamba lomlomo 🤣🤣🤣 As she goes along 😂😂😂
Kgotso Mpete,the twitter engineer 😂😂😂😂 went for coffee😂😂😂 hotels were boardrooms😂😂😂 there we go!!! Duduzani appears did her husband realize that she is been invited to hotels in closed meetings? tjooo Nkosazana comes to power "@Mondli Nohashe the husband is going for a divorce President Ramaphosa is going to be angry about Nkosazana Zuma issue was NDZ faction been sponsored by the GUPTAS? truth is coming up @Elisah Livhuwani Ramaphosa must do reshuffling very soon 😂😂😂😂 "indeed @makhosi nobhatyi yes they want CR17 to be investigated alone 😂😂😂😂 eishhh the truth is coming. notice 33 must be sent as soon as possible i love her smile though 😂😂😂😂 her smile shows that she is nervous 😂😂😂 "no "no no no you were offered R800M we want those cellphone conversation between her and Issa she needs a serious protection "it seems like this ""Curry"" finished everyone in Eskom" "@Bongani Mahlangu someones eyes saw the ""curry"" venue as a ""Shebeen"" 😂😂😂😂" "these are those ""Small-nyana skeletons"" Bathabile Dlamini was talking about😂😂" @Thobani Mkananda yes Agrizzi did receive the state security through the commission yes she will get security from the commission
Mzo Mtshekisa,volume plz
Ndumiso Ngcezula,"SABC PLS INCREASE VOLUME Sound is very low SABC?
bux mngwevu,👂👂👂👂 please retrench those useless engineers there's no favour in doing yr work bloody sleepist engineers
Craig Johnson,Audio Engineers are rookies Audio shedding yay
Sanele Ntshangase,Koko was in love with this lady.
Rahab Takalo,"There comes sound Is this woman a lawyer by profession? nam name dropping "the rot was deep guys Zondo for next CJ after CO Mogoeng term ends
B-Man #YNWA,This doesn't make sense DCJ is gatvol of these lies Why is she shaking Curtains Hmmmm halala "Lets go for a coffee and her response "" oh yes im in""" This will end in tears DCJ is very gatvol Die gort is gaar. Kushubile mpela Hot Curry On a point of order let us focus on the subject of this broadcast please ooh snap
Cedric John,"Its clear She's hesitant to get into the next episode why did she have a conversation with Masarati She had no reason to talk to him What 800mil???? Why was she talking to him??? that'st correct Elisah....She had no right to communicate with him...thats an offence...and it was a discussion about bribery she played into their hands...why would she go with someone to an hotel who tried to bribe her previously..... wow...i cannot believe this....all this after he tried to bribe her previously \ She got Gupta-ed "if what she's says is true She wants to spill the beans but she doesn't have the can opener... Yes Yes Yes...Mr Chairman...I am equally shocked...just like She played them on...by going with them and entertaining their discussions...she led them on and therefore was an accomplice I think Miss Daniels was enjoying the attention she was getting from the big guns and played them on... Politicaj interference....here it comes...be ready!!
makhosi nobhatyi,He wanted to buy her along Hey 🙆🏻‍♀️🙆🏻‍♀️ I knew it NDZ was a wall for Guptas "Yes she was This woman is shaking and nervous which sometimes doesn’t make sense Rupert doesn’t buy people the man is running his business Drink water chair @Pheladi Lamola I agree with you
Manelisi mnguni,ROMANTIC DINNERS "She must Just say it ""CONFLICT OF INTEREST"" = ROMANCE" 🚙 ZONDO IS GATVOL "R800 Million I would have taken the money 💵 Right there "@SACR FOUNDATION "yes Yes Yes baby Hold on... Let me watch.. Hope CYRIL is Listening
SACR FOUNDATION,she knew what he want from her Name your price Did she finally named her price? She enjoyed Koko Coffee Time It's because she did not receive 8 million Mr Koko also loves her smile Samuel you must be careful Koko will not like that. soliloquy
William Motale,Zondo is smelling something. These two were lovers.
Duduzekile Nkwanyana,i am very afraid all these lies are going to affect the health of the DCJ really how can he hear all these lies and remain healthy "why does she keep attending these ""shocking"" meetings? she keeps saying i was shocked and the next thing she is invited she attends" a company secretary attending creepy meetings and then she claims that she was concerned noooooooh tell us suzanne comeon now DCJ wht rule 3.33 for its already spilled she is now singing the song that i have never listened to before @ Mondli you can give it the name been since trying to give it a name
thembisa odendaal,this girl is skelm wow girl what a liar you are lifestyle audit this girl what protection she must be captured by the wolves this guy the evidence leader is he from wakanda...he can't pronounce Nhungubhàaani @Thobani Mkananda wakanda is imaginary...do you even know the story...shame get a life really @Thobani Mkananda cool bro @Ntsikelelo mgxigxwa ...lihlatyiwe ikwhelo makwedini
Albert Noah,But the Chairman is trying to extracting information... "He said @Thulani Faku . In most meetings Duduzane does not speak @ Cain Chunda . It depends on the questioning of each sitting @Thulani Faku . Of courser No recording at all @Zola Pinda . The board members complement each other depending on area of specilization @Zola Pinda. Maybe publicity and marketing @Johan Maartens . It is true R600M @Mondli Nohashe. There was a lady Molefe who was CFO Eskom’s financial director Tsholofelo Molefe Today was a bad day at the office for DCJ.
