author,message
Ben Etsane,ayeye Zuma
Brian Wafawanaka11,hi
Pauline Marunga,hie
Gomo Miya,we are ready ....sir SABC. Live stream This is going to be a very interesting Commission of inquiry im even thinking of taking leave Ntate Mathebula o re jesa course (PROCUREMENT 101) there's definitely no monitoring in government Controls are there...but the problem is the implementation... very important..... Contract management same here....@sindiswamoolman very insightful capacitate all SCM Practioners ***practitioners within government and do away with consultants Thanks for the lecture Mr OCPO...I now have a broader understanding of Supply chain management
Nduduzo Zondi,where is the live stream TRC failed us....Marikana Commission yielded no results....Several Motions Of no Confidence failed...can this state capture commission be trusted...or it's simply meant to create public impression.... ….is South African political landscape a living testimony of Marx about state being a tool of economic and ruling class who use it to exploit the masses... can south Africa trust and rely on a commission appointed under the leadership of a candidate who was a deputy of the former president who is the core of this commission...
Zibele Dyonaae,Lasuka lahlala
Orbert Mulaudzi,Operation clean up is starting today
Thiza William,You can run but cannot hide. Wise people warned the world that what you do in the dark always come into the open what's wrong about being standard bank employee...don't you have an account with Monopoly Capital bank or as a real black patriot uses VBS bank Stop insulting a Blackman intelligence by defending an indefensible criminal act "Start going to a genuine business and work honestly and diligently "@ Peter Pot what's difficult to invest more of your energy Blackman work hard to reach for greatness draw inspirations to people like Maponya who worked for nearly 60 years to be where he is today. learn from Patrick Motsepe who used black opportunities in existence to expand his empire same as Ramaphosa @ Stanley are characters like yourself that uses entitlement mentality to undermine the cause of a Blackman. You're your worse enemy "@ Peter Pot Zuma made Guptas very wealthy as well. Besides his family can you remember any black person. note he promised to create 100 black industrialist in 2013 "@ Nosiphiwe we fought for this country and sacrifice our youth to be where we're. it's so insulting to listen to a peace time hero @ Peter Pot change the nation's thinking mentality and create an entrepreneurial strata which will lead the developmental state that promulgation of legislation after legislation to enrich the nation. Learn from the successful nations than thinking that South Africa is a special case. @ Peter Pot what's wrong since his not implying anything but giving standard procedures as define through legislation....to me nothing in a conflict of interest which the judge and his best legal team stupid or less aware than you the case of Nombebe was cleared by all in legal fraternity to be no compromise at all. he benefited nothing as an individual and when the matter of Trillian was exposed the money was returned back there can be no compromise regarding corruption Corruption is a cancer: a cancer that eats away at a citizen's faith in democracy There can be no compromise regarding corruption the accomplice to the crime of corruption is frequently our own indifference "corruption is worse than prostitution. The latter might endanger the morals of an individual
Theodore Ntetshe,interesting 2 years ahead.....
John Lekganyane,interesting
Scyaa Glad's,hi guys
Lorraine Mukasi,are we going to see the justice after this inquiry?
avela8 nkomonye,hey guys
I care for people God's son,I hope Zondo is not captured. We crying for truth as SA citizens Another best way in misusing tax payers money we so made poor by greedily people
MSK,Hey hey I feel like this is gonna lead no where like everything else
Pitso youngking mokhabi,LETS HOPE FOR THE BEST.OTHERWISE WE PURNISH THEM NEXT YEAR
ACE MABEKA,hello all on tax payers pockets...
Queen K,"Wonga is Mr Mathebula from treasury
peter pott,I am really disappointed. Thulani gcabashe is chairman of standard bank There is where the problem is. government to delegate it's role. "This William take some time if you may. check national treasury website to follow how many White corporates companies win huge amounts of tenders and for how many years this are signed for. "ladies and gentlemen "Thiza William "Thiza William "my challenge is one. if we bring the advocate to represent treasury and her husband we fined few mnths ago for heading a bank that was part of currency manipulation akhumzi! well done DA must be allowed to cross examine. and Eff must also be granted an opportunity "I must say the rules of the game.
Sibangani Dube,"SA has enough institutions to sort out thieves
Tsholanang Reginald Moletsane,"Is Mr Mathebula giving evidence on SCM101 "Am hoping that the commission will also hear from those who held the office prior to his appointment as acting chief procurement officer
Stanley Gumza,Who knows I don't think so. Very true... "How can we be clean I don't think so.. it's a shame think about the percentagr share of black people out of 800b annually... R800b annually how much are we getting as black people Mxm you are playing guys we want money Black people are not beneffiting anything out of this.. white people are honestly in charge yooh very true@mike "Mxm you being misled you think someone has to work hard in that way for 60yrs no guys No political party is capable to unseat Anc tell me which one lols? it's not simple to unseat liberation movement... Tell me any president who's in jail now Ret is communism
Rob,He will testify about how governance should be done and how controls are put in place. It will set the foundation to show how things were not done properly when other witnesses are called.
Sindiswa Moolman,"@Tsholanang Reginald Moletsane We are all interested to hear the truth in this whole State capture saga @Mzokhona Nkala Recovering the money will be very difficult as most has already crossed the seas to Dubai@Mathope Ditshego "JZ lawyers must be very busy these days; preparing his defense on the Arms deal charges It seems you will not be voting next year @Akhumzi Buthelezi The misleading WMC concept.... Stealing is stealing and is wrong whether by WMC or BMC @Thiza William. This inquiry is trying to give you answers to those questions @Sircastic Jacobs. All you need is patience. Its gonna be a long wait but answers will be there at the end. Thats why he has Skhakhane there @Blak N Eazzy Mna using this lecture on procurement prescripts as a lesson for my own benefit.
Mr qiqong,i. be i hope we haven't concluded this state capture. we must except any results of this commission. i hope that Zuma will tell the truth and expose all those holly ones on our country.
Nchabeleng mekonko Malope volume 1,Zuma is going to jail
