author,message
Caweni Dombo,Volume is too low
Pheladi Lamola,I thought Agrizzi has a little black book. How did he make such a mistake?
Mukumbuta Nyambe,indeed its a mistake volume is too low Imagine
Anne M.,I was thinking the same thing @Pheladi Lamola "DCJ went live to rule on an application against Agrizzi. The commission is adjourned until 10 when they will start with the scheduled witnesses @Justin Kennerley Both h ave journalists
Molalign Asefa,please volume too low
Potlaki Sefojane,volume please
Koketso Molefe,.
Siyabonga Dladla,Thanks @Anne M. was wondering whatagwan "I'm a bit annoyed Sharp @Thami Nobela otherwise?
Windy Kagisho,The ANC has destabilized the Economy of our Country.
Jngle Pssy,"it's not ramaphosa 
Nicky Klue,let the party start . cant wait for ace to give ( his side of the story ) not ace today my friend not sure when i really feel for watsons wife and children . the must be so embarrassed ny his actions but 2 bribe and corrupt is a wrong thing to do lets start talking about us as people not black ot white so as none of us feels as if he is better than another
Moses Sowage,is it ace today? okay
Smart Guys,the country is burning and where is Cyril Ace Must be attending Gavin Watsons funeral today
Solutions SA,SABC CEO today Goodmorning Chairman SABC CEO today @Lorna That's the contrast if the past isn't it? Whites voted for apartheid gov @Lelatsa same SABC is more descriptive of the SOE he comes from and GCEO doesn't tell of which company @Lelatsa Lorna
luzuko masoka,where is witness let us pay TV Licences
Lorna Kavanagh,South african vote like Zimbabweans even though the ruling party has ruined the country. Sidney ... .... but is this the way to go when the ruling party cannot govern the country? Rather vote for a party who can rule properly. For the record i didn't vote NP. The DA would be better. I have faith in Ramaphosa but not sure about others in the ANC . Carnoth .... the DA was nothing like the NP. DCJ is really upset. When will all these criminals come to court? Depressing to hear all this about SABC
Lelatsa Raphula Daniel Khang,"Some saying sabc ceo yet I saw that its written GCEO. So
Granny Mokwena,how can these cowards targeting women and children be dealt with? "men are troubled in this country "the enablers of corruption the protection of corruption by the ruling party can they just jail one person? no they won't
Hlobi Molemohi,GCEO stands for Group Chief Executive Officer
carnoth ngomane,"@Granny Mokwena such must be castrated and have their hands chopped @Lorna Kavanagh which party can govern the country properly? "@Lorna Kavanagh DA is simply the replication of NP "@Lorna Kavanagh DA is against anything that seek to improve African lives "@Thando Nkutha you are correct
Singi Mathebula,cut or remove any part of their body which is troubling them@Granny stiil to be conceived @ngomani agree. but let3 not streep naked as well. @granny Deputy Chief Justice for president👌 "and zuma will proudly ask South Africans DJC is now talking from the heart😱😱 where is Batohi? she has to start somewhere. white owned diamond and gold but the built N1 and other strategic infrastructure for thei economy to grow. but ANC thugs consumed every cent through their mouths and later visited the toilets. how many of the COSATU leaders have studied Economics? workers and bussiness must pay more taxes for SoE's to survive. theory and practice are different @Sabelo
