author,message
seth hughes,hi
Ewald Kruger,People started drinking already? How disgusting!!! Sies man 😉 People watching Watson live 😀 😀 😀 😀 I won't blame you @Sam Monkoe ​ @Ewald Kruger with politics the way they are if you don't drink i don't trust you 😀 that's unfair comment @mxolisi buthelezi ​who's this witness? he looks guilty "😀 😀 😀 I treat them all with great suspicion too @mxolisi buthelezi ​@Ewald Kruger 
Sindiswa Moolman,Where’s everybody? "2017 was the year of CR 17 It’s coming @Amos Thisbe. We need to be a bit patient. We don’t want to mess up cases. The NPA wants build watertight criminal cases where ppl will certainly go to jail. @Amos Tjiane
mxolisi buthelezi,We here... who's this witness? he looks guilty "@Anne M.  That I understand. Sometimes they give loans to their friends...like they did Khanyi Dlomo and Minni Dlamini "@Ewald Kruger 
Smangaliso Vilakazi,present
Phatha Phathiso,here
Sam Monkoe,@Ewald Kruger with politics the way they are if you don't drink i don't trust you @david cele brother where have you been that man kicked the bucket a few days ago.
Anne M.,"@mxolisi buthelezi m Chief Risk Officer of the Industrial Development Cooperation (IDC) It's about the SA Express tenders IDC gave a loan to one of the companies who got the tender "Yup @Sindiswa Moolman I agree with you. "@Thami Nobela m Chief Risk Officer of the Industrial Development Cooperation (IDC) Not too many by the look of things
Quinton Ndzinisa,Thanks Anne M. What are the allegations against this man That is corruption Fraud and corruption cases never see the light of the day because mostly they are committed by politicians
Tapson Mwanga,3.
Roelf van Zyl,when will we see arrests...?
Amos Tjiane,it's looking like a soap here cause no one is going in jail please Mr President do something. You are rit no one can tell the correct answer "if that will be must get support from his mps we can not blame Ramaphosa cause all the Mps who surrounding are corrupt but remember they can point you if they see that their plans are failed David Cele is rit
carnoth ngomane,@Sindiswa Moolman I shall wait to be seen @Thami Nobela why are the mp's divided? @Thami Nobela Clearly you cant substantiate you facts let leave you to it @Thami Nobela no it is not and JZ & ACE are the principal reasons for the disunity @Raven Penny i have been grappling with that question as well "@Josias Maluleke thats their major drawback "discordance "People are advised not to vote for the ANC with reasons @Cerebis indeed its all about ANC "@Derek Main Thanks you @Derek Main Ethnicity & populism play a huge role in our election and the will make it hard to oust the ANC @Suicidal Animal what prompted your question?
Mbombi,"hi everyone thanx Ann what invoice are referring to wat invoice are they referring too il be be back I'm going to download the memorial service of Gavin Watson "Ramaphosa is the weakest ANC President Bcos he doesn't have control of ANC NEC ANC is so decided under Rama even Mp's are divided no one is blaming anyone here I was just stating the truth "those Mp's belong to ANC "ANC as a whole is decided. from Branches divided you should be asking why ANC members are devided there was never Unity to begin with brb Ngomane is the ANC United? this live chat reminds me of mig33 😏 "not just ANC "Pastors are corrupt
