author,message
Lethola Tshikose,Hi
Azhar Zohaib,whan flights open
Zizi Skosana,can't wait
Dark Hair Afrika,hello criminals
Mr300millz,JIT "personal assistant to the former Minister Nomvula Mokonyane This is going to go south very quickly😐 This witness is extremely nervous. Notshe must let her implicate herself and slow roast her So many inconsistencies already. Astrology nogal 😂 Go Mr. Noshe 💥💥💥 "Yho 🗑🗑🗑 Boomerang memory Mr. Notshe is toying with her🤣 @madzi Kuse I say we see tears at 15:00 You must elaborate! "She's collateral damage. She doesn't have a constituency. It's not in the interests of ANC to protect her. Her pact may be with Nomvula
James Hendrickse,Who is up today?
Welcome Kamogelo,morning everyone 🤚
Solly Mohlala,morning
Daniel Norman,morning all🙌 😂😂😂🤣 she is gonna crack in no time... Haaaa ke tseo ditaba dia tswa...😂😂😂 She's being marinated now...after tea☕we'll hear the real deal😂🤔
Michael Senamolela,morning....kip fighting those corrupt gangsters Zuma left behind now they busy tarnishing and stealing in the name of the ANC
Refilwe Molaba,the Circus is back in town
Luthando Xhamlayo,Advocate Notshe though😭 It will come back Is everything ok with this lady? She will implicate herself. She needs to count her words You might have forgotten to deny We spoke once or twice or more "Notshe is Xhosa for ""Never.""" Akhonamandla Gala....inyabe nyani. Lo mama ube fanelwe lela gqiyazana lomlungukazi
Akhonamandla Gala,😂😂Notshe the moemish man why is he reading emails from the bottom? 😂😁oh the reason she didn't want to take of the mask is because she is Ms 'Fill in the missing words' 😂😂😂😂😂 she likes to do iskham-around this one 😂😂😂 hahaha haibo Mr Notshe is charming her 😂😂@Luthando inyabile lendoda ingathi itye amasi edonki @Luzuko unjeya naxa ehluthi kuyafana ehleli nje sisiyoyoyo This woman looks like that woman on the TV show Going Up
GIYAWOOD ENTERTAINMENTS,ya ne
Kritesh Nunnan,can u comment on the reopening of International flights
Tom Thumb,Haaibo guys that racist:yougotthis: Where is Kate Hofmeyr to lead this LAMB to the slaughter the fun part is when you talk to fast you think very slow 🤣🤣 absolutely nothing to do with this corruption case get back in line Sandy fast talker slow thinker 🤣🤣Samuel what is bushy @Samuel Skosana what do you mean is she bushy:elbowcough: "I wont even hire this Advocate to get me bail
Mawaka Tomose,I'm seriously waiting for the outcomes of this commission because none have been jailed and how much have been injected into this commission.
Nkululeko Mdluli,"If it's Notshe we r going to fall asleep "If she's still under her employ Oh no Christy thats too much. 😄😁@Garth Muller
Kgotso Mpete,"absolutely Notshe is bad news she want to say something!!! opening statement like a politician "fire works are coming "she is going to try to hide info "this must be the richest PA in south South Africa she is moving her eyes very nicely😂😂😂 "she is not answering the question "this thing of ""I can't remember"" must stop with immediate effect chairperson" 😂😂😂😂indeed Mr Notshe is charming her "the only answer we are hearing is ""I can't remember"". she says her part of her job is to do networking Mama-Action is not going to pay the lawyers if she is keeping on implicating her!😂😂😂😂 😂😂😂 yes she is a collateral to mama-action
Christopher Peters,Is she a disgruntled employee. she was at the party. she was at the break a leg party first lie they were at the party together also. vriet heeldag lol "this is early Come on Samuel what question is that. Samuel just put a bad taste in my mouth. Samuel Skosana should apologise She is gonna crack up. tears at 12:00
madzi Kuse,the mask 😂😂 the chair is getting hot 🔥 the lies are drying the mouth😂😂 soon i see crocodiles tears "today is the last day of women's month """whatever"" 😂😂"
Connie Mose,:goodvibes::goodvibes: "lets hope truths to come out not I don't know I am feeling bored "I don't remember
vuyo hlahla,who is this? thanks Tony she is very nervous long and corrupt relationship
mafuta,what is the reason to keep the mask on her chin?? morning @Canis I hope you have taken note of my photo ! Never left my side for 5 years.
Antonie Potgieter,the mask is not on he is not complying with the rules
Tony Jantjies,PA makonyane
Dave Nangombe,ANC evil fores you are finishing the country are you not ashame your own country you are destroying where wil you leave in the feature thing a bid wise
Salmaan Abrahams,International flights ;nt soon Why does this witness smell spicy 🌶 Havnt even started and we blaming chairs already This one gnna sing So she was in contact with the spouse Now she does things "Now she visits the house too Ppl stop it 🤣 Once or twice does not mean several 🤣 This one gnna slip What happened to google Bring Hofmeyer plz
