author,message
Granny Mokwena,expose them we're listening
Zee Zondani,I have just tuned in... whose being exposed? "@ Blaze 613. so ture 😂😂 long dead or have moved to mexico or dubai cant believe we are hearing about people that resigned in 2017. how many more years is it going to take before they are held responsible...anyone here know?
Derek Main,"The Transnet crew - Molefe
Nduduzo Zondi,where's everyone few viewers today
Blaze 613,"people are loosing faith in this inquiry because no one is been arrested or going to court "zondo must start giving recommendations to get things going witnesses will be dead by then "@Zikhona Zondani They are all to well protected
ntokozo sibanda,@Hosia Modiga Mr. Sedumedi of MNS Attorneys
Pheladi Lamola,Justice Zondo instructed the legal/investigating team of the commission to go find out why the hawks haven't done anything in relation to what was coming out of the commission.
Lucky123 Thwala,I like this gentleman testimony so far "This are dangerous thieves. Brian Molefe
makhosi nobhatyi,"Brian Molefe cried publicly so he was laying to us
Pastoolio Poggempoel,Jacob Zuma @Lucy Lucy : At least a few black people are getting VERY VERY rich.
Born free,This BEE nonsense is killing this country as it is designed against a minority group. But then corruption has nothing to do with BEE only corrupt people in the system. Yes at the expense of a minority of taxpayers. And so we look at the majority group involved in theft. How noble these people are that enrich themselves through theft. Welcome to Africs Africa Consider this less than 40% of the population are registered taxpayers You are fortunate to have left but others are South Africans 300 years removed from their ancestral countries and have no place to go. History repeats itself that is why Africa is a third world continent. Ahh faulty answer
roberto wilco,The country is bankrupt just the hyenas attacking the carcus They have stolen 90 percent of the money All the state owned companies trading insolvent I got out 22 years woo so lucky Jeepers Agree Lucy
Anne M.,"And that Not sure. I know DJC Zondo applied for an extension when the Bosasa bomb exploded. * DCJ Zondo
Abongile Jwaai,nice to see they find this funny
ABRAHAM MALULEKE,Chair be taking forever to complete his statements "She is task-oriented @Thando Nkutha Yeah I do second that but he should let Ms deal with witnesses and be not mindful of the time and avoid further interference I referred not to the pace he uses but the couple of times he interferes
Cameron Kim,Transnet did nothing wrong
