author,message
dee dee cocroft,Morning everyone hope you had a lovely weekend. the games are about to start so tighten your belts as the plane is about to take off
Pastor J.J,@dee dee cocroft ...I thought SAA is on their usual strike? hahahahaha @Adam Louw ....Please direct me to where I can read and agree with you . @Adam Louw ....No link received. Perhaps youtube doesnt allow links. Just tell me where to look @Adam Louw Nothing @Elvis Malakoane .......seems so Is this racism nonsense necessary or is it just being ventilated to irritate and/or frustrate us folks who are interested in the testimony? @Elvis Malakoane ....Watching and listening. Will respond at the right time bro> @Charel Gmail ...Absolutely agree with you. But...I chose to ignore some of the nonsense. @Stronger together ....Please take your nonsense elsewhere and dont impose it or yourself on decent and intelligent people. If you cant then just whisper to yourself. Pleeeeeeeez "@Mbulelo Maquba ...And who taught Zuma that the ""shower"" prevents HIV and AIDS?" @Easy D ....I use most of the silly comments to brighten my day. I dont understand some of these people. hahahahahaha @Arnie Naidoo ...The trolls are easy to identify. All their comments are a reflection of a Grade 2or 3 education @redriger ...She was toooo drunk to be teaching anyone @Mbulelo Maquba ....You have not answered my question yet "...And who taught Zuma that the ""shower"" prevents HIV and AIDS? @Mbulelo Maquba" "@Sthakathi Khumalo ...Clearly our Authorities could not deal with Corruption and State Capture hence the help that we need from others to bring these criminals Lord Peter Hain @KEITH SINDILE DINABANTU Same as we all do my friend @KEITH SINDILE DINABANTU @KEITH SINDILE DINABANTU ...You are tooo kind. I think you meant the entire ANC leadership @KEITH SINDILE DINABANTU Hahahahahahaahahahahahaha. hehehehehehehehe @BONFACE LUMONA ...Hopefully in jail. @Granit Xhaka ...We have heard that nonsense from you a month ago. Anything new to make you even more foolish?
Epnet Streaming,Sound buzz Interfered in Rhodesia too South African exchange controls must have approved this transaction? Ask them for the details why this money was allowed to leave Standard Bank account? Speak to Treasury. What about foreign exchange controls? What was the banner under which the transactions were approved?
Vuyisile Ngesi,low sound quality
Alwin Britz,Morning ppl
Elvis Malakoane,this man is a man of integrity like his parents true not at all Adam don't be dilutional Manuel is not corrupt everything here is about the Guptas and their international scamp players I am not going entertain you further Adam u sound like planted theorist adam I will do that sir pastor j some people have been given a task to divert attention wonder who pays them yeb this is not gossips it is facts and figures excise I curse Polokwane ANC conference because it's results nearly collapsed this country I think the devil works for the Guptas yes it interesting indeed born in Kenya and grew up here in SA before they left to UK thapelo I trust white people that looks must see a doctor fast Thapelo get your facts right before you attempt to spin things thapelo yes it started with Zuma actually he is the bible of corruption Thapelo you are becoming a negative energy this morning thanks Raymond pastor j you are quite sharp pastor j makhosi yes he was very close it explains why Zuma was nervous and removed Gordhan when he was in England it explains Des Van rooyen weekend special mbulelo so mbulelo you say Zuma is stupid he was taught corruption he was not born a thief pastor j their bosses knew this man is coming here today so they bought them data to come and disturb but it won't work pastor j amen to that stronger that is if they can read
Marius Jason,sheep lol more like a goat ; ) ma bruh who isnt corrupt in SA lol read what u mos kno adam is on a roll here : ) let him do his thing lol hahaha highly classified hahahaahahahahah nvm this boring ; ) peace out ppl
Sivuyile Sotondoshe,Wow looks very interesting today. Watch you will hear bad thing by corporates and government.
Person of interest,"In following the political trials and arms and energy shenanigans in the USA If you follow the independent reporters overseas you will see how Russia and China are sweeping the middle east and Africa to grab uranium and oil and governments and banks and intelligence enable. Tapelo get help for your colour priblrm problem "Tapelo "No "Tapelo "Sorry Thapelo Thapelo must be blocked. racism it acceptable. "Racism unacceptable. sorry "Thapelo "Easy D Tom Moyane "Stronger together Deep state independent reporter uncovering global crookery in intelligence. "I recommend George Webb for the bigger fraud picture and capture of oil pipelines Bingo Pastor 🙏😂 "Thapelo Meddling? He's helping us to track our money and bring it back! "Sthakani "redriger "redriger that are getting kickbacks from shell companies dtc "sorry Peter was invited to speak on asset recovery. Nigeria had to get help to recover oil money. We also need help. Don't know if NPA can cope with the Gupta tip of the iceberg.
Anthony Ramasike,this is highly classified info actually he regards this commision quite very high learned pple will bore you if u a educated @eleanor indeed
Elneamo,Canary is singing loudly now... fascinating ! En jou punt is ????
Willem Drotsky,"It's worth your time to listen to this man Bitcoin is the future of money exchange and will negate the controle that Bank have. Amen. "The biggest payen in the ars of the old National Government. Cricket Rugby etc If you own bitcoin you have the power of a Bank and nobody controle Bitcoin.
Robert Russell,I bet the Guptas are watching this for sure @Siyabonga Mchunu..... he accumulated his wealth in the UK.... you sound like a EFF voter "\Yip he has.... all the way back to the 1960""s @elaine norris" @Stronger together .....so are you on the square? @Eliot Chauke ...AN Crooks
Siyabonga Mchunu,"I find it curious that he seems to have intimate knowledge of their methods. But ke @makhosi nobhatyi I will give him the benefit of the doubt for now. Although I would like to know how he accumulated his wealth at some point. @Robert Russell Stop being childish. I am merely pointing out that somebody with such an intimate knowledge of how these dodgy financial systems work arouses some level of suspicion himself. Trust and charitable foundations are often the most effective funnels for illicit financial flows. Lord Peter Hain is involved in many of those. I am just curious as to why he is here... "The moment he mentioned HSBC and Standard Chartered "I have missed out on the past 30 minutes. Any big corporate names dropped yet? Beyond Standard Chartered "So Name those people man...arghhh
makhosi nobhatyi,We are nearly to close down the options of Zuma and Guptas now we will get them @ Mchunu this man take time to investigate them with assistance from whistleblower "@ Eliot Chauke he done investigation with international bank how money flow "@ Eliot Chauke thanks bro I am not surprised why they hate Gordhan so much because he caught them Tjoo guys I am the one who stands for Gordhan in support of his work to clean up the state but Zuma allies has sweet mouths to blind people that they were fighting for us which is not true "@Mbulelo Maquba please don’t just jump inside the pool without seeing how safe you are "@ Mbulelo Maquba I am well informed brother "We must agree all ubaba Zuma wenze kabi ukusebenzisana nalaba bantu "@Sthakathi Khumalo with all respect but you are not making any sense now "@ Sthakathi Khumalo remember Hawks you are taking about was captured
Vuyiswa Mkhwanazi,The intricacies and complexities of this or in the grand scheme of things are so fascinating. Stunning cooperation and cohesion from multiple parties
Eliot Chauke,who's this man @Bianca ok... He's gt a British accent... whats his role in State Capture... ok Why do we have a Brit testifying? what was his role in State Capture? i think he's here to fulfill 'the plan' that uBaba was talking about Why are you guys attacking Thapelo dont block him... engage him... tolerate those who hold a different view this guy is a member of parliament in England... how is he linked to state capture... @redriger ✌🏿✌🏿danki Makhosi danki African National Criminals... African National Corruption... African National Charlatans... Pravin is the one who enabled state capture... he was Fund Raiser in Chief during CR17 campaign... all ANC policies wont be implemented because of Jamnandas part of the plan "Pretorius is calm today because witness is ... but if the witness was African "Zondo must call Nomula Makonyane between Guptas and Rupert who are the biggest looters "i wont be surprised if Rupert
keletso letsoalo,1.5 trillion lost he is a former uk minister i guess at the end of the day is still a witness in a state capture.
Cerebis,Peter Hain w He headed up the organisation HART during Apartheid Thapelo blocked Why is the Chair so mute today? "SA did actually have a previous agreement with the UAE for an extradition treaty. ... Although the Guptas are from India "SA wants to leave the ICC @Jabu Malinga Playing golf with Schabir Shaik??
