author,message
Simba Chisanhu,10 am Morning everyone Zwane is keep asking a lot of questions to the commission "statement confusion Mr Fix can speak the whole truth All the politicians they loot the country resources and educate their sons and daughters and they speak English like their mother tongue buti Sipho tea break spot on Mkmva will stop Zuma to appear they already vow to disrupt the appearing of 16-20 November attack Saleka no defense on Dr issac that is the politics of Africa Chair is calling adv nicely businessman Salem Essa In this corrupt deeds the Sam Holdings was also implicated becoz he was in coal supplies to Tageta Khanyi how are you? Tell him my Queen K not k Noun is always start with a Capital letter Yolo More brother "iam with you my Queen  umm umm ummm Zondo lunchtime
Gilbert Myeni,WATS the topic crooks my bra mosebenzi and anc going nowhere Mr Zondo anc is the problem ngubanecrook
Blake Yogi,*Ngubane Eskom Dr Ben Ngubane Adv slow Poison Seleka Line Upon Line:elbowcough::elbowcough::elbowcough: Adv Slow Poison. Not Quick Quick Poison Jirre kou die man peanuts? 🤣🤣🤣 Advocate Slow Poison Woo that layman vibes was grating me up 😶😶😶 Last time Chair laughed like this was with Mr Sodi. From ear to ear. Next thing everything somma getting repossessed 😶 @Fred they were called the Gupta board and they denied that @Maboko thats the thing Has chairman directly addressed the recusal issue? @melds Why not? @Sherwin agreed 🤣🤣🤣🤣 Businessman 😱😱😱 Theres the link somma @Warren Exactly🤸‍♂️🤸‍♂️🤸‍♂️ Great point chair Bring Ms Daniels back My Crush is Ms Mbanjwa 🤣 "I like it when chair is like ""If your version is correct
rohan barnard,Ya'll are wayyyy too early! 😛 @Thulani Ndzuzo I think we are all waiting for Ace to show hi sface here.... Even Fikile took him out yesterday 🤣🤣🤣 Minister Fear F@kk@l was on a roll on Twitter 🤣🤣🤣 @Moses Sowage you don't have to a MD to have the title Dr. "@Moses Sowage He graduated MB ChB in 1971 from the Medical School of the University of Natal "@Moses Sowage so yes Some people get the titles just because they are connected. Hi @Yolo More 🤗 "@Yolo More the ambassador with the 'raising sun"" trophy 😅" @Jamal Dolley Games - Indie Game Dev you're welcome to leave... We have seen some arrests hanks to the commission. We need the Guptas back here.... I want to speak to them while they are connected to an electric cord Hi skat @SanFran Arnold 🤗 @Jenny Whitewaves right? Why even bother coming to the chat even then 🙄 @Heinz 🤭 We will get some shocking revels 😛 @SanFran Arnold Zuma reading mos 😅 @Pius Xashimba go google Sodi @MOLLY PHUNGULA Dr. Ben Ngubane "Focus DCJ "Salim Essa is a criminal mastermind South African businessman best known for his links to the Gupta family "@Esme Van Heerden my guess.... If you find the Guptas @Brian mos! 🤣 A source familiar with the Guptas’ business associates says Essa first became acquainted with Rajesh “Tony” Gupta in 2011. "The two soon became fast friends "Essa VR Laser’s other shareholders are Tony Gupta and Duduzane Zuma. @Edith Modjadji it still is... Lots of ministers and even Ramaphosa's son is implicated @Edith Modjadji true! And then we should elect individuals that will serve the people of this country and not their personal pockets @makhosi nobhatyi he received R500 000 from BOSASA... Go look it up @makhosi nobhatyi there's always more to a story. But let's leave it there. True words @makhosi nobhatyi . Let's have coffee 😀 But not at Melrose Arch 😅🤣 @Mathieuw N. Muyenga a real Dr. He studied at UKZN What have I missed since we started? Was watching an interview with Stormy Daniels on Trump and only finished it now "@Person of interest I lost track of time 😅 I opened up a second youtube tab "Is Stormy part of this commission too? 🤣🤣🤣 I heard Ms. Daniels 😛 (Yes @Roza essack 🤣🤣🤣 I can't even remember my own birthday @Person of interest 🤣🤣🤣🤣🤣 @Derek Govender please do not defend apartheid. It was a crime against humanity. I @Tay Ms. Mganja 😅 Hi @Khanyi. AgeGracefully Derek is trying to defend apartheid 🤐🙄🤔 The smell of 🦌 is heavy on the chat @Arthur Nieklaassen nice blue trains 😅 PRASA style
Teunis van Ree,shows we are bored.. "Fikile going full blast If he isn't practicing he shouldn't call himself a doctor. he has a MBChB but hasn't been practicing for a while. Shouldn't be called a doctor.
James Godloza Godloza,was the doctor lying the other 2 times he appeared
Veli Nkosi,we dont wanna mis a thing lol
Trevor bee Botes,a bit tasty today
alowis musodza,Hahahaha yes yes veli we don’t want to miss a thing!!! Who will lead the evidence? We are ready seleka
Gray Lawrence,the oath means nothing to these criminals. sick how they lie over and over
Silika Mokgotlhoa,"""Gray"" ...meant the political funding they get from the IEC to 500m" Dr Ben Ngubane former eskom board chairperson
Thulani Ndzuzo,who' on the stand today ??? I can't wait for mastermind Ace Magashule😂😂 I like when Adv is laughing 😂😂
Daysman Mestile,I remember this Dr when he was very angry when Brian Molefe shed crocodile tears on National TV and he was we like have lost a competent and great leader the crooks I am enjoying every moment when these crooks pleads ignorance when they were happily stealing our hard earned taxes and now they are exposed in their dirty big suits
Gert du Plessis,today will be a difficult day for this dr ben
Moses Sowage,why the title Dr? is he a physician? @rohan how did he get the title then? @rohan oh I see
