author,message
Fred Desrosiers,I do not think the witness will show up today. What is the delay? "@André du Plessis Mr. Singh is caught lying. He should stop now with the lying. When he is lying his voice goes lower There is no way he could not have remmembered the number of deposit boxes. Singh must have a lot of confidence to lie so openly about safety deposit boxes Mr. Singh was acquiring all large boxes he could get his hands on. The payments to him was coming in fast from... We now at Extra large "Extra Who needs so many large and xetra large deposit boxes? nobody has that many personal documenys. not even a library. "@Solomon Samuel "Please do not let him get away with ""I do not recall""" There is no one on earth who do not recall what they put in deposit boxes. The Evidence Leader came today with receipts. "@lizadye "Wow Room full of documents ? "Ohh This Singh is smirking at South Africa "Ohh Please stop lying Mr. Singh "Who in their right mind has a driver during the week at disposal To me this Singh is fried
melds melds,oh dear @HeatherDurr Magnesium!!!! Hey @Bongani Gwamanda how are you???? You been busy @André du Plessis what lockdown?? you mean the curfew? "R350 buys you what??? not even enough to buy a loaf of bread a day for the whole month Is that hubby @Naledi Barron  Very glad to hear that! @Bongani Gwamanda  lol @Kathy Hellyar  Where have you been @Bongani Gwamanda  absolutely the same @Pieter de Villiers but we have too many Marie's here here we go jinx Why could they not work out their things before 10 this morning lol bouncy boy Anoj lets see @sammy sammido he thinks he is too clever That Turtle Lip has not been removed........ He will just deny morning @Antoinette Meyer  "Move your lip aside "@SABC News the sound is getting worse and worse His answer makes no sense caught out Wait for Heksie not long "I am 30 minutes behind Has DCJ reminded him he is testifying under oath??? He is gambling with his life "@Anthony Fourie very hot @Mzalwane Mzala what does that have to do with today's hearing??? very bad @sammy sammido 
André du Plessis,when is the deputy president squirrel coming to speak? oh I saw the R350 that gov gave the serfs comes to an end this month. .. does that mean lockdown is coming to an end? "I really do want to speculate all day "I wonder if it's warm in the commission this morning Gupta fly-by-night cash... hey Fikile... see how people are given time to #GetAway nope those kid h loves are making up the answers for him Gravity """moonlight aliens""" memory can remember how much cash a box can hold moonlightshadow oooo Carried away by a moonlight shadowHe passed on worried and warning Carried away by a moonlight shadow The trees that whisper in the evening Carried away by a moonlight shadow Sing a song of sorrow and grieving Carried away by a moonlight shadow PAIN is in the box you needed more for more cash whips latex? what so this information is new Anoj? for real he cant remeber what he did @lizdye hope its a LA wake'nbake 😆😆😇 i know i did work for buds and roses in L.A. moonlighting cash im just speculating here but Anoj moonlight as a stripper? "Does Anoj know that ""only fans"" channels are meant to paybtax" "sorry Naledi "I can just see Anoj maroon Speedo to match the bag pappa wag vir hom "I go to my vault by myself 2-3 times a week driving myself I drive to my vault 9 times a day moon lighting is not 1pm in the day light moonlighting is not when you are a paid CEO of an SOE in work hours "lalitha moonlighting is when you have another job for cash outside of your normal work hours "I don't to pay for Anoj to be in jail
SanFran Arnold,@HeatherDurr 🤣🤣🤣  "@Valencia J that's what I think too His wife says she needs help this morning with the baby.... @Valencia J 🤣🤣 you are o point this morning :yougotthis::yougotthis::elbowcough: "@Fred Desrosiers unclear at this stage @Kathy Hellyar Hit and run....hehehe @SABC News is there any update regarding the delay? Please advise... @Peter Lukas yep Here we go @hirsitus 🤣🤣 Why did she sound like she wants to cry? Yes Adv. Myburgh let him squirm please Also he needs to tell us how much those vaults cost him per month "@Antoinette Meyer GM sweety "SO it was not spoon fed to him @Ismail Petersen It is done by those who do not like the truth YES ADV.!!!!!! Thanks DCJ!!!! @Rudi Haywood GM👋 Myburgh 1 - 0 Singh - so early in the proceeding.... "@Elvis Malakoane GM sir Its straightfrom the transcript - its not along those lines "@Chef Cee Gee GM hun I dont recall right now....money for them that was stolen... YES DCJ!!!!! YES DCJ!!!!! @Ntebaleng Malebana exactly OH MY WORD - DOUBE TROUBLE GUY!!!!! Perjury my guy How do you explain that Mr. SIngh???? You did - you said it was for your family members... "It doesnt matter "@Louis C he's after the same rainbows end @Louis C fly me to the moon -  @Louis C glad nie Wonderful work Adv. Myburgh...vat hom @Chef Cee Gee 😘 @HeatherDurr 🤣🤣 @Valencia J Myburgh slat hom wind uit "@Lerato Moleke GM hun @Valencia J 🤣🤣 This is for the really unabridged birth certificates 🤣🤣🤣  Size matters Frequent fly miles discount *flyer "Sit down Ms. van den Heever @G Ellis hehehe @Gugulethu Xhosans Knox vaults - singh has 8 boxes not 4 and now we looking at how many times he went in to Knox Vaults @Valencia J 🤣🤣🤣 "@Anne M. GM "@Pastor J.J GM dear Pastor @Gugulethu Xhosans always a pleasure @SIFISO Ncanana 🤣🤣 money in the box "@Herb Tuck GM YES ADV. MYBURGH!!!! WHY?? @G Ellis 🤣🤣 You can't get out of this one Mr. Singh.... @Loretta Jacobus yes indeed @Naledi Barron It is wonderful to watch. The oath Mr. Singh is not based on what the commission is investigating "@lizadye GM Show and tell - I love it Birth certificates a flat piece of paper at the bottom of the box...ama-what🤔🤔 "@thando cezula GM skattie "9 week days But yo said you did not use it during the week...now you lying Yes you are because they got ou on this "Anoj YES DCJ!!!! But yo told the commission you used to give them money for lunch on the days he drove you to knox vault @Pastor J.J I am not sure that will help him at all "@corrie ferreira more se I see cramps in his future...... My matras en jou kombers...en..daar le die ding....daar le die ding It's not if you say so....look at the file But Mr. Singh's version is not the truth "@Maryann Diamond GM "@Maryann Diamond Knox Vaults - Singh had 8 boxes not 4 @Maryann Diamond always a pleasure YES DCJ of what purpose??? @Elvis Malakoane exacty @Khustaz Mtwentwe GM👋👋 @darlington gorogodo see you later Yes you had meetings at the Gupta's and then took the money in... "@G Ellis ""moonlighting"" for Mr. Delivery🤣🤣🤣" "Oh Ms. van den Heever "@Roza E GM @Theo van Zijl 🤣🤣🤣 "Some people have a thing for faces @Jacqui Baumgardt GM👋 Dubai travel....everybody loves Dubai "@ALTA yeah "@ALTA yay "@Anthony Fourie he is a Gupata stooge Saim paid for your tickets man "Just wait till Myburgh is finished "@Brightwell Kunene The commission is about getting the truth. If lies were told before YES ADV. MYBURGH!!!!! "Spill the beans on ""private""" On a holiday with stolen money. So then dong business in DUbai for the Gupta's But the question is now put to you here "@Brightwell Kunene You are taking comments on a public platform as gospel for the commission???? Come on now "@Brightwell Kunene OK "@Brightwell Kunene frequenting Dubai means a lot. This was where the cabinet and high profile SA's go to @Brightwell Kunene but we have minds and we are allowed to voice our opinions. Our opinions will not in any factor into what DCJ finds @Brightwell Kunene it could also mean treason "@Brightwell Kunene that's fine "@Brightwell Kunene if you want to @ALTA we'll get there fast and then we'll take it slow I like it how Myburgh just carries on  "@Anthony Fourie Zondo cannot arrest them @Shirley Tilley hello there 👋 We dont want another affidavit Mr. Singh But were you there on those dates when you paid the cash??? Second trip on my schedule... @FieliesSA hello there🤣🤣🤣 @Neil Paterson 🤣🤣🤣 I see @Masivuye YES it is - perjury  "@Roza E yes he is brilliant. No emotion Staan by vir verder instruksie YES DCJ!!!!!!
Kathy Hellyar,I guess Anoj got another excuse coming. Can't stand Anoj attorney. Lol. Imagine meeting her in a dark alley one night. Eish! I wonder if he found his bank records for Mr. Seleka. An hour late! This is not on. Always a delay when Anoj needs to be in the hot seat. Now an issue with sound. No explanation about delay. Slim vang sy bass. :washhands:Lolita. Very funny.
sammy sammido,"@melds melds so you will love to have Kate to lead the evidence than Mybourg ebanna @Cruda Bex church of Pastor My PaPa it was going to be okay i suggest SABC whats a delay please share with us. "here we go ebanna  "Today he looks very confident  so this is another lift ebanna @melds melds  i think we heard enough of this evidence can he get lift by GTI @Andrew Mboweni  Maybough openning big holes "She must sit down indeed "pay again by cash  this man was suppose to have left with the guptas to dubai now he will have been free man 
TheQueen V,its almost tea time ☕😂 @Bongani its only melds here? @SanFran he he he... lauging in jacob of nkandla 😂 "@Kathy i think you are the only one chair can atleast update us then go again.. Now we must sit here stare at a blank screen and make up our own frulatie finallt yesses alweer heksie se nonsens why are they always the hold up wow purple shirt and yellow tie. I see combinations here like never before "so chair you just pop up like nothing happened thirsty 💦💦💦 let me start gambling and moonlighting @Melabana when they are thirsty earlt morning you must know. Next will be the leg cramps @Elvis molo standi @martin fokk*l @Elvis ek is happy want die liegbek word vasgevra vandag @Tyre who is tickling you wena i hope hawks is waiting outside @Mkize no greetings today? i almost wana turn off the chats in fear of missing any detail😂😂😂😂 but how will i then voice my displeasure 🤣 money money money in a rich mans world 🤑🤑🤑🤑 @Elvis even me i will skip lunch today😂😂😂 i am not moving from this seat "large nogal @SanFran sy milt is los 😂😂😂😂 he sounds defeated i dont even have a box 😂😂😂😂 @Tumeka yess bigger than your underwears 😂😂😂 rise by size 😂😂😂 "when he says ""yes sir"" he sounds so humbled. But ke" @Gerard yes because she is a xxl boc beneficiary not even cruella can save him today @K CN if it was me i was just gonna fall back on the chair and faint best day of my state capture commission life 😂😂😂😂😂 i would not want to be his pants right now😂😂👖👖👖 i dont like being wet chair kanala man chair is op van jou k*k @Danile i dont remember what i bought panties for 🙄🙄🙄 guys but what kinda boxes is it? we need. another bitter ex wife to say she will come only to withdraw after receiving a box is this normal boxes? i am going to keep boxes at my houses of all sizes on top of each other just for effect look at myburgh 😂😂😂😂😂😂😂eish this one is not taking prisoners today where is trolls today 😂😂😂 i dont want to deal with myburgh 🤝😅😅😅let me stay out of trouble my whole life but why "knox vault have cameras? Also where is chair its personal... that is my story and i am sticking to it😂😂😂 i am starting to feel sorry for him now shem guys he has a very small baby at home chair is not even pushing for tea 😂😂😂 ai lavinia sy vat kanse man myburgh dont play with that witch ne with seleka she takes chances @darlington its your first time here? @SanFran 😂😂😂😂 watter size matras en by watter knox vault mall tak het j dit gekoop? mama plz relax yesses why do i feel. sorry for this fool @Lalitha you so pretty @darlington ok because i only see you chat today. Welcome my friend @Danile 😭😭😭😭 even me. I see him sitting in jail biting his upper lip and its sad 😭😔 ag vader jissou sys dom myburgh dont pay alot of attention to her 😂😂😂😂 if it was seleka she was not gonna stop @Roza 😂😂😂😂😂 lekke man @Dee Bee he will never let his daughter marry a Myburgh 😂😂😂 where is CW? @Joelyn where are you because i am also in the cape but not experiencing the same niggie jy moet reg luister. You have 2 ears and one mouth for a reason @Joelyn in capetown wat makeer vir casper die vrou jor chair i object 😂😂😂😂😂 "wow sign is lying now @Koketso private what what 😂😂😂 this one is like gerrie nel how can i lie ive never seen any witness in a corner like this one 😂😂😂😂 @Anthony you can rewatch🙄🙄🙄🙄🙄 Al Balushi didnt the ex wife work there aswell oberoi haibo 😂😂😂😂😂😂
Bongani Gwamanda,"@melds melds my friend "@Valencia J my apologies am doing just fine @melds melds thanks for asking  Eish Mr Singh....😬 "May I declare upfront this
Naledi Barron,Can't be UK time @melds melds. Maybe Russian time...? Agree @Cruda Bex ! We're all speculating about that @Fred Desrosiers  "Argh! Just received a 2nd recorded call 1st from the Tax Office Behave @HeatherDurr !!!!! Heya @Antoinette Meyer ! GTSY! @Antoinette Meyer xx Ooooohhhh Adv Myburgh!!!  He @Rudi Haywood  Heya @Chef Cee Gee  @Lerato Moleke hunny!!  @Louis C Moonlighting .... Leo Sayer "@Louis C We're sooo in sync here ! I was about to comment that Mr Singh's last words should be ""Nos perituri mortem salutamus"" (Catch a Bull at Four)" Carried away by a moonlight shadow .... Mike Batt @Louis C The WHole of the Moon - The Waterboys Nice @Louis C !! "@Shirley Tilley It's so tragic one can either laugh @K CN LOL< and now he's cra\shing out! @HeatherDurr I can see and respect your adoration for Adv Myburgh! xx @Anne M. It's GTSY! @Pastor J.J !!! Love it! So true @Tommygun P.S. Love WILTY Oooh @Pastor J.J Who put Red Bull in your Monis Red? "We are watching a legal Heya @lizadye There are many time zones watching this ! OMW - LOVING this!! Yes @Pastor J.J I remember ! Used to walk past it every day! @Tommygun and Singh didn't know when to fold 'em.. Yuk @André du Plessis ! Now I'm stuck with that horrible picture in my head!!! @Cruda Bex my darling sprinking holy water on that bunch will result in them bursting into flames! @HeatherDurr A brilliant legal skewering!!! Come back soon @Chef Cee Gee !! "Alas "Heya @corrie ferreira Now "@Tay Remember sweets "@hirsitus Join the club. It's either laugh Heya sweet @Maryann Diamond  DCJ please stop swalling your words! *swallowing Heya @Khustaz Mtwentwe GTSY "THe juxtaposition between calm Hellooo my dear @Roza E ! @Anand Ramkissoon Because that what an attorney does. Hiya @Jacqui Baumgardt GTSY! @Anthony Fourie This session is on FIRE! An important distinction @Teunis van Ree ! @Pastor J.J Hallelulya! "@HeatherDurr Yes @HeatherDurr It's ok g/f. He's all yours! Just paws of Adv Seleka - he's mine!! Precisely @Tay ! UAE individual??????  "Heya @Minnie Prince !! Get comfortable Mi famiglia! Mwah@Minnie Prince You MUST watch the replay! "@Brightwell Kunene You have a point. Minds are like parachutes "@Thabiso Ntshangase The process "@Anthony Fourie Alas See guys? There's quite a few concurrent investigations going on. @Anthony Fourie The DCJ and this Commission has a specific mandate. Arresting is not part of that mandate. @Cruda Bex Locomotive Breath! "@Pheladi Lamola Adv Seleka ""Slow Poison"" "@Danile Ngubenyathi It's all about the preparation Excellent point @Roza E ! @Diane Louw Don't go there sweets! Some chat members love to provoke!
Diane Louw,cloic baby and he overslept here we go ja nee valencia LOL MOONLIGHTING AND CAMBLING boom bull bull bull excellant Myburgh lots of papers he had to keep safe must of won the lotto or the durban july for the need of those extra large boxes look at sighs face get with the programme DCJ so if you move from one residence to another you store your things in a vault - huh??? hiding monies from his exwife so that she cant get her hands on it - ooo glad im not your ex wife.... love the visuals Mr Myburgh lots of moola in that box ooo her body language eg Friday is Black Jack night if he is a card man Wednesday is horse riding betting etc after work he went to the girlfriend so to his wife he will come home at 10 "she knows he is in trouble so she is trying to defuse it with her ""tantrums""" lol Heather thats an understatement lol swamo agree Theo hello paster jj very Heather speak up anoj sight seeiing erhm erhm erhm erhm EAU individual - who so that he can be questioned lets google ALBULSHI oh so he wanted to immigrate very high flight risk if you ask me oh now he remembers that but when he was asked at his last evidance he did not - really one remembers a funeral all gupta people correct EL oops haha knew he was going to say that  got him how can you go to another country with so much cash on you....how is that allowed even look at his passport the O might be faded so it was interpreted as a U +*+9**9 yes Anne M is there any invoices for that time from hotels yes with my fotos of that trip for memories... memories and i worked hard for it........ i noticed Naledi spot on geneo pikes
