author,message
Suzanne,Why are they late? He is clearly NOT impressed with waiting Eskom treasurer Andre Frank Pillay is taking the stand in today's proceedings of the Zonda Commission of Inquiry. and the paperwork is ALWAYS a confused issue! Still glad its not my job to collate all these papers! @Jean-Pierre Le Roux most of these folks seem to be ex gov employees... they all seem to have their docets together... docket sigh I know! BUT what i hope is that the few of us watching this go out and tell everyone what we hear and see here. in that way we are vital to become part of the big picture and we wont be fooled again! @Sofia Sofia i commented at the top somewhere - you can find it there.
Musa Bakiti,let the game start. This is African time U 1 Pillay Frank😎😎
Richard Billionaire,here we go again. Who is giving a testimony today?
PETER STAFFEN,late again poor man must wait Mahen Pillay no who has been charged Mahen Pillay when was this done Will do Mahen Pillay it is Phahlane that was arrested
Felix Muyoba,who is this fellow? @Jean-Pierre Le Roux hahaha "morning @Thando Nkutha check @Sofia Sofia posting @Cebo Khumalo some of us are loafers @Joel Mzayidume check @Hester Ferrezuelo posting please "@Makho Theo hau @Makho Theo at least he turned down the guptas unlike mbalula who accepted going to saxonwold @makhosi nobhatyi agree greeted and left? from sa to china just go greet and leave? @Joel Mzayidume hahaha
Yonam Daudi,got no sound
Klaas Maluleka,"eish
The Xilaman,is he the incumbent?
Dmitry Nikashin,@Suzanne Saunders thank you 👍 "all these pro-ANC/EFF comments are nothing but so called ""INFLUENCERS"" @Derek Main @Sthakathi Khumaloa its difficult..but we must vote out all the Kleptocrats that are ruining our beautiful country.
Jean-Pierre Le Roux,With gov employees the docket always gets lost. Case dismissed................. "@Suzanne Saunders 
Coco,morning everyone
Amanda TV,loadshedding is a sign of economic growth
Lesedi,i love this woman. she's very calm
Sofia Sofia,who is this ? @Suzanne Saunders thanks hun is it tribis or tribals ? Is it just me or is there something very attractive about this man ... Hi @Moira T ... lol true ❤ Eskom treasurer Andre Frank Pillay @Moira T @Suzanne Saunders WORD! @Makho Theo Thats sounds interesting ... Currently how is it ? Do you and greet and leave a meeting ? Errrrrmmmmmm @Felix Muyoba they feeding us nonsense ! Imagine ! Speak the truth man ! or get lost ! Whats he implicated for ? or is he also just chatting process Eskom treasurer Andre Frank Pillay @michael mbatha
Mahen Pillay,hi peter staffen did you see who been charge and mrwebi not there to withdraw charges😂😂😂 mdluli and few of his friends check news24 peter staffen sorry peter staffen my appologies
Makho Theo,Head2Head Becafull Praise can be blinding to reality That’s right JSE Boss Why don’t they devise Eskom to 3 part series of... Industrial. Commercial. Residential Production Distribution and Finances They just wan to make tree CEOs Inadequate Response lack of Rapport must be the Land Claims #DD lols all the way Mr Nyanda was clueless yesterday Chair!!!!! No Analysis ANC is too evil to turn a blind Eye 👁 @Felix not helpful. True this is it Reactive Proper Ganda Madiba where art thou? 💭 Eskom has had upgrades all the way infrastructure. The coal is an Outsourcing issue So load shedding is a Management not Technical concern. Planning/ plant management @Joel currently it’s only a financial issue Ask any Eskom field worker I think it’s time to bit this chat to stick to the State inquiry Lol 😆 Eastern Heritage Tea ☕️
