author,message
Paula Cooke,morning all who is on the hot seat please🤭
ZuenTheMan,"@Paula Cooke Hi @ALTA Hi again. 🙂 @ALTA Haha we clearly have the same interests. @Aubrey De Bliquy Probably the best comment I have read. 👍
Aubrey De Bliquy,It is clear the ANC government is incompetent and the EFF is worse before we start the false group white guilt argument. 3 million immigrants need at least 2500 new schools. Did we build them? NO "If we have no borders hI @ALTA sORRY MY ETHERNET WAS UNPLUGGED "@Zinhle Big Daddy Dee EFF minus the falacious group white guilt trip which is sort of off putting because try as much as I can I may vote ANC for the first time if there is an attempt to fix what is broken. We will have to fast track effective on line home or remote schooling to bring the best teachers and language use to bear on our challenge to rise. ANd then unfortunately a lot of horrible ideas and nasty race exploitation for votes which makes us all victims. Especially because we are making enemies out of potential friens and allies. We cannot do this in enmity. Lets stop fooling ourselves. @ALTA tha is why we must never rush to judge We cannot ignore the possibility of a witch hunt. Abuse of executive power for partisan political agendae will alwyas be here no matter who governs. Nuance is everything. If you can't make things better at least don't make them worse. This is why executive and judiciary cannot be cadre deployment zones without destroying the state. That is what happens when the judiciary become a cadre deployment zone like the executive. Law cannot be selective but it must not be abused for partisan withc hunts. Sometimes our law rightly gives the guilty immunity if the case against them was procured illegally thwarting the accused rights. THere was legitimate BEE in the middle of this. Nuance is everything. "@Kerry van Schalkwyk Zondo clearly loves his country @Tommygun Yes We dont gain foreign friends if their friendship comes at the price of our SOEs The UN blacklisting or rumours of blacklisting Denel could only have been deeply political at international level. Nuance is everything. We are like lost children in this infinite enchanted does. We seldom have more than a mirage of reality. India is such a deep and ancient land like Africa. I can only imagine our collective best interests will be best served without corruption which has neither race nor gender nor political affilliation. "This he hired a white lawyer mme is a ss stupid as the WMC meme. Its an evil lie. a gem in the crown of Bernays The devil dances in delight when fools believe BS @Kerry van Schalkwyk For me it all vanishes into a blurry shadow as I like neither to judge what I do not know nor condone evil. I always try to understand nuance. There always is. also with its own nuance. Red tapes. Is that like red herrings? |o? \o/ "@Kerry van Schalkwyk That should be high farce. 😂 you said ""JZ will play the Dudu Myeni card - I am pleading the 5th. He will never be interrogated get the biltong and the red wine. I was just imagining these bullys trying to stop a boat from sinking. LOL Sinking it was inevitable blending politis with corporate profit agenda. Mutual anihilation. LOL The politicians did not want to bail out the cow they miked dry. @Rita The scientists are still here. That is the real wealth. We can do what we wish as a country if we hoose coherence. It's a choice. Politicians cannot control what they cant create and its dangerous Malema is a smart cookie. He is placing himself between the voters and the ANC and challenging them to deliver. All is fair in love and war. Hmm that reflects some arrogance. He must be scared. A lawyer who does not know what to confirm or deny. He feels cornered. How can politicians manage what they cannot create? Duh! Zondo is smart and sharp. @zip reeper Who is a skollie? Didnt follow your nuance or lack thereof? Why do I have this sense of having been here before? As if I am not hearing this for the first time? People fearmongering about #COVERT19 are getting boring. Go check the numbers and get a life. Numbers don't lie. people do. And they cannot even make a president of a decent hindu American lady of impeccable integrity like congresswoman Major Tulsi Gabbard form Hawaii. Politicians cannot manage what they cannot create politics and business are like matter and anti-matter which anihilate one another when they meet. @Colleen Arezio I presume he is explaining to the witness the purpose f the law. The use of hypothetical is illustrative.
ALTA,@Aubrey De Bliquy do you see me? @ZuenTheMan... we must stop meeting like this😂😂😂😂 @ZuenTheMan indeed we have😁😁 wow saw now some people in Bloemfontein say ace is innocent @zip reeper hallo daar sanB😘😘 Valencia my skat lyk so😘is mos vrydag😁😁 @Marius Strydom goeie more Xolani GM my friend lady V they think our ace are innocent 🤔🤔🤔🤔 @Angelo Doubel hi hi zip groet jy my nie .... dankie hoor.... los dit dan Cruda GM @zip reeper... skuus sien jyt hallo gesê please forgive me @zip reeper ek sal try tjoepstil bly en soet wees ok😁 zip dis my geaardheid ek moet sorry say when im wrong.... thats me @zip reeper 3little birds bob marley Antoinette more @Tommygun GM @SAL SA GM @Simphiwe GM @Barnie Huysamer hallo daar my vriend jenny GM thando GM thando goed en jy @FieliesSA GM this guy is a smooth operator @melds melds hi there @Rob Nel GM goed en jy @melds melds @Rob Nel 😂😂😂😂😂dont be naughty @Pastor J.J i greeted you earlier bongile GM @Teunis van Ree GM @Teunis van Ree GM @Smart Guys hello @Lynne Barnard more more @zip reeper dankie liefie @Tommygun ty 12 vetkoeke maandag @Louis C DCJ yes sir yes @zip reeper Bloemfontein was my home was born there @Naledi Barron Hi there @Louis C groet jy nie meer nie @Louis C 12 vetkoeke maandag ne moenie vergeet nie 😂😂🤣🤣 @Pastor J.J yes @Louis C must bake sommer 24 vetkoeke 12 vir my en 12 vir Pastor😂😂😂 sanB ons moet lag in die mal wêreld 😂😂🤣🤣🤣 @zip reeper what size bra 😁😁😂😂 sanB brilliant my skattebol @zip reeper jip is reg gaan ons inry toe gaan jy popcorn koop vir my en candyflos en canadadry😁😁😁en jc leroux pink ook @Pastor J.J 😂😂😂😂😂 @Pastor J.J you became big tjommies with Dr Google 🤣🤣🤣🤣🤣🤣 wow steek ek 2 courtleighs aan sanB😅😅 sanB en die bra🤣🤣en google 😂😂😂😂 sanB .... eurythmics... thorn in my side @Barnie Huysamer jy nog hier? @A Luta Continua please im asking you nicely leave this remarks out of this chat. and also i cant speak english very well but i do try so im afrikaans speaking @Barnie Huysamer alles nou reg met wifi ...remember when im going on holiday to SB my soft steak ok😁 Rdup in Orkney its a nice small veg shop they sell sweets bulk as well its just over the library "@Barnie Huysamer that reminds me of a song ""time of my life"" 😁" @Gray Lawrence hello hello how are you @Barnie Huysamer my apologies i typed SB instead of PB @Gray Lawrence some earl grey tea for you😁 @Louis C huh 1 2 3 @Louis C.... its all about that bass ... meghan trainor @ABRAHAM .... yes the groove @zip reeper tata geniet jou naweek hoor 1 2 3 again Valencia 1 2 3😁 V ..... mental again @Louis C wats fout is jy grumpy vandag.... ek vra maar net @Naledi Barron sorry xx strongs Naledi dis erg om n diertjie te verloor @Louis C is nou 24 hoor 12 myne 12 pastor sn
Zinhle Big Daddy Dee,ACE Magashule is in the fire now Aubrey de Bliquy i just got in time while u are talking badly about the Red bus. But since u know everything what is better than EFF?? @Mntase ANC say he is innocent how do we ignore so much evidence?? @Aubrey De Bliquy?????? @M Place people are desperate to see the ANC we use to love @Aubrey De Bliquy what should we vote for if ANC and EFF is worse @Aubrey De Bliquy WHAT MUST WE VOTE FOR????? Gm Zondo Next Week its time to grill and braai THE ZUMA!!!! Zuma made deals with the Indians @S.Kubheka ure finally here comrade @S.Kubheka Zuma had deals with Indians only Indians can abuse u then leave u in a mess S. Kubheka everyone knows that Indians cant steal and cover thier tracks just like our black people Ace Magashule court case hasn't started yet @Thando Cezula sho my brother Juju is not the best but the only person doing the work EFF is the future we are waiting for the Red bus to take off we ARE TIRED!!!! @Kerry van Schalkwyk u wouldn't understand wena keep voting for your DA @Goerge Lutanic Yes the RED BUS FIRE @Kerry i cant speak to a biased person who has voted for DA all her life and doesn't care about the apartheid error @FieliesSA why when u guys talk about EFF u talk like ure discussing crazy people?? @S.Kubheka u have a EFF personality S.Kubheka im an ANC hey just tired of ignorance and lies Long live the spirit of EFF long live JUJU speaks truth without thinking of peoples feelings . Truth is truth no if's and buts. ANC is divided. EFF IS THE GOVERNMENT IN WAITING @Nemabubuni ANC has lost all its morals even members ignore truth!! They want to get rid of Ramaphosa!!! and others want Magashule as president. ANC is loosing movement cause. Juju nevet left for nix @S. Kubheka influence is powerful even if ure hungry!!! "@Johannnes ANC is divided and lost  @Louis C ill ignore u i know how u Afrikaners are. You like to speak your language to gain some kind of control!!! We all speak English and u come thinking ure better shame JUJU MENTIONED THIS IN THE ANC!!! NOW i know why Juju left the party and started his own!!! @Sal SA Afrikaners don't care or understand that!!! @Louis C i know how u Afrikaners are u love your boring language even in serious matters are so i don't care what u say!!! @Sal SA i know Afrikaner men they all use the same underwear they behave like they have no home its was like they appeared in Africa "@Louis C i know this "" Boy"" thing is something used in apartheid error and im sure your farther taught u all of this. But not your friend thats why we now date your girl children so we can teach them" @Nemabubuni ANC has disappointed us too much @Nemebubuni Im tired of voting ANC NO ONE CAN FINISH ME SIR @Rethabile FIRE!!!!! @Aubrey De Bliquy FIRE!!! @A Luta Continua FIRE LOL FIRE @A Luta Continua FIRE!!!! This guy thinks he's clever he needs KATE HOFMYER!!!! @Sal SA please report others aswel don't choose @Victor this guy needs Kate!!! @Sal SA ya don't be biased because we have others who speak thier own language like we in the plaas @Victot total disrespect as if this is his house @Sal SA yes but don't be biased and selfserving @Sal SA the same reason ure protecting the others @A Luta Continua FIRE!!!! HAAIBO THIS GUY THE ANC WILL PAY FOR MAGASHULE BAIL 250K This guy needs KATE HOFMYER @Mxolisi phela Kate is alive when asking questions not half a sleep @Bradley what are thr basis on him not getting bail?? @Johannes its TIME FOR THE RED BUS!!!! @Mfundo your gf hasn't arrived sorry @Mfundo goat is new and i think it's time u change your underwear @Bradley stick with DA they will accept your kind @Mfundo change your underwear we can smell it through the chat Sies @Yolo More read don't rush to take sides comrade "@Mfundo my IQ tells me to ignore u  @A Luta Continua Fire!!!
Mntase,@Zinhle Big Daddy Dee Very nice day today. Ace and Mantsha getting fried. I smell KFC "If they say he is innocent "In any case
M Place,VBs ANC must be guilty for protecting corrupt people... "Dee
thando cezula,Molweni nonke! Weeeeeeee here we go! nothing we can expect from the Zuma lawyer "is he still ""addressing"" the Commission?" Make it stop!!! Where is the evidence? did you report to the police? @Tommygun: the lady indeed doth protest three much Morning ALTA hoe gaan dit? Ex Kennedy mthathe! "@Simphiwe: he has no evidence! he has ""understanding"" Ace court appearance on News24Video Banks want sethenithi JUDGE PLEASE STOP THIS NONSENSE! Siyaphila Bongi kunjani? Has he been to Saxowold? Talking about Dudu Myeni chair! Has DCJ made a finding on Dudu Myeni? Exactly chair! thank you chair!
Gugulethu Xhosans,White lawyer this man is still writing an essay Please stop this monologue. Its enough now Yhoo! this guy "he was busy with Zuma's affairs hahahha 1992?
Tommygun,Mornin' "Quite enjoyed Mr Burger yesterday @Kerry van Schalkwyk Cant trust Mlungus.... "Fillibuster....too much explanation too early @thando cezula lol "Oh Lo @Heather Durr and a sunny weekend to you. @FieliesSA you can always watch either later... If this is Zumas ex lawyer I suspect he is a master loop hole seeker and can speciously argue anything "@FieliesSA So true what WAS the question? Was it a very long one? "@Kerry van Schalkwyk lol @Brian Maybe bit n pieces for ships? "@ALTA Come come "Board members have given ""everything""...they did also get a fat renumeration package..." "@ALTA afk = away from keyboard...if that what needed explaining. Im sure I dont need to explain the tongue in cheek ""Needy""?" "@Heather Durr what was the point? ""It wonznt me?""" @ALTA x lol...already Problems will only arise in the course of cross examination... "@Nemabubuni Geoffrey Nada Did Mr mantsha get subpoenad? "Crossed arms dodgy @Heather Durr Has hge not been sworn in yet? @Eddie Reddy The Hof also came to DCJ's rescue big time with Dudu not answering. "Just tell the truth dude FFS this hurt ego thing is a thing When did Essa get involved in VRLazer as it seems like Denel had been doing business with them for some time. Didi he buy in later? "@Louis C cruel @Heather Durr sounds more like a brandy and coke response
Marius Strydom,GM almal
Heather Durr,Morning all-did Ace ever give evidence here @ALTA Hi there @Valencia J Hi @Xolani J Masemula Hi@SanFran Arnold Hi "@Valencia J Hi there @Phillip Cwazibe Thank you. Watching the proceedings on TV-Not sure what he is charged with @RduP Hi there ZUMA'S ex lawyer...... @zip reeper Not as boring as Phos'a ramblings @Tebogo V and succeeding methinks Why is he so concerned about India................................Oh I know BOOM AND BOOM oh my beating heart And dramatically his English improves as does his elocution @Tommygun Hi What on earth -now we go from India to Nedbank More political events ceternity Now we hop to VR Laser ? What Court is Zuma in -Gauteng High Court 1 Judge DCJ is duly comforted by all these soothing words...and back to india we go @Teunis van Ree Hi there Deputy National police commissioner fired-this is all so sad What about the other 7 in the Asbestos case @Teunis van Ree Oh yes I remember-I wonder if there was an insider who agreed to give evidence in reduction of sentence YAY we have the point of the soliloquy @Teunis van Ree is it corruption or Free State directly @Tommygun re the political reasons for choosing certain subcontractors as was mentioned yesterday Looks like Malema is there @FieliesSA Laurance is for petty crimes-he will need to do better than that for the main trial Malema is there Malema is there Kate...calling Kate DCJ if you bend over any more you will break your back He is blatantly rude @Brian "Kennedy prowls "Ace has charisma Democracy does not seem to have been a successful model in Africa. Autocracy seems to have been more successful much as many dont understand why Ouma-you want to go to Heaven soon Why is there such worship for corrupt criminals in the country @Vuyisani Sikobi There will be civil war in that country with those crazed brain fried supporters of the Trump cult You need Kate here-she was excellent with the non-incrimination lady. This is the same type of situation Actually I just dont like Kennedy to be honest @Kieron Sinewave Sinewave I am an attorney and I prefer a certain type of cross examination. stylistic @Naledi Barron 'you are correct "Here we go. Kennedy @Naledi Barron Obstructive is the word Laurance my mate has tidied up his act. Lets see him against a proper prosecutor @zip reeper Laurence Hodes counsel to the corrupt and sewer dwellers "Careful Kennedy Kennedy I trust you copied the statement as that is all the detail you now have Jou Ma Se Moe* Kennedy-use another witnesses' bundle Kennedy I hope you have a plan B This will be Zuma's line of defence Like I said we need KATE "Kennedy @Eddie Reddy She is outstanding-and he really likes her @Tommygun He was sworn in. Kennedy must be ready with a plan B Zuma is watching-Pretorius is not the one for Zuma I need some Tequila -I really want to get into that room and slap that witness around a bit @Naledi Barron Will you be my instructing agent He was quick to say PRESIDENT Zuma when Kennedy said Jakob @Naledi Barron Ooops my learned instructing attorney. I am fuming right now. Indeed I am DCJ you can just sit there and keep quiet unless you find your kahunas Its Friday 13 tread warily you arrogant POC @R.m. B. Are you okay I can do my own analysis -I dont need some dork at enca to do it for me-get off my screen You said you were robbed Kennedy you MUST have something-bank statements Suddenly perfect English after his rambling intro. Get the recording and transcribe Kennedy Phone Kate @Rob Nel So the stats are inflated by 1000% altho you will say that they suffer from COVID side effects attributed to COVID and that the Sars-Cov2 virus was not located in their bloodwork @Rob Nel In south Africa that is feasible due to HIV deaths Bank Statements BOOM LUNCH TIME @Naledi Barron Awwwww I so cherish all animals
TheQueen V,Hi everybody 👋 Hi @Marius @Alta my ou diertjie is hy darem stres vry vandag? 😁 little people on the chat today... are they out in the heat supporting Ace 😁😁 @Heather hi how are you goat is back!?? @Smart Guys.... is this the old goat? @Alta is he calm now or just as mental? lol then Carl says he was manhandled en injured 😂😂😂 chair don't indulge this nonsens @Xolani 😂😂😂 yebo
SanFran Arnold,Morning all @ALTA hello my skat:virtualhug: @Xolani J Masemula hello there @Valencia J 😅😅 @Pastor J.J do you see me? "@Pastor J.J yes I see you @Louis C hoe gaan dit vanoggend saam met jou?👏 "@Petro Forsyth true "@Simphiwe Kubheka GM "@Louis C  @ALTA waars jy my skattie? @Pastor J.J hehehe @ALTA ek lees dit ook🤣🤣🤣🤣 "@Kerry van Schalkwyk gm "@Louis C (where is the love) - father @ALTA dis die witness en Ace🤣🤣🤣 @Louis C nice one "@Nemabubuni Geoffrey that is because of the mask @Megan Diedericks agreed Speaking a certain does not make one racist. It is the mind set of the individual that does. Bail set at R200 000 for ace @zip reeper Mine is above yours haha @zip reeper 😉 @Phala Makgoropane this morning when he handed himself over to the hawks "@Valencia J the same one
zip reeper,denel ex chair mantsha hallo alta "India has a space programme "But today we'll stay happy @ALTA dont be so apologetic! ha ha @Angelo Doubel ... swim with one's mouth shut "@ALTA ... dont worry @Quinton Ndzinisa ex denel chair mantsha @Angelo Doubel ... one eye on TV for Ace court appearance Mantsha must be a cadre He seeks absolution from Zondo @Brian Its the old monologue number first @Heather Durr I've avoided The Frog's ramblings for months now NOw we know why Denel is bankrupt Daily maverick 2018: Zuma has appointed a new attorney to represent him – a man who was once labelled dishonest by a court and found to have acted in a “deceitful manner”. Lungisani Daniel Mantsha cruel and unusual punishment @Kerry van Schalkwyk Ace still having tea with the magistrate. not in dock yet Mantsha is a raving loon .. conzoomed "@Jenny Whitewaves .. on etv @KD Sibisi Ex Denel chair and Zuma lawyer Mantsha @greatnation69 Kennedy is receiving extreme unction @Rob Nel show the pigeons on the roof.. anything! Howzit @Teunis van Ree Is our parson in the house? @Pastor J.J .... Hi @Rob Nel Hes been anointed by @Pastor J.J @ALTA @Pastor J.J Hy vat seker boeke @ALTA Pastor J.J ​@ALTA I greeted you 4 times. Let me try again. More Liefie ja nee @Rob Nel Is so! @Louis C Mantsha has a thabo mbeki skull If the rubber bullets fly in BFN the crowd will shed hundreds of shoes in the street ... Now Zondo repaying mantsha in equal measure blah blah blah theyre more absolved from sin than Holy Mary @Keith Fallick Africans love criminal dictators ha ha complete question Melrose again There was the upmarket Melrose Hotel and the lowlife Melrose Arch U missed a beautiful soliloquy from Mantsha @Naledi Barron op going down cells stairway for tea break Sit upright in the electric chair they always have crazy medical afflictions "have tea Pity he did not read it beforehand ha ha ace coming into court ace posing for cameras from dock "@Tommygun eh "@A Luta Continua He looks relaxed Ace picks nose in cultural tradition @Teunis van Ree ... I'm waiting for the Vrede dairy farm case ... asbestos is nothing! "Did the other 8 provinces also remove asbestos roofs @David Tuer Wont take much to trigger those savage cops @Simphiwe Kubheka Jesus @Louis C Drank is lekkerder as dit op Vrydag gekoop word Cyril is a sorry weakling... he is a sitting duck @Simphiwe Kubheka It's that frog bakkies makes Cyril look familiar "@Louis C Die man is n Catherine Wheel @Pastor J.J dont spam the email from @Naledi Barron @Naledi Barron Bull in the china shop snorting "@Pastor J.J Just a silly joke Julle Afikaners maak my tiete lam @Megan Diedericks I noticed he's not taking any s* today @Pastor J.J is and always will be my parson @ALTA Sorg jy maar net dat jy een dra wat n ou maklik loshaak by die inry @Simphiwe Kubheka The diocese will never forsake their vicar @Pastor J.J Ace proceedings under way Ace using white lawyer but BEE soundmen's sound sucks @Heather Durr I again bow to your learnedness Dis mos n skollie op Ace se Bench @Aubrey De Bliquy No nuance. He sounds like a traffic cop who leapt out of the bush Crooked Ace's PA now state witness Ace earns R133 000 a month but ANC often cant pay foot soldiers' salaries R200 000 bail for Ace @SanFran Arnold Beat ya! ha ha "Yes 19 Feb Ace appears again "Gotta go
Mondli Nohashe,Mantsha is another ally of JZ
Xolani J Masemula,Morninng Everyone @ALTA @zip reeper @SanFran Arnold GM @Valencia J "3 Days til Zee-day @Heather Durr GM "Wow that makes so little sense "so they paid them in spite of the fact they thought they had cause for taking them to disciplinary Ace is in court🙌🙌🙌🙌🙌🙌 "Okay screw ACE back to the important stuff "Well at least his bail is a bit high I suppose R 200K is short change for Ace hey? "@William George yep "eish @William George the sad and painful truth is the higher they set the bail "This guy looks like he had a bottle of jack ☠:hydrate: before he came here "Oh the witness brought a Mbanjwa
Angelo Doubel,@Valencia J for sure 🤣🤣🤣 @Zip reeper is so sad 😢 @Zip reeper Ace was premiere of Free state? with this sewage spill in the Vaal. @Zip reeper 🤣🤣🤣 @Antoinette Van Niekerk well spotted Agility 🤣🤣🤣 Adv Kennedy put pressure give him no room to maneuver
Yolanda Hlatshwayo,uphi Gupta
Rahab Takalo,"morning gud ppl this witness was zuma lawyer before he dumped him? ANC supporters want Magashule to be President? we r going nowhere fast as a country he ate curry this one😂😂😂😂 "magashule's former PA turned state witness this lawyer must just sit down😏
Cruda Bex,GM my friends it's Friday and you can drink alcohol "My one and only ALTA  He hired white lawyer "Mabe 
Phillip Cwazibe,@Heather Durr not yet. @dominic mabe ​kerry😡😡😡he does even deserve to be a lawyer and I think he was once struck off the roll @Jenny Whitewaves ​ 30 buses from Limpopo.
BEE-llionaire Okwacha,So this is the guy who sold Denel for a plate of curry. "@Tommygun am sure he was summon. You can see his posture Its going to be a long day. Too many long explanation. Lets see how far he goes with these answers. they should advise him to just answer the question because now he is repeating himself again and again.
Antoinette Meyer,more Dames 30 yrs ago corruption????? who is this chap? mirning Megan HIS board "Mr burger also thought business needs agility  morning sal sa YOU took those decisiond sounds like Hamlets' soliloquy. "Whahahaaa "and zuma was great fof the country you WORKED??? "oh "oh jaaaaaaaa 🙄🙄🙄 oh clever mr Kennedy no one else was permitted to read whike questioned "zweli and now?? "uhggg i was on the phone . what transpired diz n LAAAAANG T break "what happened to the witness' voice volume mmmm arrogant "he is playing court-court this ""MY board""" ANOTHER w WHITE advocate say what
Banele Masuku,Am lost. what is he on about
RduP,GM all I don't understand even if municipal is bankruptc people still vote the same people who caused bankruptcy @heather how's you today dear Hi ALTA @Zweli my guess is India @Heather Durr LOL ja nê "mind boggling to me as chair said the other day ""but his your brother -no matter if he comes from Zim """ @Pastor eke check op jou ds Molo molo Patrick @pastoor Greetings :-) sound is extremely bad on ace agai thanks @pastor JJ You bloody agent LOL @Gerrit waar "@Viktor maybe he views the legal eagle as "" @ALTA Am still looking for the groente winkel in Kld @goat Hello Bok @Heather you go girl eke ata @Heather I ment to say I'll be behind you :-)))) cheers zipper @Naldie can you help me look better on CV asb ----even if I am way past sell by date :-) @Naledi thanks. @goat go well dear @Naledi it's so nice to see your willingness to help. Daar moet meer van jou wees @Naledi sorry about the guiny foul cheers
