author,message
Dread Man,hope my data todae won't be misused in terms of relevant answers to b given complaining of wat now @reformation network SA @thato M Mrs Williams @thato M one word answers sometimes required not whole sentence this is not a party it's a court of law ⚖ why it must be easy fr him tell him advocate @thato my misprint bt still must give us answers broe irrespective we need answers manyi don't want Maleka now 😃😃😃😃😃😃 I knew my data will be wasted again how does manyi wants questions to be addressed on him manyi must just ask himself n answers at the same time as he wishes @Lesedi he thought it was a joke "@tshepo Mahlangu I also feel u this will take 10 yrs Manyi is running away wth evidence next witness pls data is very expensive advocate Maleka telling the truth manyi does not need lawyers his representing himself again @lucky molepo he's weak ZONDO must also step down @lesedi he's wasting time n resources this will take 10yrs to be resolved if Zondo behaves like this and they will blame Julius wen he tells them they r weak zondo is weak we not going nowhere here holly lady 1000 resumes 10h15 is manyi talking to his lawyer now my 45 min data wasted yeeeeeeeeer @Bronx he's the weakest link manyi was not ready for todae hence yesterday he's ask r we not finishing todae n Advocate Maleka laughed chair I hv only touched the tip of the iceberg I wonder wat would Gwede mantashe tells us same dalaying tactics @lesedi my 45min data can u imagine I even skipped umfudumezi wam due to Manyi let me eat b4 mkhulu mantashe @keryn that is Y want to it b4 he does cos might even forget to eat🤣🤣🤣🤣🤣🤣🤣 @Keryn I think another Manyi in making coming running 🏃 around the circle can the inquiry start pls deputy chief Justice ⚖ LULU ubuyile who adviced manyi to come back security guys Mr manyi is not helping us here You this guy was brought back to the stand mogamat😂😂😂😂😂😂😂 English zondo representing manyi @Bonani yes indeed even Zondo confused 😕 @oscar seems like that the Manyi inquiry is a waste of time can the letter be red pls verbal consent verbal agreement in such big positions yeeeeeeeeer again Zondo representing manyi zondo understands everything manyi is saying @musa bakiti 😂😂😂😂😂😂😂 the film is playing now can they call Mr Mantashe pls is is wasting my data @africa Azania sphithiphithi🤣🤣🤣🤣🤣🤣 guys pls wake me up wen Gwede mantashe is testifying this is a waste of data @thando cezula no wonder must go back to sleep @holylady student that fails open book 📙 test I'm not happy wth chief Justice ⚖ zondo where does BLF fit here now @thando cezula Ashuuuuuuuuuu it's not clear flip flop intelligent 🧠 unit in the house manyi is starting to break the ice Oakbay se kuyanyiwa ke manje @Nyiko very sharp both sides bayam'nyisa manyi manje @stella data at all costs @frans he's a South por looool miscommunication financial statement can chief Justice mokgoeng chair the next inquiry pls @tholah how? pls call Telma on the stand to answer fr herself ABC Motsepe league they neva asked me that Telma where n when was this conducted is baba Gwede ready fr the stand manyi needs a legal team😮😮😮🤐🤐🤐🤐🤐 manyi wasted my data todae we need a breakdown of figures baba how does chief justice know it will b short manyi lost his car keys any seen them has Mantashe been asked questions wen is Q&A starting guys is it me or wat whose lost abt eat mantashe is saying too many breaks
Reformation Network SA,He is already complaining. that Maleka was asking difficult questions and Maleka's posturing Sakhile Mbokane you are correct. he is too soft on Manyi.
Danie,He loves his own voice.
lucky Molepo,crying baby he thought he would come and sing alone @Bonani Maphini Manyi was given a chance to sing now is questioning time Manyi put lot of info on the table and need to be questioned Manyi is afraid of Maleka period but Zondo is no playing his part maan @KD Sibisi Zondo is too weak maan Zondo his degenerating this house hahahah Manyi make a u turn drama queen Manyi or break?
Lixa Mlatha,He thinks he's smart Which witness asked to read their staemen without interruption from the evedence leader? "Mr Manyi needs legal assistance
Siyela Mkhabele,I think Mr Manyi feels the heat and he wants to avoid any intervention from Adv.Maleka. Mr Manyi must just answer questions finish and klaar!!! I fully agree with Bronx Wavy 100% But ADv. Maleka was not the evidence leader during Pravin Gordhan's cross-examination... if you put it that way. how can you compare with Gordan? Why does Manyi want to be treated special?? Hands up for Maleka!!! 😴🤓 Maleka will finish you off!!! Why waist our time ???? We are going to be ntashed today...
Bonani Maphini,But they allowed Paraffin to sing alone @lucky Molepo Advocate Maleka is arrogant qha qwaba "Since the StateCaptureInquiry opened its doors only one person that has come up with evidence to back his testimony is MzwaneleManyi  "and they were never questioned Exactly Skhumbuzo "Maleka is just here to defend some people not get the truth Thats what happens when you decide to take sides you cant digest the truth...I am not impressed with Maleka well done Manyi. "other people came to the inquiry with Yes i did Donovan Maleka has a negative posture towards Manyi ayizojika lonto....He is captured The treatment given to Manyi is completely different from that given to Gordhan. Well done Manyi for pointing that out..... maleka must recuse himself. The law vs Politics taking 20 minutes to ask just one question "Mnxm look at this guy "Lol forget Sophia Sibajongile Thato "No one was telling Gordhan to provide a yes or no answer when he was giving a lecture here "My problem is Inconsistency The next thing Maleka is telling us about his Law Career...agg I am not Manyi's fan or what bcz at the end of the day we all want the truth to come out but It's unprofessional Maleka to demonstrate a behavior as he does.... This is a commission. "@ eLSON "We are back LOL "Government venues not suitable for this inquiry selective heat Maleka went very deep in Private school private school vs public school waa haaa haa haaa Yohh i get very irritated when this guys pulls his western English accent yohh bawo
Thato M,Which other witness was cross examined in the manner manyi is? Does an Inquiry mean cross exam has to follow a prosecutorial / NPA approach? @KD Sibisi you are lying! "@KD Sibisi which terms of reference are you referring to? Because all those terms are binding to all some people argue like this is a court of law but an Inquiry "Every other witness has been treated with kid gloves "@KD Sibisi not in this manner "You may or may not agree with Manyi Valid concerns Manyi is raising & will put the Commission in the spotlight @Chela Brake what are you on about? "@Donovan Peters billions @Donovan Peters you are dreaming. Argue better It is acceptable to raise procedural fairness especially in an Inquiry @Donovan Peters who is Jimmy? "Maleka took sides "Manyi is correct *isn't Gounds for procedural fairness Grounds for procedural fairness. @Donovan Peters that is your view and you are entitled to it. Without substanting you are just wasting your data "Maleka represents vested interests judge Zondo is treading carefully becuase he realises this may be deemed critical later. An accused person has rights. Some here are talking about sissies 😀😀 Recuse yourself Maleka - let others ask the questions. You are biased towards Manyi. No other witness has been treated this way "@Bronx Wavy what about Ivan Pillay who headed SARS without Matric "Zondo stance is correct This Maleka fellow and his fake twang is over rated! "This is not a court Maleka is hurt 😀😀😀 Manyi!! Manyi! Beautfiful arguments. This is the same attitude I see at the Nugent Commission by the way @Donovan Peters you don't care but the Deputy Chief Justice is and therefore standing the matter down because of its seriousness. It matters little what you think. Substance over emotions "@Tshepo Mahlangu impartiality "People are losing trust in the Deputy Chief Justice "Heads up to Manyi Manyi doesn't have legal representative He is alone. taking Maleka and the entire legal team to legal school again "Even if they decide Maleka must agree "Even id they decide Maleka should continue A lay man is supposed to be able to make presentations without legal representative. Maleka is arguing from a legal stand not taking the entirety of the Commissions work into considerations "I generally have no issues with Maleka @Donovan Peters why are your forefathers refusing to give up land they stole? "Bottomline: Manyi remains the only witness to have gone under such intense cross exam. Whatever the obesrvations @Donovan Peters it is a free country. I go wherever my mind leads. "@Donovan Peters I am not going to decipher your lang. Suddenly you speak your mother tongue when you have been conversing in Eng. Speak @Nkosikhona Ginya name two witnesses treated as Manyi was. "@Kaah91 Kaah91 but you are here in a democratic country @Donovan Peters what is a race card? "@Donovan Peters don't side step. Explain the phrase ""race card"" in context of black people? Let me hear your political and black consciousness on the issues. Not fazed by mere words. Substance" "@Bronx Wavy you are captured @Kaah91 Kaah91 who do you think setup the infrastructure? "@Bronx Wavy ke motswana papa @Donovan Peters I said explain. You keep throwinfg phrases you cannot explain. Explain your view. @Chela Brake Thata fela. @Bronx Wavy why don't you guys ask me to exlplain as opposed to assuming? @Tshepo Mahlangu on what exactly kgosi? "@Donovan Peters elaborate @Donovan Peters speak of the race card and racial slurs. I want to deal with that. will get to Manyi later "@Tshepo Mahlangu the commisison has sought a particular approach since inception on cross exam and leading evidence. Enter Jimmy *fair? An Inquiry is Inquisitorial in nature not prosecutorial as Maleka has done to much. You may dislike the man but the rules must be applied consistently @Tshepo Mahlangu @Donovan Peters You can't explain a racial slur and race card but calling me ignorant. @Donovan Peters so much for substantive arguments "@holylady1000 go to church Holy Lady "@Tshepo Mahlangu that's like saying a test for any particular group of people must change on admission of another. Fairness "@Bronx Wavy that is your view. Expand on that bit. What make syou say all these things "Adv Pretorius is here. Gordhan lackey. Remember he gave Adrian Lackey pro bono legal services. Let's hear his response "@Donovan Peters I am waiting to understand the lanbelling you so freely threw on me? If you no longer what to entertain it @Tshepo Mahlangu thank you morena @Donovan Peter because you say so 😀😀 I see "This man Adv Pretorius "I said Remember that Ramaphosa called for the nation to protect Gordhan. Let's hear. DCJ is playing politics. It will not go down well. Explain? Or I see what you mean "In Marikana Commisison people called others all sorts of things DCJ's legal team headed y Pretorius is misleading DCT @Tshepo Mahlangu most definitely. Evident in all their posture. Remember who Adv Pretorius left Gordhan to his vices during his testimony revealing a clear bias which today is conveniently forgotten? "Gordhan was left to read us poems @Tshepo Mahlangu which matter was brought before DCJ? Gordan read us poems. Will never forget that. "@Tshepo Mahlangu I see. Yes I would be surprised if the EFF takes this lying down. Also remember what Mogoeng Mogoeng said over the weekend. DCJ is dabbling in politics. This is a problem. Is it the responsibility of the chair meant to preside over the Commission to do this? DCJ was there a bidding process to acquire the building? As is government process? This is fodder for the EFF. DCJ legal analysts are throwing him under the bus. It can't be. That the commisisons pays millions on rent. It can't be Welcome back Adv Maleka. The beef is there. 2 bulls in a kraal!! "For those interested "I said yest @Tshepo Mahlangu a student of life kgosi "@Tshepo Mahlangu take interest in a variety of matters "Remember how easy the commission was to Vytjie Mentor testimony @thando cezula wena na "@thando cezula go and read Thuli Madonsela Star of Capture report which in part saw the genesis of this commission and Vytjie Mentors role in all this. Please read. If you aren't sure Can somebody please give the DCJ an earbud 😀😀😀 "Manyi Gwede must school the adv on deployees. "Adv Maleka is playing How was Gordhan appointed as a Minister of Finance initially without being a member of the NEC. This adv "@thando cezula I am not in the business of swaying anybody. If you want to engage We are on the role. his will take forever. How can employee have a letter of consent by the employer? He should direct the question to the employer @Andries Moseamedi what was the nature of that R 450million "See How can you ask an employee for a letter of vacancy consent? Weak "There are a number of laws that govern appointments Only one law according Maleka should be valid. Geewhizzz How can all governement appointments follow one law. No this Maleka chap is over rated. Why didn't he ask He is suggesting what applied to Maseko should apply to Manyi. Heeee!!! Wow "In my view "I thought Maleka would deal with the issues Manyi brought "Why deal with evidence in this manner Exactly Manyi Why compare evidence like this. "No ruling has yet been made on any of the inputs "Maleka is a credible lawyer "So according to Maleka @Nkanyiso Mathamba louder!!!!! I like the fact that Manyi has no legal representative & Maleka is battling @Tshepo Mahlangu true. @Mkhululi Bushula absolutely. Maleka seems to have come with predetermined views which Manyi obliterated. "He answered this Is Malema already at the Brooklyn Police Staton? Maleka is busy with a high school comparison of evidence. What a bore! @Mr Jones Parker ok "How do you compare evidence? Why They should've challenged on law and process NOT comparison. Witnessses have rights. People are so misinformed. It is a basic right Ohhhhhhhh Maleka again on Williams... Eish Somebody claimed DCJ is protecting Manyi. Their dislike for Manyi clouds their objectivity. @thando cezula Somebody claimed DCJ is protecting Manyi. Their dislike for Manyi clouds their objectivity. @thando cezula tag me if you want substantive responses. I won't always follow if not tagged "Has Malema started talking @Walter Spatula do you ever stop typing? "@News Update thanks I like the fact that the IFMS scandal by National Treasury hasn't been challenged SCOPA did a brilliant job in that regard. IFMS scandal "Maleka must have a love affair with Williams "@Mkhululi Bushula I did leader "I like how Maleka is given leeway to aks questions and provide context but when Manyi does Maleka is weak. Manyi would know this how @Athmanand Singh Manyi was CEO for? Buying a company is based on valuations. Maleka is now a deal maker based on his understanding of financials. Yahhh "Go there Esp as they relate to financial soundness of a business Noooooooooooooooooooooooo Dayum! How I wished! They dealt with the financials We could've had some clarity on the financial position of TNA & Oakbay. Maleka again on Williams. Iyooooooooooooooooooooooooooooooooo Maleka has by his own admission approved williams inputs as true and correct. Tells you the line of reasoning commissions legal team is already leaning towards. That is aleady clear. @Nkosikhona Ginya both are witnesses. Both could be guilty. On what basis would you be relying on one evidence over another? 😀😀😀😀 "In this country when you make observations which counter the dominant narrative "@Nkosikhona Ginya the question was the basis for comparison. Not procedural process you are now pointig to Maleka is loosing it. This is not on. A break will give him time to recollect with his colleagues and get some pointers What's Maleka on now? Maleka is avoiding a break. There are many departments who contracted without the use of the Telmar system. "Again Maleka issue was comparison. He should argue based on law not on what Williams said. He could've achieved a lot by that. I hope they realise "My question is: what if Ms Williams understanding of the law (procurement "Ms Wiliams could have been wrong for all intents and purposes "@Tshepo Mahlangu but questioninng should follow legal precepts "Thank you Maleka for nothing. He had so many avenues to tackle with Manyi "@Tshepo Mahlangu you are making a similiar mistake to Maleka "@Tshepo Mahlangu I hear you. I am saying the lega reasoning for the commission legal team to place reliance on that evidence is flawed and basis should be laws "By implication "@Tshepo Mahlangu relieance should be on depratmental laws tat govern the department @Tshepo Mahlangu I agree Let me listen to Juju
Dan Bourne Yeshurun,MANYI IS A JOKE can't wait til this kangaroo witness is done Waiting for Manyi to declare lunch break Maleka is no fool. This commission isn't his first rodeo.. he is trained to grill LIARS and paid well to do so @Siyela thank you "why could a witness with none to hide u ppl r nutty. Many I is like the Hlaudi of business.. with a matric manyi* thato... @Bonani because EVERYONE knows jimmy is a corruption player listen to this guy... studied at the Pile Mabe Zizi Kodwa Malusi school for Spin-doctoring I can now see the Zuptas have no reason to fear this commission. smh Zuma can easily run this show Jimmy wants to chair the commission now *Enter Omotoso's lawyer I thought Zondo was firm like Mogoeng!! Jimmy stole the commission. he is invited back Jimmy will help What take bread off your kids table right before slapping your face and you still give him protection maybe manyi was treated different because his ONLY purpose was to discredit ALL that sat before him manyi gives testimony contrary to what was already in affidavits and statements Jimmy is a walking ANN7 Thato is compromised quiet Gupta boy u like to defend their mafia for the record... Pravin stunk up the place too with his over talking. he didn't connect a single dot @thato i don't care about compromised ppl Donovan you must recuse yourself Bonani... Manyi implicated all other witnesses. it takes the commission BACKWARDS.. maleka had to do his job bruh stop being blind to Jimmy testimony. he arrived last week with motives. the evidence leaders can see it and they do their jobs by interrogating funny characters such as manyi just block that Gupta boy... only bloody agents are ignorant to logic were back 😳 Zondo addresses commission about EFF 😂 Michael they should have allowed the MPs to examine the owners are now coming out to defend their the dogs hey Thando okay then... 👋👀 and the other @Thando 👋 sup dawg ey we not cool? Dumisani👋 'sek keith👋 glad all the usual r seeing this lol quiet k it was a looting spree.. people did it because every1 was doing it u still reading him smh Zondo had enough lol @Lesedi I agree 😂 yes Thando lol Malema almost slapped Bathabile for that during sassa inquiry maleka world b flea ✊✊✊ Maleka hates repeating himself NY guys watch the inquiry.. lol bunch of wanna be advocates yapping in yea... 😂😭hindsight analyst focus on the questions 😳 Zondo is meddling interfering with the leaders no one in SA gives Jimmy business other than Gupta. his career and professional image is done like a used condom did Jimmy explain the sms yet anyway?? there's a Brooklyn in South Africa😅😅 why caps😕 😂😭 Reginald Block--> New Update @KD they don't. IMC the only witness to make the commission laugh bingo Maleka calm down Jimmy he is getting there that woman came back and stole the rest the woman thief on cctv has struck again lol its actually a paper with words 😂😂 pay attention. they r playing jimmys game Maleka didn't even want an answer😂😂 just wanted to rattle him @Keith yeah but in the business sector of state capture business capture "Maleka: ""am I correct?"" Manyi: ""no""" the point he is making.. is about INTEREST business is supposed to be competitive the sms??????????? @Desmond sad but true "wow corruption in SA will never die. ppl will always suffer "@yose because you let colonizers in public school raise and educate your kid and you only finally ""discover"" them as teenagers.. don't be a useless racist" Manyi will let the commission kno when to break Zondo interrupts himself also now I officially DISLIKE Zondo gotta respect those intelligent captures eh?! at the detriment of your own Give Maleka a break.. he a clearly working alone today against 2 witnesses at the moment thato I finally agree. he is smart @Desmond hear him now? the 2nd witness lol I forgot this was about state capture😳😭 Zondo we lost confidence man.... ready to chew his own gums chatter box these ppl sitting in the commission are secretly reading comments live under mobile YouTube accounts Gwede is gonna chew his gums KD he didn't intend on disrupting
Mhlanguli Dlodlo,I thought Mr Maleka was cross examining yesterday. Now judge Zondo says the commission does not cross examin. I'm confused. Maleka was cross examining period. Judge Zondo has just made it clear the commission does not cross examine. Maleka must recuse himself. @Lesedi yes he made history by cross examining a witness at a commission. This is not a court. Why didn't Maleka cross examine Ms Mentor when she sat for days to tell us about gold plated taps and self flushing toilets. Clearly Manyi was treated differently and that in itself is wrong. Judge Zondo please remind Maleka that Maseko also left on a verbal arrangement. "So Ms Williams @ Nozipho Thembeka is your Tuesday crush changing Ms Thembeka @Nozipho Thembeka I noticed sis wam lol hayi bo. And then!!1!!! "Wow It's a little offensive when GVT business is characterised as government support when dealing with black business Please folks do not name your children TELMA "@KD Sibisi you are so right and we are so bored Someone gets royalties for this TELMA software and it's written into Treasury and GCIS guidelines. Folks there is always someone milking the system @ Yose Human are you okay. Do you need some help maybe. Konke kuRight?
