author,message
Blake Yogi,🤸‍♂️🤸‍♂️🤸‍♂️ 😆🤣🤣 @Fred agreed "@Refilwe "@Xolani @Naledi to avoid having to come in for questioning 🤣 this guy made 6 mil in 4 months
Xolani J Masemula,"No truths will be coming out of this one "Even his last name almost sounds like Marikana Oops huh! didn't know either lol "@Anne M. interesting "Nco shame he was fired by SMS "The confidence he has making his statements "@Simba "@Blake "@Zicelo "@Zicelo Sokhela And theres that Hydro power mess in Ingula This man is out for blood😤😤😤 "Mara you can see ukuthi "@Zicelo Sokhela well said "I wonder "DCJ Zondo "the way she relays it "@energy "haaayi Eric Wood does anyone know which movies Eric Wood has appeared in?? "I love how she stood her own "@Eddie "Yah "@Andre "this lady is by the book is @Handsome Boy a bot? "@Carmen James "Imagine someone in a company "When have you heard someone here @Xolile Titus CFO "and yes she was suspended "@Xolile Titus Sorry I missed a bit who is Ms Chwayitha? "Thanks @Xolile Titus @Yolo More "I see Cwayita is a former exec Oh! did Cwayita eat the curry? "Crap I see Mabude was in quite a number of board seats in the SOEs "Zuma will bring Mbanjwa and they will sing Mshini wam' together "@Naledi Barron "yah! I don't think Cyril's hands are all that clean either "but then maybe I have just been hurt too many times...I cannot trust anymore "@Naledi Barron @bux mngwevu 🤣🤣🤣 "This lady is the embodiment of integrity "no one will go down easy
Queen K,who is on the stand? thanks Anne. wow this guy speaks very fast "hey Simba im well thanks i haven't heard anything about state capture all i hear is gross corruption. please do pastor Sthakathi uyanyamalala loyo its lije dating myself i refuse cows must be returned Manelisi! eish being Tomas which part sir Elvis? sorry SABC people was just kidding 🤗🤗 oh was responding to her remarks to Simba that i was taken on his watch. apologies guys if offended anyone. on my way back to ENCA bye Sabc people.
Themba Ngada,Dead by Marikana!!
Anne M.,Dan Marokane @Khanyi. AgeGracefully Former Eskom Group Executive: Group CapitalFormer Eskom Group Executive: Group Capital Heard his name but got his info from the commission website @Xolani J Masemula 😉 "Former Eskom Group Executive: Group Capital He sounds a bit p'd off @Xolani J Masemula Dan Marokane @Christopher Peters Hi @thando cezula Sad indeed @Douglas Masuku @Zicelo Sokhela Was he at Eskom that long? Did he not come in after the overruns? March 2021 @Bathandwa Mpongwana @stanley mhlana Because she is an honest person and wouldn't do what the looters wanted her to do.
Yolo More,I hope the chair is nice this time around. @Teunis van Ree nothing much Koko Matshela and Brian Molefe the we know you are here in the chat with us. Can you greet us please @Sthakathi Khumalo😄 @Russia Magezi @Sthakathi Khumalo is jealous Simba the national brother-in-law has arrived The details are what Zondo want here @Russia Magezi and @Sthakathi Khumalo you must loosen up my friends🤗 Zondo is chuckling throughout. Mamgobhozi🤣🤣 "@Mafata Modutoane @Simba Chisanhu 😅 "@Simba Chisanhu L. M😅 Makhosi and Simba @Sthakathi Khumalo hlukana nathi wena. USimba ngowenu😂 @Jongi Cayalli 🤣🤣🤣🤣😅😅😅. You are trully annoying. Leave us alone please. "@Zicelo Sokhele no @Zicelo Sokhela no😋 dont disown him. @Jongi Cayalli 😂😂😂we are going nowhere. You will have to go as far as calling the Hawks and SIU.😅 We are here to stay. @ALTA where to? @Jongi Cayalli ok mr investigator😋 "@Sabelo Nxumalo @Sthakathi Khumalo would you not? Remember the culprit here is your uncle Romeo Is Kopz still around? He blocked me then😂 @You cannot disown a breadwinner. @Sthakathi Khumalo "@Annie Van Niekerk hi sweetheart @Naledi Barron keep on apologizing sister. Dont stop😅 @Jongi Cayalli why must we open whatsapp chat when we have no problem with SABC youtube chat? @Thobani Mkananda why did you pretend as if you didnt see my comment?😂 Awukho right @Handsome Boy to be where @Handsome Boy I am always happy my chomma. Everyday and everywhere. @Thobani Mkananda I withdraw my skat🤗 @Handsome Boy 😂🤣they tried before but they never succeeded. @Handsome Boy where to? Stay man. Your sexiness is much appreciated here @Handsome Boy how did you come to a conclusion that @SanFran Arnold is jealous of your sexiness? "@Pheladi Lamola Anoj Yes Mnguni @Handsome Boy 🤫 shush! See no grapevine please dont disappoint. @Sthakathi Khumalo 😂 @Handsome Boy agreed friend She doesn't like Tsotsi @joseph ntsizi you never know with ANC people. @Simmy Ndlovu 😂🤣please staaaaapit! 🤣😂😅 @mduduzi mavimbela 🤣😂😂🤣 yhuuuu! @Handsome Boy the world awaits your sexiness. Please leave us in peace👉👉☝️ @R. m. B. Ndebele. @Handsome Boy when you highlight one's name dont leave space between @ and the name. "@Carmen James @Thobani Mkananda @Thobani Mkananda what have I done now🤩 @Thobani Mkananda people who were chasing us away are no where to be found.😘 "@Thobani Mkananda I am rigid @SanFran Arnold no my dear B🤣 that will never happen. Never. "@Thobani Mkananda yeah "@Xolani J Masemula @Pastor J J thankyou @Thobani Mkananda no objection. You'll have to wait for Mbanjwa for her plethora of objections 😝 @Xolile Titus the president was on a mission @Sthakathi Khumalo we cannot watch Skeem sam when we are busy fixing the country. @Sthakathi Khumalo he is watching and commenting with us here. Night shift We demand Romeo Khumalo's appearance. He is a crook. "@Thobani Mkananda @Thobani Mkananda yeah. @Thobani Mkananda Isindebele. "@Akhonamandla Gala @Thobani Mkananda 🙏 akwande.
makhosi nobhatyi,This witness is the one who was put on suspension He is a fat cat 🤪🤪 rich as you see Mhmmm Eskom doesn’t pay peanuts I take over and Simba was scared of me @ pastor j.j 😂😂😂bring it to me @ Pastor JJ "This guy knows his job Please those cows must come to me coz I told you that I would do anything to get Khanyi so I won 🤪🤪😂😂@ Alta "Tsotsi should not allow this happen but he was pushed to do it Simba please she is mine 🤪🤪 "Dan Morakana make easy for the board by asking to partway "Jongi please behave if not jump this is revolutionary house Hey wena behave or jump @ Kopz Koape @ Kopz Koape I know where you are? Watch who you speak to as I speak I see you 👀 😂😂🤪🤪@ kopz Koape I am working at intelligence departments so I already know you without you know 😂😂😂 He was asked to jump so he did and get his package coz Dudu Myeni wants her space to do dirty things @ Andrew Mboweni Yes he was but Zuma was sabotaged behind scenes @ tendai
Paul Buchel,"@Anne M. "There must be reasons why he did not appeal  "@Brian Hayes "@R.m. B. "@Xolani J Masemula "@Douglas Masuku​ "@Douglas Masuku "@Douglas Masuku​ "Thanks Pastor
Russia Magezi,thanks Makhosi The guy sound intelligent and he knows his story. He's a victim of State capture I hate ZUMA and the concubine Dudu "Khumalo "So Khumalo hay "Khumalo Khumalo mean business 🤣🤣🤣 I understand my friend Khumalo "EMworld pardon me "what happened to this guy is a sacrilege I just wish we can have provisional report "Qamba who's is this witness? "Simmy I will revert back to you Simmy JZ's regime was akin to a gangster regime "Simmy "Banele "I agree with you Banele "eish
Jongi Cayalli,"the chair just needed he's tea break ALTA no it's fine I'm just asking because i see eNCA members around us & u welcoming them with a smile an tea don't worry ALTA have a seat our tea lady Naledi will handle it☕ "a hour ago i was watching state capture commission of inquiry Ja na😦 u give eNCA members a hand & now they taking the whole hand. with love letters i think Bra Vuyo @ eNCA is looking 4 his kids... #GoHomeGuys Pastor TB Joshua can u & ur members plz take ur Xenophobic problems 2 eNCA plz.. we had enough of u guys now😈 "😀😅😁 welcome back ATLA @ ALTA U are welcomed as our Admin "i just came back 4m eNCA channel So Y don't u all open up a WhatsApp group for ur eNCA matters.. because it seems there's a lot of drama going between you guys @Naledi u welcome my ☕girl is @ ATLA still with us @ SABC or? @ 4pm all eNCA Wi-Fi users will b turn off📲 Top chats now are at 3.5k let's see after 4:10pm how top chats bye eNCA thanks 4 joining us it's fine🖒 but remember 2morrw u guys should open a whtsapp group @ eNCA any single lady's @ eNCA 4m Cape Town? @Naledi 17 000km are u in Zim🤔 Naledi I'm a South African from Cape Town
Teunis van Ree,Any fireworks this morning? hi @ALTA I didn't expect much😴 @ALTA Is just being nice😁 Nightnight @PastorJ.J Goodnight all
