author,message
Terence Makgalo,👬 🏃 who are those idiots laughing and clapping
Vgm Nkosi,🤣🤣🤣🤣🤣🤣 You guys should be at work....
Given Baloyi,🤣🤣🤣🤣🤣 loading water🤣🤣🤣
Customer Service,this is our work
Peet Venter,"@Pastor J Sorry man @Siseko Davani I heard he was over hidrated now he's floating around somewhere they can't find him! Zuma is gatvol! 3rd repeat Zondo 3rd repeat Zuma Zondo will then have to find Hogan's version as true
Menzi Mdlanyoka,😂😂😂
Siseko Davani,Breaking News: Zuma collapsed outside Commission because of dehydration. Remember he finished all the bottles of water in the morning. Therefore Ladies and gentlemen there will be no state capture @Peter 😂😂😂😂😂😂 Zuma comrades please sing for us lool😂😂😂 Zuma is trying dodge questions now Zuma is stubborn yeer Molweni uphi uMsholozi? Elikhehle lingu Zuma liyasi jwayela manje Ikhehle lidle phansi Libalekile ikhehle Where is this old madala now? Prisoners are waiting for you Zuma they gonna sleep with you old man! Zuma is nowhere to be found😂😂😂😂 Old man is in trouble now😂😂😂 Zuma is busy making babies in the board room! He can't control himself Breaking News: Zuma is busy sleeping with Mantuli in the board room Ulala momunye umfazi wakhe in the board room elikhehle Zupta where are you He is not coming back
Nqobile Ngubane,kahleni webantu broadcast already
sandiso nkosi,zuma has disconnected the lines "kuthiwa when zuma left his president position wath ""ihee kusazonyiwa"" but now the tables has turned" hez prepared now Hats Off to Zondo hez so patient His throat is shiny as a silver spoon now Now Its a STTE OF DEBATE zuma is long gone
Sindiswa Moolman,Makatsho wayithathaphi @Phumzile Mkhize. Hope he won’t tell us he can’t remember where he hit that report from. He promised to tell us who else was involved in looting @sandiso nkosi. We are still waiting. What if he tells us he can’t remember... oh my. We can remember @Simon Leepile Hahaha @Henk Where the Ts were dot Exactly @Jessica Moremong Same here@Magda Seguin. They are irritating Who cross examined him? Did I miss that cross exam? Give a don’t know answer as usual JZ He’s debating with the Chair now. I’m surprised Skhakhane has not jumpyto his defense Zuma is not coming back... I can assure you. The chair must use his powers and subpoena him to finish his testimony qha. Zuma is doing what we expected him to do on Monday.... run away. Ubaba kaDuduzane uyabaleka NPA is turning around @Jabu Malinga. Settled already @Jabu Malinga. Justice processes take time @Jabu Malinga. Shamilla wants to win all her cases Unyanisile @Nomusa Ntshusha. We were looking forward to this week. Now we are sooo bored and have nothing to be excited about. The Commission finished at 16:00 They are learning from their master. Won’t be surprised if they come with amnesia @Modise Shongwe It’s more than an hour now...
Romeo Khoza,Lol can’t blame u for changing your AVI bro😂😂 Ayaphela amaData uBaba is not back🤦🏽‍♂️
Sanele Silinga,": poor file kaZuma ibhekiswa ngapha nangapha if there is one person flipping his/her file tune in the right channel : siyaqhuba thina ngapha :Zuma ran away.😅😅
Mzwandile Nxumalo,our former PRESIDENT Mr JZ think that he wanna make a clarification that was not alone n this things started on the time of Mandela while was at Jail also JZ was an arrested. but Nyalo uyazihenga. sthe not yet no maaaaan if JZ meanings all our former president n C.Ramaphosa must go also to jail the are back guys sekunjalo Mr JZ phumzile tell us you don't like money? @#Sibisi we need answers dude @#tebogo that true "@#Sibisi if Zuma uhamba nabo ejele just make the the the the same point wentugwa sifuna ukwazi khehla is easy to tell your story at court but when the advocate starting questioning you is hard dude yes bayo coach Zuma manje I'm waiting to c malema to Zondo the will come back by 15h00 he run away asiphelelanga kushoda JZ no Zondo
Pastor J.J,@Peet Venter .Brilliant my brother. You get 2nd Prize. Thando got the 1st Prize this morning @Thando Nkutha @Bronx Wavy Absolutely. They must amongst many others be prosecuted to the fullest. @goolamv . I believe u bro. everything about the EFF is fake. @Thando Nkutha Get back to work my Brother. The BOTS are back. Wine later @Lex Luger Welcome back my brother. I am still confused since monday. @Lex Luger I am actually surprised that it took him 3 days to do what he just did. It was discussed at lunch and this was so preplanned. This is no different to what has happened in trials already @Rainy Moodley In the case of Zuma it is and must be guilty until proven innocent. the allegations are overwhelming is it not? "Where is ""Fleetfooted"" Zuma?" @Simon Davies NO NO NO
siphamandla clement,JZ is innocent
Sthe Buthelezi,Are they back guys ?? yoh mara time and at 16:00 they will want to agend for a a day breaking news EFF has kickout on budget vote just now EFF is responsible on what happened to VBS
Joseph Mahlomola,if they can't respect time how are they going to charge or discipline jz? also create go to jail if jz goes
Khutso Malope,@Sthe really? "@Magda Seguin "Teach him Something Chair "30 minutes @Cynthia lolest "Tebogo V  @Tebogo V I understand that but you’re preaching to the choir and preaching the same Sermon Muzi Sikhakhane wa tena yong @Matrix lol @Mosco bathong... @Rob Roy that’s uncalled for
JCC TV,African time 😳😳😳😳😳😳
Lourens De Jager,i heard there is water restrictions around zondo from today they helping zuma with page numbers running running gone "if you're not guilty pay back the money and a full JO-JO tank of water ! lol "like he said 
Born free,I have faith in Ramaphosa and truly hope he can turn this country around and that State capture and corruption does not happen again. Zuma should know how a guilty person behaves afterall he was an MK Interrogator. With a surname like Beakus I think not Puppet or not he has alot to answer for. "This Commission is to establish how Agree with Simon If there is evidence in writing or Memos Zuma is in deep trouble. Proceed Please Please Proceed Zuma is used to dodging the bullet.. not this time . Yes.. Simon Beukes.. it's strange you make such a comment with a surname like yours?? Object please Mr Zondo Zuma is not going to continue with this enquiry. Judge Zondo will have to Supbeona him to the Commission in order to proceed. It was Zuma's lawyers that insisted they adjourn early not Zondo. Zuma will go and sing his machine gun song to his few supporters and maybe talk too much. Zuma will be subpoenaed And he will always have blood on his hands I think Gerald Beakus is Jacob Zuma 🤣🤣🤣🤣🤣 Can Zuma recall all his wives?? So funny Gerald aka Zuma Cuff Zuma to his chair I guarantee they are done with the questions and Zondo will have to issue a subpoena. They are back This time it won't be an Invitation but an Order If the process is the same as it should be in accordance with the Constitution then Zuma should have no problem recalling appointments.
Simon Leepile,I can't see live what is going? @Thando thanks Thanks
Talent P Sibisi,Zuma u not going to Jail u the free man Period Thank u it back uNgaphenduli lutho wena Zuma ithu uyazela isikhathi olala ngaso lesi abakuyeke phansi @Mzwandile Nxumalo Zwide kaNdaba uZuma akanacala icala liko Ramaphosa babemaphi bona kwenzeka konke lokhu mnxn Friendly warning boy u have to respect Mr Zuma can I teach u to respect Zuma here in front of all those people I can do free for u boy @Yin Yang what's kind of answers are u looking for to him cause he said he don't remember Hhawuuu @Yin Yang how do u know that's cause u were not there ha ha ah @Yin Yang give a guy a break please he's a old man and Mr Skhakhane he's there to help him cause he's old. Dankie Mr Skhakhane @Yin Yang but Zuma he will win this case and all of u u will be sorry for him thank u all of u must wait for Zuma end if he's not coming back u not goner do nothing Zuma The Boss he's in charge here and u goner do nothing for that's Tebogo kuba uMzulu akukona ukunwaya izisini zakho mnxn Kungenzeka yini ukuthi iNkunzi yami isishaye ikhona hmmmm ecabanga. @Sthakathi Khumalo cha angimsoli vele lento abambuza yona akasayikhumbuli abamyeke azigodukele mdala lomuntu mele ayophilisa ikhanda Tebogo khuzeke mfana noma ufisa sikufundise inhlonipho mnxn He Break the Record of State Capture ngiyamvuma Amandla. Ungabusabuya wena Msholozi awukweleti muntu la suka mnxn Avenimjwayela kambi uZuma nina yazi animuzwa niyangibasa mnxn
Dominic Przybylski,I'm still waiting to see CR being a real leader. "My problem with CR is he was 2nd in command for five of the ""9 wasted years"" and takes no responsibility for it." He uses other people for memory. Is not his job to remember what he read? Isn't it a little strange that other people have a memory but he doesn't? Perhaps he needs a brain scan or psychological help. Perhaps he should spend a month at Valkenberg for psychological evaluation. "I ""would have never"" Why not say ""I didn't""?" This is classic behaviour of a guilty person. If he is complaining about being treated with kid-gloves just imagine what will happen when he has to go to court. The man realises that he is going to be proved to be guilty if he continues with testimony. He is giving up the opportunity to prove himself innocent - only conclusion can be that he is guilty. Put him in jail if he refuses to testify. Enough of the kid-gloves. If he acts like a criminal treat him like a criminal. He knows he'll be proved a liar when confronted with specific details. If he doesn't come back it is 99.99% certain that he is guilty. @Gerald Beukes What are you smoking? Can I have some? @Joseph Gumede waste """waste"" of time" @Philos Masina Very sad statement you just made. Rand is strong because everybody transferring pounds to rands before Brexit. """waist"" = line around stomach. ""waste"" = use carelessly." The only thing we have found out is what JZ doesn't remember. We do however know that he does remember things quite clearly which happened 30 years ago. Is perhaps symptom of smoking too many zols. Zuma will be going to Dubai very soon. Dubai - The quick sprint to freedom. Ultimately JZ must be tried for treason. He betrayed our nation. He must be arrested before he skips the country. "I always believed Zulus were proud and brave The man famous for singing about bringing his machine gun is frightened out of his wits by a few questions. NPA now needs to step up.
Thandeka Phakathi,what happen ......no live
