author,message
Peter Lukas,"Lets hope here is a sitting today
Zamile Hina,mornings guys
frans pholoana,why they dont even inform us if no sitting.
mrp,"Morning guys yaaay two days no hearings... hang in there its a continuation from last week he does not have the same level of confidence this week greed where are his reports with actual numbers... everything is a thumbsuck lol 18 Aug should become a national alcohol day! unfortunately the slate has been stolen lol I still have a slither of hope though... dont think so... lol surely a project of this magnitude should be backed up with documentation.... or am I crazy ? greed lol doubled the number of houses and still made the same profit... withholding the truth lol took a chance typo bro typo true every action has an equal and opposite reaction... its not the money that's evil... lol fortunately the wool cannot be pulled over the DCJ's eyes who does "lol true
Abel Matshidiso,mrng everyone dam load shedding
Ishaad Mohammed,there we go we are ready hehehehehe - yah no postponements
Ronnie Penxe,Morning everyone
Granny Mokwena,this commission
Bleza Tijolojolo,who is in the hot seat today????
Gray Lawrence,what's this guys claim to fame. just tuned in
adrian albertyn,Mr Sodi does not look happy.
shabalalamartin,This state capture nonsense its nothing but cash cow 🐄 for the lawyers
Ndivhuwo Eric,where is Adv Hofmeyer
Antoinette Meyer,And where is adv Leah "why us this man with his 100 miljoen ag was nomvula makonjane chief over this department at that time?
John Kennekam,"Can’t these guys calculate in their heads? R300 profit per house for 250
Thami Ngwenya,Is that the net profit Once you mention consulting then is a problem How do you perform something you are not sure of? Does not work in business No tender will give you a price
Mike Jones,Could be eleventy "Yeah
Bushy Mogale,It looks like the witness is confused by figures now
jamesrichardthom,am i really listening to this guesswork?
Fx Technical Signal,EUR/USD little changed on the day but buyers stay on the hunt towards 1.2000
