author,message
Keith Fallick,Why is everyone so basic 😂😂😁 If I had one rand for everytime he said basically I would be basically rich.😂😂😁 Anybody know what happened to his jacket.😂😂😁 Well zip its extremely hot and basically he keeps changing 😂😂😁 zip you got that right 😂😂😁 "Aubrey ZIp calm down to a panic boykie 😂😂😁 I'm rich😂😂😁 Another basic fellow 😂😂😁 Machanical engineers coming out of the woodwork 😂😂😁
Mzalwane Mzala,Did the comrade buy a new jacket? Mboweni pumps money into state capture commission to combat corruption
zip reeper,"We're basically loons Did he stick his gum beneath the chair? "Kennedys - they shoot one "There was a band @Paul Buchel They make me sick Million civil servants earning astronomical salaries How would they design masks if humans did not have ears? @Keith Fallick Would u be offended if someone did not wear a jacket? strange Cyril pre-emptively entered quarantine to avoid Tito's budget This man was channeled to Denel from the ANC cadre assignments lotto "@ACE MABEKA ... Yip There goes the last of the strip dancers up the stairs @hirsitus We've all been short-changed @Aubrey De Bliquy ... make science fiction science fact @R.m. B. Tesla spent his last years put up in a hotel by Westinghouse He speaks softer as he lies The only thing i got out of Latin was the birch Memorandos past participle @SanFran Arnold brings the aroma of roses to the room @Heather Durr ... I prefer those yellow Post-It fridge stickers! @SanFran Arnold .. a chancer? @SanFran Arnold a desperate circus juggler Make sure the witness wears a jacket for chrissake @Yolo More Zondo issued a stern reprimand to the jacketless witness Jackets afford an artificial respectability to the proceedings "@Fred Desrosiers No "News24 said Jamnadas in on Nov 30 If the dress code was thongs Zondo would enforce that Soooooooouuuuuuunnddddddd!!!!! Like in the tearoom cinemas when everyone yelled sound National Diploma through the mail Hoefyster was Denel's Koevoet I'm gonna M-flippa at Mlipa's evidence Mlipa must not give us lip A diploma -- that tank barrel will explode! Papa Bravo Lima ...Yankee Zulu Bravo ... ja He's gonna burst into tears @SanFran Arnold ... Portland Radio @SanFran Arnold Grenspos basis Bravo radio serial... "They make 2 sailors lie in a ship canon barrel Papa Bravo Whisky He's a yankee zulu @SanFran Arnold ... keep us all briefed pse! One day we will climb the fence to get food in Zim This 101 basics of his diploma Old age pension is R1860. cant hire chicken shack for that! I think HALO is goat "@Yolo More ... Love is in the air @Lee D. Hendrix This guy read too many text books Non compliance classification is the kiss of death @Fred Desrosiers .. They forgot to found a deeds office @SanFran Arnold Millions yell their anger down chinese smartphones This guy got stranded when the Denel ship foundered He was the honest employee in the boiler room @Louis C Theyre made in China though Samsung from South Korea @Louis C ... They WERE 1st on the moon "@ALTA Saamsing @Dan Brown Going there was cheaper than faking it Zondo suitably impressed by these big words Self auditing will make you blind "Dunno @Yolo More ... maybe goat is the padre They can give this guy a radio show "@Yolo More @H A L O .. yeah Yolo You got the Koi and the San ... 2 people Compliance sends me waves of feelings of relief Thanks for wearing a jacket in chambers... aha... the plot thickens Zondo must attend Wanderers Club AGM "Dreven
Sipho Nongalo,we're back...why are they so casual 🤔
musime william bill,What was the final rule
Paul Buchel,"@zip reeper "@Aubrey De Bliquy​ "@Aubrey De Bliquy "@Aubrey De Bliquy​ "@Ismail Petersen​ Salty Cracks with butter cheese and marmite @Salty Crack​. "@zip reeper "@Ismail Petersen​ "@SanFran Arnold "@Ismail Petersen "@TW Ntshingila "@H A L O "@Aubrey De Bliquy "@Andril A Chakraborty​
Yolo More,@zip reeper am I the only one who is struggling to watch Denel proceeding? I just dont follow. "@zip reeper 😂😅 Zondo @SanFran Arnold afternoon B. I hope you see me😊 @thando cezula 🤷‍♂️ andimazi What was the matter with the jacket mense? @zip reeper I hope DCJ understands that in an engineer's wardrobe you will never find a jacket/suit. @SanFran Arnold I understand B. I didnt see the part of a jacketless engineer😅 I joined late. "@Aubrey De Bliquy The sound is 👌 Thanks B PPLA @Simphiwe Kubheka kuyenyukela😅 @SanFran Arnold 😂😂😂😂😂😅😅😅😅😅 😅😂🤣😅😂🤣 whats going on here? Life Esidimeni. @Andril A Chakraborty 🤚 I am here. I am a farmer. @Simphiwe Kubheka it wont be that easy. These are Engineering terms. "@Andril A Chakraborty @Andril A Chakraborty where are you? @Simphiwe Kubheka he is in Colesburg. @zip reeper do you still believe that HALO is goat @Simphiwe Kubheka go well go shell. @zip reeper no.🤣😅. Its not an easy task to unmask him. @zip reeper 😄 @H A L O when was this interview you are talking about. @SanFran Arnold 😅😄😋 he must return your land back to you.🤣 @zip reeper you people keep on ignoring HALO while he wants to vent. @H A L O nothing my friend. Why are you even asking? 🤩 @Andril A Chakraborty are you drunk?
Aubrey De Bliquy,"the test wasn't flawed There wasn't a real tender. It was a fiat decree. @zip reeper I didn't like the jacket thing either. I am sure this young man meant no offence. I heard the advocat apoogising to him. Zondo asserting his authority. No problem with that. @Paul Buchel It's a specialist field. @zip reeper says who? Why is he not just a member of a team? Are you suggesting he is on the wrong team? What a shame. Do patriots with a brain do this to teir country? If you print your power with the blood of your people you are neither leaer nor friend. @Heather Durr A wild guess "Anyway failure gives no joy. We need one another to succeed @Paul Buchel None of these p[eople we are hearing are bad gus. How woud you feel if you were in the middle of this? yup "I bet if you put all these engineers together in a team with a common goal of harvesting natural plasma energy "@zip reeper True memorandi "Exactly. Tesla knew we can extract energy anywhere and i love puzzles LatinEdit. ParticipleEdit. memorandī. nominative masculine plural of memorandus · genitive masculine singular of memorandus · genitive neuter singular of ... you never did latin? why? I hated latin Memorandi BALLs @Heather Durr I thought you were bored? memorandi (Latin). Participle. memorandī. Inflection of memorandus (nominative masculine plural); Inflection of memorandus (genitive masculine singular) ... LOL @Salty Crack What if it's hot. You have a right to remain silent of you do not have a jacket one will be provided you by the court. LOL "These people are not agint this guy @zip reeper I am sure you could win that jacketless crime on constitutional grounds. LOL "@zip reeper Its not perect @Yolo More Zondo made an issue out of him not having a jacket. I would have protested it is too hot on a constutional basis. @Sibongile Maputi Hehehe there are endless jokes about ALL RISE and our HIGH court. Hehehe especially after 31st March 2017... Beware the ides of march. @zip reeper true... PRETTY PLEASE "I dont think so Thought it was my hearing aid They did not ask my permission to raiate my spectrum radiate @H A L O It wont always be that way. The meek inherit the earth remember. Natural law. This guy has got nothing to hide. Has his boss been oin the Zondo show yet? Incalculable harm to Armscore internationally as an income for South Africa. What is a patriot but someone who loves South Africa and her people? Life is the art of the possible. @MIKE DURBAN I'm working on it. Ever heard of John Searl. Bless you chair. LOL All the functionaries whose hands are clean. @MIKE DURBAN Why go to Mars for land when we have more than enough for us to not have to pay rent in the land of our birth right here under our feet? If we do not control what our government does in our name we have to know. This is not served anyone. And we South Africans stand like a deer staring at headlights too araid to move. @Paul Buchel I think Elon Musk is using stone age technology. "@Gitsa Mpofu I know the feeling "I wonder where he studied. Love the techies or hate them "This enquiry is like the LHC yup yup but we cant change that. We can do something about our legacy today and tomorrow. Oh we had our commissions. For many it was high farce. Remember the Harms commission into corruption. LOL Everyone tried to keep out of harms way. LOL Not so smart when it hurts your people. Corruption never discriminates. It is indiscriminate destruction. hate never solved anything outside a lizzard brain Can we please have our freedom charter. What use the power without the spirit. We have our land under our feet. @Andril A Chakraborty Exactly "We have abundance and we have not even startd having fun yet H must have been rude. SABC won't put their fingers on the scale. Journalism is no walk in the park. Hate is boring and stupid. "@H A L O Truth is powerful If we don't deal with injustice and greed we cannot have peace and prosperity for anyone.
Phumzile Kumalo,"Don't Worry Guys ""Time will Tell"" 😑😒😀" "We are calling a 🐁Rate Race "I would have felt de strength 2tel everything I Captured in my Memory Card ""Brain"" 😀" "Yes Aubrey maybe im wrong 😕😏😒 😍🤐 Every Eagle Has an Eagle to Feed. Trrruuth... 🦅 "hwzt Der is de Battery stil full ""2de Witness? 🤔" Muti 4rm de🌙 same 2 me🤔 Muti😀😜 couldn't Work after putting a Jacket 🐍 See Now Zondo is having a Running stomach problem Told you guys lot is going to Dat 🐊Jacket 😜 lol I Told you guys de Battery are getting low? in those Guys There 😂😕😏🤔😁 Nice day fans my Battery is Really low🙋‍♀️ Contract Data Baby Girl. I'm also at work😩
Simphiwe Kubheka,"His eyes say "@Zip repper Who is this man? "@SanFran Where is Zuma? Former President "Let's not dream during the day "@Andre G "If these such evidence is given to the commission "@Andre G What is speaking in pictures? "@Andre G @Andril A 🤣🤣🤣🤣🤣 "@Yolo "@Sanfran "@HALo "@Themba M "I've been listening to Xolani but hayi nothing "@Andril A "@Yolo "@Andre A @HALO sabc is dying 😭
