author,message
PETER STAFFEN,what time do they start Myka'Al Daud he will never that powerful
Dmitry Nikashin,@Peter Staffen 10am irresponsible and treacherous government deliberately running down our beautiful country 😞 What a dream SA had those days and everyone believed in it ... we seem more divided now than ever before 😞 "kakistocrats are easy to manipulate @Tackleberry 21 don't think its that easy "We need governors with high moral values and moral values are inculcated in an individual by her/her parents ...Trevor is going deep now... wow Manual thanks brilliant speech sir 👏👏👏
Cebo Khumalo,THIS ONE Inquiry that never starts on time. The ladies at MKGoro even finish late but uMadala and co bona.. whenever it suits them!! ENCA and SABC use one camera!! "Mbalulas Twitter is on fleek "We are not even started already
Thapelo Motabogi,"it's going to be hot today
Tshaba Tjemolane,They sound distant Sound better Now fix the delays
elekanyani mauba,sound quality very bad today "It's not only SABC
D M,"Hey SABC and ENCA the sound qulaity of your live feed on TV and online is very bad sorted thank you
Linda Leibach,Delay and bad sound.
Robert Russell,@SABC Digital News .....when you get up in the morning you must also wake up..... send your messages to @SABC Digital News sometimes they do believe it or not 😃
wendy hardy,Terrible sound.
MIKE DURBAN,NB...Orders from Jacob etc... @John....Mmmmmm wonder who was then running Eskom..... Wonder what Gov was in control of Eskom when it was First Class operation....makes you wonder...hey.... Or...the Marines are coming..heheh Mmmmm...the Commies really brainwashed the Bra's...hey Eeeesh...The Commies really stuff up everything......poor ANC Bra's had no idea what so ever.... Let's face it now...The ANC have really messed up our country since it was GIVEN to them on a platter......think about it.... @Indoda..........please leave our wonderful country...we don't need you and you kind here.....you are not needed Bra @John.......afraid brainwashed Commies cannot comprehend... But Uncle Trev...that should be a given...... AAhhhhhh....Uncle Trev....just said it...
Norman Zwane,delayed 'live' sound "@michael mbatha On my way to work @tumelodare That is how we watched Scisco in the early 80's in Zulu nogal. @goolamv I would not recieve such an email myself. @michael mbatha Mine will remain postponed ngoba umaMdletshe akaswyphi uphuzisa ngo cash cassh @tumelodare We use to turn off the TV sound and open the simulcast radio broadcast @Borney Alexander He was not paid since last month so now he wporks the sound kwa MaMdletshe's tavern. At lest he gets a nip a day. "I will get on tweeter and invite Mr Mbvalula mina myself on behalf of the commission "@Desmond Masilela You must have a 'Pilot"" TV set @Desmond Masilela Explain to those who might confuse the Kodwa here used by you as how I relate to rape accused one zizi. Folks the Kodwa here is = but @Desmond Masilela Like hearing your neighbours kids scream 'goal' and your kids still see the teams walk into the field. @Desmond Masilela Thanks @KEITH SINDILE DINABANTU Serves you right to bring your iPhone 10 to a Telkom party-line conference. @Michael Michael Some cats are touchy "@KEITH SINDILE DINABANTU Next it will a slide show by our sexy minister @Michael Michael My beer goes down even better if I can get some cat touchy. No problem bout asking. Just dont ask Mbaks to confirm receipt of an email from a commission.
Pitso Mosetlhe,who is on the stand? fix the feed i am really straggling to follow Mr Manual's explanation can some one please simplify what his really saying here...
michael mbatha,"Phuza Thursday "@Norman Zwane - Mangethe remember it's the last day of the month Mbaks will also say he didn't get the tweets hahahaha R6m was travelling when he was due to come back to cross exam "I can only imagine Mablula responding Fearfokol hahahaha
Desmond Masilela,SABC please. there is a delay Can someone please assist with this delay Mr bunch of bundle is playing with this commission. Because he knows nothing will happen even if he dont pitch to a commission. Mr Mbalula will just say i did not received the mail. The legal team do not have his numbers so they can call him right way. @Frik Brits. I'm actually refereeing to SABC. Maybe they do read our comments. @Frik Brits. Why because News24 do read our comments and they also respond to us. Why not SABC I like this man and I think he might assist the commission. SABC I thought you guys are working on this delays Why is he laughing now Adv Pretorius should have lead this @Norman Zwane. 😂😂😂😂😂 Kodwa Zwane wena...... @Norman Zwane. So you want to tell me the laughed happened 10min and I only see that now?😂😂😂😂 @Norman Zwane. 😂😂😂 @Norman Zwane. Thank you for explaining to some of us. Other wise they might thing I'm referring to Zizi Kodwa. i mean (but) @KEITH SINDILE DINABANTU. We've been asking the SABC to sort this out since we started. Nothing SABC want to assist us with. @KEITH SINDILE DINABANTU. Thats laziness and ignorant. @KEITH SINDILE DINABANTU. They will get paid because even their managers do not read all this text. If they did they would have done something @KEITH SINDILE DINABANTU. We all demand quality but we dont get it. @KEITH SINDILE DINABANTU. Thats possible they went out for shopping. Guys please assist. Why is Mbalula required at this commission? Was he also been captured?
Borney Alexander,Sound has been captured Frik assist with the sound please. what happened to the Dolby sound engineers? lol "why not simply use a one-channel analog microphone AUDIO LATENCY – BANDWIDTH OR NETWORK SPEED @SABC sound engineers - if using RCA cables no longer then 7m and if using XLR cables no longer then 30m.
tumelodare,This delay is annoying @Norman Zwane feels like am watching Chinese movies
